"ECM_score","Immune_score","subtype","disease_group"
1.33642387883067,0.502245854334576,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.55173452731619,0.353388332026267,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.36230815681326,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.44106567365533,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.50637021333788,0.552044190518364,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.21133095622931,0.832133278949653,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.851936886008955,0.681549508807164,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.3335705525316,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.3107800287422,0.515521140733741,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.3466598882622,1.03277082208613,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.23549874136187,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.26994490003451,0.454449866911554,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.39916585985051,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.35818973209912,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.963413901585229,0.621865240221859,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.46412183211423,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
2.06378939733383,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.972032447705995,0.646319922969066,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.30634598821045,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.22506502825651,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.11224252478218,0.755121732081591,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.36500235897747,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.55747417962788,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
0.630165119294341,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.2224836096884,0.434513416035955,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.911036086380544,1.19995234509666,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.20483945687448,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.994123079626468,0.633843652375354,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.55806463058396,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.47970220948423,1.10459397869892,"Homeostatic","Normal 3rd trimester / Preeclampsia"
0.663313730531785,0.482284635050696,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.05067561454214,0.67198479194032,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
1.29152511409726,0.870922992041709,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.855703355350722,0.582546396407956,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.15578778725444,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.35729755727416,0.508874130062207,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
0.957970410600994,0.633306927937779,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.874059266353232,0.960167552972031,"Pro-inflammatory","Normal 3rd trimester / Preeclampsia"
0.540079104997001,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.15829738300587,0.416590499840914,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.47080349924025,0,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.955613376502904,0.630313129002505,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.34368212697104,0.9496368566179,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
1.2325541735876,0,"Homeostatic","Normal 3rd trimester / Preeclampsia"
1.2722385232804,0.455455380063429,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
0.93211615655959,0.517940381125504,"MHCII+ Antigen-presenting","Normal 3rd trimester / Preeclampsia"
1.38632043220009,0,"Vascular remodeling","Normal 3rd trimester / Preeclampsia"
