"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ZMYM6",2.83225447633906e-68,-2.09999676694226,0.052,0.206,5.64751542582009e-64,"ZMYM6"
"NDUFAF6",2.64380574312085e-48,-2.08779663066074,0.043,0.158,5.27174865178297e-44,"NDUFAF6"
"VWA8",6.39468461283867e-56,-2.08409684989293,0.051,0.184,1.27510011180003e-51,"VWA8"
"HLA-DMA",3.16620374401748e-75,2.08386196831582,0.359,0.124,6.31341026557085e-71,"HLA-DMA"
"PPP1R15A",0,2.08051677645968,0.815,0.328,0,"PPP1R15A"
"GLCCI1",3.41253844400976e-111,-2.07754070978945,0.098,0.341,6.80460165735546e-107,"GLCCI1"
"AXL",6.47077472998807e-57,2.07482106565691,0.266,0.075,1.29027248115962e-52,"AXL"
"MAP2K5",2.46834289567837e-83,-2.07428103390754,0.066,0.249,4.92187573398268e-79,"MAP2K5"
"ATXN7L1",7.5327371171607e-71,-2.07342832361073,0.063,0.228,1.50202778116184e-66,"ATXN7L1"
"CCL5",1.58805640470116e-32,2.06931903839641,0.184,0.062,3.1665844709741e-28,"CCL5"
"ANK2",3.56748352347754e-69,-2.06901747442423,0.048,0.198,7.11356214581421e-65,"ANK2"
"XRRA1",2.22521861475851e-58,-2.06879774370708,0.032,0.154,4.43708591782848e-54,"XRRA1"
"S100P",3.5130621107825e-108,-2.06733968119474,0.03,0.217,7.0050458489003e-104,"S100P"
"ST3GAL3",1.19933449484498e-41,-2.06586731387087,0.023,0.111,2.39147298272089e-37,"ST3GAL3"
"TPST1",1.94678881533771e-42,-2.06142569640414,0.025,0.116,3.8818968977834e-38,"TPST1"
"ZNF586",3.41426930442068e-51,-2.06001621256205,0.031,0.142,6.80805299301484e-47,"ZNF586"
"OXCT1",2.61612846795547e-35,-2.05911964635625,0.04,0.132,5.21656016510321e-31,"OXCT1"
"HSPA1A",0,2.05695786017297,0.9,0.395,0,"HSPA1A"
"ZNF559",7.50445161813733e-39,-2.05532692578051,0.021,0.103,1.49638765265658e-34,"ZNF559"
"ARMC2",2.61104455372742e-61,-2.05523489668487,0.052,0.195,5.20642284013248e-57,"ARMC2"
"RPS6KA2",2.09719375464752e-62,-2.0517660415903,0.052,0.196,4.18180434676715e-58,"RPS6KA2"
"ERN1",1.87958861481072e-38,2.05058795687961,0.22,0.076,3.74789969793258e-34,"ERN1"
"METTL15",1.12997457995554e-88,-2.04988050177241,0.066,0.26,2.25316931243136e-84,"METTL15"
"CACNB4",2.59228983801596e-40,-2.04619567659868,0.033,0.129,5.16902593700383e-36,"CACNB4"
"RRP12",1.25445786239694e-58,2.04151292908614,0.3,0.103,2.5013889776195e-54,"RRP12"
"PTPRK",4.68455364963045e-36,-2.04128663412159,0.053,0.153,9.34099997736312e-32,"PTPRK"
"OAS3",6.06345352719767e-77,2.03901372144948,0.299,0.065,1.20905263332322e-72,"OAS3"
"FPGT",3.08760458773439e-35,-2.03824036878724,0.035,0.123,6.15668354794238e-31,"FPGT"
"DUSP2",2.24474785298346e-86,2.03818705839578,0.382,0.12,4.47602721884903e-82,"DUSP2"
"HDAC9",1.36412883680887e-142,-2.03726761077249,0.242,0.542,2.72007290059688e-138,"HDAC9"
"AGAP1",8.32063560888749e-38,-2.03608212254635,0.029,0.116,1.65913474041217e-33,"AGAP1"
"LINC00865",1.6872280705977e-44,-2.03056452542026,0.029,0.127,3.36433277277182e-40,"LINC00865"
"MX1",4.00192313066133e-99,2.0274199529406,0.419,0.136,7.9798347225387e-95,"MX1"
"PBX3",1.50302053019621e-56,-2.02690352117405,0.055,0.193,2.99702293721124e-52,"PBX3"
"CELF4",1.00837176208804e-70,-2.02172041358389,0.06,0.225,2.01069329360355e-66,"CELF4"
"FOCAD",8.75262855844685e-43,-2.01861928719311,0.033,0.132,1.7452741345543e-38,"FOCAD"
"ZNF718",1.27504877883237e-45,-2.01821958487194,0.026,0.122,2.54244726499175e-41,"ZNF718"
"MSI2",1.47553955490178e-46,-2.01132550246231,0.031,0.135,2.94222587247414e-42,"MSI2"
"DTNA",1.45020375927742e-96,-2.00848732324111,0.103,0.326,2.89170629599918e-92,"DTNA"
"PAPPA",1.17041911490006e-136,-2.00534308465246,0.041,0.279,2.33381571511072e-132,"PAPPA"
"NR3C2",2.35401779473539e-42,-2.00239420269214,0.037,0.137,4.69391148270236e-38,"NR3C2"
"UBE3D",4.10011573070625e-49,-1.99898439970312,0.03,0.136,8.17563076702827e-45,"UBE3D"
"RNF125",2.04738103305178e-50,-1.99762485603699,0.059,0.19,4.08247777990525e-46,"RNF125"
"EFCAB11",3.08280538463109e-26,-1.99524434279892,0.032,0.103,6.14711393695439e-22,"EFCAB11"
"DLG2",3.92561522752657e-33,-1.99382290334941,0.045,0.136,7.82767676368798e-29,"DLG2"
"LLPH",3.29511320048418e-31,-1.99191288452013,0.051,0.142,6.57045572176545e-27,"LLPH"
"NFKBIZ",5.42087023965838e-272,1.9916990001555,0.771,0.356,1.08092152578788e-267,"NFKBIZ"
"NFIL3",1.50708532622043e-28,1.98874513051241,0.136,0.035,3.00512814048354e-24,"NFIL3"
"LRRC28",3.06736023205464e-89,-1.98819675095591,0.069,0.266,6.11631630271695e-85,"LRRC28"
"CCL4L2",2.00344051671213e-143,1.98814953348444,0.578,0.27,3.99486039032399e-139,"CCL4L2"
"LINC01645",3.12278707420666e-37,-1.98363935482297,0.034,0.125,6.22683742596807e-33,"LINC01645"
"ZNF544",7.23836478058798e-38,-1.98303522460913,0.027,0.112,1.44332993724924e-33,"ZNF544"
"TANC2",1.89191291887378e-18,1.98249609596052,0.111,0.037,3.77247436023433e-14,"TANC2"
"LDAH",1.66666426651693e-49,-1.97944266991342,0.043,0.16,3.32332854743475e-45,"LDAH"
"UBE2W",6.04115246025442e-128,-1.97692584751334,0.146,0.431,1.20460580057473e-123,"UBE2W"
"DNAJA4",1.00258216707126e-118,1.97606746393394,0.514,0.203,1.9991488411401e-114,"DNAJA4"
"EFCAB13",1.11275060518642e-35,-1.97113374921477,0.032,0.117,2.21882470674172e-31,"EFCAB13"
"HLA-F",8.16548775328468e-43,1.96879148530882,0.221,0.068,1.62819825800497e-38,"HLA-F"
"RGS1",5.6817696278574e-34,1.96616994483795,0.172,0.05,1.13294486379476e-29,"RGS1"
"ZHX2",2.22511963423912e-47,-1.96481211861134,0.049,0.167,4.43688855067281e-43,"ZHX2"
"DYNC2H1",1.22576583331877e-41,-1.96409711169853,0.036,0.135,2.44417707163764e-37,"DYNC2H1"
"CX3CR1",7.61077115951786e-37,-1.96146978929827,0.033,0.124,1.51758776920786e-32,"CX3CR1"
"CLEC2D",7.59144363289374e-67,-1.95536912068076,0.041,0.183,1.51373386039901e-62,"CLEC2D"
"IL10RB",1.5740534048841e-70,-1.95102005410222,0.065,0.231,3.13866248933889e-66,"IL10RB"
"ZNF280D",4.813336215e-136,-1.94976926041601,0.139,0.431,9.59779241271001e-132,"ZNF280D"
"SPECC1L",1.41151545989438e-66,-1.94970468246542,0.073,0.237,2.8145618270294e-62,"SPECC1L"
"BABAM2",3.15517320634595e-91,-1.94909722507081,0.115,0.336,6.29141537345382e-87,"BABAM2"
"CLIC2",1.30022944846215e-30,1.94804144470966,0.133,0.029,2.59265752023353e-26,"CLIC2"
"MIR222HG",2.72393708354006e-19,1.94455214266635,0.143,0.06,5.43153054457889e-15,"MIR222HG"
"NPHP3",1.17494837695735e-60,-1.94338114103698,0.044,0.181,2.34284706365296e-56,"NPHP3"
"ZFP36",0,1.93679730502477,0.906,0.449,0,"ZFP36"
"KCNMA1",8.47148836288565e-39,1.93651195994225,0.199,0.059,1.6892147795594e-34,"KCNMA1"
"MX2",1.07642798808071e-60,1.93254619529118,0.319,0.114,2.14639740823294e-56,"MX2"
"TNFAIP3",1.61255254294377e-131,1.93224327229365,0.535,0.203,3.21542977062988e-127,"TNFAIP3"
"MAML3",7.92900932585459e-83,-1.93185470576808,0.101,0.305,1.5810444595754e-78,"MAML3"
"ATG10",3.30269210561551e-58,-1.93180758809006,0.05,0.186,6.58556805859733e-54,"ATG10"
"NCKAP5",4.83889919082842e-96,-1.93136581309793,0.115,0.344,9.64876498651186e-92,"NCKAP5"
"PCCA",7.04251117510256e-96,-1.92983672258641,0.071,0.28,1.40427672831545e-91,"PCCA"
"LHX2",2.75636162286371e-35,-1.92936222370831,0.041,0.135,5.49618507599025e-31,"LHX2"
"LIN52",6.98228292844483e-41,-1.9281568707338,0.035,0.133,1.3922672159319e-36,"LIN52"
"CDC42EP3",1.16436335818378e-32,1.92805407199243,0.147,0.035,2.32174053621847e-28,"CDC42EP3"
"SLC33A1",1.75662334994138e-49,-1.92384533545886,0.049,0.172,3.50270695978312e-45,"SLC33A1"
"PCED1B",7.85858793027536e-63,-1.91928466205272,0.104,0.275,1.56700243329691e-58,"PCED1B"
"BNC2",3.16540834066544e-68,-1.91694271120669,0.084,0.255,6.31182423128689e-64,"BNC2"
"DGKH",9.42616468442312e-60,-1.9158962459138,0.047,0.184,1.87957723807397e-55,"DGKH"
"SLC7A5",6.20899358274866e-15,1.91478167723817,0.121,0.053,1.23807332040008e-10,"SLC7A5"
"HS3ST1",1.17075072145649e-32,-1.91450128308648,0.025,0.101,2.33447693858423e-28,"HS3ST1"
"THBD",1.32759888359022e-37,1.91383765963525,0.214,0.073,2.6472321738789e-33,"THBD"
"COMMD10",1.81334688172296e-102,-1.91045568723743,0.145,0.39,3.61581368215558e-98,"COMMD10"
"NRF1",5.58483252042527e-60,-1.90856477876637,0.048,0.187,1.1136156045728e-55,"NRF1"
"PLCH1",2.55925748499545e-39,-1.9084410000364,0.056,0.164,5.10315942508092e-35,"PLCH1"
"LINC00639",7.82813088782932e-36,-1.90812459445018,0.034,0.121,1.56092929903317e-31,"LINC00639"
"IFIT3",1.73686957522524e-45,1.90727711711741,0.243,0.079,3.46331793299913e-41,"IFIT3"
"DNAJB1",0,1.90611758524145,0.865,0.413,0,"DNAJB1"
"HBA2",2.59750459163086e-56,-1.90058003228798,0.02,0.124,5.17942415571194e-52,"HBA2"
"TTC28",2.18466031825583e-66,-1.90018467997827,0.068,0.229,4.35621267460213e-62,"TTC28"
"MRPS24",1.50130433068166e-26,-1.90015921065316,0.041,0.118,2.99360083537923e-22,"MRPS24"
"MT-ATP8",2.81426924873489e-273,1.89586405185817,0.786,0.263,5.61165288197737e-269,"MT-ATP8"
"NR4A2",5.85722364794963e-174,1.89402980962017,0.633,0.26,1.16793039540116e-169,"NR4A2"
"MCU",4.45052944686158e-38,-1.89381795723455,0.043,0.141,8.87435571704199e-34,"MCU"
"ABCC4",1.63838337765277e-60,-1.89320015349232,0.059,0.206,3.26693645503962e-56,"ABCC4"
"FLNA",1.26204725417929e-17,1.89140979794554,0.109,0.038,2.51652222483351e-13,"FLNA"
"GBP1",2.16838538093898e-22,1.8880582274155,0.119,0.035,4.32376044959233e-18,"GBP1"
"MBTD1",1.07139058951263e-61,-1.88713906139223,0.058,0.206,2.13635283548818e-57,"MBTD1"
"TRAF3IP2-AS1",3.00429217516643e-39,-1.88396229523811,0.026,0.114,5.99055859728186e-35,"TRAF3IP2-AS1"
"APBA1",3.23413232224761e-77,-1.88350545574541,0.085,0.272,6.44885985056172e-73,"APBA1"
"IER3",1.63613185409276e-222,1.88263631490848,0.726,0.306,3.26244691706096e-218,"IER3"
"RASGEF1B",8.37384101213921e-215,1.88032442253108,0.705,0.328,1.66974389782056e-210,"RASGEF1B"
"DOK5",1.42239134234522e-71,-1.88005152298299,0.1,0.285,2.83624833663638e-67,"DOK5"
"FOSB",4.75602523914066e-303,1.87911486932798,0.821,0.372,9.48351432684648e-299,"FOSB"
"TRMT11",1.69163876572102e-38,-1.87793387197505,0.037,0.131,3.37312769884771e-34,"TRMT11"
"GALNT4",7.24474916206691e-31,-1.87542289475418,0.029,0.105,1.44460298291614e-26,"GALNT4"
"SLC25A12",7.73765712543001e-36,-1.87509150638955,0.031,0.117,1.54288883081074e-31,"SLC25A12"
"MED27",7.67058528133445e-52,-1.87486715658853,0.048,0.173,1.52951470509809e-47,"MED27"
"LCLAT1",2.38569959843396e-26,-1.87211541865839,0.037,0.111,4.75708499927732e-22,"LCLAT1"
"CCL3",3.07216958808748e-207,1.87082244891096,0.7,0.365,6.12590615864643e-203,"CCL3"
"GSTCD",9.92636655115113e-44,-1.86872877968242,0.054,0.169,1.97931749029954e-39,"GSTCD"
"SCFD2",1.37794803278339e-45,-1.86802204118893,0.049,0.164,2.74762837737008e-41,"SCFD2"
"PRKCA",1.99557524457304e-100,-1.86488483323143,0.152,0.398,3.97917703767865e-96,"PRKCA"
"MT-ND4L",0,1.8641718877643,0.896,0.378,0,"MT-ND4L"
"SPATA5",2.85266835931216e-53,-1.86281822542182,0.061,0.198,5.68822070846845e-49,"SPATA5"
"KLF13",6.8384614240246e-32,1.86250438234616,0.174,0.053,1.36358920795051e-27,"KLF13"
"PIGX",3.49109694790636e-48,-1.86191265121182,0.058,0.185,6.96124731412528e-44,"PIGX"
"HLCS",3.73591235587e-27,-1.85610733874396,0.032,0.103,7.44940923760477e-23,"HLCS"
"TSPAN7",8.61839708734645e-73,-1.8542626181507,0.127,0.326,1.71850837921688e-68,"TSPAN7"
"TTLL5",1.43355683390921e-53,-1.85255951315732,0.039,0.16,2.85851232681497e-49,"TTLL5"
"CTSH",5.10468962978718e-89,1.85222135693664,0.382,0.112,1.01787511217956e-84,"CTSH"
"RABGGTA",1.8722124860511e-22,1.84876490972415,0.102,0.024,3.73319169718589e-18,"RABGGTA"
"ANKRD37",1.35304081139244e-39,1.84849056919122,0.21,0.065,2.69796337791652e-35,"ANKRD37"
"PSD3",1.80078840830463e-105,-1.84822502194256,0.197,0.449,3.59077208615944e-101,"PSD3"
"MIR22HG",7.45913691161248e-40,1.84800894611101,0.23,0.08,1.48735190017553e-35,"MIR22HG"
"SH3RF1",6.23874137131662e-59,-1.84573639597567,0.08,0.237,1.24400502944053e-54,"SH3RF1"
"ELP4",1.46487455683159e-65,-1.84572749512722,0.079,0.246,2.92095986632219e-61,"ELP4"
"TTN",1.87612179396895e-20,1.84483293744181,0.199,0.104,3.74098685717408e-16,"TTN"
"FGGY",4.76877925876297e-34,-1.84266381689975,0.035,0.121,9.50894584197336e-30,"FGGY"
"SLC10A7",2.47211449896764e-53,-1.83845317745692,0.045,0.17,4.92939631094148e-49,"SLC10A7"
"EIF4A1",3.68892374066487e-161,-1.8381661732882,0.185,0.528,7.35571393888575e-157,"EIF4A1"
"MMS22L",7.40990990659686e-30,-1.83197584144408,0.032,0.109,1.47753603537541e-25,"MMS22L"
"GLIS3",9.77404288465738e-59,-1.82281519023192,0.058,0.203,1.94894415120068e-54,"GLIS3"
"HLA-DRA",5.49846355275784e-66,1.82040466858724,0.438,0.245,1.09639363241991e-61,"HLA-DRA"
"MFSD14A",3.38141671150556e-55,-1.81425446954285,0.05,0.182,6.74254492274208e-51,"MFSD14A"
"LINS1",2.28108302019247e-58,-1.81138332427542,0.072,0.223,4.54847954226379e-54,"LINS1"
"RECK",8.08569885905634e-44,-1.81121778944302,0.06,0.18,1.61228835249583e-39,"RECK"
"NAMPT",1.75946029898449e-246,1.808285252929,0.767,0.348,3.50836383617508e-242,"NAMPT"
"NIPSNAP3B",3.10595400848562e-32,-1.80672970995117,0.035,0.119,6.19327229292033e-28,"NIPSNAP3B"
"LINC01473",1.19435111636706e-41,-1.79905382855269,0.05,0.16,2.38153612603591e-37,"LINC01473"
"EMP1",4.67732140419182e-32,1.79905010685046,0.142,0.033,9.32657887995848e-28,"EMP1"
"CCL8",9.29816726136733e-41,1.79895578239345,0.217,0.069,1.85405455191665e-36,"CCL8"
"ASB3",4.74219096568402e-58,-1.79642197704617,0.048,0.183,9.45592878557394e-54,"ASB3"
"EGR1",1.65747475575857e-307,1.79565038798194,0.844,0.377,3.30500466298259e-303,"EGR1"
"ENTPD1-AS1",5.71017625367634e-46,-1.79544812819369,0.048,0.163,1.13860914498306e-41,"ENTPD1-AS1"
"FUT8",6.57021026986671e-56,-1.79231629821984,0.08,0.231,1.31009992781142e-51,"FUT8"
"CD83",1.72078255275389e-222,1.78888548707665,0.713,0.326,3.43124041019126e-218,"CD83"
"CSTF3",3.83678593511838e-54,-1.78844368854641,0.057,0.193,7.65055115462604e-50,"CSTF3"
"PLAU",2.0404738432557e-30,1.78622373420351,0.198,0.076,4.06870484345186e-26,"PLAU"
"ZBTB20",2.08645955127149e-89,-1.78315103636925,0.145,0.37,4.16040034523535e-85,"ZBTB20"
"SOBP",3.42646213664149e-60,-1.78309910588199,0.078,0.237,6.83236550046313e-56,"SOBP"
"RPL23A",5.10046350308892e-222,-1.78065364460941,0.417,0.77,1.01703242251593e-217,"RPL23A"
"BICRAL",1.46702869552309e-50,-1.77885618684265,0.066,0.201,2.92525521887304e-46,"BICRAL"
"ARMC9",7.62527777196929e-35,-1.77838339503796,0.026,0.106,1.52048038773068e-30,"ARMC9"
"VKORC1",3.45760186667991e-31,-1.7779120016393,0.083,0.19,6.89445812215974e-27,"VKORC1"
"MIR155HG",7.28385765760308e-14,1.77306585034458,0.112,0.048,1.45240121692605e-09,"MIR155HG"
"CDS1",3.47364246851589e-41,-1.77153851211509,0.065,0.183,6.92644308222069e-37,"CDS1"
"SH3RF3",2.1295748760454e-80,-1.7710791221028,0.167,0.379,4.24637230283454e-76,"SH3RF3"
"NFKBIB",3.58938670009921e-27,1.77088812987445,0.172,0.062,7.15723707999783e-23,"NFKBIB"
"HLA-B",0,1.76898547416159,0.948,0.508,0,"HLA-B"
"SMIM7",1.37767650925533e-37,-1.76755752130118,0.096,0.22,2.74708695945512e-33,"SMIM7"
"CKLF",1.545507917224e-72,-1.76688586002122,0.145,0.352,3.08174278694465e-68,"CKLF"
"AP3S2",6.20511365944436e-39,-1.76341531209388,0.056,0.165,1.2372996636932e-34,"AP3S2"
"LILRB3",4.04650797367098e-44,1.76207576640191,0.252,0.085,8.06873689949994e-40,"LILRB3"
"OSBPL6",7.38388432185267e-39,-1.76103384389675,0.044,0.145,1.47234653377742e-34,"OSBPL6"
"SDHA",7.57919407522535e-41,-1.76030082650385,0.048,0.157,1.51129129859993e-36,"SDHA"
"TFRC",1.0068216505633e-95,1.75974362712356,0.493,0.221,2.00760237122321e-91,"TFRC"
"ASTN2",4.50986270881144e-59,-1.75758676678143,0.097,0.261,8.99266624137002e-55,"ASTN2"
"CHURC1",3.96974642200084e-57,-1.7512822232603,0.129,0.305,7.91567436546968e-53,"CHURC1"
"PLK3",1.50645046112123e-31,1.7500335787085,0.223,0.092,3.00386221947573e-27,"PLK3"
"TAP1",1.4922496912511e-28,1.74978989929022,0.162,0.051,2.9755458843547e-24,"TAP1"
"STRADA",7.30238236231674e-37,-1.7464713974523,0.039,0.132,1.45609504304596e-32,"STRADA"
"MTHFD2",8.38622424257593e-43,1.74622911765636,0.222,0.067,1.67221311396964e-38,"MTHFD2"
"EYA2",1.16092169024223e-86,-1.74501857900561,0.119,0.336,2.31487785034301e-82,"EYA2"
"GABRA3",6.52862333949352e-48,-1.74442082554219,0.074,0.208,1.30180749389501e-43,"GABRA3"
"B3GNT7",1.08376063343393e-32,1.74145587152658,0.133,0.025,2.16101870306727e-28,"B3GNT7"
"ZNF133",1.16867556985104e-42,-1.74139190313726,0.035,0.135,2.33033908628298e-38,"ZNF133"
"ERC2",4.0112985611472e-39,-1.74072265509917,0.071,0.188,7.99852933092752e-35,"ERC2"
"PER2",1.59756026900064e-30,1.73878725711944,0.185,0.065,3.18553517638729e-26,"PER2"
"CCDC91",1.13523306175279e-94,-1.73763181368512,0.175,0.416,2.26365472513506e-90,"CCDC91"
"PAQR3",2.17943518038625e-64,-1.73548791747519,0.069,0.231,4.34579374969018e-60,"PAQR3"
"CMSS1",9.21341997593214e-30,-1.7348793585872,0.045,0.13,1.83715594320087e-25,"CMSS1"
"CIDEB",3.34506651044758e-21,1.7346118146704,0.114,0.033,6.67006262183248e-17,"CIDEB"
"EXOC6B",4.82487375355585e-77,-1.73402098173305,0.123,0.324,9.62079826459036e-73,"EXOC6B"
"STK3",1.80016408457185e-96,-1.73326448234162,0.161,0.401,3.58952718463627e-92,"STK3"
"HSPH1",1.33161714422056e-259,1.73247204259737,0.794,0.419,2.65524458557579e-255,"HSPH1"
"ZNF407",1.10908513728515e-68,-1.73107087975254,0.087,0.264,2.21151576374658e-64,"ZNF407"
"IMPDH2",5.49039760378091e-28,1.73030031330252,0.165,0.055,1.09478528219391e-23,"IMPDH2"
"HLA-C",0,1.73008739687155,0.9,0.446,0,"HLA-C"
"PGBD5",5.67665901149001e-50,-1.72798014955712,0.068,0.204,1.13192580689111e-45,"PGBD5"
"RNASEK",1.71136137633371e-117,-1.72562538190173,0.243,0.516,3.41245458440941e-113,"RNASEK"
"MAP3K5",5.42411749384079e-92,-1.72517927304585,0.166,0.406,1.08156902827185e-87,"MAP3K5"
"PRDM1",2.31341241306886e-40,1.72141870968197,0.269,0.111,4.61294435165931e-36,"PRDM1"
"WDR7",8.28014654032893e-75,-1.71976505418047,0.118,0.316,1.65106122014159e-70,"WDR7"
"SLC35A3",2.0521714915362e-39,-1.71624144236981,0.055,0.164,4.09202995412319e-35,"SLC35A3"
"NFKB2",1.44825111402656e-38,1.71360909322255,0.269,0.115,2.88781272136896e-34,"NFKB2"
"RTTN",2.54462428540814e-31,-1.71337120546069,0.037,0.119,5.07398082510382e-27,"RTTN"
"C17orf49",2.61214725264897e-25,-1.71295905088193,0.041,0.116,5.20862162178205e-21,"C17orf49"
"BEST1",6.18661545556898e-51,1.71258035112974,0.311,0.124,1.23361112184045e-46,"BEST1"
"DTNB",4.05962761482767e-102,-1.70911235578779,0.235,0.481,8.09489746396637e-98,"DTNB"
"IKZF2",6.4666022585571e-59,-1.70846639507408,0.077,0.233,1.28944049035628e-54,"IKZF2"
"ARL5B",3.10993843956029e-66,1.70695036583134,0.378,0.158,6.20121724848322e-62,"ARL5B"
"SERPINA1",8.46217689971588e-66,1.70513134530882,0.335,0.107,1.68735807380335e-61,"SERPINA1"
"IFNAR2",5.0809301399382e-80,-1.7041642015282,0.104,0.307,1.01313746990368e-75,"IFNAR2"
"ZNF253",9.75941997502249e-28,-1.70348847363464,0.031,0.103,1.94602834301949e-23,"ZNF253"
"TDRD3",6.4591462805493e-40,-1.70335818672285,0.053,0.163,1.28795376834153e-35,"TDRD3"
"ENAH",9.4909957887038e-26,-1.70238774712241,0.037,0.111,1.89250456026754e-21,"ENAH"
"MCL1",7.66716791327105e-307,1.70231681010186,0.841,0.423,1.52883328190625e-302,"MCL1"
"CEP162",1.03687484447749e-31,-1.70051200921624,0.046,0.135,2.06752843988812e-27,"CEP162"
"PSMA1",1.83474344389142e-67,-1.69742448053633,0.14,0.337,3.65847842711948e-63,"PSMA1"
"ZNF721",4.93895329427157e-52,-1.69378930052295,0.046,0.172,9.84827286877751e-48,"ZNF721"
"INF2",6.66574501996995e-29,1.69326758824162,0.194,0.075,1.32914955698201e-24,"INF2"
"AASS",1.82417559731203e-42,-1.68993830572678,0.043,0.15,3.63740614104019e-38,"AASS"
"CFD",7.26109260399794e-205,1.68966234425149,0.731,0.323,1.44786186523719e-200,"CFD"
"POLR2J",2.01879288336812e-27,-1.68791586451915,0.098,0.201,4.02547300943604e-23,"POLR2J"
"TRIB1",2.26205761287372e-139,1.6860547379721,0.597,0.266,4.51054288007019e-135,"TRIB1"
"MOB4",1.79370849713606e-36,-1.68570217019972,0.062,0.17,3.5766547432893e-32,"MOB4"
"SSBP2",2.62840959505894e-97,-1.68535150163411,0.178,0.423,5.24104873254753e-93,"SSBP2"
"C4BPB",2.24768124522561e-102,-1.68494513129834,0.174,0.437,4.48187640297987e-98,"C4BPB"
"GDAP1",3.50777313212453e-29,-1.68407873191567,0.036,0.114,6.99449962545631e-25,"GDAP1"
"FER",5.67601963927184e-81,-1.68324693495914,0.149,0.363,1.1317983160708e-76,"FER"
"CPSF1",6.26029310744236e-15,1.68213598806459,0.101,0.037,1.24830244562401e-10,"CPSF1"
"ETV3",6.49903604988175e-46,1.68134441619912,0.271,0.1,1.29590778834642e-41,"ETV3"
"PLCG2",3.88701472305807e-110,-1.68127126983888,0.228,0.492,7.75070735777779e-106,"PLCG2"
"RAB28",3.46330921988578e-68,-1.6794381458073,0.119,0.306,6.90583858445224e-64,"RAB28"
"AHCYL2",9.54507016600769e-47,-1.67906099290698,0.07,0.2,1.90328699110193e-42,"AHCYL2"
"ABCA5",1.32183270195784e-31,-1.67852836746463,0.026,0.1,2.63573440770393e-27,"ABCA5"
"CHORDC1",1.40459113225688e-97,1.67652448691673,0.521,0.245,2.80075471772021e-93,"CHORDC1"
"HLA-A",0,1.67602120071043,0.872,0.444,0,"HLA-A"
"WDFY1",8.25097086135704e-42,-1.67474742634586,0.058,0.173,1.64524358975459e-37,"WDFY1"
"JUN",0,1.67404016684772,0.91,0.495,0,"JUN"
"NEU1",3.99499103727357e-149,1.67236238883856,0.636,0.251,7.9660121283235e-145,"NEU1"
"MRPL23",1.72941166089502e-64,1.67006813245024,0.301,0.083,3.44844685182468e-60,"MRPL23"
"INVS",9.53186093768324e-59,-1.66440257175038,0.074,0.227,1.90065307097404e-54,"INVS"
"KANSL1L",1.34578552998247e-73,-1.66432787445247,0.078,0.26,2.68349634678504e-69,"KANSL1L"
"GMDS-DT",3.37044855868321e-55,-1.65792808582903,0.071,0.217,6.72067442601432e-51,"GMDS-DT"
"GTDC1",2.31356342536087e-60,-1.65657869005393,0.148,0.326,4.61324547016957e-56,"GTDC1"
"TPK1",2.04329705240162e-45,-1.6552594943616,0.079,0.211,4.07433432248884e-41,"TPK1"
"CD59",2.86573035765544e-176,-1.65518174375764,0.374,0.718,5.71426633316495e-172,"CD59"
"ARID2",3.0653934062685e-81,-1.65498358882918,0.122,0.336,6.11239445209939e-77,"ARID2"
"PLD1",9.10704866407623e-87,-1.65482277499357,0.211,0.441,1.8159455036168e-82,"PLD1"
"CLN5",1.92901514165586e-53,-1.65371571359081,0.078,0.225,3.84645619246179e-49,"CLN5"
"GMDS",2.60029155485892e-33,-1.65005731867429,0.057,0.155,5.18498136038869e-29,"GMDS"
"DLEU2",2.3750241722397e-64,-1.64868046499913,0.131,0.312,4.73579819944597e-60,"DLEU2"
"SLC31A2",3.18176139166364e-50,1.64800138001572,0.301,0.113,6.34443221497729e-46,"SLC31A2"
"DNAJC25",8.57563842748037e-41,-1.64765542951578,0.052,0.163,1.70998230243959e-36,"DNAJC25"
"SDHAF2",6.4023049676727e-29,-1.64759964363931,0.037,0.117,1.27661961055394e-24,"SDHAF2"
"EDA",4.80072162649835e-83,-1.64592709495586,0.166,0.388,9.57263892323771e-79,"EDA"
"DENND1B",2.53450206444714e-68,-1.6441896206622,0.109,0.296,5.05379711650759e-64,"DENND1B"
"FOSL2",2.30656425047454e-53,1.6432089785226,0.341,0.144,4.59928911544624e-49,"FOSL2"
"FN3K",3.03836731796769e-21,1.64180172474294,0.129,0.044,6.05850443202758e-17,"FN3K"
"ZCCHC7",1.4079305166524e-48,-1.64130748521678,0.087,0.229,2.80741345020489e-44,"ZCCHC7"
"KPNA5",4.00581341774355e-31,-1.64094011758342,0.031,0.11,7.98759195498065e-27,"KPNA5"
"C1orf112",4.1226419349484e-30,-1.64057673021046,0.038,0.12,8.2205480182871e-26,"C1orf112"
"UGGT2",3.67586904110391e-34,-1.64005556484229,0.054,0.154,7.3296828679612e-30,"UGGT2"
"CHMP3",3.72273640501525e-61,-1.63605459525072,0.154,0.34,7.42313639160042e-57,"CHMP3"
"GRK5",1.03742325460764e-29,-1.63561317911919,0.053,0.144,2.06862196968763e-25,"GRK5"
"TTC7B",1.79713529609727e-54,-1.63450858040497,0.071,0.216,3.58348778041795e-50,"TTC7B"
