"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"THADA",2.62336587253024e-43,-1.42376211772507,0.107,0.233,5.2309915498253e-39,"THADA"
"IFIT3",6.10782660985201e-31,1.42369586401992,0.206,0.079,1.21790062600449e-26,"IFIT3"
"ZCCHC7",5.84361786954359e-31,-1.42172183859564,0.123,0.229,1.16521740318699e-26,"ZCCHC7"
"SH2D4A",1.40739056852436e-37,1.42071567060772,0.259,0.104,2.80633679363758e-33,"SH2D4A"
"DTNB",1.15811485150929e-73,-1.4188446574086,0.303,0.481,2.30928101390952e-69,"DTNB"
"GDAP1",1.16476458105569e-19,-1.41701843352367,0.052,0.114,2.32254057462505e-15,"GDAP1"
"ANKRD37",4.12786430151256e-31,1.41116185782042,0.187,0.065,8.23096141721604e-27,"ANKRD37"
"EYA2",1.57006280844089e-57,-1.4099464839865,0.17,0.336,3.13070524003114e-53,"EYA2"
"PIGB",6.76668091269341e-21,-1.40769975421949,0.045,0.108,1.34927617399107e-16,"PIGB"
"EFEMP1",6.21254596799183e-41,-1.40608430559828,0.054,0.156,1.23878166601757e-36,"EFEMP1"
"ROR1",3.57854278073001e-36,-1.40585612300903,0.242,0.353,7.13561430477564e-32,"ROR1"
"DEDD2",1.44573258647097e-37,1.40523651446401,0.232,0.084,2.88279077742311e-33,"DEDD2"
"FSTL3",3.35040062563923e-36,1.40392237874051,0.269,0.117,6.68069884752462e-32,"FSTL3"
"BNC2",4.93829041036216e-28,-1.40348731792175,0.154,0.255,9.84695107826215e-24,"BNC2"
"WDR70",3.70675089875999e-68,-1.40279384528256,0.2,0.386,7.39126129212741e-64,"WDR70"
"METTL25",1.36505883632241e-22,-1.400994890477,0.057,0.128,2.72192731962689e-18,"METTL25"
"CEP112",3.66122420398651e-18,-1.40042845297545,0.059,0.121,7.30048106274909e-14,"CEP112"
"SLC7A2",1.14243394848748e-22,1.40030852997822,0.124,0.037,2.27801329328404e-18,"SLC7A2"
"MAST2",4.48631643188584e-20,-1.39609582707586,0.058,0.124,8.94571496518036e-16,"MAST2"
"POMC",1.47990280008858e-27,1.39568235549492,0.153,0.047,2.95092618337662e-23,"POMC"
"EDA",1.38755025283454e-55,-1.3956459804665,0.229,0.388,2.76677520415208e-51,"EDA"
"ORC5",9.39297941319062e-22,-1.39504451463169,0.049,0.114,1.87296009499021e-17,"ORC5"
"KDM6B",2.8769520438276e-67,1.39408286265269,0.383,0.149,5.73664237539224e-63,"KDM6B"
"SSBP2",9.82441414469045e-74,-1.39288343798956,0.228,0.423,1.95898818045127e-69,"SSBP2"
"CBLB",1.40175403430236e-48,-1.39020257335374,0.215,0.357,2.79509754439891e-44,"CBLB"
"DUSP2",1.61680075476572e-71,1.38896503483548,0.361,0.12,3.22390070500284e-67,"DUSP2"
"FXYD6",5.67577428051405e-57,1.38788390674743,0.329,0.121,1.1317493915345e-52,"FXYD6"
"ATP8B4",1.30085639552673e-81,-1.38663646267253,0.345,0.527,2.59390765268029e-77,"ATP8B4"
"VEGFA",4.75478758335085e-24,1.38428010751876,0.144,0.049,9.4810464412016e-20,"VEGFA"
"HBA2",1.67226167838095e-37,1.38039425556227,0.282,0.124,3.33448978669162e-33,"HBA2"
"SPIDR",6.85360587910222e-61,-1.37715786340315,0.194,0.367,1.36660901229298e-56,"SPIDR"
"SLC35A2",2.3393241689973e-21,1.37661529315052,0.126,0.041,4.66461239298062e-17,"SLC35A2"
"KDM4C",2.25535997342831e-52,-1.37425250716851,0.144,0.296,4.49718778701606e-48,"KDM4C"
"TFB1M",1.800068469544e-18,-1.37203610990268,0.044,0.101,3.58933652827073e-14,"TFB1M"
"CRADD",1.24762998499764e-18,-1.37186112357628,0.077,0.147,2.4877741900853e-14,"CRADD"
"CXCL2",4.48814148122023e-41,1.37030269619584,0.231,0.079,8.94935411355313e-37,"CXCL2"
"WDR7",3.16662877960499e-54,-1.36969557678869,0.159,0.316,6.31425778653235e-50,"WDR7"
"PLD1",2.4361572505525e-55,-1.36954718897065,0.291,0.441,4.85769755760168e-51,"PLD1"
"BTRC",8.26672009549007e-39,-1.36729088304101,0.101,0.219,1.64838398704072e-34,"BTRC"
"VPS8",2.61471757892236e-66,-1.36693112278726,0.225,0.405,5.21374685237118e-62,"VPS8"
"DMD",1.78639971571111e-18,-1.36540000002679,0.053,0.114,3.56208103312795e-14,"DMD"
"LMNA",8.09852008798213e-80,1.36513818958345,0.45,0.198,1.61484490554364e-75,"LMNA"
"TXK",5.05020864675812e-24,-1.36479909546096,0.082,0.164,1.00701160416357e-19,"TXK"
"ATRNL1",9.60098723441923e-51,-1.36474050808682,0.26,0.406,1.91443685454319e-46,"ATRNL1"
"KLHDC10",7.68000195691817e-30,-1.36315637952679,0.082,0.177,1.53139239020948e-25,"KLHDC10"
"CYP1B1",1.52146749237712e-26,1.36262889241238,0.15,0.048,3.03380617979997e-22,"CYP1B1"
"HIVEP3",1.67003829551616e-21,-1.36025282187117,0.058,0.127,3.33005636125922e-17,"HIVEP3"
"TCN2",1.59720017665291e-34,1.35731450536999,0.222,0.083,3.1848171522459e-30,"TCN2"
"IQCN",3.65442493057248e-28,1.35659541496893,0.175,0.062,7.28692331156153e-24,"IQCN"
"CDK8",1.34918402978297e-31,-1.35549975525478,0.081,0.178,2.69027295538725e-27,"CDK8"
"PDE1B",1.66814602604312e-15,1.35530749377895,0.102,0.037,3.32628317592997e-11,"PDE1B"
"TMLHE",7.2431359607413e-30,-1.34892492225939,0.086,0.181,1.44428131057181e-25,"TMLHE"
"DPYD",7.65591862274242e-47,-1.34739440480854,0.169,0.315,1.52659017337484e-42,"DPYD"
"PTPRM",3.00306283128571e-60,-1.34620300978265,0.28,0.441,5.9881072855837e-56,"PTPRM"
"ZNF586",3.39604356138724e-22,-1.34577034154121,0.068,0.142,6.77171086140615e-18,"ZNF586"
"DMTF1",9.68920352292713e-45,-1.34495719345841,0.125,0.259,1.93202718247167e-40,"DMTF1"
"INPP4B",4.46801259415115e-38,-1.34378508875715,0.13,0.253,8.90921711273739e-34,"INPP4B"
"ADK",9.42766036550087e-34,-1.34362415271563,0.115,0.226,1.87987547688087e-29,"ADK"
"ACP5",8.66837926701539e-48,1.34308239345506,0.268,0.091,1.72847482584287e-43,"ACP5"
"OSBPL3",1.32619783234041e-52,-1.33987216221128,0.208,0.365,2.64443847768679e-48,"OSBPL3"
"RGS1",6.25647850700171e-29,1.33868947667323,0.16,0.05,1.24754181429614e-24,"RGS1"
"MAML2",5.50611569513002e-72,-1.33842884948161,0.361,0.522,1.09791946960893e-67,"MAML2"
"MAGI1",3.23564563760955e-40,-1.33654664100717,0.257,0.375,6.45187740139344e-36,"MAGI1"
"LDLRAD4",1.02963659704311e-51,-1.33136972420003,0.245,0.395,2.05309537450396e-47,"LDLRAD4"
"PSD3",2.51721707250745e-54,-1.33105321912771,0.306,0.449,5.01933084257986e-50,"PSD3"
"STXBP5",1.55826961959813e-33,-1.32971952629714,0.096,0.202,3.10718962147867e-29,"STXBP5"
"SYT1",6.09487030880405e-81,-1.32807786327025,0.292,0.497,1.21531713957553e-76,"SYT1"
"ZXDC",3.28543518421662e-28,-1.32794335782131,0.09,0.183,6.55115775732794e-24,"ZXDC"
"DKK2",1.04308303084729e-56,1.32757021533278,0.332,0.122,2.0799075635095e-52,"DKK2"
"CLASP1",2.12939953948413e-40,-1.32597057123122,0.147,0.276,4.24602268173136e-36,"CLASP1"
"PLEKHG2",2.90508152778888e-38,1.32558513358633,0.255,0.101,5.79273256641104e-34,"PLEKHG2"
"ASCL2",1.5162492160682e-12,1.32450252494281,0.111,0.052,3.02340093683998e-08,"ASCL2"
"RNF150",1.25917850344592e-59,-1.32319156721316,0.207,0.386,2.51080193587116e-55,"RNF150"
"DIS3L2",7.3912031471737e-32,-1.32242519274859,0.097,0.2,1.47380590754644e-27,"DIS3L2"
"FLT1",6.03929206847354e-39,1.32218655491244,0.375,0.211,1.20423483845362e-34,"FLT1"
"RPS6KC1",4.90958715800954e-52,-1.32207459580979,0.152,0.307,9.78971679307103e-48,"RPS6KC1"
"BORCS5",1.22274870900987e-16,-1.32122098456469,0.047,0.103,2.43816092576569e-12,"BORCS5"
"ZNF248",3.72802213843089e-20,-1.31973830872984,0.061,0.128,7.43367614403119e-16,"ZNF248"
"RDH10",1.11015280394816e-36,1.31940537412504,0.24,0.093,2.21364469107263e-32,"RDH10"
"BCKDHB",9.08990855091141e-26,-1.31874921905248,0.072,0.156,1.81252776505173e-21,"BCKDHB"
"F11R",1.22414230407685e-17,1.3178832804169,0.148,0.065,2.44093975432924e-13,"F11R"
"ZC3H12C",2.36849795476377e-30,-1.31469735567922,0.128,0.234,4.72278492179896e-26,"ZC3H12C"
"POT1",1.29260618026483e-23,-1.31393282508971,0.059,0.133,2.57745672344807e-19,"POT1"
"CBX4",1.47480113825465e-56,1.31315891129354,0.342,0.131,2.94075346967977e-52,"CBX4"
"TRPM4",7.90460102844673e-13,1.30973446753837,0.142,0.074,1.57617744507228e-08,"TRPM4"
"CLEC16A",9.61486202303588e-26,-1.30880930607314,0.085,0.171,1.91720348739336e-21,"CLEC16A"
"KRT7",8.70078417858191e-28,1.3072544402316,0.239,0.114,1.73493636520923e-23,"KRT7"
"CARF",8.13715160219766e-21,-1.30642027996986,0.053,0.119,1.62254802947821e-16,"CARF"
"RFLNB",2.95278266813797e-46,1.3050915962694,0.362,0.175,5.88784864026712e-42,"RFLNB"
"NDUFA7",5.02133503375809e-24,1.30499902942978,0.198,0.088,1.00125420573136e-19,"NDUFA7"
"HMBOX1",2.93863425118412e-43,-1.30461419737535,0.146,0.283,5.85963669686113e-39,"HMBOX1"
"DPH6",5.25170163181397e-25,-1.30204849381276,0.102,0.193,1.04718930538371e-20,"DPH6"
"SAMD4A",9.71257176984813e-37,-1.29895230513969,0.182,0.305,1.93668681090772e-32,"SAMD4A"
"LCLAT1",9.28811614740428e-15,-1.29841836833683,0.057,0.111,1.85205035979241e-10,"LCLAT1"
"SERPINE1",1.21592909119007e-27,1.29691067977085,0.3,0.173,2.424562607833e-23,"SERPINE1"
"RAP1GAP2",7.20506877825305e-14,-1.29525048894504,0.065,0.119,1.43669071438366e-09,"RAP1GAP2"
"KDM6A",3.02610546842849e-47,-1.29490421323999,0.171,0.317,6.03405430404642e-43,"KDM6A"
"PCNX1",6.85742547576866e-33,-1.29476160587476,0.104,0.212,1.36737063986827e-28,"PCNX1"
"NEDD4L",4.55765937594521e-23,-1.2939381167392,0.081,0.162,9.08797279563475e-19,"NEDD4L"
"CDKN1C",3.69701653163581e-40,1.29268418832768,0.362,0.191,7.3718509640818e-36,"CDKN1C"
"TMCC1",1.61400178752077e-56,-1.29161605610011,0.23,0.397,3.21831956431642e-52,"TMCC1"
"BAIAP2-DT",4.20494356329037e-12,1.29067832590676,0.12,0.059,8.384657465201e-08,"BAIAP2-DT"
"DISP1",5.55882934004436e-69,-1.29048629555282,0.287,0.479,1.10843057040485e-64,"DISP1"
"PDSS2",3.56897925176349e-41,-1.28778341124526,0.117,0.243,7.11654462801639e-37,"PDSS2"
"ZNF559",9.8617121597489e-16,-1.28701065556787,0.049,0.103,1.96642540465393e-11,"ZNF559"
"NFKB2",3.26418325651094e-40,1.28601369230985,0.28,0.115,6.50878141348282e-36,"NFKB2"
"FADS3",2.74794712162816e-16,1.28423251237177,0.13,0.055,5.47940656052655e-12,"FADS3"
"GPRC5C",6.49770255493702e-20,1.28351993171625,0.114,0.037,1.29564188945444e-15,"GPRC5C"
"PPP3CC",7.11843698705243e-26,-1.282943007375,0.07,0.152,1.41941633521825e-21,"PPP3CC"
"RIC8B",1.37733915676177e-16,-1.2829147499624,0.046,0.101,2.74641427858297e-12,"RIC8B"
"CEP192",7.81295907994112e-37,-1.28073119212302,0.103,0.218,1.55790404054026e-32,"CEP192"
"ARMCX1",8.81907786280161e-15,1.28023810284471,0.111,0.045,1.75852412584264e-10,"ARMCX1"
"CBFA2T2",2.38014662971607e-30,-1.27712852111458,0.118,0.222,4.74601237965384e-26,"CBFA2T2"
"SNHG7",2.6342425856638e-27,1.27271221540568,0.216,0.094,5.25267971581361e-23,"SNHG7"
"LARS2",7.56671006884846e-23,-1.27196089416968,0.059,0.131,1.50880198772838e-18,"LARS2"
"MS4A14",3.76559042042853e-22,-1.27152595646904,0.078,0.156,7.5085872983345e-18,"MS4A14"
"ZBTB20",4.22133662897274e-41,-1.27088531572155,0.245,0.37,8.41734523817165e-37,"ZBTB20"
"DOCK4",9.15313454729261e-59,-1.27079625406233,0.254,0.423,1.82513502873015e-54,"DOCK4"
"ISM2",1.30754148617471e-08,1.26611049924573,0.136,0.085,0.000260723772343237,"ISM2"
"C1orf112",3.01109949723199e-24,-1.26327402032448,0.049,0.12,6.00413239748059e-20,"C1orf112"
"PIBF1",2.8759571268663e-31,-1.26215542080421,0.12,0.227,5.73465851097139e-27,"PIBF1"
"ADAMTS17",6.46905226403981e-08,-1.25943538880862,0.137,0.177,0.00128992902144954,"ADAMTS17"
"HSF4",2.35773383244014e-13,1.2592790763667,0.104,0.043,4.70132126188564e-09,"HSF4"
"SERTAD1",4.02578609750183e-69,1.25808040293561,0.405,0.161,8.02741747841864e-65,"SERTAD1"
"PLCL2",8.37749257683219e-45,-1.25742197795129,0.175,0.317,1.67047201982034e-40,"PLCL2"
"TMEM135",3.64603330017513e-25,-1.25719853315055,0.093,0.181,7.27019040054921e-21,"TMEM135"
"TAP2",5.20633291974519e-11,1.25663400628882,0.11,0.053,1.03814278419719e-06,"TAP2"
"KANTR",1.42639968278242e-18,-1.25640760707031,0.064,0.129,2.84424096746814e-14,"KANTR"
"RASAL2",3.23484959405733e-38,-1.25573396048615,0.195,0.323,6.45029009055032e-34,"RASAL2"
"CDC42EP3",8.60633642904092e-18,1.25412300284282,0.105,0.035,1.71610348395076e-13,"CDC42EP3"
"NUBPL",1.70135692126638e-26,-1.25374688511721,0.101,0.196,3.39250570100516e-22,"NUBPL"
"MCCC1",1.50890622977849e-29,-1.2537367326146,0.095,0.193,3.00875902217831e-25,"MCCC1"
"SLC25A44",6.16145355707386e-23,1.25344838204122,0.163,0.065,1.22859383928053e-18,"SLC25A44"
"ATG7",5.68039054240406e-55,-1.25292195152162,0.388,0.511,1.13266987415537e-50,"ATG7"
"EXT1",1.74874213821093e-08,-1.25263651772039,0.062,0.101,0.00034869918235926,"EXT1"
"SLC25A12",5.8820154223889e-18,-1.24776789306651,0.056,0.117,1.17287387522435e-13,"SLC25A12"
"PHETA1",4.28109717960802e-17,1.24755540569487,0.101,0.034,8.53650777613839e-13,"PHETA1"
"MX1",2.32488202390913e-51,1.24430799018215,0.335,0.136,4.6358147556748e-47,"MX1"
"ZNF75D",1.43032737263598e-22,-1.24339647495932,0.074,0.152,2.85207278103614e-18,"ZNF75D"
"POLA1",7.45207568645161e-28,-1.24249204577501,0.089,0.182,1.48594389187845e-23,"POLA1"
"WDR37",3.47058723463667e-40,-1.24127871295605,0.146,0.277,6.92035094586552e-36,"WDR37"
"GPR12",7.42869447496392e-16,1.23947417513452,0.115,0.045,1.48128167830781e-11,"GPR12"
"RAB28",2.36009797330323e-46,-1.23806840169231,0.161,0.306,4.70603535876663e-42,"RAB28"
"REPS1",1.27175148091817e-22,-1.23641300365819,0.086,0.167,2.53587245295082e-18,"REPS1"
"IMPDH2",4.72017212860553e-12,1.23377318858836,0.115,0.055,9.41202322443942e-08,"IMPDH2"
"NAV3",4.54609705656904e-62,-1.23288960933093,0.395,0.528,9.06491753079866e-58,"NAV3"
"ADAT2",4.52450408667035e-14,-1.23268925498047,0.065,0.119,9.02186114882067e-10,"ADAT2"
"MTFMT",6.75675098788588e-22,-1.23223815003165,0.068,0.143,1.34729614698444e-17,"MTFMT"
"SLC39A11",3.47220156585587e-47,-1.23097627067682,0.139,0.284,6.92356992231661e-43,"SLC39A11"
"ATAD2B",5.0095831995197e-45,-1.23035429372204,0.17,0.313,9.98910889984228e-41,"ATAD2B"
"ARID2",2.3791711129795e-42,-1.22972023188416,0.195,0.336,4.74406719928112e-38,"ARID2"
"STAU2",2.84275064693133e-45,-1.22786889583356,0.146,0.286,5.66844478998106e-41,"STAU2"
"GRAMD1B",5.89060113266156e-15,-1.22729580738726,0.069,0.127,1.17458586585272e-10,"GRAMD1B"
"SRXN1",2.28315835481973e-22,1.22686842664184,0.147,0.054,4.55261775951055e-18,"SRXN1"
"LINC00671",3.79784771529691e-23,-1.22515867156857,0.043,0.11,7.57290834430204e-19,"LINC00671"
"DUSP16",2.87274667961487e-15,-1.22493963329082,0.061,0.119,5.72825687915205e-11,"DUSP16"
"AHNAK",3.44499854435438e-51,1.22419444485037,0.343,0.144,6.86932709744263e-47,"AHNAK"
"TRIO",9.01788517193971e-46,-1.2223502320126,0.204,0.348,1.79816630328478e-41,"TRIO"
"CSRNP1",8.96269204988285e-62,1.21799163222232,0.405,0.172,1.78716079474664e-57,"CSRNP1"
"INF2",5.68709229363146e-21,1.21747097146635,0.171,0.075,1.13400620335011e-16,"INF2"
"SLC10A7",2.04203505830547e-26,-1.21622747193484,0.082,0.17,4.0718179062611e-22,"SLC10A7"
"LPCAT1",6.25186452737422e-28,1.21560039657294,0.251,0.121,1.24662178675842e-23,"LPCAT1"
"IRF1",1.20142020244372e-63,1.21512123945639,0.422,0.192,2.39563188367277e-59,"IRF1"
"CEP83",8.27706582092222e-12,-1.21505202757527,0.068,0.117,1.65044692469189e-07,"CEP83"
"COMMD10",4.20243246447788e-58,-1.2138388089244,0.213,0.39,8.37965033416889e-54,"COMMD10"
"NDUFAF5",3.48043295495636e-17,-1.21263461118123,0.052,0.111,6.93998331218299e-13,"NDUFAF5"
"CHST11",2.00387907494873e-55,-1.21057131821438,0.278,0.439,3.99573487544776e-51,"CHST11"
"MTFR1",3.305728242879e-15,-1.2099649896767,0.054,0.109,6.59162211630073e-11,"MTFR1"
"NUTM2B-AS1",9.55133580201087e-31,-1.20930086213406,0.094,0.195,1.90453635892097e-26,"NUTM2B-AS1"
"AOC1",1.13717632175998e-36,1.20909897401783,0.385,0.228,2.26752958558941e-32,"AOC1"
"LIN52",3.61145464256161e-18,-1.20738194585269,0.067,0.133,7.20124055726786e-14,"LIN52"
"SLC9A9",3.95122504522816e-97,-1.20725981235328,0.572,0.7,7.87874274018495e-93,"SLC9A9"
"NR4A3",4.36605759770695e-41,1.20713902981222,0.3,0.127,8.70591884982766e-37,"NR4A3"
"MAGED1",2.73227406751837e-28,1.20673266008917,0.246,0.116,5.44815449063163e-24,"MAGED1"
"SH3RF1",6.77154801631792e-27,-1.2024952953305,0.137,0.237,1.35024667445379e-22,"SH3RF1"
"RHBDD1",2.62731702794282e-18,-1.20077785195293,0.07,0.137,5.23887015371798e-14,"RHBDD1"
"ZHX2",1.38534388285847e-18,-1.20065005860423,0.093,0.167,2.76237570241979e-14,"ZHX2"
"MAGI3",4.88727992243073e-15,-1.20051760453748,0.058,0.113,9.74523616532688e-11,"MAGI3"
"MAP3K5",2.14349734476659e-57,-1.20037902052432,0.235,0.406,4.27413370546457e-53,"MAP3K5"
"INTS9",2.25213255337636e-18,-1.19918047491277,0.064,0.129,4.49075231143245e-14,"INTS9"
"GPNMB",1.19670928937918e-73,1.19904472694508,0.475,0.219,2.38623832302208e-69,"GPNMB"
"BIRC3",2.47728289697658e-14,1.1989465344382,0.105,0.042,4.93970209657131e-10,"BIRC3"
"MFSD4B",3.71485466818872e-21,-1.19802434333687,0.125,0.21,7.40742020836831e-17,"MFSD4B"
"MBTD1",5.56877094749853e-25,-1.19743307452707,0.113,0.206,1.11041292693121e-20,"MBTD1"
"RPTOR",2.35825759559442e-26,-1.19720661176227,0.098,0.19,4.70236564561527e-22,"RPTOR"
"DHX35",2.86461873014402e-13,-1.19619762911344,0.057,0.108,5.71204974790717e-09,"DHX35"
"RNGTT",3.17228132044653e-32,-1.19612149445342,0.115,0.224,6.32552895297039e-28,"RNGTT"
"METTL15",2.08931368223939e-29,-1.19348611153156,0.154,0.26,4.16609148238534e-25,"METTL15"
"FAM110B",3.08834874368145e-24,-1.19321573947401,0.145,0.24,6.1581673949008e-20,"FAM110B"
"TANGO6",3.36286433233939e-23,-1.19101342649341,0.056,0.127,6.70555147868475e-19,"TANGO6"
"PLCL1",4.40309119748556e-15,-1.19100012648164,0.12,0.187,8.77976384778621e-11,"PLCL1"
"IFIT2",2.34137273929125e-37,1.18966174718956,0.264,0.109,4.66869724214676e-33,"IFIT2"
"PHC3",2.72821950919028e-42,-1.18822453157713,0.181,0.319,5.44006970132542e-38,"PHC3"
"ZNF721",5.21484691203624e-21,-1.18798301884366,0.092,0.172,1.03984047426003e-16,"ZNF721"
"RRAD",9.52559377832439e-12,1.18523630679747,0.1,0.045,1.89940339939788e-07,"RRAD"
"MCTP2",1.83477632680776e-27,-1.18274856025412,0.189,0.295,3.65854399565468e-23,"MCTP2"
"SLC38A6",5.34237376853826e-44,-1.18189607866832,0.283,0.415,1.06526932944653e-39,"SLC38A6"
"PTGS2",4.91491497717193e-22,1.18084334172086,0.155,0.06,9.80034046448082e-18,"PTGS2"
"GALNT3",1.34118753619448e-16,1.18069649020991,0.118,0.045,2.6743279471718e-12,"GALNT3"
"COG6",2.53203487365806e-24,-1.18031481552098,0.087,0.173,5.04887753807418e-20,"COG6"
"PCED1B",1.29038861306258e-30,-1.17957317219414,0.163,0.275,2.57303489444678e-26,"PCED1B"
"ATG10",1.27123092908133e-21,-1.17868473784187,0.103,0.186,2.53483447258817e-17,"ATG10"
"FGGY",8.6420104511416e-15,-1.1758158481286,0.064,0.121,1.72321688395764e-10,"FGGY"
"RABGAP1L",5.96682714431906e-59,-1.17387944349122,0.413,0.543,1.18978533257722e-54,"RABGAP1L"
"PHF21A",9.80813497965526e-32,-1.17374711293096,0.189,0.304,1.95574211494326e-27,"PHF21A"
"CFD",8.10225442611259e-101,1.1727036826891,0.611,0.323,1.61558953256685e-96,"CFD"
"ATXN1",5.08777760992422e-55,-1.17230338286994,0.274,0.433,1.01450285541889e-50,"ATXN1"
"ISG15",3.92513149510819e-60,1.17185361750635,0.423,0.193,7.82671220124573e-56,"ISG15"
"SIPA1L3",9.17428998191595e-28,-1.17162496402853,0.105,0.202,1.82935342239404e-23,"SIPA1L3"
"TRIM69",9.31768562188105e-19,1.1704749192418,0.166,0.076,1.85794651300308e-14,"TRIM69"
"KYNU",1.04752998326073e-43,-1.16914451523002,0.164,0.31,2.0887747866219e-39,"KYNU"
"NOL10",4.43715375137728e-21,-1.16776774525116,0.085,0.163,8.8476845802463e-17,"NOL10"
"MGAT5",6.78496969817621e-63,-1.16630491440259,0.35,0.507,1.35292295781634e-58,"MGAT5"
"FMN1",1.26225361161971e-47,-1.16284964005099,0.321,0.459,2.5169337015697e-43,"FMN1"
"ZFAND3",7.95408579403252e-68,-1.16225840112959,0.324,0.497,1.58604470733008e-63,"ZFAND3"
"RFX7",3.85414057238335e-25,-1.16134851267594,0.147,0.244,7.68515630133241e-21,"RFX7"
"PEX14",2.81881693442522e-16,-1.16057051126067,0.065,0.126,5.6207209672439e-12,"PEX14"
"VPS50",7.91896001001007e-36,-1.16043123358252,0.145,0.268,1.57904062599601e-31,"VPS50"
"HACE1",2.32070065282928e-24,-1.15937056862478,0.092,0.18,4.62747710174159e-20,"HACE1"
"SNHG9",3.87904527506295e-15,1.15851201169419,0.12,0.051,7.73481627847552e-11,"SNHG9"
"SLC38A9",2.48197761192886e-29,-1.15762673981291,0.105,0.207,4.94906335818616e-25,"SLC38A9"
"DIAPH2",1.41700001100098e-71,-1.15721395757655,0.303,0.498,2.82549802193596e-67,"DIAPH2"
"GSK3A",1.66591561638745e-32,1.15420578805946,0.239,0.1,3.32183573907659e-28,"GSK3A"
"PLCG2",2.37406269284612e-59,-1.15340915247607,0.337,0.492,4.73388100953517e-55,"PLCG2"
"TTN-AS1",2.14763548041911e-27,-1.15337096067836,0.121,0.222,4.2823851479557e-23,"TTN-AS1"
"CSNK1G1",3.60744588066176e-27,-1.1507369844276,0.109,0.206,7.19324708603955e-23,"CSNK1G1"
"ANO10",4.09442091287497e-18,-1.14894249880675,0.074,0.142,8.16427530027269e-14,"ANO10"
"EFL1",1.79363951660338e-17,-1.14689692146158,0.067,0.132,3.57651719610715e-13,"EFL1"
"IKZF2",1.28567149627827e-27,-1.1467223362459,0.13,0.233,2.56362896357886e-23,"IKZF2"
"PRKCA",5.74179108575397e-32,-1.14627622156012,0.294,0.398,1.14491314249934e-27,"PRKCA"
"ADA2",1.22749327142831e-46,1.14597425311295,0.353,0.163,2.44762158322805e-42,"ADA2"
"UBE2S",7.28396419061412e-65,1.14414492044843,0.391,0.154,1.45242245960846e-60,"UBE2S"
"UGGT2",1.00937271313526e-20,-1.14135827281316,0.078,0.154,2.01268918999171e-16,"UGGT2"
"SLC25A13",6.94488595481531e-37,-1.13992355756111,0.173,0.301,1.38481025939017e-32,"SLC25A13"
"CDR2",3.31327537262379e-20,-1.13729117881132,0.076,0.15,6.60667109301185e-16,"CDR2"
"IQCB1",1.7598860216377e-23,-1.13680776048342,0.08,0.161,3.50921272714558e-19,"IQCB1"
"IFI27L2",2.93065068648575e-26,1.13653271126515,0.238,0.114,5.84371746885259e-22,"IFI27L2"
"GRK5",2.25300845737418e-16,-1.13614313891048,0.079,0.144,4.49249886400412e-12,"GRK5"
"ELMOD3",1.06147225361675e-11,-1.13611358142187,0.068,0.118,2.11657567371179e-07,"ELMOD3"
"PLXDC2",3.08852022270782e-86,-1.13586547116991,0.362,0.578,6.1585093240794e-82,"PLXDC2"
"VAV3",9.40577669838348e-32,-1.13375592139634,0.267,0.378,1.87551187365767e-27,"VAV3"
"TCF12",1.12449150513387e-57,-1.13343254074444,0.424,0.549,2.24223606123693e-53,"TCF12"
"NUDT14",1.47121929802859e-26,1.13242981060363,0.214,0.094,2.93361128026901e-22,"NUDT14"
"PBX3",4.47301771980331e-21,-1.13226783291111,0.109,0.193,8.9191973332878e-17,"PBX3"
"SLC25A26",5.66656349277989e-21,-1.13142020885307,0.061,0.131,1.12991276046031e-16,"SLC25A26"
"SLC1A5",7.43834189337062e-22,1.12989831220888,0.173,0.073,1.4832053735381e-17,"SLC1A5"
"ZC3H12A",3.97917891422284e-16,1.12962393071407,0.13,0.056,7.93448275496033e-12,"ZC3H12A"
"EFNB1",4.59860611689314e-14,1.12895988466825,0.133,0.063,9.16962059708492e-10,"EFNB1"
"STARD13",2.28424439053826e-31,-1.1282768540999,0.292,0.395,4.55478331473328e-27,"STARD13"
"ATF3",9.85107230033484e-71,1.12778027139667,0.46,0.213,1.96430381668677e-66,"ATF3"
"FOSL2",4.16181136627594e-51,1.12688614610492,0.348,0.144,8.29865186435422e-47,"FOSL2"
"ZNF573",1.11566514881478e-18,-1.12639071168064,0.065,0.132,2.22463630673667e-14,"ZNF573"
"ORC2",2.42970750417446e-18,-1.12608172194155,0.076,0.145,4.84483676332386e-14,"ORC2"
"UVRAG",3.41079909232799e-49,-1.12430375499498,0.225,0.386,6.801133390102e-45,"UVRAG"
"GOLM1",1.64997720331816e-16,1.12321707936871,0.114,0.044,3.29005454341641e-12,"GOLM1"
"UBE4B",4.8818577513045e-27,-1.12240884087629,0.131,0.233,9.73442435610118e-23,"UBE4B"
"TRPS1",1.58397365471055e-47,-1.12211957614135,0.346,0.475,3.15844346749283e-43,"TRPS1"
"RNPC3",1.39148046924961e-25,-1.12020558687943,0.118,0.214,2.77461205568373e-21,"RNPC3"
"TNS2",2.18377849819582e-17,1.12010762830302,0.135,0.056,4.35445432540246e-13,"TNS2"
"DOCK10",2.57439455296967e-39,-1.11929942818934,0.187,0.321,5.13334273862152e-35,"DOCK10"
"MRM2",3.750801172578e-12,1.11896578549422,0.114,0.053,7.47909753812054e-08,"MRM2"
