"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"DNAJC24",1.30668989014369e-13,-1.02147052653682,0.06,0.108,2.60553964094652e-09,"DNAJC24"
"NBL1",2.75766682358972e-17,-1.0208078231781,0.147,0.22,5.49878764623789e-13,"NBL1"
"ZNRF1",3.18167177605169e-12,-1.02071138750189,0.068,0.116,6.34425352144708e-08,"ZNRF1"
"ZDHHC14",9.99180624022531e-36,-1.01966954827355,0.151,0.266,1.99236616430093e-31,"ZDHHC14"
"DENND5B",1.95013591833081e-13,-1.01927788350547,0.065,0.114,3.88857102115163e-09,"DENND5B"
"FAM228B",1.21237360310852e-14,-1.01787374658477,0.055,0.104,2.41747296459838e-10,"FAM228B"
"MPPED2",6.01310761792525e-30,-1.01432539491973,0.118,0.216,1.19901365901429e-25,"MPPED2"
"EMP1",1.90948644850467e-27,1.01353681447776,0.142,0.062,3.80751597831831e-23,"EMP1"
"TCN2",3.75165768899524e-45,1.01337076564518,0.305,0.163,7.48080543185651e-41,"TCN2"
"ZNF407",9.71578392089658e-22,-1.01322843995394,0.087,0.16,1.93732731382678e-17,"ZNF407"
"ZDHHC21",3.69722845473067e-26,-1.00997840729307,0.086,0.169,7.37227353873295e-22,"ZDHHC21"
"PDE9A",3.89208592742807e-20,-1.00957897792019,0.071,0.137,7.76081933929158e-16,"PDE9A"
"IGF2R",1.08734698490815e-67,1.00447666145444,0.389,0.196,2.16816988790685e-63,"IGF2R"
"DPH6",7.28250625208175e-19,-1.00177160302482,0.072,0.136,1.4521317466651e-14,"DPH6"
"PAX8",3.8429413310325e-20,1.0014821034217,0.138,0.069,7.6628250140788e-16,"PAX8"
"MAP2K3",1.93491830424047e-31,1.00113564736664,0.274,0.163,3.8582270986555e-27,"MAP2K3"
"INTS6L",3.28864450899572e-22,-1.00042046761844,0.061,0.129,6.55755715093747e-18,"INTS6L"
"RASGRP3",7.42190129170883e-22,-1.00028906851031,0.061,0.128,1.47992711756674e-17,"RASGRP3"
"BCKDHB",2.12161938263901e-14,-0.994295367626347,0.054,0.102,4.23050904898218e-10,"BCKDHB"
"NPL",5.50194417514577e-91,-0.993204214999092,0.47,0.629,1.09708766852407e-86,"NPL"
"CSGALNACT1",2.43594575015588e-28,-0.991955046117909,0.217,0.317,4.85727582581083e-24,"CSGALNACT1"
"IL2RA",2.63497460445077e-71,0.990115501045481,0.378,0.18,5.25413936127484e-67,"IL2RA"
"ARPC4",2.16739428026488e-24,-0.988596084235608,0.213,0.31,4.32178419484818e-20,"ARPC4"
"SRSF1",6.73289239695077e-21,-0.98677396811642,0.084,0.156,1.34253874395198e-16,"SRSF1"
"ZCCHC7",6.79515048221571e-18,-0.986718970777183,0.087,0.152,1.35495300615381e-13,"ZCCHC7"
"CCL4L2",1.8473361955485e-98,0.986159424600306,0.578,0.368,3.68358837392371e-94,"CCL4L2"
"VPS8",1.97092799133301e-35,-0.986005594147839,0.178,0.293,3.93003041471802e-31,"VPS8"
"RBM4",5.81737489721213e-17,-0.985790280766324,0.061,0.118,1.1599845545041e-12,"RBM4"
"MNAT1",1.12330773313774e-19,-0.985305446426555,0.064,0.127,2.23987561987665e-15,"MNAT1"
"EBI3",2.07797255700689e-46,0.984676605188624,0.347,0.196,4.14347727867174e-42,"EBI3"
"GTDC1",7.09868980816973e-18,-0.983029802361507,0.148,0.219,1.41547874774904e-13,"GTDC1"
"VAMP5",3.14902317744445e-33,0.982706855269649,0.201,0.096,6.27915221582423e-29,"VAMP5"
"B3GNT7",1.01673279146528e-20,0.981880665229971,0.133,0.065,2.02736518618176e-16,"B3GNT7"
"D2HGDH",5.84472481408059e-24,-0.981382297739592,0.071,0.147,1.16543812792767e-19,"D2HGDH"
"ZNF460",5.30877071392883e-18,0.980463283390514,0.141,0.075,1.05856888035741e-13,"ZNF460"
"KLHL20",1.91905261289996e-16,-0.979547125794014,0.057,0.111,3.82659091012251e-12,"KLHL20"
"PTGER4",1.48474156669269e-57,0.978282983010866,0.381,0.207,2.96057468398521e-53,"PTGER4"
"VTI1A",1.59524757129023e-26,-0.977939086272395,0.142,0.235,3.18092365715271e-22,"VTI1A"
"STK17B",4.09800827597922e-58,0.977265681711549,0.403,0.232,8.17142850230257e-54,"STK17B"
"PLEKHG2",6.44751041884872e-22,0.976593823490054,0.194,0.111,1.28563357751843e-17,"PLEKHG2"
"RCAN1",2.5417774150051e-36,0.976166390265066,0.235,0.116,5.06830416552018e-32,"RCAN1"
"B3GNT5",1.87919452916576e-36,0.974734409217773,0.309,0.187,3.74711389115653e-32,"B3GNT5"
"GIPC2",1.38700617001471e-17,-0.973783654217436,0.16,0.235,2.76569030300934e-13,"GIPC2"
"FTO",6.07801544762568e-18,-0.972171225115323,0.107,0.176,1.21195628025656e-13,"FTO"
"C15orf39",4.82262664052053e-30,0.970623662767719,0.165,0.074,9.61631752119793e-26,"C15orf39"
"HRH1",4.39830216759442e-48,-0.969100438040988,0.269,0.412,8.77021452218328e-44,"HRH1"
"JAML",8.01318977841542e-20,0.968611113863491,0.144,0.075,1.59783004181603e-15,"JAML"
"ARPC1B",5.22469247006514e-48,-0.966625208098869,0.362,0.495,1.04180367853099e-43,"ARPC1B"
"HACE1",4.82190525983375e-14,-0.965563075063832,0.066,0.118,9.61487908810849e-10,"HACE1"
"IFI27",4.70133582417957e-51,0.964947849189474,0.419,0.269,9.37446363341406e-47,"IFI27"
"MCCC1",1.15213339532063e-18,-0.964742017183328,0.076,0.141,2.29735399026934e-14,"MCCC1"
"ARMH3",3.96475599344443e-22,-0.964730603938609,0.118,0.199,7.9057234509282e-18,"ARMH3"
"ZNF721",8.15858617856835e-20,-0.964156595960393,0.046,0.104,1.62682208400653e-15,"ZNF721"
"SLC38A6",8.42502789865306e-34,-0.962580404898777,0.213,0.328,1.67995056299142e-29,"SLC38A6"
"ANO10",2.25245499055458e-13,-0.961612588447948,0.054,0.1,4.49139525116584e-09,"ANO10"
"TMEM144",1.12149572326955e-26,-0.95891890781041,0.114,0.206,2.23626247219949e-22,"TMEM144"
"CDK19",2.72842740827152e-27,-0.958842300340447,0.119,0.215,5.44048425209342e-23,"CDK19"
"HSPBAP1",4.18989963849415e-20,-0.958610640824097,0.092,0.164,8.35465987915733e-16,"HSPBAP1"
"UBE2E2",2.29695413258146e-25,-0.956953224312348,0.166,0.257,4.58012654036744e-21,"UBE2E2"
"SENP7",1.40587968321143e-34,-0.954841083267911,0.138,0.251,2.80332408832358e-30,"SENP7"
"SNX24",1.88648305028468e-36,-0.953046018991012,0.238,0.357,3.76164720226765e-32,"SNX24"
"BCL3",4.28074415127855e-63,0.952468351663906,0.417,0.235,8.53580383764943e-59,"BCL3"
"LILRB3",6.31752156837209e-39,0.952337245934039,0.252,0.126,1.2597138007334e-34,"LILRB3"
"NDUFB5",6.9187492885656e-07,-0.951242308678963,0.175,0.216,0.0137959860813998,"NDUFB5"
"SLC25A44",3.25143249150075e-13,0.949940328972226,0.117,0.065,6.48335638805249e-09,"SLC25A44"
"IGF2BP3",1.24125033568937e-32,-0.948597838009755,0.19,0.306,2.47505316936461e-28,"IGF2BP3"
"SGK1",9.65825516747135e-123,0.948284297508727,0.635,0.386,1.92585608039379e-118,"SGK1"
"RPS6KC1",5.08855216082808e-26,-0.94819549639246,0.132,0.225,1.01465730086912e-21,"RPS6KC1"
"BTRC",1.55214725797523e-20,-0.947736131876867,0.077,0.146,3.09498163240262e-16,"BTRC"
"CYSLTR1",1.08285038972514e-15,-0.946615507787035,0.128,0.194,2.15920367711193e-11,"CYSLTR1"
"SDC3",1.83180429959644e-71,0.946479355717008,0.396,0.197,3.65261777339529e-67,"SDC3"
"LPCAT1",6.22048244503503e-37,0.943731435100249,0.29,0.162,1.24036419953998e-32,"LPCAT1"
"ETFB",2.45281005659493e-07,-0.942114476226793,0.138,0.179,0.00489090325285029,"ETFB"
"NOL10",7.73631825672656e-11,-0.941872044491863,0.064,0.107,1.54262186039128e-06,"NOL10"
"ADORA3",1.28718265961204e-15,0.941629311518873,0.133,0.074,2.5666422232664e-11,"ADORA3"
"TUBB2A",5.45536231736268e-37,0.941543233403256,0.24,0.121,1.08779924608212e-32,"TUBB2A"
"RNFT1",2.43247949388945e-10,-0.939161426711979,0.062,0.104,4.85036411081556e-06,"RNFT1"
"C12orf4",1.32706450849177e-15,-0.937989779446923,0.16,0.226,2.64616662993258e-11,"C12orf4"
"ABCC5",6.97321769253848e-59,-0.936209768945439,0.3,0.462,1.39045960789217e-54,"ABCC5"
"POU2F1",8.35743308941912e-21,-0.935242387539243,0.109,0.187,1.66647215803017e-16,"POU2F1"
"TBC1D5",1.09991350663199e-25,-0.93519786380215,0.269,0.355,2.1932275322242e-21,"TBC1D5"
"RASSF5",4.35283953120841e-26,0.935191414462912,0.172,0.086,8.67956202522956e-22,"RASSF5"
"CCDC66",1.31870413457699e-19,-0.932917413407588,0.11,0.185,2.62949604434651e-15,"CCDC66"
"EIF4A3",2.17759164199646e-120,0.931924885918811,0.627,0.366,4.34211773414094e-116,"EIF4A3"
"HIBADH",1.51617173375041e-11,-0.9314031373386,0.106,0.157,3.02324643709832e-07,"HIBADH"
"IER3IP1",2.39281437741242e-10,-0.930694422262407,0.079,0.123,4.77127186856037e-06,"IER3IP1"
"CLEC7A",8.48260712988147e-48,0.930115467573737,0.33,0.177,1.69143186169837e-43,"CLEC7A"
"RPS20",2.91659753439276e-62,-0.929917162984023,0.494,0.623,5.81569548357916e-58,"RPS20"
"ACVR2A",9.43530950715009e-17,-0.929334664118496,0.053,0.107,1.88140071572573e-12,"ACVR2A"
"DOCK1",3.31254043372839e-17,-0.929182714731041,0.093,0.158,6.6052056248544e-13,"DOCK1"
"SAMD4A",2.08517185177593e-26,-0.92799564185793,0.129,0.221,4.1578326724412e-22,"SAMD4A"
"FOSL2",7.63109667964495e-48,0.927484988268671,0.341,0.188,1.5216406779212e-43,"FOSL2"
"SLC25A32",4.16389693169882e-15,0.927156974639919,0.137,0.078,8.30281048180745e-11,"SLC25A32"
"ATXN1",8.10914049953703e-31,-0.923995665166383,0.199,0.304,1.61696261560768e-26,"ATXN1"
"SNHG15",1.17213450400902e-17,0.923252849892823,0.153,0.086,2.33723620099399e-13,"SNHG15"
"CCRL2",2.22154491640854e-34,0.922912281121561,0.196,0.09,4.42976056331862e-30,"CCRL2"
"CHORDC1",3.65425749229865e-75,0.920552675710377,0.521,0.322,7.28658943964351e-71,"CHORDC1"
"ZNF44",1.82461674702148e-18,-0.920199911477521,0.055,0.114,3.63828579356083e-14,"ZNF44"
"MLLT10",2.31311259559533e-33,-0.91915287865674,0.187,0.302,4.61234651561709e-29,"MLLT10"
"BCL2A1",8.64586713552008e-61,0.918624111972593,0.396,0.219,1.7239859068227e-56,"BCL2A1"
"LINC01094",5.84737822773944e-22,-0.917213802386111,0.135,0.218,1.16596721861124e-17,"LINC01094"
"DLG1",1.85882538806502e-27,-0.915571235363187,0.122,0.216,3.70649782380165e-23,"DLG1"
"HS2ST1",1.86057644039137e-25,-0.915036654881704,0.204,0.299,3.70998942214039e-21,"HS2ST1"
"ATF5",2.02579729908594e-40,0.914933960511844,0.317,0.18,4.03943981437737e-36,"ATF5"
"CHD4",3.71649087217562e-28,-0.913772412246522,0.135,0.236,7.41068279911819e-24,"CHD4"
"TP53BP2",6.74838465895793e-19,0.913199482698952,0.176,0.102,1.34562790099621e-14,"TP53BP2"
"KRT7",1.23420162326075e-27,-0.91318160698854,0.053,0.13,2.46099803678194e-23,"KRT7"
"HEATR5A",2.1686386727185e-17,-0.912409936422145,0.098,0.165,4.32426551340069e-13,"HEATR5A"
"SUCLG2",6.19198816618625e-27,-0.912331451401326,0.198,0.299,1.23468244033754e-22,"SUCLG2"
"RASL11A",3.63609862869564e-23,0.909742875302182,0.138,0.064,7.25038066561911e-19,"RASL11A"
"TMEM135",2.1489574403685e-12,-0.909596260199282,0.063,0.11,4.2850211360948e-08,"TMEM135"
"CDK8",2.17079524445575e-12,-0.909571820408892,0.072,0.121,4.32856571744478e-08,"CDK8"
"MITF",3.17895965285018e-24,-0.909570926510531,0.223,0.312,6.33884554778325e-20,"MITF"
"COG6",3.68186283181291e-12,-0.909473394483751,0.068,0.115,7.34163448663495e-08,"COG6"
"ATG4C",5.62534344350325e-24,-0.909042923508029,0.156,0.247,1.12169348263455e-19,"ATG4C"
"GALK2",6.74562544103232e-20,-0.906711139725501,0.087,0.157,1.34507771294184e-15,"GALK2"
"GLCE",4.43108549303281e-18,-0.906500800195251,0.131,0.204,8.83558447310743e-14,"GLCE"
"ERC2",1.65986199092379e-08,-0.905575990619232,0.071,0.108,0.000330976480990203,"ERC2"
"SMCR8",2.0104440871651e-24,0.905387907556359,0.208,0.117,4.00882550980721e-20,"SMCR8"
"LDHA",5.98572906398628e-85,0.904071354842873,0.515,0.287,1.19355437535886e-80,"LDHA"
"ETF1",3.91503819938923e-57,0.903090019539772,0.445,0.272,7.80658616958213e-53,"ETF1"
"STARD8",4.00139008937945e-30,0.902956103446584,0.234,0.128,7.97877183822263e-26,"STARD8"
"PPIF",7.12455612038882e-44,0.902187944888347,0.316,0.173,1.42063649040553e-39,"PPIF"
"LHPP",9.65978324571041e-09,-0.900781689572273,0.065,0.103,0.000192616077919466,"LHPP"
"GPX3",3.08777791643657e-24,0.900209953114153,0.223,0.13,6.15702916537452e-20,"GPX3"
"VAMP2",1.62009870453828e-19,-0.898605588374643,0.124,0.202,3.23047681684933e-15,"VAMP2"
"CSNK2B",2.99348075782328e-12,-0.896690887307749,0.108,0.163,5.96900063109963e-08,"CSNK2B"
"MX2",7.54516781431025e-42,0.89626567905259,0.319,0.18,1.50450646217346e-37,"MX2"
"MTX2",4.08630353892202e-10,-0.896020488359849,0.086,0.131,8.14808925661051e-06,"MTX2"
"TMEM260",2.99473570605611e-11,-0.895092147101246,0.072,0.118,5.97150299787588e-07,"TMEM260"
"SRBD1",5.18485966107148e-16,-0.894025903107279,0.105,0.169,1.03386101641765e-11,"SRBD1"
"CH25H",1.05217280505539e-13,0.893040855942395,0.11,0.059,2.09803257328044e-09,"CH25H"
"NOLC1",3.07173137176619e-24,0.891308389185533,0.201,0.111,6.12503235530179e-20,"NOLC1"
"EFEMP1",5.8304655578801e-30,-0.890833977465924,0.045,0.121,1.16259483224129e-25,"EFEMP1"
"MOSMO",3.36766958353675e-12,-0.889758861616128,0.056,0.1,6.71513314957227e-08,"MOSMO"
"ADAMTS2",4.4625699726351e-42,0.889234436524335,0.367,0.22,8.89836452543438e-38,"ADAMTS2"
"IFRD1",3.0802076825405e-28,-0.886289909246354,0.155,0.256,6.14193411898575e-24,"IFRD1"
"LILRB4",5.9248692317092e-58,0.886256781673288,0.42,0.242,1.18141892480281e-53,"LILRB4"
"BEST1",1.99179559338202e-39,0.88594388322813,0.311,0.175,3.97164041320374e-35,"BEST1"
"ADAM12",2.19294502863589e-38,-0.885186824528204,0.036,0.119,4.37273238709997e-34,"ADAM12"
"RAPGEF6",1.23909903390123e-27,-0.884623283003217,0.152,0.252,2.47076347359906e-23,"RAPGEF6"
"ITFG1",2.40240874392102e-30,-0.884500574219962,0.234,0.339,4.79040303537852e-26,"ITFG1"
"PLAGL2",6.18045377635016e-13,0.881967000380861,0.105,0.057,1.23238248300422e-08,"PLAGL2"
"SRGAP2C",1.10359090070432e-25,-0.881282681378449,0.111,0.202,2.20056025600441e-21,"SRGAP2C"
"SIPA1L3",1.41045199780627e-17,-0.880468207422108,0.078,0.141,2.81244128362571e-13,"SIPA1L3"
"SERPING1",2.04642069966632e-109,0.880235008387656,0.639,0.387,4.08056287513465e-105,"SERPING1"
"PLGRKT",9.4152117546233e-10,-0.879880398755611,0.109,0.156,1.87739322387189e-05,"PLGRKT"
"FAF1",1.05654483622844e-22,-0.879456852640588,0.154,0.239,2.1067504034395e-18,"FAF1"
"SLC1A3",6.69895887376029e-52,0.878316973170377,0.413,0.246,1.3357723994278e-47,"SLC1A3"
"NCOA2",1.78150662799682e-25,-0.874381627436015,0.228,0.322,3.55232421622566e-21,"NCOA2"
"IFT88",1.03368131710115e-10,-0.873831377369241,0.061,0.104,2.0611605462997e-06,"IFT88"
"IVNS1ABP",7.22889506975187e-62,0.873704778911209,0.443,0.265,1.44144167690852e-57,"IVNS1ABP"
"THUMPD2",6.01763003413178e-17,-0.872281574673923,0.07,0.13,1.19991542880588e-12,"THUMPD2"
"CD44",1.49984760712729e-66,0.872026605718726,0.444,0.243,2.99069612861182e-62,"CD44"
"VNN1",5.61168706143184e-13,-0.871951767899268,0.084,0.137,1.11897040004951e-08,"VNN1"
"PPARG",5.24485471197154e-13,-0.871577165261895,0.126,0.183,1.04582402956713e-08,"PPARG"
"NEK3",3.7415088747367e-26,-0.869725790760964,0.098,0.186,7.46056869622499e-22,"NEK3"
"LY6E",2.83319272401916e-58,0.869657215514916,0.399,0.211,5.6493862916942e-54,"LY6E"
"ZNF117",1.08321616096003e-18,-0.867491458917306,0.093,0.163,2.1599330249543e-14,"ZNF117"
"BASP1",1.44295861954198e-14,0.867430970714289,0.162,0.1,2.87725948736671e-10,"BASP1"
"XRCC4",4.3467883072463e-12,-0.866985808633233,0.063,0.108,8.66749588464912e-08,"XRCC4"
"NELFCD",6.31640201985991e-12,-0.866963747011357,0.072,0.121,1.25949056276007e-07,"NELFCD"
"LRRC59",1.40876642568466e-41,0.866244899525239,0.294,0.157,2.8090802528152e-37,"LRRC59"
"PRKCB",1.78023450632736e-25,-0.865630188987383,0.177,0.273,3.54978760561676e-21,"PRKCB"
"CD109",8.29324323308989e-17,-0.864705918256889,0.084,0.147,1.65367270067812e-12,"CD109"
"EIF2AK3",5.59130810761075e-10,0.864472891523383,0.136,0.09,1.11490683665758e-05,"EIF2AK3"
"MAP2K4",9.51039574174979e-14,-0.863575120407024,0.107,0.166,1.89637291090491e-09,"MAP2K4"
"INO80C",2.22394186947934e-05,-0.862924551715042,0.073,0.1,0.443454008774181,"INO80C"
"KLHL21",1.0770734212909e-18,0.862501852569296,0.12,0.057,2.14768440205406e-14,"KLHL21"
"MMGT1",1.52761837485477e-22,0.861722718304767,0.166,0.086,3.04607103946042e-18,"MMGT1"
"DENND1A",1.33820311712121e-18,-0.86121047191573,0.253,0.323,2.66837701553969e-14,"DENND1A"
"ABHD18",3.74919518385181e-17,-0.86062992561724,0.09,0.155,7.47589519660051e-13,"ABHD18"
"PPCDC",7.7673160783972e-10,-0.860449172679283,0.071,0.112,1.5488028260324e-05,"PPCDC"
"FAM135A",5.80780833252685e-21,-0.860191576763405,0.089,0.162,1.15807698150585e-16,"FAM135A"
"GNG7",3.68296544554319e-15,-0.858830500838544,0.119,0.184,7.34383309841313e-11,"GNG7"
"CRYZL1",9.76602223209243e-12,-0.858495847287016,0.08,0.129,1.94734483307923e-07,"CRYZL1"
"LRBA",1.9789411006198e-21,-0.858369891816695,0.095,0.171,3.94600855463588e-17,"LRBA"
"NFAM1",3.27996525088532e-23,0.857534190808169,0.191,0.105,6.54025071026533e-19,"NFAM1"
"PNP",8.4730843292092e-41,0.857318708005993,0.286,0.153,1.68953301524431e-36,"PNP"
"NAMPT",2.97805250357336e-152,0.856925104215732,0.767,0.483,5.93823669212527e-148,"NAMPT"
"NFKB2",1.21462783477647e-25,0.856882253426924,0.269,0.167,2.42196790254429e-21,"NFKB2"
"ADD3",1.41798451106422e-10,-0.856806559745786,0.092,0.14,2.82746111506206e-06,"ADD3"
"PHF14",4.25972917716492e-27,-0.856147474871872,0.157,0.257,8.49389997926686e-23,"PHF14"
"EXOC4",2.60862090084142e-20,-0.854494574423821,0.236,0.312,5.20159007627779e-16,"EXOC4"
"PIGC",4.01859316891351e-10,-0.854396889729094,0.083,0.128,8.01307477881354e-06,"PIGC"
"NT5DC1",9.64527152202056e-15,-0.853762400794684,0.159,0.227,1.9232671414909e-10,"NT5DC1"
"NOL4L",4.07759525090634e-14,-0.851239758332282,0.058,0.107,8.13072493030724e-10,"NOL4L"
"COP1",3.35235365852482e-26,-0.850898485173788,0.179,0.276,6.68459319509849e-22,"COP1"
"NFKB1",1.4959050132556e-70,0.850840663729411,0.577,0.399,2.98283459643167e-66,"NFKB1"
"IRAK3",3.42627757149596e-21,0.850439438170767,0.22,0.133,6.83199747756295e-17,"IRAK3"
"INPP4B",6.47300545389027e-17,-0.850245938814898,0.105,0.171,1.29071728750572e-12,"INPP4B"
"RALGPS2",1.41630738077459e-27,-0.849615733259381,0.177,0.281,2.82411691726453e-23,"RALGPS2"
"FOXP1",7.25261271704224e-31,-0.849469355770645,0.223,0.335,1.44617097577822e-26,"FOXP1"
"CHST7",4.67623071158037e-11,0.848737992004454,0.112,0.067,9.32440403889126e-07,"CHST7"
"VPS50",8.41360201899293e-17,-0.848122494553058,0.115,0.183,1.67767224258719e-12,"VPS50"
"S100A13",1.90444829733271e-05,-0.847787730774454,0.075,0.103,0.379746990488142,"S100A13"
"ATXN10",2.03806195616776e-13,-0.846437405202485,0.137,0.198,4.06389554059851e-09,"ATXN10"
"CNOT6L",4.22778324683453e-16,-0.845870784422354,0.134,0.204,8.43019979418804e-12,"CNOT6L"
"INF2",2.90797348851521e-18,0.845410075601826,0.194,0.118,5.79849913609932e-14,"INF2"
"CSNK1G1",8.34891269053626e-14,-0.844879699026107,0.083,0.138,1.66477319049293e-09,"CSNK1G1"
"STX8",1.31479499329161e-22,-0.844743168768091,0.172,0.262,2.62170121662346e-18,"STX8"
"NEURL2",3.70885055019927e-17,-0.843851802812297,0.1,0.167,7.39544799709734e-13,"NEURL2"
"C18orf32",3.16825785027114e-07,-0.843847587076635,0.143,0.182,0.00631750615344066,"C18orf32"
"TBC1D16",1.73055946049588e-09,0.839602209864043,0.112,0.07,3.45073556422878e-05,"TBC1D16"
"GIMAP1",1.19411506780868e-11,-0.83955657859566,0.144,0.202,2.38106544521051e-07,"GIMAP1"
"SPRY2",2.86775653516934e-18,0.838470653049123,0.158,0.089,5.71830653112766e-14,"SPRY2"
"ISG20L2",8.2985022943087e-19,0.838055408211247,0.188,0.111,1.65472135748516e-14,"ISG20L2"
"CPEB3",1.61181476327585e-19,-0.837827924809915,0.061,0.124,3.21395863797205e-15,"CPEB3"
"CTSA",2.69917147975708e-78,0.83627817970191,0.553,0.34,5.38214793063561e-74,"CTSA"
"PLBD2",2.34309670347126e-22,0.835360499487029,0.245,0.154,4.67213482672169e-18,"PLBD2"
"LYPLAL1",4.26829664352516e-15,-0.835275071599323,0.187,0.254,8.51098350718917e-11,"LYPLAL1"
"IFT74",6.2623234811367e-10,-0.834720301718804,0.086,0.131,1.24870730213866e-05,"IFT74"
"TEFM",4.42283825867754e-10,-0.83470920952757,0.061,0.101,8.81913948780301e-06,"TEFM"
"FGL2",2.98208166466161e-33,0.834661289448287,0.274,0.151,5.94627083933525e-29,"FGL2"
"FRS2",1.73051323578428e-15,-0.834318442298289,0.111,0.175,3.45064339215386e-11,"FRS2"
"KATNAL2",1.027705696529e-15,-0.833609497763326,0.08,0.14,2.04924515887883e-11,"KATNAL2"
"MTHFD1L",7.6529812213959e-13,-0.833554280526324,0.103,0.158,1.52600445554634e-08,"MTHFD1L"
"MTAP",1.94645740802564e-15,-0.832457371633645,0.093,0.155,3.88123607160312e-11,"MTAP"
"AGO4",2.62636364621871e-22,-0.831805443899902,0.191,0.28,5.2369691105601e-18,"AGO4"
"TBCK",2.8645121700808e-21,-0.830927991384642,0.12,0.199,5.71183726714112e-17,"TBCK"
"SDF2L1",2.9855759735153e-47,0.830655589957386,0.368,0.216,5.95323849118951e-43,"SDF2L1"
"ARMCX1",5.56945671221899e-10,0.830358692454338,0.113,0.07,1.11054966841647e-05,"ARMCX1"
"MRPS28",4.36590406525884e-10,-0.829960392398229,0.104,0.151,8.70561270612612e-06,"MRPS28"
"HIBCH",3.03508293186882e-19,-0.829389686952905,0.117,0.192,6.05195536614643e-15,"HIBCH"
"EHBP1",1.20760829753663e-12,-0.82884301931076,0.06,0.107,2.40797094528805e-08,"EHBP1"
"MCTP2",2.09942510751546e-13,-0.828727912425804,0.132,0.192,4.18625366438582e-09,"MCTP2"
"LRRC4",4.86934650083822e-14,-0.828042426544433,0.154,0.22,9.70947692267142e-10,"LRRC4"
"TSC22D1",8.068494335644e-27,-0.827978300981144,0.1,0.191,1.60885777052741e-22,"TSC22D1"
"LYRM4",1.9914978878106e-09,-0.827798700563118,0.079,0.122,3.97104678829433e-05,"LYRM4"
"MTG1",1.67835853773041e-08,-0.82723795933268,0.068,0.105,0.000334664692423443,"MTG1"
"LSM12",4.96876094756857e-07,-0.826169327257966,0.073,0.107,0.00990770932945172,"LSM12"
"CLASP1",2.5532473089096e-19,-0.826115990846806,0.117,0.192,5.09117513396575e-15,"CLASP1"
"PRRC2A",4.63044302172135e-43,0.825685384369871,0.316,0.171,9.23310338531237e-39,"PRRC2A"
"PLA2G4C",9.4946328322653e-17,-0.824829782276306,0.106,0.173,1.8932297867537e-12,"PLA2G4C"
"NPIPB5",1.21496343437439e-20,-0.823431030309265,0.064,0.131,2.42263708814252e-16,"NPIPB5"
"HPGD",4.76587822121617e-44,-0.823232255679132,0.038,0.134,9.50316117310504e-40,"HPGD"
"FTX",7.0141026741452e-22,-0.822213550283169,0.207,0.291,1.39861207322455e-17,"FTX"
"SRGAP1",3.8366627963832e-29,-0.820816672187317,0.209,0.317,7.65030561598811e-25,"SRGAP1"
"RPS4Y1",4.11609822248429e-12,-0.820673423048377,0.231,0.29,8.20749985563368e-08,"RPS4Y1"
"MTFMT",2.38989545441398e-08,-0.820087021522061,0.07,0.106,0.000476545153610147,"MTFMT"
"ERO1B",1.64837060771876e-16,0.819794149378289,0.254,0.177,3.28685099179121e-12,"ERO1B"
"RNF217",2.61513582399456e-18,-0.819145227559996,0.121,0.195,5.21458083304515e-14,"RNF217"
"FBXL4",1.89700429612485e-11,-0.818662264353436,0.078,0.126,3.78262656647295e-07,"FBXL4"
"NSUN3",5.21361548425177e-12,-0.817596404355661,0.068,0.115,1.0395949275598e-07,"NSUN3"
"DHRS4",1.32386682712868e-23,0.815892867960765,0.201,0.112,2.63979045329459e-19,"DHRS4"
"AASDH",1.64103480698986e-06,-0.815889559101446,0.072,0.103,0.0327222340513778,"AASDH"
"SNX7",7.03327648194865e-08,-0.815585035958257,0.091,0.13,0.00140243533050056,"SNX7"
"SPIDR",6.30211526420957e-22,-0.81504150504412,0.18,0.265,1.25664178368339e-17,"SPIDR"
"PTPRM",9.14838303851009e-24,-0.814088015260473,0.247,0.334,1.82418757787891e-19,"PTPRM"
"TMCC1",3.56008113869566e-19,-0.813405717247685,0.21,0.29,7.09880179055915e-15,"TMCC1"
"ZYX",1.75521860769312e-100,0.812473214429474,0.614,0.344,3.49990590374008e-96,"ZYX"
"COA1",9.35454243860468e-18,-0.81187855671058,0.128,0.203,1.86529576225777e-13,"COA1"
"ZNF254",2.77441243172624e-13,-0.811461977751007,0.055,0.102,5.53217838886213e-09,"ZNF254"
"RPL36A",4.42943153664251e-23,-0.811135252704819,0.341,0.42,8.83228648406516e-19,"RPL36A"
"FAM110B",1.1511116086508e-11,-0.810783519837322,0.118,0.173,2.2953165476497e-07,"FAM110B"
"NMRK1",5.76586583725208e-19,-0.810651354178692,0.159,0.24,1.14971364794806e-14,"NMRK1"
"ACYP2",9.19387131854511e-17,-0.809383639300654,0.15,0.222,1.83325794091789e-12,"ACYP2"
"HMBOX1",5.74263708491819e-25,-0.808967884287524,0.1,0.187,1.14508183473269e-20,"HMBOX1"
"CPQ",5.29811582558818e-26,-0.808880433101087,0.201,0.302,1.05644429562228e-21,"CPQ"
"KIF13A",4.40463794790161e-13,-0.808415510747557,0.109,0.167,8.78284806811581e-09,"KIF13A"
