"g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","g15","g16","g17","g18","g19","g20","g21","g22","g23","g24","g25","g26","g27","Gene"
5.93988327517096,1.56525587888097,2.29764992159892,5.45565708909337,1.6638064421913,2.72218874286868,5.1296140329901,4.91170654391685,2.93557258845712,4.43085486729553,2.38704345310812,4.16657638810025,2.11122086140966,6.14433576201433,3.33072544158966,6.28911353267346,2.98836109082918,4.16790822735691,3.54880626768286,3.29068153591579,3.45095143372687,3.2411198569747,2.02893456602146,1.38465433850068,7.71297331074924,1.93151500833638,1.58211608832337,0.960467723280103,"S100A4"
0.95328672966047,5.72307617334166,0.360242668386532,0.50162859766394,0.625994145227596,1.30194247902384,0.321291615799605,0.183854009515789,0.331427670361341,0.776918088787316,0.598671000146084,0.608755635409324,4.09055415706856,0.89031921950113,0.430900232674238,1.1116931280521,2.19401518757414,0.312166413671466,0.823731118624132,1.53736538462369,1.91483784337151,0.103884241360586,1.73824541840788,0.217050649006363,0.945789136909792,0.130065953715035,0.603658802074538,2.80362518357628,"IL1B"
0.00986646028533707,0.00181853424133088,0.0344815869441172,0.0417543965509064,0.12391926901177,0.0133086837436289,0.0103538886995804,0.0107077776075843,0.00958779729968205,1.05076628489219,0.00311738194487432,0.040489735405414,0.0042839964715032,0.0109834480929151,0.0960768969150649,0.0103048065736907,0.0599895848344971,0.0692038703214104,0.0516000740918011,0.0265811768602157,0.058595056331541,0,0.088974655062914,0.0470106036662717,0.0628343873123734,0.0305452102274476,0,0,"KIF4A"
1.2977070394934,2.01212578194768,0.243746846649209,0.452224784112626,0.418861931318893,1.34413997480196,0.486776049203303,0.402754245032045,0.401130842001674,1.13556194628111,2.05684505355036,1.88539613267374,4.9175591331923,2.32189407739163,0.322029764121052,1.54161280924901,0.624877913961898,0.738203734593662,0.541202341678483,0.553289458945718,0.790422024614107,0.171076810616904,0.674460478482091,0.300917077733295,0.734321679101458,0.068709447083465,0,0.509768746365721,"TNF"
9.22900344780332,10.8714245634071,5.80037733435229,14.8596110885423,5.73015080303307,11.8112945551254,14.483446794008,7.68172569975224,7.34465194288967,6.17537649076461,7.16233313100102,5.02930743955412,16.2833001740569,8.89018203721415,3.07623309126881,5.91703156160692,6.52086166243168,6.03200141940821,2.96711672769158,6.40393070812747,9.98989370356312,15.7161546973941,6.67571047210258,10.8923141213187,5.79353653148931,10.0316874057518,4.99415521759579,6.66251481184556,"DAB2"
16.9149666727558,11.2595086861581,5.77035753244092,15.0881335875859,5.37477684801553,11.5920623951321,15.8731799157019,7.93900310940499,7.01160071528113,6.31035256496776,6.95376956119688,4.74008646004501,12.9071939706587,14.5508949457761,4.0358307991501,9.33836983998305,6.53253055303935,6.03709701812858,6.97668550135411,7.69655042609683,10.5469077277185,6.23932105382337,7.77985915831786,4.37874428105378,5.137277922466,5.81475657811307,4.82530929746353,5.15441640984011,"C1QA"
0.04194299543518,0.0275922979241532,0.0323089468392329,0.126141644345504,0.300452669946906,0.0462410107314437,0.0340495305123569,0.0311291425351295,0.0488643156821877,3.97825412385831,0.015226463582519,0.0834141754852051,0.0859060163861132,0.113724406936385,0.532595750003298,0.133712676951263,0.144482643321993,0.0833226540740178,0.0927293409787988,0.176980096594721,0.431123351389278,0.0487037986715348,0.159359461368854,0.197739010910358,0.181638957130687,0,0.0730063286807904,0.0822473601746443,"MKI67"
5.66911296939558,5.54673694156891,6.15579198525991,8.68750633651318,1.64779883214134,7.5772581210808,9.27325183036407,6.35621013152627,6.39893097012143,4.33952214168299,5.84704963442983,4.62111473959141,6.73411096289803,4.94130962664568,1.51385150364044,3.85305831118165,3.51959585708703,3.95258096577988,3.04599894424519,3.15895928574166,6.59156021843403,6.21921681297319,2.54199348940799,3.75161116264674,3.25475414685756,6.72981034762334,4.17169705403717,1.23390688318105,"MAF"
8.28132653677338,8.8388379679429,7.48412368955294,8.01774743373669,1.97642654752142,8.91159496480082,8.37141097835318,5.76550522334468,6.89177857770034,4.75716069781223,6.02086613896518,4.23322215669659,7.36747739925518,7.67136386070328,1.86127634053497,3.57560609956425,3.97894274922303,3.59508092354475,4.59173586532099,3.93279761347184,5.86200463982419,5.12105627694018,4.56247835648861,4.62239235633529,3.13943255939121,7.45578518259756,4.63064762955597,2.94748801953573,"MRC1"
2.52330453629256,0.388063383635337,0.342425536790244,1.87870385415903,0.374840309929063,0.811570969180068,0.80786406119388,3.12159553780839,1.20647799564767,1.99528192029344,0.469045281163229,2.7487615390533,0.232056013641476,2.79371921714044,0.289490017207227,0.496907998731577,0.270810356328401,3.45628380360596,0.82181895213993,0.495043236631501,1.36867076801167,1.43457156101862,0.4885687928106,0.693613665507312,4.66600259089939,0.809798125490509,0.216815060936305,0.37179949046159,"TREM2"
