"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","Count"
"GO:0002181","cytoplasmic translation",142,0.736941970603449,3.5226424133139,1e-10,4.454e-07,4.29684210526316e-07,670,"tags=61%, list=8%, signal=57%","RPL17/RBM4/IGF2BP1/EIF4A1/RPLP1/RPL10/RPL13/RPS2/RPS12/RPL13A/RPS14/RPS18/RPL39/RPS3A/RPL28/RPS23/RPL3/RPL7A/RPS8/RPL41/RPL11/RPS24/RPL18A/RPL37/RPS28/RPS3/RPL36A/RPL9/RPS4X/RPS6/RPL19/RPL8/RPS27A/RPL18/RPLP0/RPS11/RPS16/RPL32/RPL37A/RPL26/RPL12/RPL30/RPS29/RPS27/RPL15/RPL6/RPL27A/RPL10A/RPL21/RPS19/RPL14/RPLP2/RPS13/RPS7/RPS15/RPL29/RPL23/RPL5/RPS9/RPS10/RPL23A/RPL34/UBA52/RPS17/RPL7/RPS25/RPS20/RPS15A/FAU/YBX1/RPSA/RPS26/RPL24/RPS5/RPS21/RPL38/RPL36/FMR1/RPL35/RPL27/RPL22/RPL35A/RPL4/PABPC1/EIF3A/RPL31","Miscarriage",86
"GO:0044706","multi-multicellular organism process",85,0.588484543323108,2.53504028618842,3.93826213370107e-10,5.84700651450152e-07,5.64069685255009e-07,233,"tags=19%, list=3%, signal=18%","PSG9/PSG1/PSG3/PSG2/PSG4/PSG5/PAPPA/HPGD/PSG6/HSPG2/SERPINE2/FBLN1/MMP2/SPP1/ITGA5/PTN","Miscarriage",16
"GO:0044703","multi-organism reproductive process",82,0.59339813941128,2.52157718736872,3.91009074844004e-10,5.84700651450152e-07,5.64069685255009e-07,233,"tags=20%, list=3%, signal=19%","PSG9/PSG1/PSG3/PSG2/PSG4/PSG5/PAPPA/HPGD/PSG6/HSPG2/SERPINE2/FBLN1/MMP2/SPP1/ITGA5/PTN","Miscarriage",16
"GO:0007565","female pregnancy",78,0.597406832993857,2.50349180908121,2.27323564347485e-09,2.53124788900925e-06,2.44193365701693e-06,321,"tags=21%, list=4%, signal=20%","PSG9/PSG1/PSG3/PSG2/PSG4/PSG5/PAPPA/HPGD/PSG6/HSPG2/FBLN1/MMP2/SPP1/ITGA5/PTN/RPL29","Miscarriage",16
"GO:0042274","ribosomal small subunit biogenesis",90,0.461031110537738,2.02339770565665,2.6633794828421e-05,0.0237253844331574,0.0228882422083399,942,"tags=39%, list=12%, signal=35%","RPS12/RPS14/RPS3A/RPS23/RPS8/RPS24/RPS28/RPS4X/RPS6/RPS11/RPS16/RPS27/RPS19/RPS13/RPS7/RPS15/RPS9/RPS17/RPS25/RPS15A/RPSA/RPS5/RPS21/RPL38/UTP20/RIOK3/NPM1/PRKDC/RRS1/BMS1/RRP36/XRCC5/TSR3/TSR1/HEATR1","Miscarriage",35
"GO:0060986","endocrine hormone secretion",19,0.739456678652034,2.27562259391241,5.40535177042379e-05,0.0401257279757792,0.0387099051348595,215,"tags=42%, list=3%, signal=41%","KISS1/INHBA/CYP19A1/KDM5B/CGA/GATA3/SPP1/DAB2","Miscarriage",8
"GO:0019362","pyridine nucleotide metabolic process",44,-0.612393308177076,-1.94324474524759,8.8897027497775e-05,0.0439941511638989,0.0424418323094641,1100,"tags=30%, list=14%, signal=26%","RPE/G6PD/NADSYN1/NMRK1/PGD/MLST8/HAAO/NAMPT/KYNU/NQO1/RPTOR/NNMT/ME1","Miscarriage",13
"GO:0046496","nicotinamide nucleotide metabolic process",44,-0.612393308177076,-1.94324474524759,8.8897027497775e-05,0.0439941511638989,0.0424418323094641,1100,"tags=30%, list=14%, signal=26%","RPE/G6PD/NADSYN1/NMRK1/PGD/MLST8/HAAO/NAMPT/KYNU/NQO1/RPTOR/NNMT/ME1","Miscarriage",13
"GO:0009110","vitamin biosynthetic process",12,-0.813283010317086,-1.93236212476074,7.24073861912832e-05,0.0439941511638989,0.0424418323094641,586,"tags=42%, list=7%, signal=39%","SLC25A19/CYP27A1/TNF/TPK1/THTPA","Miscarriage",5
"GO:0050886","endocrine process",26,0.669995518230834,2.26432361176248,0.000109191490763707,0.048633889986155,0.0469178595049949,215,"tags=31%, list=3%, signal=30%","KISS1/INHBA/CYP19A1/KDM5B/CGA/GATA3/SPP1/DAB2","Miscarriage",8
"GO:0150105","protein localization to cell-cell junction",12,0.804391922046554,2.1725387863231,0.000147451652180194,0.0547291382342153,0.0527980389648729,842,"tags=67%, list=10%, signal=60%","ARHGEF18/DSP/ACTB/ACTG1/VCL/FLNA/F11R/PAK2","Miscarriage",8
"GO:0072524","pyridine-containing compound metabolic process",47,-0.592124606113063,-1.90140483883671,0.000139644220734561,0.0547291382342153,0.0527980389648729,1100,"tags=28%, list=14%, signal=24%","RPE/G6PD/NADSYN1/NMRK1/PGD/MLST8/HAAO/NAMPT/KYNU/NQO1/RPTOR/NNMT/ME1","Miscarriage",13
"GO:0030593","neutrophil chemotaxis",48,-0.579083373808055,-1.86119897576513,0.000256544040735205,0.0878959351872772,0.084794556621952,836,"tags=29%, list=10%, signal=26%","CCL3/ITGA9/CCL2/BST1/C5AR1/DPP4/MCU/CCL13/CAMK1D/S100A8/CXCL1/PDE4B/CXCL8/CXCL2","Miscarriage",14
"GO:0007167","enzyme-linked receptor protein signaling pathway",432,0.258090399790857,1.36960648617348,0.000315459448811653,0.10036117035765,0.0968199601540728,747,"tags=15%, list=9%, signal=14%","PSG9/CSH2/INHBA/CSH1/HPGD/HTRA4/HTRA1/FLT1/ZGPAT/PTPRF/CDKN1C/GDF15/FSTL1/COL4A1/FSTL3/PIK3R2/RBM4/IGFBP3/MMP2/PEG10/FERMT2/GATA3/PGF/ITGA5/DAB2/FOLR1/PTN/EFNA1/HSP90AB1/NCL/ID1/CD63/COL4A2/SPTBN1/RAC1/AGR2/SMARCC1/ZBTB7A/CD109/VEGFB/BCL9L/UBE2O/LNPEP/PARP1/NEDD4/GNAI2/CPNE3/INSR/SMAD5/PDGFB/SAP30L/PLEKHA1/LEPROT/SREBF1/IGF1R/TXNIP/MAP2K2/SORT1/PILRB/NUCKS1/PPARG/PIP4K2B/EPN2/DSTYK","Miscarriage",64
"GO:1990868","response to chemokine",25,-0.669200173392671,-1.86761735393326,0.000403177626914968,0.112234571892454,0.10827441270177,836,"tags=44%, list=10%, signal=40%","CCL4/RNF113A/CCL3/HIF1A/CCL2/LRCH1/DUSP1/CCL13/CXCL1/CXCL8/CXCL2","Miscarriage",11
"GO:1990869","cellular response to chemokine",25,-0.669200173392671,-1.86761735393326,0.000403177626914968,0.112234571892454,0.10827441270177,836,"tags=44%, list=10%, signal=40%","CCL4/RNF113A/CCL3/HIF1A/CCL2/LRCH1/DUSP1/CCL13/CXCL1/CXCL8/CXCL2","Miscarriage",11
"GO:2001222","regulation of neuron migration",17,-0.7198604411221,-1.84611203037105,0.000460306591702299,0.120600327026002,0.116344984973918,168,"tags=24%, list=2%, signal=23%","PHACTR1/UNC5C/ULK4/COL3A1","Miscarriage",4
"GO:0044060","regulation of endocrine process",13,0.757893020405994,2.09665722131168,0.000702683406892663,0.172406491371199,0.166323186202169,215,"tags=46%, list=3%, signal=45%","KISS1/INHBA/CYP19A1/KDM5B/SPP1/DAB2","Miscarriage",6
"GO:0042255","ribosome assembly",52,0.503380687398547,1.91512083183306,0.00073943694987845,0.172406491371199,0.166323186202169,723,"tags=40%, list=9%, signal=37%","NGRN/RPL10/RPS14/RPL11/RPS28/NOP2/RPLP0/RPS27/RPL6/RPS19/RPS15/RPL5/RPL23A/RPSA/RPL24/RPS5/RPL38/MDN1/NPM1/PRKDC/RRS1","Miscarriage",21
"GO:0019674","NAD metabolic process",20,-0.683405540595984,-1.80964710817318,0.00077416475694297,0.172406491371199,0.166323186202169,971,"tags=35%, list=12%, signal=31%","NADSYN1/NMRK1/HAAO/NAMPT/KYNU/NNMT/ME1","Miscarriage",7
"GO:0035633","maintenance of blood-brain barrier",11,0.775269640024431,2.07962507732281,0.000930751302042795,0.196605372198763,0.189668217643597,1079,"tags=64%, list=13%, signal=55%","ACTB/ACTG1/VCL/ITGB1/F11R/MBP/LAMC1","Miscarriage",7
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",178,0.312892593403709,1.55683881733066,0.000971108708660259,0.196605372198763,0.189668217643597,532,"tags=12%, list=7%, signal=12%","PSG9/INHBA/HPGD/HTRA4/HTRA1/CDKN1C/GDF15/FSTL1/FSTL3/PEG10/FERMT2/DAB2/FOLR1/HSP90AB1/ID1/SPTBN1/ZBTB7A/CD109/BCL9L/UBE2O/LNPEP/PARP1","Miscarriage",22
"GO:0019722","calcium-mediated signaling",80,-0.492512158837722,-1.70866473434298,0.00102522811963183,0.198537654123485,0.191532319649296,1696,"tags=34%, list=21%, signal=27%","CAMTA1/RCAN1/SLC9A1/PRKAA1/CCL4/PTPRJ/LAT2/NFAT5/PLCG2/CAMK2D/CCL3/ZMPSTE24/MCTP1/PRNP/TRPM4/CLEC7A/BST1/SLC8A1/MCTP2/MCU/POMC/NFATC3/FPR2/TNF/PPP3CC/CXCL8/ANK2","Miscarriage",27
"GO:0001562","response to protozoan",15,-0.719952223486726,-1.80037126362273,0.00118709251713326,0.220304586304648,0.212531212935876,1364,"tags=60%, list=17%, signal=50%","BATF/IL4R/BCL3/IL10/CLEC7A/GBP2/SLC11A1/IER3/CD40","Miscarriage",9
"GO:0022602","ovulation cycle process",17,0.697696965463787,2.0615545174936,0.00139379025229561,0.222383928691502,0.214537186424672,624,"tags=41%, list=8%, signal=38%","KISS1/INHBA/CGA/MMP2/ADAMTS1/A2M/PLEKHA1","Miscarriage",7
"GO:0007566","embryo implantation",22,0.626598204202154,2.0310204917436,0.00144794205928459,0.222383928691502,0.214537186424672,1425,"tags=59%, list=18%, signal=49%","HSPG2/FBLN1/MMP2/SPP1/RPL29/CALR/UBE2Q1/AGO2/TRIM28/C1QBP/INTS1/ARHGDIB/SOD1","Miscarriage",13
"GO:0071621","granulocyte chemotaxis",57,-0.535479682742991,-1.78022781504543,0.00133794678223211,0.222383928691502,0.214537186424672,836,"tags=25%, list=10%, signal=22%","CCL3/ITGA9/CCL2/BST1/C5AR1/DPP4/MCU/CCL13/CAMK1D/S100A8/CXCL1/PDE4B/CXCL8/CXCL2","Miscarriage",14
"GO:0097530","granulocyte migration",67,-0.493329880346123,-1.67744975960243,0.00140342567106292,0.222383928691502,0.214537186424672,836,"tags=24%, list=10%, signal=22%","CCL3/SLAMF8/ITGA9/CCL2/BST1/C5AR1/DPP4/MCU/JAGN1/CCL13/CAMK1D/S100A8/CXCL1/PDE4B/CXCL8/CXCL2","Miscarriage",16
"GO:0006066","alcohol metabolic process",184,-0.406578115746341,-1.54203795462203,0.00135141862950211,0.222383928691502,0.214537186424672,2459,"tags=45%, list=30%, signal=32%","PCK2/PCBD1/IP6K2/IDH1/SPTLC2/CLN8/ACLY/DPM3/INPP4B/DHRS7/P2RY1/NSDHL/SPTLC3/ALDH3B1/SULT1A1/P2RY6/NUS1/IPMK/FDPS/ALDH3A2/MECP2/IDH3B/SPR/CBR4/DPAGT1/DPM2/ACER3/SGPP1/GK/GALK1/PMVK/FDXR/PRKAA1/DHDDS/IDH3A/NFKB1/GOT1/MPDU1/RDH10/INSIG2/SPTSSA/CYB5R3/PLCG2/SMPD1/ALG13/ACSS2/ALG3/ITPKB/ALG14/G6PD/PNPLA4/ACO2/LDLR/DHFR/INSIG1/MVD/PLB1/MSMO1/SNCA/ABCA5/SC5D/HSD17B7/APOL1/ARV1/ALG12/EBP/ALDH1A1/DPM1/GPD2/PLPP1/ALG6/ALG8/TM7SF2/CYP27A1/DHCR24/MVK/CYP1B1/IMPA1/PLA2G4A/TPK1/CH25H/THTPA","Miscarriage",82
"GO:1990266","neutrophil migration",57,-0.533597635290938,-1.77397085828058,0.00153373983406096,0.227709240696917,0.219674596583748,836,"tags=28%, list=10%, signal=25%","CCL3/SLAMF8/ITGA9/CCL2/BST1/C5AR1/DPP4/MCU/JAGN1/CCL13/CAMK1D/S100A8/CXCL1/PDE4B/CXCL8/CXCL2","Miscarriage",16
"GO:0070098","chemokine-mediated signaling pathway",21,-0.667248969774313,-1.79200724153978,0.00198646486187052,0.269025683694461,0.259533202760567,1378,"tags=43%, list=17%, signal=36%","CCL4/RNF113A/CCL3/HIF1A/CCL2/CCL13/CXCL1/CXCL8/CXCL2","Miscarriage",9
"GO:0090022","regulation of neutrophil chemotaxis",18,-0.690159230305079,-1.79150520570677,0.00193515814414784,0.269025683694461,0.259533202760567,438,"tags=33%, list=5%, signal=32%","BST1/C5AR1/DPP4/MCU/CAMK1D/CXCL8","Miscarriage",6
"GO:0006865","amino acid transport",52,-0.528849432971825,-1.7304973578914,0.00201234661303159,0.269025683694461,0.259533202760567,1342,"tags=38%, list=17%, signal=32%","LRRC8D/SFXN2/SFXN3/SLC25A38/SLC7A6/SLC25A26/SFXN4/SLC38A6/PSEN1/SLC6A6/SNCA/VPS54/SFXN5/APBA1/SLC38A2/SLC11A1/SLC38A9/RGS2/TNF/SLC16A10","Miscarriage",20
"GO:0003333","amino acid transmembrane transport",37,-0.562274121520831,-1.72253266671657,0.00205363117324016,0.269025683694461,0.259533202760567,1534,"tags=43%, list=19%, signal=35%","SFXN1/LRRC8D/SFXN2/SFXN3/SLC25A38/SLC7A6/SLC25A26/SLC38A6/PSEN1/SLC6A6/SLC38A2/SLC11A1/SLC38A9/RGS2/TNF/SLC16A10","Miscarriage",16
"GO:0045214","sarcomere organization",14,0.697400666594529,1.96921092198955,0.00350541437412293,0.300252223506607,0.289657924598579,743,"tags=57%, list=9%, signal=52%","KRT19/KRT8/TPM1/ACTG1/ITGB1/CAPN3/CSRP1/CSRP2","Miscarriage",8
"GO:0060396","growth hormone receptor signaling pathway",20,0.607352141255233,1.93903397254929,0.00331882080776291,0.300252223506607,0.289657924598579,63,"tags=15%, list=1%, signal=15%","CSH2/CSH1/GDF15","Miscarriage",3
"GO:0035987","endodermal cell differentiation",21,0.600048492146173,1.92306448945281,0.00300010593430547,0.300252223506607,0.289657924598579,350,"tags=24%, list=4%, signal=23%","INHBA/FN1/MMP2/ITGA5/COL4A2","Miscarriage",5
"GO:0000027","ribosomal large subunit assembly",21,0.597605860817308,1.91523622618601,0.00326098149076237,0.300252223506607,0.289657924598579,723,"tags=52%, list=9%, signal=48%","RPL10/RPL11/NOP2/RPLP0/RPL6/RPL5/RPL23A/RPL24/RPL38/MDN1/RRS1","Miscarriage",11
"GO:0030199","collagen fibril organization",21,-0.653173204871876,-1.7542044516098,0.00325773397290166,0.300252223506607,0.289657924598579,122,"tags=33%, list=2%, signal=33%","COL1A2/CYP1B1/EFEMP2/LUM/ADAMTS2/COL3A1/COL1A1","Miscarriage",7
"GO:0003341","cilium movement",25,-0.624999180006861,-1.74426032924822,0.00265221563104262,0.300252223506607,0.289657924598579,1024,"tags=32%, list=13%, signal=28%","SLIRP/BBS4/SPA17/ARMC2/RFX3/IQCG/DPCD/MKKS","Miscarriage",8
"GO:0042417","dopamine metabolic process",12,-0.731787221027808,-1.73872795983618,0.0024991481110391,0.300252223506607,0.289657924598579,806,"tags=33%, list=10%, signal=30%","PDE1B/SNCA/HPRT1/NR4A2","Miscarriage",4
"GO:0009435","NAD biosynthetic process",12,-0.729675549682847,-1.73371062432667,0.00277390973557089,0.300252223506607,0.289657924598579,971,"tags=50%, list=12%, signal=44%","NADSYN1/NMRK1/HAAO/NAMPT/KYNU/NNMT","Miscarriage",6
"GO:0014829","vascular associated smooth muscle contraction",11,-0.745967715542497,-1.73133240064286,0.0033737628541283,0.300252223506607,0.289657924598579,380,"tags=36%, list=5%, signal=35%","SLC8A1/DOCK4/MKKS/ACTA2","Miscarriage",4
"GO:0042832","defense response to protozoan",14,-0.703453582180424,-1.7311707458027,0.00324740601767087,0.300252223506607,0.289657924598579,1364,"tags=57%, list=17%, signal=48%","BATF/IL4R/BCL3/IL10/CLEC7A/GBP2/SLC11A1/CD40","Miscarriage",8
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",15,-0.688874655473885,-1.72265616174745,0.0029264342833157,0.300252223506607,0.289657924598579,214,"tags=33%, list=3%, signal=33%","CCL13/CXCL14/CXCL1/CXCL8/CXCL2","Miscarriage",5
"GO:0051156","glucose 6-phosphate metabolic process",20,-0.643422343643504,-1.7037722323601,0.00342280679469548,0.300252223506607,0.289657924598579,1465,"tags=40%, list=18%, signal=33%","PRPS2/G6PC3/RPE/G6PD/PGD/MLST8/RPTOR/HK3","Miscarriage",8
"GO:0001539","cilium or flagellum-dependent cell motility",22,-0.618169491062521,-1.67894073176369,0.00347965830972021,0.300252223506607,0.289657924598579,1024,"tags=32%, list=13%, signal=28%","SLIRP/BBS4/ARMC2/RFX3/IQCG/DPCD/MKKS","Miscarriage",7
"GO:0060285","cilium-dependent cell motility",22,-0.618169491062521,-1.67894073176369,0.00347965830972021,0.300252223506607,0.289657924598579,1024,"tags=32%, list=13%, signal=28%","SLIRP/BBS4/ARMC2/RFX3/IQCG/DPCD/MKKS","Miscarriage",7
"GO:0007179","transforming growth factor beta receptor signaling pathway",124,0.323611558126275,1.5150632824666,0.00349175514190391,0.300252223506607,0.289657924598579,619,"tags=15%, list=8%, signal=14%","PSG9/HPGD/HTRA4/HTRA1/CDKN1C/GDF15/PEG10/FERMT2/DAB2/FOLR1/HSP90AB1/ID1/ZBTB7A/CD109/BCL9L/PARP1/SMAD5/SAP30L","Miscarriage",18
"GO:0016311","dephosphorylation",184,-0.394166711641795,-1.49496494341426,0.00307304920583784,0.300252223506607,0.289657924598579,2205,"tags=33%, list=27%, signal=25%","CDC14A/CTDP1/PPP2R1A/PTPRE/FRA10AC1/PPM1B/PTPRG/UBLCP1/PPP2R2A/ENSA/SDHAF2/PIN1/DUSP22/INPP5D/PPM1M/ARPP19/CDK5RAP3/SGPP1/MTMR2/CAMTA1/IKBKB/PPP2CA/STYXL1/PLPP5/PTPMT1/CDC14B/PPP1R7/FIG4/PTPRJ/PPP2R1B/DUSP12/SMPD1/PPP2R3C/DUSP23/LHPP/RNGTT/PPP5C/PTPRN2/TIMM50/PPP1R8/PPP1R15A/RIPK3/PPP6C/AMBRA1/SMG5/DUSP4/ILKAP/DUSP6/MTMR3/PTPN9/DUSP1/PPM1D/SSH2/PLPP1/PTPRM/TNF/PTPRK/PPP3CC/DUSP2/THTPA/PTP4A1","Miscarriage",61
"GO:0006935","chemotaxis",195,-0.381529693281507,-1.45536410739482,0.00325388867341762,0.300252223506607,0.289657924598579,1325,"tags=23%, list=16%, signal=20%","PRKD2/PTPRJ/ABCC1/SUCNR1/ALOX5/CSF3R/NUP85/PLGRKT/FER/IL10/IL17RC/NEDD9/MAP2K1/PLAU/CREB3/CCL3/SLAMF8/CMTM7/ITGA9/PLP2/TRPM4/PLAUR/RIN3/CCL2/BST1/C5AR1/DPP4/MCU/DUSP1/CCL13/CAMK1D/FPR2/S100A8/DOCK4/SEMA6B/UNC5C/HBEGF/NR4A1/CXCL14/CXCL1/PDE4B/CXCL8/HGF/CXCL2/CH25H","Miscarriage",45
"GO:0042330","taxis",195,-0.381529693281507,-1.45536410739482,0.00325388867341762,0.300252223506607,0.289657924598579,1325,"tags=23%, list=16%, signal=20%","PRKD2/PTPRJ/ABCC1/SUCNR1/ALOX5/CSF3R/NUP85/PLGRKT/FER/IL10/IL17RC/NEDD9/MAP2K1/PLAU/CREB3/CCL3/SLAMF8/CMTM7/ITGA9/PLP2/TRPM4/PLAUR/RIN3/CCL2/BST1/C5AR1/DPP4/MCU/DUSP1/CCL13/CAMK1D/FPR2/S100A8/DOCK4/SEMA6B/UNC5C/HBEGF/NR4A1/CXCL14/CXCL1/PDE4B/CXCL8/HGF/CXCL2/CH25H","Miscarriage",45
"GO:0055094","response to lipoprotein particle",22,0.589928161868446,1.91216026055654,0.00367100721725465,0.306204943279995,0.295400604653165,1265,"tags=55%, list=16%, signal=46%","APOE/TLR6/CD81/ITGB1/CD9/TXNIP/PPARG/CD36/TLR4/NPC1/CD68/MIA3","Miscarriage",12
"GO:0060972","left/right pattern formation",46,-0.524131700190727,-1.67472903327191,0.00371240838282885,0.306204943279995,0.295400604653165,1772,"tags=43%, list=22%, signal=34%","ACVR1/IFT57/SRF/DYNC2LI1/IFT122/CITED2/C2CD3/PKD2/HIF1A/PSEN1/ALG5/IFT52/DISP1/TMEM107/RFX3/ARL13B/DPCD/ACVR2A/BICC1/MKKS","Miscarriage",20
"GO:0001916","positive regulation of T cell mediated cytotoxicity",16,0.673523981530768,1.95908080541525,0.00404771864405242,0.327791615283809,0.316225598182239,412,"tags=31%, list=5%, signal=30%","HLA-G/B2M/HLA-DRB1/PVR/HLA-DRA","Miscarriage",5
"GO:0007368","determination of left/right symmetry",45,-0.517460198832267,-1.64508200109755,0.00413238705408533,0.328672356051715,0.317075262307825,1772,"tags=42%, list=22%, signal=33%","ACVR1/IFT57/SRF/DYNC2LI1/CITED2/C2CD3/PKD2/HIF1A/PSEN1/ALG5/IFT52/DISP1/TMEM107/RFX3/ARL13B/DPCD/ACVR2A/BICC1/MKKS","Miscarriage",19
"GO:0006720","isoprenoid metabolic process",54,-0.49678807046607,-1.63505563321357,0.00445914812766026,0.347481189740403,0.335220432614167,2961,"tags=61%, list=37%, signal=39%","RFT1/DOLK/HMGCS1/GGPS1/RETSAT/ALG2/DPM3/DHRS7/NUS1/FDPS/DHRS4L2/ALDH3A2/DPAGT1/DPM2/PMVK/DHDDS/PDSS2/MPDU1/RDH10/ALG13/ALG3/ALG14/PNPLA4/HTRA2/MVD/PLB1/ALG12/ALDH1A1/DPM1/ALG6/ALG8/MVK/CYP1B1","Miscarriage",33
"GO:0060326","cell chemotaxis",144,-0.396287740592899,-1.47406605361518,0.00452490098898594,0.347481189740403,0.335220432614167,1378,"tags=24%, list=17%, signal=21%","CCL4/PRKD2/ABCC1/ALOX5/CSF3R/NUP85/IL10/IL17RC/NEDD9/CREB3/CCL3/SLAMF8/ITGA9/TRPM4/RIN3/CCL2/BST1/C5AR1/DPP4/MCU/DUSP1/CCL13/CAMK1D/FPR2/S100A8/DOCK4/HBEGF/NR4A1/CXCL14/CXCL1/PDE4B/CXCL8/HGF/CXCL2/CH25H","Miscarriage",35
"GO:0071402","cellular response to lipoprotein particle stimulus",24,0.572963614633286,1.90469536196701,0.00492713445456783,0.348340585089605,0.336049504486982,1265,"tags=54%, list=16%, signal=46%","APOE/TLR6/CD81/ITGB1/CD9/TXNIP/PPARG/CD36/TLR4/NPC1/CD68/ABCG1/MIA3","Miscarriage",13
"GO:0071378","cellular response to growth hormone stimulus",21,0.584785741655286,1.87414968695839,0.00490628486631751,0.348340585089605,0.336049504486982,63,"tags=14%, list=1%, signal=14%","CSH2/CSH1/GDF15","Miscarriage",3
"GO:0048814","regulation of dendrite morphogenesis",27,-0.597163582845958,-1.69594910529227,0.00476571969313407,0.348340585089605,0.336049504486982,1383,"tags=37%, list=17%, signal=31%","NEDD4L/STAU2/GORASP1/EEF2K/PQBP1/EPHB2/PARP6/ANKRD27/SDC2/TNIK","Miscarriage",10
"GO:0031032","actomyosin structure organization",98,0.343887546446316,1.55939348681444,0.0047908208855672,0.348340585089605,0.336049504486982,1052,"tags=30%, list=13%, signal=26%","PIK3R2/KRT19/ARHGEF18/KRT8/MYH10/FERMT2/TESK1/CDC42BPB/TPM1/ACTG1/S100A10/PFN1/RAC1/ITGB1/CAPN3/F11R/MYH9/TMOD3/CSRP1/CSRP2/PAK2/ROCK1/PIK3R1/WASF2/CDC42/TSC1/IQGAP2/PDLIM1/CCDC88A","Miscarriage",29
"GO:0042254","ribosome biogenesis",259,0.262747399703316,1.34966414396575,0.00466240908814416,0.348340585089605,0.336049504486982,804,"tags=22%, list=10%, signal=20%","NGRN/GNL3L/RPL10/RPS12/RPS14/RPS3A/RPS23/RPL7A/RPS8/RPL11/RPS24/RPS28/NOP2/RPS4X/RPS6/RPLP0/RPS11/RPS16/RPL26/RPS27/RPL6/RPL10A/RPS19/RPL14/RPS13/RPS7/RPS15/RPL5/RPS9/RPL23A/RPS17/RPL7/RPS25/RPS15A/RPSA/RPL24/RPS5/RPS21/RPL38/RPL35/ZNHIT6/RPL27/UTP20/UTP14A/RIOK3/MDN1/RPL35A/SERBP1/NPM1/DDX17/PRKDC/RRS1/PELP1/DDX27/BMS1/RPL7L1/RRP36","Miscarriage",57
"GO:0045109","intermediate filament organization",11,0.70883607336247,1.90142009666362,0.00545345983042358,0.348933422390062,0.336621423722315,97,"tags=27%, list=1%, signal=27%","KRT7/KRT19/DSP","Miscarriage",3
"GO:0050819","negative regulation of coagulation",18,0.618789869575789,1.89887049979802,0.00515193877532642,0.348933422390062,0.336621423722315,643,"tags=50%, list=8%, signal=46%","SERPINE2/SERPINE1/APOE/TFPI/USF1/CD9/PDGFB/ANXA5/ANXA2","Miscarriage",9
"GO:0009583","detection of light stimulus",16,-0.68475692527143,-1.73075480703164,0.00551201738753061,0.348933422390062,0.336621423722315,1029,"tags=44%, list=13%, signal=38%","PDE6B/UNC119/GNAQ/CDS1/CACNA2D4/BEST1/CAMKMT","Miscarriage",7
"GO:0019359","nicotinamide nucleotide biosynthetic process",14,-0.68805580198616,-1.69327743301298,0.00533114509551686,0.348933422390062,0.336621423722315,971,"tags=43%, list=12%, signal=38%","NADSYN1/NMRK1/HAAO/NAMPT/KYNU/NNMT","Miscarriage",6
"GO:0019363","pyridine nucleotide biosynthetic process",14,-0.68805580198616,-1.69327743301298,0.00533114509551686,0.348933422390062,0.336621423722315,971,"tags=43%, list=12%, signal=38%","NADSYN1/NMRK1/HAAO/NAMPT/KYNU/NNMT","Miscarriage",6
"GO:0001975","response to amphetamine",11,-0.72806249520783,-1.68977579241416,0.005251364838306,0.348933422390062,0.336621423722315,1129,"tags=55%, list=14%, signal=47%","HDAC2/PDE1B/HPRT1/RGS2/NR4A1/NR4A2","Miscarriage",6
"GO:0015804","neutral amino acid transport",24,-0.60924855691972,-1.68707986303158,0.00564059416526368,0.348933422390062,0.336621423722315,1819,"tags=46%, list=22%, signal=36%","SLC25A13/SFXN1/SFXN2/SFXN3/SLC25A38/SLC7A6/SLC38A6/SLC6A6/SLC38A2/SLC38A9/RGS2","Miscarriage",11
"GO:0034109","homotypic cell-cell adhesion",47,0.454169803593129,1.67549634521303,0.00558414817198554,0.348933422390062,0.336621423722315,975,"tags=36%, list=12%, signal=32%","SERPINE2/DSP/GNAS/ACTB/DSC2/ACTG1/TLN1/VCL/CD9/PPIA/FLNA/F11R/MYH9/CSRP1/MYL12A/PIK3CG/CLIC1","Miscarriage",17
"GO:0019932","second-messenger-mediated signaling",102,-0.436252073496304,-1.55221496567634,0.00509663228691749,0.348933422390062,0.336621423722315,1696,"tags=30%, list=21%, signal=24%","CAMTA1/PPP2CA/RCAN1/SLC9A1/PRKAA1/CCL4/PTPRJ/LAT2/NFAT5/PDE3B/PLCG2/CAMK2D/ATF1/CCL3/ZMPSTE24/MCTP1/PRNP/TRPM4/CLEC7A/BST1/SLC8A1/KSR1/MCTP2/MCU/POMC/NFATC3/FPR2/TNF/PPP3CC/CXCL8/ANK2","Miscarriage",31
"GO:0051606","detection of stimulus",60,-0.489290812826718,-1.63699153372173,0.00576309999885256,0.351628046505333,0.339220968930298,1404,"tags=42%, list=17%, signal=35%","NAIP/PTPRJ/CYB5R4/LXN/PDE6B/TMEM120A/PKD2/UNC119/NLRP3/GNAQ/STIM1/TLR1/NLRC4/CDS1/SYT1/CACNA2D4/TMEM107/CLEC7A/BEST1/NOD1/TLR2/TNF/MKKS/NR4A1/CAMKMT","Miscarriage",25
