"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"FKBP15",3.37573736424847e-51,0.314143362965138,0.844,0.425,6.24241353396827e-47,"FKBP15"
"ORAI1",3.45448039200111e-51,0.111394403802155,0.635,0.29,6.38802514088846e-47,"ORAI1"
"ARHGAP27",3.5888926804827e-51,0.0257953973708893,0.362,0.15,6.63658034474861e-47,"ARHGAP27"
"GEMIN5",4.0623624674882e-51,0.455232596831495,0.17,0.049,7.51212067487917e-47,"GEMIN5"
"RDH10",4.1493217528788e-51,0.163563158134783,0.498,0.231,7.67292578542348e-47,"RDH10"
"TRAPPC6A",4.43274317718184e-51,-1.99973520414026,0.289,0.388,8.19702868324467e-47,"TRAPPC6A"
"NAA50",4.47674555230431e-51,0.136962135784476,0.654,0.301,8.27839787532112e-47,"NAA50"
"STX11",4.59201068052353e-51,1.02963537591432,0.11,0.022,8.49154615042411e-47,"STX11"
"RELT",4.91377464818006e-51,-0.00931274383707603,0.442,0.19,9.08655207941457e-47,"RELT"
"PPP4R2",5.31111026795282e-51,0.174936125282242,0.695,0.319,9.82130510749835e-47,"PPP4R2"
"SERPINB6",5.84368153968858e-51,-0.373842298664923,0.916,0.713,1.08061359031921e-46,"SERPINB6"
"AP5B1",6.13128153163193e-51,0.196209702191804,0.221,0.075,1.13379658082938e-46,"AP5B1"
"PGM3",6.36458731986382e-51,0.072468053727369,0.39,0.165,1.17693948718922e-46,"PGM3"
"MTRF1",6.6135769021811e-51,0.54331231774869,0.177,0.053,1.22298264075133e-46,"MTRF1"
"CMSS1",6.96246447163825e-51,0.397340136665358,0.378,0.169,1.28749893009534e-46,"CMSS1"
"RPAP3",8.02728565370417e-51,0.0925607538788625,0.376,0.158,1.48440566308298e-46,"RPAP3"
"SLC25A4",8.14750156815681e-51,-1.57086941232207,0.411,0.454,1.50663598998356e-46,"SLC25A4"
"PABPC1",8.23347179971789e-51,-0.245429994972081,0.987,0.9,1.52253360520383e-46,"PABPC1"
"RABL3",8.56287257855e-51,0.170657311370438,0.315,0.125,1.58344639722547e-46,"RABL3"
"CCDC97",9.06986707202087e-51,0.0555307659987592,0.296,0.115,1.6771998189581e-46,"CCDC97"
"PRTFDC1",9.25580998610845e-51,0.234686327500625,0.264,0.099,1.71158438263117e-46,"PRTFDC1"
"ELMOD2",9.45644347641539e-51,0.00314394038807531,0.341,0.138,1.74868552765873e-46,"ELMOD2"
"PPP2R3C",9.81021719788582e-51,0.247407731398135,0.762,0.362,1.81410536423304e-46,"PPP2R3C"
"ZNF844",1.09786312183011e-50,0.18890537000488,0.226,0.078,2.03016848488824e-46,"ZNF844"
"SAMD4B",1.10594720801862e-50,0.0555260872304753,0.451,0.197,2.04511757706804e-46,"SAMD4B"
"UCHL5",1.10695422147474e-50,0.0959737069060853,0.48,0.212,2.04697974635109e-46,"UCHL5"
"CELF1",1.1353017926646e-50,0.344081313637805,0.925,0.516,2.09940007499538e-46,"CELF1"
"CD55",1.15111162747027e-50,0.19890727755276,0.779,0.369,2.12863562151802e-46,"CD55"
"ADCY3",1.28106347758824e-50,0.535282517019532,0.166,0.048,2.36894258275618e-46,"ADCY3"
"CACNA2D4",1.3904905548133e-50,0.150538605080525,0.268,0.1,2.57129513396076e-46,"CACNA2D4"
"JPX",1.45667217756913e-50,0.129032328750652,0.653,0.305,2.69367819076083e-46,"JPX"
"REST",1.79451726318075e-50,0.113324177963235,0.567,0.257,3.31842132307385e-46,"REST"
"DCBLD2",1.97020632744313e-50,0.639099491758786,0.173,0.052,3.64330554070784e-46,"DCBLD2"
"COL6A3",2.10903446864367e-50,0.296638356078504,0.193,0.061,3.90002653941588e-46,"COL6A3"
"KLHL9",2.16449627215816e-50,-0.0463765117961134,0.437,0.188,4.00258650647488e-46,"KLHL9"
"PDCD11",2.57999962341287e-50,0.176461148588153,0.248,0.091,4.77093530361508e-46,"PDCD11"
"SLC46A3",2.64808625959352e-50,0.154221134840048,0.257,0.094,4.89684111124034e-46,"SLC46A3"
"AGL",3.0866075730481e-50,0.147361088611073,0.298,0.117,5.70775472408054e-46,"AGL"
"ZCCHC24",3.20717746481009e-50,-0.109334655221902,0.422,0.179,5.93071256792682e-46,"ZCCHC24"
"UROD",3.38170228998057e-50,-1.4242738413173,0.487,0.49,6.25344387463208e-46,"UROD"
"CDC20",3.8318054108948e-50,-4.68355618446161,0.012,0.131,7.08577456582666e-46,"CDC20"
"MTO1",3.98700040013674e-50,0.320633368376748,0.207,0.069,7.37276113993285e-46,"MTO1"
"NUFIP2",3.99191400956671e-50,0.287405123527935,0.844,0.421,7.38184738649076e-46,"NUFIP2"
"MTG2",4.20799817620473e-50,0.185119443104384,0.258,0.096,7.78143022743779e-46,"MTG2"
"SRR",4.31600141793703e-50,0.307892544036445,0.222,0.077,7.98114982204916e-46,"SRR"
"SRP54",4.60140629889681e-50,0.189415210561185,0.747,0.358,8.50892052791999e-46,"SRP54"
"RPL26",5.43594169869435e-50,0.0297432696151794,0.997,0.989,1.00521433892256e-45,"RPL26"
"AP3M1",5.45285270295096e-50,-0.0164150433981914,0.444,0.192,1.00834152182969e-45,"AP3M1"
"KXD1",5.5470156537178e-50,-1.23394647979813,0.538,0.511,1.0257541346855e-45,"KXD1"
"CUL9",6.04642345030572e-50,0.172445120914066,0.21,0.07,1.11810462443053e-45,"CUL9"
"PLAG1",6.34842823144459e-50,0.215067459723179,0.227,0.079,1.17395134855873e-45,"PLAG1"
"SCRN1",6.41185405180552e-50,0.519415921290958,0.167,0.049,1.18568005125988e-45,"SCRN1"
"ZNF140",6.6076205847857e-50,0.356254339711748,0.186,0.058,1.22188119853857e-45,"ZNF140"
"BRF1",7.00608712290543e-50,0.235432486590116,0.216,0.073,1.29556563076767e-45,"BRF1"
"TTI2",7.34921319552335e-50,0.213854090856343,0.222,0.077,1.35901650411618e-45,"TTI2"
"PRKD2",7.82562506437015e-50,0.143479009215259,0.244,0.088,1.44711458690333e-45,"PRKD2"
"MFSD12",8.29624967912118e-50,0.128753185119607,0.68,0.314,1.53414249066309e-45,"MFSD12"
"CREG1",8.31629730752344e-50,0.261645022008823,0.993,0.794,1.53784969810723e-45,"CREG1"
"GBP3",8.53843210167038e-50,0.616337079421794,0.152,0.041,1.57892686424089e-45,"GBP3"
"JAK3",9.29110443359819e-50,0.0501247193978452,0.513,0.228,1.71811103186098e-45,"JAK3"
"HPN",9.62415824423564e-50,0.58620156137987,0.114,0.024,1.77969934252406e-45,"HPN"
"WDR25",9.6660640596274e-50,0.304741224737539,0.193,0.062,1.7874485659063e-45,"WDR25"
"VAPA",1.08897027566376e-49,-0.297584915069272,0.958,0.799,2.01372383375743e-45,"VAPA"
"PET100",1.10650184586967e-49,-0.530654040320676,0.865,0.713,2.0461432133822e-45,"PET100"
"AIF1",1.1408340042027e-49,0.0805090003661859,0.997,0.94,2.10963024057164e-45,"AIF1"
"PGPEP1",1.25993915516569e-49,0.00576186701213149,0.503,0.223,2.32987948573239e-45,"PGPEP1"
"ZNF567",1.31492297274563e-49,0.173518681889105,0.233,0.083,2.43155556120121e-45,"ZNF567"
"CLCC1",1.37053942536246e-49,-9.29467620754243,0,0.107,2.53440150538026e-45,"CLCC1"
"TM6SF1",1.49433062407706e-49,0.00540162864418665,0.602,0.27,2.7633161900433e-45,"TM6SF1"
"IFITM2",1.54618584814047e-49,0.230576781180301,0.979,0.789,2.85920687038137e-45,"IFITM2"
"CCDC12",1.61963583295522e-49,-1.28956653384561,0.534,0.513,2.99503058230079e-45,"CCDC12"
"RBMXL1",1.73686591359515e-49,-9.22976888186132,0,0.107,3.21181244742015e-45,"RBMXL1"
"PEG3",1.73686591359515e-49,-9.46543589042749,0,0.107,3.21181244742015e-45,"PEG3"
"GABPA",1.79236466413877e-49,0.0211479232899388,0.354,0.147,3.31444073692542e-45,"GABPA"
