"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PFDN5",0,-2.98099997325623,0.215,0.699,0,"PFDN5"
"EEF1G",0,-5.85755799935546,0.021,0.505,0,"EEF1G"
"BAG3",0,2.496204133996,0.681,0.235,0,"BAG3"
"RASGEF1B",0,1.93167707610756,0.768,0.333,0,"RASGEF1B"
"CD83",0,1.78204832392035,0.768,0.334,0,"CD83"
"RPL22",0,-2.45125884153755,0.278,0.701,0,"RPL22"
"PPP1R15A",0,1.42408658927677,0.852,0.471,0,"PPP1R15A"
"CCL3",0,1.68804731370198,0.774,0.411,0,"CCL3"
"CCL4",0,1.76753027704424,0.762,0.406,0,"CCL4"
"DNAJB1",0,1.37793375069635,0.892,0.555,0,"DNAJB1"
"HSPA1B",0,1.36341708031822,0.887,0.556,0,"HSPA1B"
"HSPH1",0,1.39239239216829,0.835,0.532,0,"HSPH1"
"JUN",0,1.05281542459354,0.932,0.666,0,"JUN"
"ZFP36",0,1.04208208175412,0.924,0.665,0,"ZFP36"
"MALAT1",0,0.867763659692601,0.967,0.726,0,"MALAT1"
"HSPA1A",0,1.16681864404265,0.923,0.682,0,"HSPA1A"
"KLF6",0,1.05131850701792,0.898,0.658,0,"KLF6"
"NR4A1",2.89908348472479e-306,1.86898391747843,0.732,0.319,5.36098517995308e-302,"NR4A1"
"KDM6B",5.85988043408151e-304,2.49328912333976,0.645,0.215,1.08360908987035e-299,"KDM6B"
"IL1B",7.40512558831402e-300,3.3502751234708,0.539,0.103,1.36935582379103e-295,"IL1B"
"NEAT1",1.48902615230154e-294,1.04690195957261,0.934,0.599,2.75350716083601e-290,"NEAT1"
"NFKBIZ",3.1226473952715e-294,1.50360122120174,0.798,0.408,5.77439956333605e-290,"NFKBIZ"
"RPS10",5.82664259730339e-287,-3.00153989365916,0.138,0.56,1.07746274909334e-282,"RPS10"
"HSPD1",2.60733734340708e-279,1.2374119498988,0.835,0.557,4.82148821542838e-275,"HSPD1"
"CD59",1.429050601337e-273,-1.91509938502485,0.345,0.723,2.64260037199237e-269,"CD59"
"RPL23A",2.60761210499188e-269,-1.76974590433878,0.444,0.757,4.82199630455099e-265,"RPL23A"
"FOSB",5.15080999971922e-269,1.24503445320767,0.838,0.489,9.52487785148078e-265,"FOSB"
"CCL4L2",4.50926918622662e-267,2.02732649773162,0.661,0.277,8.33854057917027e-263,"CCL4L2"
"RPL17",8.39723417799787e-267,-2.45885024833702,0.251,0.622,1.55281654419537e-262,"RPL17"
"ATF3",3.11158809875443e-262,1.69342728847557,0.705,0.296,5.75394871221669e-258,"ATF3"
"PRG2",2.14427392645722e-259,-3.93016896982611,0.02,0.385,3.9651913448047e-255,"PRG2"
"MCL1",1.70027893295057e-257,1.03349265664556,0.872,0.596,3.1441558028122e-253,"MCL1"
"PLAUR",7.64729838421439e-257,1.9777339260989,0.661,0.286,1.41413841720893e-252,"PLAUR"
"RPS17",1.11032572220689e-244,-2.93553208799482,0.115,0.493,2.05321432550498e-240,"RPS17"
"RPL27A",2.8145497994618e-244,-1.23680823944032,0.649,0.867,5.20466548916476e-240,"RPL27A"
"HSP90AA1",2.68651728162062e-234,0.572233091362033,0.962,0.883,4.96790775717285e-230,"HSP90AA1"
"PNRC1",3.30527575314315e-227,0.803418428758667,0.882,0.696,6.11211592271232e-223,"PNRC1"
"HSP90AB1",8.85899944276781e-225,0.614824798014951,0.932,0.836,1.63820617695662e-220,"HSP90AB1"
"CSRNP1",5.77393024765353e-217,1.91545624942092,0.581,0.214,1.06771518139609e-212,"CSRNP1"
"TRIB1",1.72048544487229e-216,1.63837365581789,0.654,0.31,3.18152168465784e-212,"TRIB1"
"IER2",2.94047476229272e-216,0.883883066723357,0.893,0.614,5.43752593043171e-212,"IER2"
"RPS20",1.26733639752255e-214,-1.45464493590807,0.488,0.786,2.3435584662987e-210,"RPS20"
"RPL26",4.30357996696524e-212,-1.3380795016339,0.594,0.801,7.95818007491212e-208,"RPL26"
"NFKBIA",7.83489750578765e-211,0.842896613409044,0.874,0.67,1.44882924677025e-206,"NFKBIA"
"SGK1",1.35427987374151e-209,1.48949266722907,0.683,0.35,2.5043343425228e-205,"SGK1"
"NR4A2",6.29129671654816e-209,1.54207120758296,0.669,0.324,1.16338658882409e-204,"NR4A2"
"EGR1",7.62865145665667e-209,1.00911060992819,0.853,0.495,1.41069022736495e-204,"EGR1"
"RPS29",1.58519195563007e-208,-1.20466724526428,0.625,0.832,2.93133696435112e-204,"RPS29"
"EIF4A1",9.16026199491167e-199,-1.99579828109011,0.196,0.546,1.69391564809907e-194,"EIF4A1"
"CD68",5.39878598138339e-197,-1.42228522396964,0.465,0.74,9.98343503677417e-193,"CD68"
"BTG2",1.00554718347098e-193,0.912915236269008,0.832,0.595,1.85945785167454e-189,"BTG2"
"NAMPT",5.82254793703883e-193,1.0601180234447,0.8,0.505,1.07670556451722e-188,"NAMPT"
"JUNB",2.13368313127518e-190,0.673427095178413,0.909,0.722,3.94560684635407e-186,"JUNB"
"ARPC1B",3.73752307256568e-190,-1.61170317977055,0.362,0.664,6.91142766578845e-186,"ARPC1B"
"ICAM1",2.20841855082919e-187,1.17059926298574,0.745,0.479,4.08380758419333e-183,"ICAM1"
"SQSTM1",2.99119659450607e-185,0.909216684278501,0.821,0.583,5.53132074256063e-181,"SQSTM1"
"TMBIM4",1.03985494753252e-182,-2.15944744833,0.198,0.529,1.92289976897714e-178,"TMBIM4"
"TNFAIP3",2.94963828330229e-182,1.68251439152605,0.59,0.262,5.45447111348259e-178,"TNFAIP3"
"IER3",1.69904032898515e-181,1.13871584624681,0.756,0.474,3.14186537635934e-177,"IER3"
"HSPA8",9.00352940242871e-180,0.556015848923685,0.911,0.799,1.66493265709712e-175,"HSPA8"
"JUND",4.87184068843148e-179,0.761078446469865,0.851,0.667,9.00900780104748e-175,"JUND"
"GADD45B",8.67856030482382e-179,0.796775454660344,0.855,0.62,1.60483937156802e-174,"GADD45B"
"NR4A3",1.62426474393186e-177,1.94700103377682,0.515,0.179,3.0035903644788e-173,"NR4A3"
"RPL21",2.31787737862621e-176,-1.00369139059254,0.692,0.869,4.28621884855559e-172,"RPL21"
"TRAPPC5",4.4878813254941e-173,-2.97013869226982,0.074,0.372,8.29899014710368e-169,"TRAPPC5"
"WDR83OS",9.51576797175748e-172,-3.64265630753539,0.037,0.312,1.75965581333739e-167,"WDR83OS"
"NDUFV2",1.05502014453242e-169,-2.81535832672967,0.077,0.378,1.95094325126935e-165,"NDUFV2"
"NDUFC2",2.00387362806268e-168,-2.6302657274771,0.099,0.403,3.70556311301351e-164,"NDUFC2"
"LCP2",1.86012165179048e-167,1.09807198581191,0.751,0.491,3.43973695849095e-163,"LCP2"
"JTB",2.28428164261699e-165,-3.01536395549746,0.059,0.347,4.22409361352734e-161,"JTB"
"SRRM2",3.01582136185955e-165,0.744145440960384,0.855,0.63,5.57685686235069e-161,"SRRM2"
"UBC",3.60267551000076e-165,0.43379173229164,0.955,0.886,6.6620675530934e-161,"UBC"
"CCNL1",1.24156435283454e-162,0.94163859853042,0.785,0.502,2.29590080126163e-158,"CCNL1"
"RNASEK",5.69458152794129e-162,-1.82968307934562,0.265,0.556,1.0530420161469e-157,"RNASEK"
"NFKB1",1.02436877391348e-161,1.48447675271557,0.626,0.333,1.89426273672081e-157,"NFKB1"
"NDUFA13",3.90388275659933e-161,-2.30995778612708,0.142,0.446,7.21905999350348e-157,"NDUFA13"
"DNAJA1",4.10215811292119e-161,0.731222296219954,0.832,0.651,7.58571078241386e-157,"DNAJA1"
"CDKN1A",5.55170678407445e-161,1.45632980424026,0.583,0.258,1.02662161851105e-156,"CDKN1A"
"PSMA2",2.02552770151164e-160,-4.40913596314688,0.013,0.251,3.74560582563533e-156,"PSMA2"
"LMNA",1.90024690617508e-159,1.51285663254372,0.594,0.279,3.51393657889897e-155,"LMNA"
"RPL7",1.18481768689021e-157,-1.24302937592849,0.522,0.754,2.19096486659738e-153,"RPL7"
"CHORDC1",1.24904962510783e-157,1.64146153714788,0.572,0.273,2.3097425667494e-153,"CHORDC1"
"HSPA5",2.09347624030697e-153,0.818803179971764,0.816,0.648,3.87125626357564e-149,"HSPA5"
"FOS",1.07068228631586e-152,0.584478044910794,0.927,0.793,1.97990568385528e-148,"FOS"
"RPL36A",1.14496269522375e-152,-1.60552805121726,0.376,0.619,2.11726501600776e-148,"RPL36A"
"SOD2",2.99869934805014e-152,0.698522210361593,0.842,0.699,5.54519483441433e-148,"SOD2"
"RPS3A",1.64603706680337e-144,-0.840481968016287,0.75,0.889,3.04385174393279e-140,"RPS3A"
"NDUFB8",6.49914827230006e-144,-2.74806895206045,0.066,0.331,1.20182249851373e-139,"NDUFB8"
"REL",1.34718024806894e-143,1.23628155047641,0.641,0.36,2.49120571472909e-139,"REL"
"YBX3",1.5739147544052e-141,1.33340475473231,0.581,0.286,2.91048316384609e-137,"YBX3"
"CHMP4A",9.15641939446034e-141,-4.56431374874053,0.012,0.224,1.69320507442361e-136,"CHMP4A"
"KLF4",1.47987177454361e-140,1.08788589722502,0.683,0.42,2.73657888548604e-136,"KLF4"
"HNRNPU",5.16569110443885e-140,0.681267988110509,0.853,0.662,9.55239599032833e-136,"HNRNPU"
"RPL9",5.44965207228313e-138,-0.844351029733565,0.735,0.871,1.0077496612066e-133,"RPL9"
"KLF2",8.81247365099977e-137,0.7956509294479,0.782,0.614,1.62960262754288e-132,"KLF2"
"CD163",1.7503051262607e-136,0.410451454862192,0.95,0.85,3.23666423948129e-132,"CD163"
"DNAJA4",7.35469946987017e-136,1.47917473363254,0.55,0.259,1.36003102596839e-131,"DNAJA4"
"DDT",2.04475327227069e-135,-3.47581106106733,0.022,0.241,3.78115775108297e-131,"DDT"
"ZNF267",1.71695496921378e-130,1.64690284661546,0.504,0.234,3.17499312907012e-126,"ZNF267"
"DUSP1",3.97711941829852e-130,0.597171458463771,0.862,0.704,7.35448922831761e-126,"DUSP1"
"KLF10",4.74446150283924e-130,1.34476732597615,0.558,0.284,8.77345821105033e-126,"KLF10"
"DYNC1H1",3.9381159927865e-128,0.999736830724176,0.691,0.439,7.2823640938608e-124,"DYNC1H1"
"NFKBID",2.78767383280802e-127,1.86574134708333,0.456,0.19,5.1549664516286e-123,"NFKBID"
"PYURF",1.01151147754349e-125,-11.1168699959464,0,0.177,1.87048702427341e-121,"PYURF"
"UBE2V1",1.02598806421508e-125,-2.85407259956992,0.04,0.265,1.89725712834652e-121,"UBE2V1"
"SFPQ",7.54405209731661e-123,0.798000138250988,0.748,0.53,1.39504611383579e-118,"SFPQ"
"RPL13A",2.11182573807576e-122,-0.684728060211567,0.793,0.913,3.90518815484969e-118,"RPL13A"
"ALDOA",1.51051648989847e-120,1.36168775454409,0.446,0.167,2.79324709312025e-116,"ALDOA"
"GNG10",1.09058143825836e-119,-1.38454982992223,0.388,0.608,2.01670319562736e-115,"GNG10"
"MAF",2.89857270058307e-119,-0.637884977780412,0.8,0.879,5.36004063791821e-115,"MAF"
"HLA-B",7.7043431626123e-117,0.449218288172948,0.953,0.763,1.42468713763027e-112,"HLA-B"
"CXCL8",8.91264928938984e-117,1.23728094602315,0.585,0.346,1.64812710659397e-112,"CXCL8"
"DDX5",3.07533017666809e-116,0.414569662783931,0.909,0.785,5.68690056269463e-112,"DDX5"
"SLC3A2",3.20333151749306e-116,1.11221229456845,0.6,0.356,5.92360064214816e-112,"SLC3A2"
"PER1",3.04104297127187e-115,1.62695821178151,0.465,0.212,5.62349666247595e-111,"PER1"
"FTH1",4.64589708547872e-115,0.237394644933767,0.994,0.996,8.59119289046724e-111,"FTH1"
"HNRNPA2B1",8.28714091757132e-115,0.464284890155599,0.928,0.772,1.53245809847729e-110,"HNRNPA2B1"
"LUM",5.75508650542549e-114,-2.07990735674702,0.107,0.355,1.06423059658328e-109,"LUM"
"ZFAND2A",2.54426779315716e-113,1.66681476579822,0.447,0.192,4.70486000310623e-109,"ZFAND2A"
"BCL2A1",8.1468796017795e-112,1.54800755254171,0.453,0.203,1.50652097596106e-107,"BCL2A1"
"PDK4",8.38023327465743e-112,0.987431052930252,0.681,0.471,1.54967273714965e-107,"PDK4"
"PLIN2",5.22652567337271e-111,1.18293639119765,0.572,0.332,9.66489127520081e-107,"PLIN2"
"CTSB",1.03081566952712e-109,0.425957467734898,0.967,0.834,1.90618433608956e-105,"CTSB"
"NME2",2.04036270736113e-109,-1.55006004898157,0.282,0.518,3.7730387184522e-105,"NME2"
"WSB1",2.43094728234807e-109,0.689619213609962,0.816,0.615,4.49530771451804e-105,"WSB1"
"CCPG1",4.5842276743661e-109,-2.40965715898324,0.069,0.291,8.47715381543779e-105,"CCPG1"
"NEU1",2.16051007281463e-108,0.984659952338938,0.664,0.43,3.99521522664882e-104,"NEU1"
"EIF5",9.02060252990694e-108,0.708083504943689,0.76,0.564,1.66808981983039e-103,"EIF5"
"STIP1",1.22017760222146e-107,1.24340391312616,0.526,0.28,2.25635242202792e-103,"STIP1"
"RRP12",2.5699732589945e-107,2.09497257475206,0.342,0.111,4.75239455053263e-103,"RRP12"
"RPS11",2.85505315063584e-105,-0.774085559466062,0.731,0.859,5.2795642861558e-101,"RPS11"
"LDHB",5.83045900240739e-103,-2.81376244664677,0.064,0.272,1.07816847872518e-98,"LDHB"
"HSPE1",8.09953303708211e-102,0.671295845983932,0.746,0.566,1.49776564921722e-97,"HSPE1"
"TLN1",3.99436702555578e-101,0.533390047825915,0.795,0.614,7.38638350365775e-97,"TLN1"
"RHOB",4.34035813033913e-101,0.66872610171453,0.767,0.582,8.02619025462312e-97,"RHOB"
"SOCS3",1.00125864722212e-99,1.04029902059047,0.57,0.33,1.85152749044314e-95,"SOCS3"
"BCAP29",1.30523605665497e-99,-3.43356507102034,0.019,0.188,2.41364251596638e-95,"BCAP29"
"C1QC",1.39714798878437e-99,0.282198695874935,0.972,0.954,2.58360606086005e-95,"C1QC"
"SLC39A1",1.85797371306873e-99,-2.70334161211026,0.04,0.227,3.4357649902067e-95,"SLC39A1"
"SPAG9",2.00944023478922e-99,1.21896609946016,0.555,0.329,3.71585688217223e-95,"SPAG9"
"RNF149",5.40606368883922e-99,0.794061819473144,0.712,0.514,9.99689297340148e-95,"RNF149"
"F13A1",7.36092264286198e-99,0.237716598515588,0.989,0.977,1.36118181511804e-94,"F13A1"
"ACSL1",8.33586917146292e-99,1.13904437926791,0.559,0.319,1.54146892718692e-94,"ACSL1"
"B4GALT1",1.02286690459577e-98,0.887513593871088,0.675,0.485,1.8914854799785e-94,"B4GALT1"
"CALML4",1.79041656024679e-98,-3.05918735539374,0.036,0.218,3.31083830320837e-94,"CALML4"
"HLA-C",3.89191780545872e-98,0.461856600199277,0.902,0.722,7.19693440585426e-94,"HLA-C"
"ARL5B",4.59398476556595e-98,1.57283807164503,0.415,0.183,8.49519662848456e-94,"ARL5B"
"EIF4A3",7.78591380499473e-98,0.897179503145212,0.645,0.433,1.43977118081962e-93,"EIF4A3"
"EEF2",2.15420641179047e-97,0.451010148813835,0.817,0.669,3.98355849668295e-93,"EEF2"
"IGFBP1",2.45380519059021e-97,-1.80329810614402,0.156,0.39,4.53757655843942e-93,"IGFBP1"
"STAB1",1.092269936873e-96,0.44725065435814,0.934,0.786,2.01982556726556e-92,"STAB1"
"DCN",7.20149048866692e-96,-1.75291573706592,0.172,0.411,1.33169962116429e-91,"DCN"
"EGR3",2.01432406694092e-95,1.400513606202,0.402,0.156,3.72488806458715e-91,"EGR3"
"IRAK2",6.867734063596e-95,2.33942057839161,0.274,0.073,1.26998138304017e-90,"IRAK2"
"PDCD6",9.53129119896117e-95,-2.5918729302074,0.04,0.223,1.7625263685119e-90,"PDCD6"
"CNPY2",2.01494539650913e-94,-2.45623592599365,0.057,0.252,3.72603702722468e-90,"CNPY2"
"ANKHD1",1.23256105228726e-93,-2.27851254849179,0.052,0.242,2.2792518978896e-89,"ANKHD1"
"ZYX",8.0103243779417e-93,0.88800592578512,0.615,0.385,1.48126918396898e-88,"ZYX"
"CYB561D2",9.24496508534494e-93,-10.5164849338022,0,0.133,1.70957894358199e-88,"CYB561D2"
"BHLHE40",6.47406604732589e-92,1.48058952663203,0.386,0.158,1.1971842934715e-87,"BHLHE40"
"TSC22D3",7.27024033366883e-92,0.826910259676228,0.637,0.428,1.34441284250204e-87,"TSC22D3"
"HCLS1",5.62152321450086e-91,0.648291168222179,0.724,0.527,1.0395320728255e-86,"HCLS1"
"HES1",6.33754353774547e-91,2.22321868731826,0.264,0.069,1.17193855099989e-86,"HES1"
"ABL2",1.27509235925365e-90,1.67717544026432,0.422,0.208,2.35790079073185e-86,"ABL2"
"COMMD3",2.94700300130433e-90,-2.96490455631825,0.036,0.208,5.44959795001196e-86,"COMMD3"
"B3GNT5",1.88712431650529e-88,1.71468683414014,0.364,0.151,3.48967028608158e-84,"B3GNT5"
"HSP90B1",3.32509335840911e-88,0.464047006414768,0.863,0.731,6.14876263837013e-84,"HSP90B1"
"CITED2",7.93289969830095e-88,0.739418013829675,0.695,0.501,1.46695181220981e-83,"CITED2"
"RPL38",7.6067216276806e-87,-0.779476816891782,0.698,0.805,1.4066349633907e-82,"RPL38"
"EGR2",1.12164967659528e-86,1.09281206058445,0.45,0.203,2.07415458195999e-82,"EGR2"
"MAFB",7.88387813036378e-86,0.483166473601353,0.866,0.71,1.45788674386687e-81,"MAFB"
"HBEGF",9.99957388779731e-86,1.01580351868182,0.561,0.349,1.84912120333148e-81,"HBEGF"
"DYNLRB1",1.63627206245441e-85,-2.14376339182187,0.086,0.283,3.0257942978907e-81,"DYNLRB1"
"ZC3H12A",8.23199769602163e-85,2.50270245273139,0.232,0.054,1.52226101394832e-80,"ZC3H12A"
"PDE4B",1.77247112340798e-84,1.12242868071248,0.517,0.317,3.27765360140603e-80,"PDE4B"
"DUSP6",1.79405310457071e-84,0.944241688727758,0.593,0.389,3.31756300097215e-80,"DUSP6"
"ARPC4",1.10707814692259e-82,-1.44115737982619,0.217,0.441,2.04720890928925e-78,"ARPC4"
"BLOC1S1",1.86483166028259e-82,-1.39249914472453,0.232,0.458,3.44844670619457e-78,"BLOC1S1"
"CDV3",2.30514904321669e-82,0.518836188748945,0.764,0.607,4.26268161071631e-78,"CDV3"
"MARCKS",2.8993505866696e-81,-0.57639995970778,0.762,0.852,5.36147910486943e-77,"MARCKS"
"NLRP3",2.15788231597183e-80,1.47343346551218,0.412,0.207,3.99035597869512e-76,"NLRP3"
"DUSP2",6.91398116577185e-80,1.21168798009552,0.394,0.171,1.27853339717453e-75,"DUSP2"
"IL10RB",9.8951111591662e-80,-2.10067793326036,0.062,0.237,1.82980395555301e-75,"IL10RB"
"VKORC1",1.10686168804659e-79,-2.14537199239617,0.081,0.268,2.04680863353575e-75,"VKORC1"
"ZC3HAV1",1.27968918402556e-79,1.12316380902121,0.512,0.306,2.36640123910007e-75,"ZC3HAV1"
"SNRPD3",1.49732680633507e-79,-2.53967010054225,0.044,0.208,2.76885673027481e-75,"SNRPD3"
"MRC1",3.47308192775191e-79,0.304245111345012,0.931,0.849,6.42242310079883e-75,"MRC1"
"LINC01001",1.154277946961e-78,-5.23082147584135,0.002,0.12,2.13449077952029e-74,"LINC01001"
"PRR13",3.78039313856674e-78,-1.55412520235745,0.189,0.406,6.99070299183761e-74,"PRR13"
"TIMP3",4.96074761776074e-78,-1.23410949854495,0.231,0.453,9.17341449476317e-74,"TIMP3"
"RPL23",8.21586408317701e-78,-0.762242894532609,0.669,0.789,1.51927758626109e-73,"RPL23"
"NDUFA7",3.85149445031682e-77,-4.35612661642143,0.009,0.134,7.12218353752586e-73,"NDUFA7"
"TUBB4B",9.51426254821947e-77,0.974888349933413,0.506,0.293,1.75937743041674e-72,"TUBB4B"
"DENND5A",1.25493556796954e-76,1.39268231559588,0.416,0.212,2.32062685228927e-72,"DENND5A"
"DKK1",1.58311174662117e-76,-3.51074475653785,0.02,0.158,2.92749024185186e-72,"DKK1"
"ADAMTS2",2.68066666691339e-75,1.33965977128157,0.397,0.194,4.95708880045625e-71,"ADAMTS2"
"DNAJB6",2.00476446964795e-74,0.731827703219997,0.652,0.481,3.70721045727299e-70,"DNAJB6"
"HSD11B1",3.39254814460951e-74,-4.86488501590817,0.005,0.12,6.27350002901191e-70,"HSD11B1"
"AFF4",6.88427688941186e-74,0.857910002348581,0.614,0.423,1.27304048239004e-69,"AFF4"
"IFITM3",1.65745277115791e-73,0.331774393649812,0.928,0.839,3.06496166442521e-69,"IFITM3"
"TIPARP",5.27495799564312e-73,1.2150353305844,0.431,0.229,9.75445232554326e-69,"TIPARP"
"FCAR",1.26464755219636e-72,3.38312519744835,0.155,0.02,2.33858625352151e-68,"FCAR"
"CHURC1",4.55589424682295e-72,-1.75377092180502,0.133,0.327,8.42475964122499e-68,"CHURC1"
"COMMD7",5.0615562781199e-72,-2.42249164884917,0.043,0.195,9.35982986949932e-68,"COMMD7"
"RAB5C",6.11058029613149e-72,-1.03267531934141,0.431,0.616,1.12996850836064e-67,"RAB5C"
"TFRC",1.24338071955674e-71,1.13649917559484,0.492,0.289,2.29925962660433e-67,"TFRC"
"RPL37A",2.07724912360177e-71,-0.629563741111247,0.783,0.871,3.8412490793644e-67,"RPL37A"
"EGLN2",3.67674122577774e-71,-2.44990843171926,0.023,0.157,6.7990298747082e-67,"EGLN2"
"CEBPD",8.87346901587978e-71,0.42408959334773,0.838,0.716,1.64088189041649e-66,"CEBPD"
"SERPINB9",1.00974390029036e-70,1.49974712546357,0.377,0.19,1.86721842041694e-66,"SERPINB9"
"PTGDS",3.06749912340779e-70,-4.8122693923455,0.005,0.115,5.67241937900569e-66,"PTGDS"
"TUBA1C",3.47294575270937e-70,0.918878346411568,0.463,0.256,6.42217128591016e-66,"TUBA1C"
"TNFSF15",4.5255830344719e-70,2.63324593301139,0.199,0.047,8.36870814734544e-66,"TNFSF15"
"STX11",1.36725531884824e-69,1.60807503510692,0.273,0.098,2.52832853561417e-65,"STX11"
"HSPB1",1.54466345121486e-69,0.506806361330538,0.77,0.658,2.85639165398653e-65,"HSPB1"
"CSNK2B",2.61378464656525e-69,-1.66360103466635,0.111,0.295,4.83341056842845e-65,"CSNK2B"
"CANX",3.52273792467915e-69,0.482362200655249,0.78,0.612,6.51424697031668e-65,"CANX"
"PTPRE",3.55263743995852e-69,1.04056341367269,0.512,0.322,6.56953715397129e-65,"PTPRE"
"GIMAP5",9.98707124383121e-69,-1.42581180341982,0.113,0.298,1.84680921440927e-64,"GIMAP5"
"SRGN",2.12569804662024e-68,0.391317543735664,0.835,0.709,3.93084082781016e-64,"SRGN"
"CCDC144A",2.31484100009003e-68,-3.22934104125081,0.009,0.122,4.28060397736649e-64,"CCDC144A"
"SARNP",9.55681721129009e-68,-2.49159621021047,0.032,0.169,1.76724663871176e-63,"SARNP"
"CHMP3",1.1017872898682e-67,-1.65129096064917,0.147,0.338,2.03742505642427e-63,"CHMP3"
"MMP19",1.29741125980596e-67,2.58110999787981,0.178,0.037,2.39917290163318e-63,"MMP19"
"TSNAX",1.53238652383866e-67,-2.16721965742591,0.064,0.223,2.83368915988245e-63,"TSNAX"
"GIMAP1",1.62632488736101e-67,-1.46608779363041,0.13,0.323,3.00739998170798e-63,"GIMAP1"
"HLA-E",2.33932045977141e-67,0.388979085567228,0.887,0.708,4.32587139420929e-63,"HLA-E"
"PLEK",8.14272337162754e-67,0.379373176131625,0.802,0.671,1.50575240588137e-62,"PLEK"
"SLC16A10",1.39142947329177e-66,1.6895018218974,0.312,0.131,2.57303138201114e-62,"SLC16A10"
"CCNH",2.47691254796275e-66,1.24909193733091,0.423,0.232,4.58030668369273e-62,"CCNH"
"RPS2",2.66523944381955e-66,-0.531120746310391,0.822,0.916,4.92856077951111e-62,"RPS2"
"PDE4DIP",8.21764270452637e-66,1.1086471936048,0.456,0.271,1.51960648892102e-61,"PDE4DIP"
"IGFLR1",1.06314568923871e-65,-1.69411188789386,0.104,0.279,1.96596900854023e-61,"IGFLR1"
"SAT1",2.1441546015729e-65,0.253910369766951,0.94,0.894,3.96497068922861e-61,"SAT1"
"CTSA",2.3783870683649e-65,0.799571677575872,0.542,0.323,4.39811336682038e-61,"CTSA"
"TGFB1",3.14706653512983e-65,0.481162596648546,0.732,0.588,5.81955543676208e-61,"TGFB1"
"ARPC1A",5.51906077639793e-65,-2.08051548991743,0.054,0.204,1.0205847187715e-60,"ARPC1A"
"FTL",5.80256253292142e-65,0.177856658685927,0.997,0.999,1.07300986358783e-60,"FTL"
"CRIP1",2.85063403741875e-64,-3.40420404948379,0.016,0.131,5.27139246199476e-60,"CRIP1"
"PPP1R15B",2.91516775215189e-64,0.869082585808636,0.539,0.349,5.39072820727928e-60,"PPP1R15B"
"C18orf32",9.78691562665463e-64,-1.58296959837417,0.138,0.319,1.80979643768098e-59,"C18orf32"
"IFI30",6.32933427855935e-63,-1.06881071561195,0.161,0.355,1.17042049479119e-58,"IFI30"
"PSMA1",2.15932925520188e-62,-1.56031613102335,0.14,0.32,3.99303165871932e-58,"PSMA1"
"DDIT3",2.4505815220983e-62,1.12401733486396,0.408,0.224,4.53161535066417e-58,"DDIT3"
"NDUFA11",3.1153139191093e-62,-1.33834286608032,0.203,0.392,5.76083849921693e-58,"NDUFA11"
"MIR222HG",3.47734581060776e-62,2.63705213916692,0.173,0.038,6.43030787297587e-58,"MIR222HG"
"RPS27",1.42335148250725e-61,-0.550583388910388,0.818,0.89,2.63206156145241e-57,"RPS27"
"TP53INP2",1.62729989207307e-61,1.94857632002397,0.229,0.076,3.00920296042152e-57,"TP53INP2"
"SLC25A25",1.72268152216783e-61,2.05950161712105,0.202,0.056,3.18558267079276e-57,"SLC25A25"
"IRF9",4.42441491659555e-61,-1.69174968565707,0.058,0.205,8.18162806376849e-57,"IRF9"
"NFE2L2",6.89062247588955e-61,0.662716965573945,0.64,0.489,1.27421390824149e-56,"NFE2L2"
"SF3A1",1.75075756118556e-60,0.934466578748326,0.445,0.264,3.23750088214434e-56,"SF3A1"
"SMAP2",7.13042486736822e-60,0.514217866000876,0.679,0.523,1.31855816647373e-55,"SMAP2"
"NBPF1",8.93368299117822e-60,1.18660742347722,0.384,0.2,1.65201665872868e-55,"NBPF1"
"ANXA5",2.96056626888401e-59,0.270952919830725,0.861,0.763,5.47467914442032e-55,"ANXA5"
"TNFSF9",3.81119568292988e-59,1.38874809008023,0.325,0.152,7.04766305687393e-55,"TNFSF9"
"FUS",8.85161012667357e-59,0.596469949517829,0.683,0.524,1.63683974462448e-54,"FUS"
"NPL",8.87679149329131e-59,-0.877315517231771,0.469,0.633,1.64149628293943e-54,"NPL"
"CHD4",1.36312965948372e-58,-1.25527122393898,0.135,0.312,2.5206993663173e-54,"CHD4"
"PMAIP1",1.93557114070857e-58,1.27322011071959,0.356,0.18,3.57925815339829e-54,"PMAIP1"
"RBM27",3.0226177740224e-58,-2.31892076898289,0.037,0.163,5.58942478772223e-54,"RBM27"
"POLR2J",4.98621745928573e-58,-1.78326943236161,0.1,0.26,9.22051332571117e-54,"POLR2J"
"AP1S2",1.20336165935863e-57,-1.04427525896306,0.364,0.54,2.22525638048597e-53,"AP1S2"
"ETV3",1.39198913002284e-57,1.55801871461616,0.303,0.142,2.57406629923824e-53,"ETV3"
"TPM3",2.26163256526106e-57,0.246888112670007,0.855,0.775,4.18221093968075e-53,"TPM3"
"UCHL3",3.91341082875792e-57,-3.49507982986652,0.011,0.111,7.23667930453914e-53,"UCHL3"
"C5AR1",6.08588553540979e-57,0.700850643821641,0.578,0.417,1.12540195320798e-52,"C5AR1"
"RBP1",6.51425366941027e-57,-2.42613943813929,0.037,0.161,1.20461578854735e-52,"RBP1"
"LYVE1",8.69972370365169e-57,0.300003811116754,0.913,0.809,1.60875290727927e-52,"LYVE1"
