"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTGDS",4.73885624710359e-08,-0.887118511687289,0.042,0.136,0.000876309297214395
"GNB2",4.81765521956582e-08,-0.0942257293855178,0.572,0.752,0.000890880803202112
"HNRNPM",4.85667017691363e-08,-0.0640788586474417,0.519,0.676,0.000898095449114869
"ANO10",4.86436151839805e-08,-1.15315343856564,0.07,0.167,0.000899517731982168
"CSNK2A2",4.8799620686496e-08,0.944583847093359,0.348,0.235,0.000902402585734684
"NQO1",4.90261592989405e-08,-1.72130208160075,0.054,0.146,0.000906591737756008
"HIBADH",4.92224889370518e-08,-0.192845365020459,0.25,0.361,0.000910222265423963
"ADK",4.99564286472625e-08,-0.0964343094075201,0.166,0.284,0.000923794278545178
"RABGAP1L",5.06191616533116e-08,-0.622979737295624,0.357,0.432,0.000936049537293038
"UBAP1",5.13156445905541e-08,-0.833489011674942,0.15,0.258,0.000948928899768527
"PDHB",5.20718332342682e-08,-0.325114130286853,0.315,0.426,0.000962912340168087
"ANXA7",5.21366544059463e-08,-0.124769112215325,0.479,0.613,0.000964111013274759
"C2orf76",5.2228595772393e-08,-1.04964352896867,0.091,0.192,0.000965811193023091
"UBE2K",5.33065032463907e-08,-0.0722453237049864,0.4,0.527,0.000985743858032257
"BCAS3",5.34181992026089e-08,-0.708383159971365,0.065,0.161,0.000987809339654645
"PSEN1",5.3486578032153e-08,-0.906738025955816,0.206,0.313,0.000989073800970573
"MRPS12",5.40573047541881e-08,-0.177996691914513,0.297,0.414,0.000999627679514446
"RBM27",5.41751322068814e-08,0.919702204828036,0.322,0.208,0.00100180654476965
"ITPRIPL2",5.47772333003462e-08,0.942633987948532,0.315,0.205,0.00101294059819
"TNFAIP8",5.53064037539465e-08,-0.242552566455749,0.257,0.381,0.00102272601821798
"PSME3",5.62304261585444e-08,-0.709531727145229,0.222,0.333,0.0010398130405238
"KIAA1328",5.72017781699398e-08,-1.41730553072109,0.072,0.169,0.00105777528191853
"TSR2",5.72250893139356e-08,-0.738347453443365,0.227,0.332,0.0010582063515933
"UBE2B",5.73358961671811e-08,-0.111707603892087,0.505,0.621,0.00106025539192351
"RPTOR",5.75392861359087e-08,-2.07368552565252,0.049,0.138,0.00106401647922522
"TICAM2",5.83658821133027e-08,1.49648397661755,0.117,0.054,0.00107930189203919
"STRN3",6.00702144702747e-08,-0.870481012194863,0.143,0.248,0.00111081840598432
"TRAPPC6A",6.0076981589951e-08,-0.44367602819717,0.264,0.372,0.00111094354356137
"PELI1",6.0820908846105e-08,-1.01728067417403,0.231,0.337,0.00112470024638217
"AP1M1",6.12409061020817e-08,-0.789675045141824,0.217,0.326,0.00113246683563969
"PPP3CC",6.18044465501834e-08,-1.92844074941686,0.063,0.156,0.00114288782560599
"EXOC6",6.18264450156297e-08,-0.908669382429932,0.213,0.321,0.00114329462122902
"EMC7",6.25609725518131e-08,-0.361699720098691,0.383,0.505,0.00115687750442813
"MGAT1",6.33033002854229e-08,-0.177855908447325,0.551,0.711,0.00117060462887804
"STARD13",6.41453296907029e-08,-0.912240290574853,0.206,0.308,0.00118617543664048
"HDDC3",6.46123149324475e-08,-0.678948745656005,0.189,0.301,0.00119481092773082
"NSRP1",6.48218744228066e-08,-0.448922972699301,0.306,0.424,0.00119868610182654
"KIF13A",6.57489200322865e-08,-1.09580875483623,0.154,0.259,0.00121582902923704
"TMEM208",6.60635212861388e-08,-0.12775002070276,0.393,0.521,0.00122164663562328
"SLC6A6",6.62833103423635e-08,-0.90854975139305,0.105,0.208,0.00122571097485099
"FERMT3",6.63440642857641e-08,-0.33169004195928,0.486,0.638,0.00122683443677235
"ITGAE",6.63898911349089e-08,-0.988471768936587,0.145,0.248,0.00122768186686674
"CRYL1",6.68714826908521e-08,-0.497500397160526,0.357,0.484,0.00123658745791924
"CCDC91",6.70620913888328e-08,-0.85238311156137,0.227,0.334,0.0012401121939623
"SNRNP70",6.72302255985947e-08,-0.206597363182099,0.474,0.604,0.00124322133176921
"ING1",6.82584529645663e-08,-1.89615739029338,0.082,0.175,0.00126223531222076
"ACTR3",6.82706176113404e-08,-0.1873015864441,0.591,0.805,0.00126246026086891
"CHIC2",6.83238120026645e-08,-0.976560420983498,0.138,0.243,0.00126344393155327
"NUP37",6.93172209847835e-08,-1.24873096802056,0.145,0.246,0.00128181405045062
"HAUS1",6.99862198439634e-08,-1.15532782708962,0.199,0.298,0.00129418517735457
"MVD",7.14039618561135e-08,-0.973887686568117,0.175,0.281,0.00132040206264325
"COMT",7.16259322640564e-08,0.0203665308238286,0.577,0.742,0.00132450673942693
"CLASRP",7.23644343767002e-08,-0.845945239409383,0.096,0.201,0.00133816312049394
"EXOC4",7.25377454361362e-08,-0.882514945041514,0.217,0.313,0.00134136798860503
"VAPA",7.25790830380251e-08,-0.0780212927221142,0.624,0.826,0.00134213240353916
"CDC26",7.29108327301927e-08,-0.472169218617406,0.236,0.35,0.00134826711884672
"ALG13",7.31101840803195e-08,-0.75973874932123,0.243,0.359,0.00135195352401327
"PUF60",7.34414041788235e-08,-0.266539923972487,0.383,0.497,0.0013580784460748
"POP4",7.43093554001864e-08,-0.527137265645682,0.255,0.362,0.00137412860006025
"PLOD1",7.46369268617976e-08,-0.55283874427567,0.208,0.325,0.00138018605152836
"SCCPDH",7.5128150576703e-08,-0.633417386535872,0.266,0.381,0.00138926976046439
"ZDHHC4",7.78716554508885e-08,-0.584024981629805,0.213,0.319,0.00144000265259783
"FUNDC1",7.79730204617924e-08,-0.934631103783378,0.178,0.282,0.00144187709437947
"METTL5",7.81100110836205e-08,-0.375955415505829,0.308,0.409,0.00144441032495831
"MOB1A",7.82837178779717e-08,-0.167519860345819,0.533,0.681,0.00144762251099945
"FRG1",7.84618655246757e-08,-0.433938851259157,0.294,0.409,0.0014509168172823
"LCMT1",7.87327445539283e-08,-0.567415560938794,0.182,0.296,0.00145592591229124
"MRPL32",8.08605417842679e-08,-0.78386991495716,0.22,0.322,0.00149527313867468
"SLC10A7",8.18341893842297e-08,-1.73735950758323,0.051,0.142,0.00151327783009318
"RTN1",8.24949357329465e-08,-1.13484897214355,0.14,0.246,0.00152549635157365
"LAT2",8.32023946429935e-08,-0.743370336824534,0.287,0.396,0.00153857868173824
"SRSF3",8.38213324404931e-08,0.0116111250483926,0.633,0.809,0.0015500240794896
"FARP1",8.42053277634577e-08,-0.460021566174782,0.435,0.538,0.00155712492100186
"PPT1",8.43512679963295e-08,-0.278760853918819,0.407,0.527,0.00155982364778812
"PSMD11",8.46021478749964e-08,-0.182289182917176,0.381,0.502,0.00156446291850443
"SRP54",8.47936903787851e-08,-0.489046848081151,0.318,0.425,0.00156800492248449
"OS9",8.53035213494084e-08,-0.266802408902994,0.512,0.654,0.00157743271679326
"MDK",8.55404069274473e-08,-0.534897539105035,0.105,0.212,0.00158181320490236
"SPCS1",8.56191517562039e-08,-0.0728245306530118,0.607,0.807,0.00158326935427572
"VDAC2",8.57339715499284e-08,0.0112415166724436,0.528,0.687,0.00158539260190128
"SCFD2",8.60059381442727e-08,-1.91725956894866,0.037,0.122,0.00159042180816389
"DOCK10",8.60798268404249e-08,-0.986775720354917,0.164,0.271,0.00159178815793314
"COX20",8.63668188055306e-08,-0.376830871071691,0.357,0.459,0.00159709521335187
"SNRNP40",8.68648007834952e-08,-0.463214956445662,0.234,0.344,0.00160630389608839
"SNX14",8.81559961858676e-08,-0.734830252446867,0.273,0.38,0.00163018068146906
"RANGRF",8.90254980376715e-08,-0.559144295917017,0.192,0.292,0.00164625950971262
"SRGAP1",8.98992851102843e-08,-0.662015916982623,0.15,0.256,0.00166241758025938
"RIC1",8.99423019327164e-08,-0.987840092985023,0.105,0.206,0.00166321304733979
"ITGB3BP",9.04317801613172e-08,-0.650661949148519,0.143,0.25,0.00167226447874308
"ATP6V1A",9.19049074276799e-08,-0.395852169710839,0.348,0.457,0.00169950554815266
"AKAP10",9.26731958601827e-08,-0.924207907636474,0.185,0.292,0.0017137127378465
"ZMPSTE24",9.3291522549969e-08,-0.938572918166798,0.187,0.293,0.00172514683499403
"XRCC4",9.44400741708083e-08,-0.874793321215981,0.131,0.236,0.00174638585156659
"FDFT1",9.66384470876028e-08,-0.186375862695516,0.301,0.405,0.00178703816354395
"PHF14",9.71306859071123e-08,-0.452685895546791,0.287,0.398,0.00179614064379432
"UBA1",9.72177026693222e-08,-0.471177743291448,0.287,0.398,0.00179774975776111
"SPON2",9.90527890776131e-08,-1.03146168021706,0.026,0.108,0.00183168417562322
"MZT1",9.95770360947925e-08,-0.799491185024819,0.154,0.257,0.0018413785514649
"TTC4",1.0043958200416e-07,1.51998845448267,0.112,0.052,0.00185732875042092
"TBCK",1.04304487240996e-07,-0.894893069559984,0.084,0.183,0.00192879857806051
"VBP1",1.04640040807454e-07,-0.448137883360791,0.257,0.359,0.00193500363461144
"SRI",1.04857118522025e-07,0.183545225237874,0.409,0.556,0.00193901783570929
"MED30",1.11946806733927e-07,-1.0919147665512,0.136,0.237,0.00207012035012378
"CKS1B",1.13523308985967e-07,-0.197790906722536,0.271,0.398,0.0020992730297685
"NAA10",1.14461841664524e-07,-0.473967217595194,0.343,0.418,0.00211662837606037
"NUCKS1",1.14529834908838e-07,0.468304819756776,0.715,0.812,0.00211788570713424
"RAD51C",1.15179504601813e-07,-0.690716247367237,0.129,0.23,0.00212989939909673
"SKP1",1.15482286445704e-07,0.0467140780272728,0.682,0.884,0.00213549844095396
"SEC24D",1.19592556385946e-07,-0.388913946671297,0.236,0.346,0.00221150555268892
"OSM",1.1973074501757e-07,-2.36658736482096,0.035,0.117,0.00221406093686491
"DRAM1",1.20243257246211e-07,-0.479130432999421,0.313,0.412,0.00222353831299693
"ELOVL5",1.2056339351306e-07,-0.947411642894023,0.143,0.246,0.0022294582728435
"TUBG1",1.21894131641525e-07,-1.16728430468232,0.145,0.245,0.00225406628231508
"BST1",1.22276924004151e-07,-1.1129589138494,0.096,0.193,0.00226114487868476
"TCEAL1",1.24513032227455e-07,-1.19773916197969,0.145,0.241,0.0023024949919501
"ARID2",1.24558732779986e-07,-0.905338945703757,0.15,0.256,0.00230334008656751
"BCAM",1.24855724475531e-07,-1.02701906420075,0.023,0.102,0.00230883205700152
"OLA1",1.24959434639348e-07,-0.138061305657591,0.362,0.483,0.00231074986535083
"VGLL1",1.26817021198256e-07,0.482008133979955,0.11,0.233,0.00234510035599815
"NRROS",1.28103083584305e-07,-0.911066371112138,0.32,0.393,0.00236888222164096
"BBS9",1.28705970744962e-07,-1.11804260995114,0.044,0.131,0.00238003081101583
"AKR1B1",1.29478373533297e-07,0.0848129840691063,0.633,0.833,0.00239431408337772
"FUCA2",1.30140003665222e-07,-0.224160471956593,0.393,0.516,0.00240654894777729
"ECH1",1.31992577851535e-07,-0.0124696726269493,0.591,0.751,0.00244080674963058
"TSG101",1.32281732874273e-07,-0.207039067654567,0.357,0.472,0.00244615380431105
"REPS1",1.35008189245261e-07,-1.0310707104328,0.098,0.199,0.00249657143552337
"CSNK1D",1.35504533824979e-07,-0.354916705641754,0.346,0.462,0.00250574983949151
"BICC1",1.37094980628606e-07,-2.04188393478814,0.044,0.13,0.00253516038178418
"RBMS1",1.37533732802292e-07,-0.0939522774144625,0.605,0.744,0.00254327378697999
"PRRC2C",1.39671557083194e-07,0.443086028502734,0.664,0.7,0.00258280643358243
"EWSR1",1.43063811514262e-07,-0.149885906240164,0.458,0.576,0.00264553600252174
"NUDT16",1.43308724836583e-07,-0.568234277768292,0.332,0.425,0.00265006493967809
"DOK5",1.45030579844201e-07,-1.05468394617542,0.136,0.243,0.00268190548247897
"NOC4L",1.45228418623342e-07,-1.36675632934832,0.077,0.167,0.00268556391718283
"STAT1",1.4558040332261e-07,-0.474741493435617,0.299,0.411,0.0026920728182417
"GGNBP2",1.45804056797557e-07,-0.322097679764813,0.369,0.485,0.00269620861830043
"AGR2",1.46206121555246e-07,0.721625476220578,0.493,0.413,0.00270364359979961
"NXF1",1.46370652525076e-07,-0.808737589094407,0.112,0.212,0.00270668610649371
"UBLCP1",1.46904065556606e-07,-0.55395739259124,0.257,0.361,0.00271654998027276
"TAX1BP3",1.4841207849731e-07,-0.436631334865632,0.194,0.302,0.00274443615557226
"PPHLN1",1.4901159327989e-07,-0.539016897664513,0.294,0.398,0.00275552238293173
"NMT1",1.49219018741649e-07,-0.365272592170531,0.322,0.426,0.00275935809457057
"TIMM23",1.55553397443295e-07,-0.34463128172723,0.147,0.252,0.00287649342552142
"CAMLG",1.55969789492365e-07,-0.394713073998569,0.301,0.409,0.00288419334729281
"HEBP1",1.62118477485375e-07,-0.33233122971604,0.322,0.43,0.00299789488565955
"MZT2A",1.62737962464129e-07,-0.327279626888583,0.364,0.478,0.00300935040188668
"CCNG1",1.62916045831617e-07,-0.368953783718735,0.262,0.365,0.00301264351951826
"EVI2A",1.66803947382829e-07,-0.375145237396173,0.397,0.514,0.00308453859500327
"PTPRK",1.68172806010199e-07,-1.82030395528333,0.044,0.129,0.0031098515287406
"APEH",1.68986205545177e-07,-0.821633961544758,0.203,0.307,0.00312489291294141
"SCMH1",1.69364846908919e-07,-1.56491155732219,0.054,0.14,0.00313189474903974
"HERC4",1.70630493702e-07,-0.662995509686652,0.255,0.35,0.00315529908953738
"PTRH2",1.70860353646873e-07,-0.967412731983859,0.117,0.22,0.00315954965963797
"PCNA",1.709332326573e-07,-0.277474636736111,0.236,0.344,0.00316089733829878
"DNASE2",1.72886753589907e-07,-0.3683596458255,0.381,0.494,0.00319702184738456
"SSR2",1.72964277654492e-07,0.0487139059857631,0.619,0.791,0.00319845542238686
"RHOA",1.75513025757129e-07,0.285405048552454,0.762,0.918,0.00324558687230083
"RBMX",1.78014633440673e-07,-0.254922158567058,0.402,0.524,0.00329184660158493
"IST1",1.78569823660105e-07,-0.246762246317497,0.357,0.479,0.00330211317912265
"EDA",1.79463015985993e-07,-1.3665584144025,0.105,0.202,0.00331863009161298
"PSMB5",1.79827532357165e-07,0.180065160884797,0.563,0.706,0.00332537072834869
"PPIF",1.79835950356811e-07,-0.641328439634563,0.234,0.34,0.00332552639399815
"MDP1",1.81275932202369e-07,0.891876894407209,0.18,0.099,0.00335215453828621
"TMEM223",1.84665218335882e-07,-1.071313516469,0.166,0.271,0.00341482921746712
"IMPA1",1.90529564237125e-07,-1.81175090465363,0.07,0.161,0.00352327270187291
"PSMB3",1.91058051960292e-07,-0.00397431912177648,0.638,0.858,0.00353304549684972
"VPS4A",1.92412980878387e-07,-0.818226847528697,0.21,0.316,0.00355810084240313
"SCAPER",1.92815357237434e-07,-0.652403419074583,0.182,0.282,0.00356554158603463
"MTMR10",1.9410636043449e-07,-1.28514318470195,0.098,0.195,0.00358941481715459
"SOCS2",1.9480307470159e-07,-0.919325800874041,0.112,0.216,0.0036022984573818
"GSTM3",1.94929825496079e-07,-0.920231248844283,0.047,0.133,0.00360464233307349
"SH3GL1",1.96438939571079e-07,-0.207075939905593,0.341,0.459,0.00363254887054839
"CHMP1A",1.98501521439861e-07,-0.727256362273651,0.243,0.339,0.00367069013446592
"RCAN1",1.99648000463789e-07,-0.655215703733984,0.252,0.363,0.00369189082457638
"NEMF",2.00506729222297e-07,-0.294876565162962,0.353,0.471,0.00370777043677871
"WDR74",2.00847236870344e-07,-1.05282945302372,0.15,0.249,0.0037140671042064
"TNF",2.04813420740753e-07,-1.80550956424406,0.063,0.152,0.003787409776338
"SCAF8",2.07419197348807e-07,-0.855120504151772,0.138,0.242,0.00383559579737414
"ETNK1",2.07813972739991e-07,-0.435388435905601,0.357,0.462,0.00384289598390792
"SRSF4",2.08189478710002e-07,-0.235442775423236,0.379,0.494,0.00384983984030535
"LYRM1",2.08908719866826e-07,-0.90274303821533,0.091,0.187,0.00386314004777734
"PTDSS1",2.10072823851371e-07,-0.904360945347799,0.171,0.274,0.00388466665865955
"PHF21A",2.12398597503184e-07,-1.39564694114878,0.117,0.212,0.00392767486502888
"C11orf58",2.13408669011445e-07,-0.108612668813252,0.584,0.751,0.00394635310735963
"MLST8",2.13603365144073e-07,-0.984328833251051,0.161,0.258,0.0039499534282442
"CYB5R1",2.13717983041176e-07,-0.364760494005386,0.301,0.41,0.00395207294239742
"COMMD7",2.14098292722373e-07,-0.155776095038475,0.411,0.52,0.00395910562902211
"SH2B3",2.14393122393453e-07,-0.343516219797844,0.278,0.4,0.00396455761929972
"ST6GALNAC6",2.14616604098407e-07,1.5959601309344,0.114,0.054,0.00396869024298774
"IRF2",2.1646901358293e-07,-0.489263415232263,0.297,0.404,0.00400294499917554
"C19orf25",2.19787690556383e-07,-0.86384216040252,0.171,0.274,0.00406431397376863
"UBXN1",2.25908555343697e-07,-0.0753528092055604,0.568,0.718,0.00417750100541564
"RAB8A",2.28098520348698e-07,-0.329225694873528,0.362,0.477,0.00421799783828812
"RNF111",2.31147054074908e-07,-0.771635551669863,0.164,0.265,0.0042743713239532
"BTBD6",2.3174103920337e-07,0.651361789097072,0.227,0.131,0.00428535529694871
"HAVCR2",2.33232263362341e-07,-0.398199928010837,0.472,0.588,0.00431293101409641
"EVL",2.40968369738701e-07,-0.322767222959117,0.428,0.541,0.00445598709320806
"EXOSC1",2.47031952521164e-07,-0.717403765460527,0.234,0.331,0.00456811486602137
"TEX264",2.47866153243498e-07,-0.416521066213554,0.369,0.478,0.00458354090577877
"TEC",2.49564099173129e-07,-1.27797485635086,0.112,0.206,0.00461493932190949
"DERL1",2.5008259628134e-07,-0.299899661453069,0.259,0.366,0.00462452737043453
"WLS",2.51373549822566e-07,-0.870248519229436,0.15,0.253,0.00464839968331889
"RNPS1",2.51672687610803e-07,-0.190624191844572,0.409,0.508,0.00465393133929898
"SND1",2.53434066897319e-07,0.0970975452741161,0.386,0.493,0.00468650276506522
"DPYD",2.53937684688861e-07,-1.7004563890483,0.077,0.167,0.00469581566526642
"CDK4",2.56558050413556e-07,-0.239021453654446,0.409,0.527,0.00474427146824748
"COX5A",2.62132610397071e-07,-0.141400342882003,0.612,0.848,0.00484735623146264
"NSFL1C",2.63271303114088e-07,-0.177142974258711,0.35,0.455,0.00486841293718571
"CYB5A",2.64677641013783e-07,-0.261824334412345,0.315,0.414,0.00489441893762687
"OARD1",2.73611212980971e-07,-0.425350157644968,0.222,0.328,0.00505961855044412
"PKD2",2.79480329926692e-07,-0.815439853745891,0.133,0.234,0.00516815026100438
"STYXL1",2.82360253629552e-07,-0.679064076379989,0.164,0.266,0.00522140581011767
"NT5C",2.82796174419866e-07,-0.485064343170105,0.297,0.405,0.00522946685737217
"AURKAIP1",2.91468320822532e-07,0.033585083870119,0.586,0.767,0.00538983218865027
"GTF2E2",2.93542472637935e-07,-1.04251579638111,0.157,0.253,0.00542818740402069
"ABHD11",2.95996741099961e-07,-0.782690801780924,0.107,0.203,0.00547357173642048
"APH1A",3.01176439794317e-07,-0.138408189705155,0.495,0.628,0.00556935472467651
"KPNA2",3.02340245404291e-07,-0.386091378375969,0.308,0.422,0.00559087581801615
"COA1",3.08960027724024e-07,-0.300926191841763,0.311,0.418,0.00571328883267266
"GDI2",3.11256020465727e-07,-0.0394512379515373,0.589,0.78,0.00575574633045222
"RERE",3.11532694677516e-07,-0.373417108800161,0.318,0.415,0.00576086258997662
"SYF2",3.12739977621493e-07,-0.110504124130285,0.467,0.586,0.00578318766617665
"MCUR1",3.13846373479426e-07,-0.222150743243885,0.374,0.494,0.00580364713838155
"SIGMAR1",3.1385077419311e-07,-0.863374984004463,0.133,0.231,0.00580372851637899
"CHMP6",3.1609221192566e-07,-0.481776508332437,0.189,0.294,0.0058451771829293
"MTSS1",3.18354234391546e-07,-0.224332175293911,0.57,0.677,0.00588700650236847
"CXCL16",3.19451066370022e-07,-0.433611306076884,0.36,0.477,0.00590728911931445
"YIPF1",3.19469218000669e-07,-0.713940291307378,0.189,0.293,0.00590762477926837
"NEURL2",3.19765185994897e-07,-1.27541724734773,0.103,0.199,0.00591309781941764
"YME1L1",3.21935537937323e-07,-0.167875035394252,0.416,0.532,0.00595323196753697
"HEMK1",3.22696022980752e-07,-1.83335320353274,0.077,0.164,0.00596729485696007
"KLHDC3",3.27310264893122e-07,-0.519677254909368,0.283,0.383,0.00605262141840361
"PHB2",3.34366058263644e-07,-0.0786056705681075,0.47,0.615,0.00618309714941131
"GRPEL1",3.36917694693757e-07,-0.522302361888066,0.215,0.319,0.00623028201027695
"GABPB1-AS1",3.42256589320552e-07,-1.49908574347769,0.114,0.207,0.00632900884971565
"FAM118A",3.42934560775482e-07,0.52296773153922,0.178,0.095,0.00634154589786022
"SENCR",3.44331206956076e-07,-0.929840960621146,0.245,0.336,0.00636737267903176
"GRHPR",3.44786836962435e-07,-0.244353550883903,0.4,0.514,0.00637579818910935
"SEC62",3.45556036590092e-07,-0.16832664833882,0.593,0.777,0.00639002222862399
"DENND4A",3.46320586014456e-07,-0.72611518650232,0.28,0.369,0.00640416027657931
"DUSP9",3.47450399667268e-07,0.530507040038091,0.056,0.149,0.00642505279064711
"TMX2",3.51756340226951e-07,-0.534746810843838,0.22,0.324,0.00650467824347678
"YIF1A",3.54834073392319e-07,-0.22625745113331,0.315,0.44,0.00656159168517077
"ENOPH1",3.56653424566138e-07,-0.494904525819393,0.259,0.365,0.00659523512707703
"MRPL37",3.59344692413429e-07,-0.367560188503642,0.29,0.382,0.00664500205210914
"TK1",3.602524402446e-07,-0.669114594559803,0.093,0.19,0.00666178812500315
"TNS3",3.60572382808956e-07,-0.131937531925383,0.481,0.587,0.00666770450290322
"PCGF5",3.66185677404006e-07,-0.752704668852927,0.194,0.292,0.00677150554655489
"BTG2",3.66233678603824e-07,-0.394056755514925,0.46,0.584,0.00677239318474191
"UBE3A",3.70626604844425e-07,-0.336056993031594,0.313,0.417,0.00685362717678311
"OTUD6B-AS1",3.72734330267892e-07,-0.534540786953025,0.21,0.313,0.00689260323531385
"MAD2L2",3.73635775929351e-07,-0.823660375472755,0.194,0.29,0.00690927276848555
"PDE9A",3.73806664851677e-07,-1.13657075152041,0.098,0.196,0.00691243284643722
"TBL1XR1",3.74565865883036e-07,-0.430513907617208,0.35,0.447,0.00692647199190909
"PRKCE",3.78652361548681e-07,-0.984608721862006,0.054,0.139,0.00700203946975822
"NDUFA13",3.81939932105831e-07,0.458466847132318,0.717,0.826,0.00706283322450102
"TLR1",3.8538685998114e-07,-0.980917265673802,0.147,0.249,0.00712657381477125
"GOLT1B",3.85645431758308e-07,-0.740132810443953,0.189,0.29,0.00713135532407463
"TIMM22",3.89149559249389e-07,-1.06580663128702,0.189,0.279,0.0071961536496397
"FTO",3.89265175235557e-07,-0.737735766692728,0.117,0.215,0.00719829162045593
"VPS53",3.97489703098226e-07,-0.589221966164358,0.215,0.324,0.00735037958969239
"CERS6",4.13418773618497e-07,-0.814034677150231,0.248,0.336,0.00764493996175324
"MTG1",4.17216388932835e-07,0.898066163858674,0.213,0.126,0.00771516546414599
"EI24",4.20482528831302e-07,-0.169234291678191,0.439,0.555,0.00777556292314843
"CDC42BPB",4.26365462466402e-07,0.939897408259053,0.297,0.198,0.00788435013192871
"EEF1E1",4.26593158319184e-07,-0.729967958248341,0.175,0.273,0.00788856068363834
"PAN3",4.27911581057608e-07,-0.991460531514786,0.185,0.281,0.00791294095691728
"NRAS",4.33053183981925e-07,-0.556344113133941,0.285,0.386,0.00800801947819376
"CLTC",4.33411188233789e-07,0.318696630206485,0.717,0.82,0.00801463969281923
"PTS",4.34035314285605e-07,-0.39774681953434,0.15,0.255,0.0080261810317694
"TBPL1",4.35334053627691e-07,-1.17114363846419,0.091,0.183,0.00805019731968327
"NUPR1",4.35710493592795e-07,-0.36104141164358,0.154,0.266,0.00805715844751797
"RIT1",4.35858356374081e-07,-0.65044923216486,0.292,0.382,0.00805989272606951
"RGCC",4.38934741088491e-07,-0.3432135620535,0.28,0.42,0.00811678123220837
"FANCL",4.39359632470643e-07,-1.88419443223117,0.044,0.125,0.00812463832364714
"KDM4C",4.47175589583665e-07,-1.18817646874227,0.103,0.198,0.00826917100258114
"DDA1",4.54740608436445e-07,-0.31373482880277,0.311,0.411,0.00840906333120674
"RASA2",4.57290269229157e-07,-0.763705105570433,0.15,0.25,0.00845621165858558
"MYL12B",4.5985423089005e-07,0.409390547622178,0.773,0.912,0.00850362443761881
"IGBP1",4.62119600624358e-07,-0.207399118715217,0.341,0.454,0.00854551565474563
"NAPRT",4.65527170090926e-07,-0.445138917577205,0.294,0.391,0.0086085284293214
"MAPK14",4.6561226940328e-07,-0.538554074474593,0.192,0.296,0.00861010208580546
"STX12",4.67429987518381e-07,-0.469338675865731,0.325,0.42,0.0086437153291899
"TNFRSF10D",4.70052441039888e-07,-2.72033358074467,0.028,0.101,0.00869220973970962
"FAM118B",4.7686990401509e-07,-0.855091390317089,0.157,0.256,0.00881827826504704
"ARAP2",4.78444338484797e-07,-1.02682391131351,0.161,0.258,0.00884739270726086
"HNRNPUL1",4.85082025127365e-07,-0.342245666529727,0.332,0.445,0.00897013680865523
"RAB6A",4.9325760795688e-07,-0.317071331634564,0.371,0.48,0.00912131968633862
"FGD3",4.9641267838282e-07,-0.761021360064937,0.161,0.264,0.0091796632486551
"PSMD6",4.99804616858392e-07,-0.0768233827992542,0.336,0.443,0.00924238697494538
"CXCL1",5.02805349538935e-07,-2.74097762736461,0.033,0.107,0.00929787652367399
"GLB1",5.04081183656349e-07,-0.471252250470054,0.39,0.48,0.0093214692481732
"NSUN5",5.05288464799259e-07,-0.937338158504044,0.215,0.309,0.00934379429106789
"PPP1R11",5.05869038319399e-07,-0.553194890068478,0.234,0.332,0.00935453025660232
"VSIG4",5.07582237099984e-07,0.135467451335753,0.701,0.897,0.0093862107284529
"ARIH1",5.08505512078854e-07,-0.833896517712651,0.222,0.317,0.00940328392936218
"RASA1",5.10247063011377e-07,0.0112834585502976,0.386,0.493,0.00943548868920638
"FAM168A",5.15055951014946e-07,-0.938355676920668,0.152,0.248,0.00952441464616837
"RFC2",5.23992780734722e-07,-0.86767872175824,0.154,0.246,0.00968967450134648
"UBE2C",5.26278468523044e-07,-0.609083384141891,0.082,0.181,0.00973194143992812
"VOPP1",5.26716249100387e-07,-0.781921515659674,0.187,0.286,0.00974003687836436
"ACYP1",5.32099214151693e-07,-1.17732831630276,0.1,0.189,0.00983957866809311
"DCTD",5.3468082606074e-07,-0.938963825275794,0.22,0.315,0.00988731783551521
"CD93",5.49018595583324e-07,-0.78407033900185,0.217,0.311,0.0101524518695268
"FPR2",5.55694502748824e-07,-1.54013779272837,0.096,0.186,0.0102759027448313
"JARID2",5.64416770569093e-07,-0.690821857800595,0.215,0.31,0.0104371949213637
"CCT7",5.65998290333443e-07,-0.136548771164696,0.437,0.564,0.010466440384846
"TFCP2",5.67764322612216e-07,-0.623851334163554,0.124,0.222,0.0104990978537451
"SIPA1L3",5.71504124410029e-07,-1.82848280922981,0.063,0.146,0.0105682542685903
"TMEM160",5.75465525461918e-07,-0.168353067468636,0.46,0.595,0.0106415084968418
"CCNC",5.8044431694669e-07,-0.759204407327785,0.201,0.305,0.0107335763089782
"AFF3",5.80913150381185e-07,1.08348620833522,0.131,0.066,0.0107422459768489
"PDZD11",5.9050764480051e-07,-0.537723995314692,0.269,0.367,0.010919667367651
"GALK2",5.9157517443509e-07,-0.578171947968022,0.147,0.246,0.0109394081256537
"PTRH1",6.01830164004721e-07,-1.19088592595142,0.182,0.273,0.0111290433927753
"ATG12",6.0861500313573e-07,-0.243421868034123,0.353,0.458,0.0112545086379859
"DDX21",6.14549389460789e-07,-0.181042562360989,0.355,0.487,0.0113642473099089
"SVBP",6.24273363499643e-07,-0.567306781050209,0.243,0.339,0.0115440630378354
"SRRM2",6.26624905437941e-07,0.42835162018552,0.661,0.719,0.0115875477513584
