"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","Count"
"GO:0072009","nephron epithelium development",29,0.544303231128338,1.51305949515438,0.0495552731893266,0.298866700278393,0.262268376172901,1409,"tags=48%, list=23%, signal=38%","FOXC1/MAGED1/NPHS1/VEGFA/NOTCH1/MYO1E/DLG1/LZTS2/LAMB2/STAT1/ASXL1/HOXB7/GZF1/HS2ST1","Early_PE",14
"GO:0002763","positive regulation of myeloid leukocyte differentiation",29,0.54336347499826,1.51044715178688,0.0495552731893266,0.298866700278393,0.262268376172901,949,"tags=28%, list=15%, signal=23%","GPR68/TNF/KLF10/HLA-DRB1/EVI2B/HSF1/RIPK1/PRKCA","Early_PE",8
"GO:0045913","positive regulation of carbohydrate metabolic process",34,0.518072471359421,1.47518553446923,0.0497448979591837,0.299066028210385,0.262443295001264,1425,"tags=44%, list=23%, signal=34%","NNMT/APP/PMAIP1/IRS2/INSR/PRKCE/FOXO1/PSEN1/DYRK2/P2RX7/EPM2AIP1/DDB1/PRKACA/SIRT1/PTAFR","Early_PE",15
"GO:0061082","myeloid leukocyte cytokine production",34,0.515685642974551,1.46838915963507,0.0497448979591837,0.299066028210385,0.262443295001264,379,"tags=18%, list=6%, signal=17%","HLA-G/PRG2/ACP5/NR4A3/GPRC5B/MIF","Early_PE",6
"GO:0035272","exocrine system development",15,0.649275237039049,1.56534675197064,0.0502793296089385,0.300029928172386,0.263289158650817,344,"tags=27%, list=6%, signal=25%","FOXC1/TNF/DAG1/INSR","Early_PE",4
"GO:0008217","regulation of blood pressure",51,0.47877052326586,1.45525671681592,0.0502392344497608,0.300029928172386,0.263289158650817,828,"tags=25%, list=13%, signal=22%","TAC3/ADM/TNF/POMC/COL1A2/GSK3A/PTGS2/IER3/ABAT/ERAP1/GNA12/ATP1A1/PDE4D","Early_PE",13
"GO:0033135","regulation of peptidyl-serine phosphorylation",59,0.467538807700264,1.44932017126255,0.0501165501165501,0.300029928172386,0.263289158650817,950,"tags=29%, list=15%, signal=25%","APP/TNF/VEGFA/ATP2B4/GSK3A/PTGS2/GGNBP2/MIF/PINK1/TFRC/FNIP2/CD44/BCAR3/GADD45A/PDE4D/EIF4G1/TXN","Early_PE",17
"GO:0008360","regulation of cell shape",71,0.447187875974188,1.42536880795673,0.0502232142857143,0.300029928172386,0.263289158650817,844,"tags=27%, list=14%, signal=23%","SEMA4A/CDC42EP3/F11R/VEGFA/PTK2/DAG1/FN1/PTK2B/BAIAP2/HEXB/CCL3/RHOU/DLG1/WDPCP/EZR/LIMD1/ANXA1/GNA12/FGD5","Early_PE",19
"GO:1901888","regulation of cell junction assembly",71,0.447002911703549,1.42477925194209,0.0502232142857143,0.300029928172386,0.263289158650817,1364,"tags=34%, list=22%, signal=27%","SEMA4A/ICAM5/APP/F11R/TNF/VEGFA/PTK2/EPHB3/CHD4/PTK2B/LDB1/MMP14/WDPCP/RCC2/LIMCH1/EIF4G1/FLOT1/SEMA4D/CLSTN1/SLC9A1/SLK/PRKACA/EEF2K/ABL1","Early_PE",24
"GO:0045600","positive regulation of fat cell differentiation",31,0.53282108620491,1.49889966581175,0.0505689001264222,0.301309494066795,0.264412032724845,1226,"tags=39%, list=20%, signal=31%","TRPM4/CDS1/PTGS2/ZC3H12A/CARM1/PPARD/SAV1/ASXL2/SYAP1/ZFP36/RREB1/METRNL","Early_PE",12
"GO:0045637","regulation of myeloid cell differentiation",98,0.416781679378403,1.37948120910345,0.0506465517241379,0.301324439783076,0.264425148233317,1022,"tags=24%, list=16%, signal=21%","GPR68/FSTL3/IRF7/LILRB3/TNF/ISG15/KLF10/TOB2/ITPKB/PTK2B/ZNF675/CCL3/LDB1/MITF/HLA-DRB1/EVI2B/HSF1/HSPA1A/RIPK1/STAT1/HSPA1B/PRKCA/ZFP36/FOXP1","Early_PE",24
"GO:0045930","negative regulation of mitotic cell cycle",94,0.420722741995886,1.3851619962202,0.0508658008658009,0.302180535513869,0.265176409036058,1373,"tags=31%, list=22%, signal=24%","FOXC1/PLK2/GPNMB/CDKN1C/CDKN1A/TNF/HUS1/KLF4/PPP1R10/IER3/SLFN11/PLK3/FZR1/DLG1/CDK5RAP2/TPRA1/CACNB4/PML/XPC/CDK2AP2/NME6/BABAM1/NABP1/RGCC/CDC14B/BCL6/RBBP8/ABL1/DUSP1","Early_PE",29
"GO:0042692","muscle cell differentiation",120,0.405403738102523,1.35643494287669,0.051063829787234,0.30290822107516,0.265814984395396,1099,"tags=27%, list=18%, signal=22%","ALPK3/LMNA/ADM/CASP7/NPHS1/RCAN1/WNT5B/KRT8/KDM6B/VEGFA/GSK3A/KRT19/PROX1/NFATC1/IFRD1/FLII/NOTCH1/DOCK1/MMP14/HDAC5/ACTN4/SYNE1/LAMB2/RGS2/FLOT1/PTGFRN/CACNB4/MORF4L2/NAGLU/FOXP1/SPAG9/MECP2","Early_PE",32
"GO:0055082","intracellular chemical homeostasis",273,0.363316610629209,1.27051791524229,0.0514112903225806,0.304518868823557,0.267228397027734,1008,"tags=21%, list=16%, signal=18%","RYR3/GPR68/HTR2B/ANXA6/TRPM4/APP/GPR12/ATP2B4/ASL/PLCH1/IRS2/PIK3CB/CAMK2D/PIK3R2/FOXK2/DDIT3/WFS1/PRKCE/PTK2B/ERN1/FOXO1/TFRC/PSEN1/LRRC8A/HEXB/CCL3/HLA-DRB1/CCDC186/GCLC/BNIP3/RAB11B/CCL5/SMDT1/CLN3/SLC4A2/NCF1/CHERP/CLIC4/ATP6V0C/GCLM/SPNS1/ICAM1/ATP1A1/PDE4D/NADK/PIM3/HERPUD1/P2RX7/CLN6/SLC39A10/ATF4/SLC12A7/CACNB4/TCIRG1/PML/EGLN1/NAGLU","Early_PE",57
"GO:0010657","muscle cell apoptotic process",36,0.518753712219187,1.49195385568254,0.0515075376884422,0.304638976593884,0.267333796758985,676,"tags=28%, list=11%, signal=25%","NUPR1/GRIA4/ZC3H12A/BAG3/CAMK2D/PPP1R10/PTK2B/CDKN2A/BNIP3/HSF1","Early_PE",10
"GO:0010743","regulation of macrophage derived foam cell differentiation",12,-0.579225772896817,-1.62221698380896,0.0530929830321753,0.305018426875391,0.267666780691543,389,"tags=42%, list=6%, signal=39%","ITGAV/ABCG1/MAPK9/CD36/MSR1","Early_PE",5
"GO:0010518","positive regulation of phospholipase activity",19,0.615212388817697,1.55820821204323,0.0524899057873486,0.305018426875391,0.267666780691543,692,"tags=26%, list=11%, signal=23%","HTR2B/FLT1/C5AR1/FGFR1/CCL5","Early_PE",5
"GO:0072028","nephron morphogenesis",15,0.641451041221361,1.5464832888177,0.053072625698324,0.305018426875391,0.267666780691543,1409,"tags=53%, list=23%, signal=41%","MAGED1/VEGFA/DLG1/LZTS2/STAT1/HOXB7/GZF1/HS2ST1","Early_PE",8
"GO:0072088","nephron epithelium morphogenesis",15,0.641451041221361,1.5464832888177,0.053072625698324,0.305018426875391,0.267666780691543,1409,"tags=53%, list=23%, signal=41%","MAGED1/VEGFA/DLG1/LZTS2/STAT1/HOXB7/GZF1/HS2ST1","Early_PE",8
"GO:0042551","neuron maturation",15,0.641186879831876,1.54584641842832,0.053072625698324,0.305018426875391,0.267666780691543,384,"tags=27%, list=6%, signal=25%","BCL11A/APP/CDKN1C/NR4A2","Early_PE",4
"GO:1903670","regulation of sprouting angiogenesis",15,0.639784262199485,1.54246482795656,0.053072625698324,0.305018426875391,0.267666780691543,689,"tags=33%, list=11%, signal=30%","VEGFA/ITGA5/PIK3CB/KLF4/ALOX5","Early_PE",5
"GO:0051932","synaptic transmission, GABAergic",12,0.658709428297948,1.53290778295807,0.0529327610872675,0.305018426875391,0.267666780691543,726,"tags=42%, list=12%, signal=37%","PLCL2/PLCL1/PRKCE/GABRA3/CLN3","Early_PE",5
"GO:0006654","phosphatidic acid biosynthetic process",10,0.68249855171244,1.52924866782721,0.0524781341107872,0.305018426875391,0.267666780691543,1271,"tags=60%, list=20%, signal=48%","LPCAT1/DGKH/AGPAT4/ABHD5/AGPAT2/SLC27A1","Early_PE",6
"GO:0046473","phosphatidic acid metabolic process",10,0.68249855171244,1.52924866782721,0.0524781341107872,0.305018426875391,0.267666780691543,1271,"tags=60%, list=20%, signal=48%","LPCAT1/DGKH/AGPAT4/ABHD5/AGPAT2/SLC27A1","Early_PE",6
"GO:0006584","catecholamine metabolic process",15,0.633718595254118,1.52784102666273,0.053072625698324,0.305018426875391,0.267666780691543,579,"tags=33%, list=9%, signal=30%","PDE1B/NR4A2/EPAS1/SULT1A1/ABAT","Early_PE",5
"GO:0009712","catechol-containing compound metabolic process",15,0.633718595254118,1.52784102666273,0.053072625698324,0.305018426875391,0.267666780691543,579,"tags=33%, list=9%, signal=30%","PDE1B/NR4A2/EPAS1/SULT1A1/ABAT","Early_PE",5
"GO:0030325","adrenal gland development",10,0.681534121816894,1.52708770627018,0.0524781341107872,0.305018426875391,0.267666780691543,344,"tags=30%, list=6%, signal=28%","CDKN1C/CYP1B1/INSR","Early_PE",3
"GO:0045453","bone resorption",30,0.532057496586542,1.48742844877303,0.0520965692503177,0.305018426875391,0.267666780691543,1049,"tags=43%, list=17%, signal=36%","CTSK/ACP5/SNX10/PTK2B/ZNF675/PLEKHM1/TFRC/SLC4A2/LRRK1/P2RX7/TCIRG1/PRKCA/RAC2","Early_PE",13
"GO:0043502","regulation of muscle adaptation",36,0.509744318882345,1.46604252471826,0.0527638190954774,0.305018426875391,0.267666780691543,1191,"tags=39%, list=19%, signal=32%","LMNA/ATP2B4/GSK3A/NR4A3/DAG1/CAMK2D/FOXO1/NOTCH1/CAMK2G/RGS2/PRKCA/FOXP1/FOXO3/SLC9A1","Early_PE",14
"GO:0070301","cellular response to hydrogen peroxide",36,0.507617743887046,1.45992642050753,0.0527638190954774,0.305018426875391,0.267666780691543,1778,"tags=58%, list=29%, signal=42%","CYP1B1/KDM6B/ERN1/MAPK13/BNIP3/HSF1/ANXA1/PLEKHA1/RIPK1/RELA/RHOB/TXN/ZNF277/ABL1/SIRT1/MDM2/MAP1LC3A/CAT/TNFAIP3/PPIF/NFE2L2","Early_PE",21
"GO:0008637","apoptotic mitochondrial changes",62,0.461881786324427,1.44208665065803,0.0518433179723502,0.305018426875391,0.267666780691543,774,"tags=27%, list=12%, signal=24%","LMNA/PMAIP1/GSK3A/IFIT2/IFI6/IER3/TNFSF10/PINK1/PLAUR/CHCHD10/BCL2L11/BMF/BCL2A1/GCLC/BNIP3/HSPA1A/GCLM","Early_PE",17
"GO:0070555","response to interleukin-1",56,0.467130969001772,1.43897529642429,0.0529411764705882,0.305018426875391,0.267666780691543,1399,"tags=43%, list=23%, signal=34%","AKAP12/APP/GBP2/ZC3H12A/EGR1/ZNF675/CCL3/MAPK13/GCLC/MMP2/CCL4/CCL5/ANXA1/RELA/RPS6KA5/TAF9/TANK/PRKCA/SMPD1/CXCL8/LGALS9/MAPK3/NFKBIA/TNIP2","Early_PE",24
"GO:0072331","signal transduction by p53 class mediator",83,0.426583186875405,1.38309995664297,0.0530386740331492,0.305018426875391,0.267666780691543,1171,"tags=29%, list=19%, signal=24%","NUPR1/PLK2/CDKN1A/DDIT4/PMAIP1/NOP2/HEXIM1/USP2/RRN3/MIF/PPM1D/RRM2B/CD44/MLF1/PLK3/SESN2/SHISA5/DYRK2/TAF9/PML/EP300/RPF2/BCL3/TOPORS","Early_PE",24
"GO:0061564","axon development",150,0.392812091719578,1.33021607091027,0.0523560209424084,0.305018426875391,0.267666780691543,896,"tags=18%, list=14%, signal=16%","SEMA4A/PALLD/APP/NREP/EGR2/VEGFA/EFNB1/PTK2/ENAH/DAG1/EPHB3/B3GNT2/FN1/KLF4/NR4A2/IFRD1/BAIAP2/NOTCH1/PSEN1/TTL/SEMA4B/MMP2/LAMB2/MAP3K13/DHFR/RPS6KA5/FLOT1","Early_PE",27
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",77,-0.310530463988697,-1.32416975807483,0.0517984793971474,0.305018426875391,0.267666780691543,258,"tags=10%, list=4%, signal=10%","DDRGK1/IKBKG/TLR2/TNFRSF11A/CD36/IRAK3/S100A8/CX3CR1","Early_PE",8
"GO:0097028","dendritic cell differentiation",23,0.575255227638903,1.51704181692663,0.0538764783180026,0.308635254364558,0.270840702281328,1,"tags=4%, list=0%, signal=4%","HLA-G","Early_PE",1
"GO:0043525","positive regulation of neuron apoptotic process",27,0.547425399769423,1.49080273487402,0.0538461538461538,0.308635254364558,0.270840702281328,1153,"tags=37%, list=19%, signal=30%","NUPR1/TNF/DDIT3/CCL3/BCL2L11/TRAF7/RIPK1/ATF4/MCL1/FOXO3","Early_PE",10
"GO:0021549","cerebellum development",35,0.505984233727236,1.45513833963519,0.0542929292929293,0.308815101368293,0.270998525757764,1377,"tags=43%, list=22%, signal=34%","FOXC1/TTC21B/SERPINE2/PROX1/OGDH/PSEN1/LDB1/ABAT/NCOA1/NAGLU/MECP2/RERE/PDSS2/ABL1/NCSTN","Early_PE",15
"GO:0021953","central nervous system neuron differentiation",47,0.482680894821761,1.44821378372552,0.0542822677925211,0.308815101368293,0.270998525757764,650,"tags=21%, list=10%, signal=19%","TTC21B/CLN8/PROX1/EPHB3/NR4A2/ZMIZ1/OGDH/PSEN1/LDB1/SCYL1","Early_PE",10
