"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.0907627131277e-151,0.522006017389456,0.898,0.499,3.86477487521656e-147,"9","EPB41L3"
3.69096528417566e-151,0.773331058267693,0.826,0.353,6.82274932779871e-147,"9","ELF2"
2.90832229967915e-150,0.665670571814321,0.854,0.406,5.37603377095692e-146,"9","GNG2"
1.91299779727133e-149,0.765429846932429,0.87,0.395,3.53617642825606e-145,"9","NABP1"
4.45983907445707e-149,1.43000097128435,0.711,0.187,8.2440125291339e-145,"9","ITGA9"
8.82690929708573e-149,0.864008228326031,0.785,0.277,1.6316541835663e-144,"9","WDR70"
1.67225881825932e-148,0.797876306931868,0.803,0.321,3.09117042555234e-144,"9","STK3"
9.18895352312816e-148,0.993443605637971,0.799,0.314,1.69857805875024e-143,"9","DSE"
1.87290788201133e-147,0.634786950998776,0.829,0.372,3.46207021989795e-143,"9","ITFG1"
4.18623791031942e-147,1.76889373737126,0.671,0.147,7.73826077722544e-143,"9","MPPED2"
5.69635616339931e-147,1.15475218645638,0.727,0.225,1.05297143680436e-142,"9","MCTP2"
1.80709357197533e-146,0.627728981189748,0.845,0.405,3.3404124677964e-142,"9","PIAS1"
2.80992850488115e-146,1.40841570470602,0.704,0.196,5.19415284127281e-142,"9","CTTNBP2"
2.89906796275185e-144,0.85320141641484,0.829,0.391,5.3589271291468e-140,"9","FMN1"
3.07949042903291e-144,1.56350283404872,0.682,0.168,5.69243805806733e-140,"9","GIPC2"
3.32127897438435e-144,0.940666299708836,0.767,0.274,6.13938418414948e-140,"9","VTI1A"
8.21237062508055e-144,0.852197599159027,0.764,0.261,1.51805671004614e-139,"9","EXOC6B"
8.59540500891716e-144,0.645272502143163,0.845,0.396,1.58886061589834e-139,"9","DCTN4"
1.75314784638781e-143,2.42036040405295,0.595,0.082,3.24069379404787e-139,"9","NPAS3"
3.26243426159156e-143,0.940860357107532,0.813,0.337,6.03060973255201e-139,"9","PELI1"
1.41218353161213e-142,0.765347412857168,0.814,0.338,2.61042125818502e-138,"9","GSK3B"
2.43249916873711e-142,0.692616619863659,0.889,0.443,4.49647471341054e-138,"9","NUFIP2"
2.70036387212619e-142,1.23412343081029,0.733,0.235,4.99162261762526e-138,"9","CABLES1"
2.87281640687149e-142,2.01401713048362,0.643,0.136,5.31040112810195e-138,"9","ATRNL1"
5.03421487849909e-142,0.659426984333055,0.82,0.353,9.30574620290556e-138,"9","TBC1D22A"
5.4596634769178e-142,0.576392730909306,0.84,0.401,1.00921879370826e-137,"9","FRMD4A"
1.512145928094e-141,0.697639679436114,0.809,0.337,2.79520174808176e-137,"9","NCOA1"
1.99481776870498e-141,1.15972172926764,0.719,0.221,3.68742064545115e-137,"9","GTDC1"
3.09547427277009e-141,1.25917583513308,0.722,0.2,5.72198419321552e-137,"9","STON2"
3.79734339519623e-141,1.5359874515584,0.67,0.159,7.01938926602023e-137,"9","EEPD1"
7.06817492713233e-141,0.765120950616002,0.838,0.375,1.30655213528041e-136,"9","MANBA"
1.33884507777599e-139,0.645759466533762,0.853,0.443,2.47485512626892e-135,"9","PTPRJ"
1.56835393058644e-139,0.876356338464802,0.794,0.307,2.89910224068904e-135,"9","YTHDF3"
1.69815807952674e-139,0.562827061394838,0.894,0.487,3.13904521000518e-135,"9","LCP2"
2.68818949900701e-139,0.774829016525959,0.784,0.3,4.96911828891445e-135,"9","ZNF609"
1.16188982404613e-138,0.790626615098976,0.813,0.339,2.14775333974928e-134,"9","ZMYM2"
1.61493558682966e-138,0.674789326972436,0.836,0.384,2.98520843225462e-134,"9","MYO1E"
3.75380637582989e-138,1.11446472362346,0.738,0.245,6.93891108572156e-134,"9","FGL1"
6.86920230186783e-138,0.656053095783971,0.821,0.368,1.26977204550027e-133,"9","OLFML2B"
3.83329880620442e-137,0.686775368024042,0.801,0.342,7.08585284326888e-133,"9","NF1"
4.28413038360987e-137,0.70258016996056,0.841,0.388,7.91921501410285e-133,"9","BAZ1A"
1.72885484322879e-136,0.900966319031847,0.748,0.249,3.19578817770841e-132,"9","FAM172A"
9.12313989420338e-136,0.898612107971734,0.761,0.288,1.68641240944349e-131,"9","ABL1"
1.32151880396235e-135,0.808662413192089,0.783,0.315,2.4428275091244e-131,"9","UBE2E2"
1.8690623717833e-135,0.613252808633058,0.844,0.405,3.45496179424144e-131,"9","WDR26"
4.24733253555304e-135,0.510605175986683,0.853,0.423,7.85119419196979e-131,"9","ARID1B"
7.3553650390662e-135,1.25718555277976,0.701,0.2,1.35963922747139e-130,"9","ARHGAP6"
1.05848780529674e-134,1.17181680552103,0.728,0.245,1.95661470809103e-130,"9","FNIP1"
2.54142988643552e-134,0.595206804240846,0.89,0.467,4.69783314507606e-130,"9","DNAJB6"
2.97824145238921e-134,0.817858851323795,0.767,0.304,5.50527932474145e-130,"9","NSMCE2"
3.57290445983725e-133,0.820285835882934,0.764,0.294,6.60451389400916e-129,"9","VPS8"
5.9437726095082e-133,0.860614665831504,0.767,0.285,1.09870636686759e-128,"9","ARAP2"
3.75187728620107e-132,1.0577306966382,0.711,0.221,6.93534516354268e-128,"9","NLK"
