"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VNN2",8.37343296220916e-199,-3.29006026060042,0.052,0.353,1.54841522337172e-194
"FCGR3A",3.69520915185366e-135,-1.3369120029891,0.345,0.706,6.83318076360779e-131
"PRG2",1.11399828797563e-110,1.28897910005266,0.707,0.307,2.06000563412454e-106
"CX3CR1",2.32269297791298e-109,-3.42790873781141,0.016,0.163,4.29512385475669e-105
"NUPR1",4.02168251319914e-98,1.83736251627271,0.455,0.106,7.43689530340784e-94
"CD36",8.3933082542368e-87,-0.708960175858361,0.735,0.86,1.55209056237347e-82
"CSH1",4.16051403544868e-73,1.84256700660853,0.407,0.122,7.69362255435169e-69
"FLT1",1.845351359972e-68,1.83852392986472,0.375,0.102,3.41242373486021e-64
"GPNMB",7.34885537293999e-68,1.31210873752464,0.475,0.187,1.35895033556406e-63
"CPVL",6.41351865166355e-65,-0.748022751521932,0.622,0.768,1.18598786906562e-60
"SERPINE2",1.41888478557582e-64,1.20515659781112,0.507,0.216,2.6238017454868e-60
"IFI27",9.53364717669229e-63,2.35552340596714,0.321,0.078,1.76296203591394e-58
"AOC1",3.5683930048519e-62,1.57740629661938,0.385,0.123,6.59867234457213e-58
"LMNA",2.13505383361635e-60,1.27604649003447,0.45,0.186,3.94814154912335e-56
"NNMT",5.78026873343748e-58,1.32230951717167,0.402,0.138,1.06888729418726e-53
"CASK",9.03412115755543e-57,1.65454361460561,0.357,0.113,1.67058968445515e-52
"NOTUM",3.39634841605963e-56,1.8865980638405,0.318,0.083,6.28052749097747e-52
"PALLD",6.83203415990449e-55,1.91718947674209,0.314,0.088,1.26337975684954e-50
"SLC2A3",1.94388260140022e-54,0.901573434701897,0.512,0.266,3.59462770650928e-50
"TIMP3",4.36673172520846e-54,0.97415587324566,0.538,0.27,8.07496030625548e-50
"DKK2",7.32553937367115e-54,1.83625151219319,0.332,0.104,1.35463874097927e-49
"SH2D4A",1.53685134980741e-51,2.34839772323088,0.259,0.052,2.84194551606387e-47
"CDKN1A",1.60461837317545e-51,1.13389905502855,0.433,0.189,2.96726029567604e-47
"AEBP1",3.48381792511088e-51,3.01933210413273,0.213,0.024,6.44227610711504e-47
"PAPPA",8.2795225900468e-51,2.44135562074181,0.254,0.051,1.53104931735145e-46
"MS4A7",2.21807542824418e-50,-0.591398137405743,0.673,0.795,4.10166508190913e-46
"PAPPA2",1.03224516427256e-48,2.31694792012938,0.254,0.056,1.90882775777281e-44
"FN1",3.72826618772845e-48,0.599557738537555,0.743,0.464,6.89430983434745e-44
"SEMA4A",2.64872814300298e-46,1.9988370172468,0.268,0.069,4.8980280820411e-42
"EGR1",4.57021230093337e-46,0.561732167663833,0.716,0.506,8.45123658688598e-42
"FXYD6",1.32464776980972e-44,1.25625206699796,0.329,0.114,2.44953865593214e-40
"ANTXR1",1.78539768691586e-44,1.76422947486967,0.266,0.071,3.30155740264481e-40
"AHNAK",3.18737423175887e-43,1.16136156643378,0.343,0.127,5.89409242936849e-39
"SERPINE1",3.32704010815647e-43,1.5524970257388,0.3,0.1,6.15236256800295e-39
"AKAP12",5.7624699766236e-43,1.37181162703776,0.353,0.142,1.06559594807724e-38
"PMAIP1",1.80724013244207e-42,0.973697485162486,0.45,0.225,3.34194845291188e-38
"HLA-A",3.94306289591749e-42,0.676934559844212,0.681,0.507,7.29151190713063e-38
"LBH",1.3776462045518e-41,1.83178297329864,0.238,0.059,2.54754336145719e-37
"CFD",1.4984656052156e-41,0.762002089943071,0.611,0.412,2.77096259716469e-37
"RGS16",4.85633342606188e-39,1.47921419157216,0.297,0.107,8.98033177147362e-35
"IGFBP2",3.40679960421156e-38,1.93118570668702,0.203,0.043,6.29985382810802e-34
"PTPRK",6.08554045233358e-38,2.4743828787548,0.195,0.037,1.12533814044553e-33
"MX1",6.36922437276379e-38,1.08464752454716,0.335,0.137,1.17779697101148e-33
"IFI6",7.03389139013226e-37,0.651869800981538,0.545,0.31,1.30070719586326e-32
"MAGED1",5.23507009812084e-36,1.54846089824889,0.246,0.077,9.68069162544506e-32
"EPHX1",5.45858674103311e-36,0.674351789797161,0.544,0.332,1.00940186015184e-31
"DDX60L",5.86222553153352e-36,0.836531297135019,0.47,0.266,1.08404274529118e-31
"RPS9",8.87788112095468e-36,0.592615345828926,0.726,0.551,1.64169777688694e-31
"MX2",9.15010270348812e-36,1.44149540889188,0.295,0.115,1.69203699192902e-31
"HLA-G",3.69370429006793e-35,7.06072885060769,0.125,0.003,6.83039797319361e-31
"TGFBR1",5.71782120138467e-35,-0.884930780605922,0.359,0.503,1.05733949656005e-30
"HTRA1",9.0435018126758e-35,1.9002493499756,0.228,0.068,1.67232435520001e-30
"DUSP2",1.55917255218906e-34,0.904525712518096,0.361,0.167,2.88322188350801e-30
"RBPMS",2.8732221805769e-34,2.14858068536232,0.184,0.037,5.3131624563228e-30
"EGR2",1.07643644224056e-33,1.09634036113709,0.339,0.158,1.99054626899125e-29
"ANXA6",1.30768142334103e-33,1.77101851536315,0.176,0.034,2.41816448804224e-29
"CDKN1C",3.53099059526717e-33,1.20130862932971,0.362,0.176,6.52950780876805e-29
"ANKH",4.55739400822538e-33,0.837622356654305,0.393,0.201,8.42753300001038e-29
"APP",5.94540709585704e-33,1.31330463897923,0.254,0.09,1.09942468016588e-28
"COL1A2",6.81967594302372e-33,0.902158934639722,0.38,0.188,1.26109447538395e-28
"KLF4",4.46537129600495e-32,0.596507353208138,0.597,0.408,8.25736460057236e-28
"ATF3",4.7090139462232e-32,0.726677921956748,0.46,0.27,8.70790858935594e-28
"GPR68",5.56954587717073e-32,3.92077727258054,0.127,0.009,1.02992042360641e-27
"TTC21B",6.49324306445967e-32,1.26863362870536,0.281,0.113,1.20073050747988e-27
"KDM6B",8.36959758702968e-32,0.959535954663548,0.383,0.2,1.54770598579353e-27
"KCNAB1",2.81811922679183e-31,-1.3232087282955,0.102,0.225,5.21126607418345e-27
"SERTAD1",3.41989409767545e-31,0.80609015937023,0.405,0.218,6.32406816542144e-27
"IRF1",5.1938979151547e-31,0.848257389568291,0.422,0.24,9.60455602470407e-27
"ISG15",6.26801984385393e-31,0.807497607355563,0.423,0.23,1.15908222952547e-26
"IER2",7.29714148296355e-31,0.392881733458878,0.758,0.594,1.34938740302962e-26
"TSPAN4",2.90055132062093e-30,0.543207017063889,0.556,0.348,5.36369950209223e-26
"CRIM1",5.48766680499865e-30,1.24595613407781,0.22,0.07,1.01477934558035e-25
"ADM",9.04174930299703e-30,1.19717444614977,0.326,0.158,1.67200028111021e-25
"FSTL3",9.19932559321807e-30,1.2752531472118,0.269,0.109,1.70113928869788e-25
"PPP1R15A",1.92815839956946e-29,0.527697026871726,0.6,0.449,3.56555051248384e-25
"FOSB",2.22002068920535e-29,0.474324920267076,0.659,0.508,4.10526225847854e-25
"HLA-E",3.22425499123534e-29,0.565337501425722,0.68,0.515,5.96229232979238e-25
"UBE2S",4.30536454648822e-29,0.689386232606919,0.391,0.208,7.96148011936602e-25
"ATP9A",4.38291377800315e-29,3.13535927866056,0.131,0.017,8.10488415828342e-25
"TUBA1C",1.17167804845087e-28,0.667151993086461,0.417,0.232,2.16666704719534e-24
"ICAM4",1.4170154578562e-28,1.36721423517704,0.234,0.085,2.62034498466769e-24
"MARCKS",1.77390617887248e-28,-0.374778647844365,0.845,0.882,3.28030730597098e-24
"KRT8",1.9043559332428e-28,0.979872899856374,0.289,0.125,3.52153499175258e-24
"RYR3",3.09961403625226e-28,3.98124392823307,0.108,0.005,5.73180627583768e-24
"OTOA",6.45692741704375e-28,1.63677232246136,0.182,0.05,1.19401501795973e-23
"ARL4C",8.06515445611754e-28,0.806536725781422,0.365,0.191,1.49140836202526e-23
"MIR22HG",1.00278397378063e-27,1.41295864690013,0.22,0.078,1.85434812431514e-23
"TFAP2C",1.34335975743946e-27,1.76107636224312,0.167,0.041,2.48414086345705e-23
"ATP2B4",1.40201944200446e-27,0.915634984627804,0.339,0.173,2.59261435215466e-23
"IFI44L",2.60089413272429e-27,0.933162190601455,0.315,0.151,4.80957343023375e-23
"CBX4",4.14400329220902e-27,0.888363199077264,0.342,0.174,7.66309088795291e-23
"DDIT4",5.73502037480362e-27,1.05856307579521,0.239,0.092,1.06051996770868e-22
"SCN1A",7.15928025433089e-27,4.59465332930483,0.104,0.006,1.32389410463087e-22
"DOCK9",8.15253564831662e-27,2.16724293275448,0.117,0.012,1.50756689208671e-22
"LTBP2",8.7879368691718e-27,0.949357234167555,0.326,0.166,1.62506528584725e-22
"DNAJB4",8.94042954966198e-27,0.569115344708077,0.5,0.34,1.65326423232349e-22
"C1QC",9.36793447057653e-27,-0.295052945879901,0.937,0.954,1.73231844229901e-22
"KRT7",9.47198045620697e-27,1.19127780928522,0.239,0.093,1.75155862596179e-22
"ACP5",1.27324776240903e-26,0.943785496510824,0.268,0.114,2.35448976224678e-22
"NFKBID",2.67261436653719e-26,0.853965465047804,0.385,0.224,4.94219848660058e-22
"PFKFB3",4.24530666027031e-26,1.02308757316611,0.285,0.13,7.85042107617186e-22
"HSPB1",4.26118847250829e-26,0.332764304492571,0.751,0.585,7.87978972336233e-22
"CFI",4.29981185585608e-26,2.78365254190674,0.132,0.024,7.95121208384906e-22
"ZFAS1",6.40258372737735e-26,0.848652767108057,0.404,0.245,1.18396578286662e-21
"SNHG12",6.41129314747532e-26,0.956923652769463,0.345,0.187,1.18557632883114e-21
"FAM53C",1.39966657048243e-25,0.76787893854452,0.352,0.191,2.58826342213611e-21
"TYMP",2.13880475088977e-25,0.54748753352082,0.523,0.348,3.95507774534537e-21
"CSRNP1",2.35845764830047e-25,0.763236402647898,0.405,0.234,4.36125988323723e-21
"IGFBP4",2.42076494521784e-25,0.400693009366231,0.642,0.458,4.47647853669684e-21
"NR4A2",2.85143782809758e-25,0.562512487404972,0.515,0.339,5.27287883171804e-21
"BRD2",2.86026163364396e-25,0.733395475132941,0.438,0.29,5.28919581293441e-21
"NR4A1",3.42834308019119e-25,0.557440856656143,0.465,0.311,6.33969202388955e-21
"CYTL1",3.62653095009223e-25,-1.28170082586308,0.079,0.179,6.70618103291054e-21
"CYBB",3.69647718068395e-25,-0.379120972620824,0.777,0.814,6.83552560252075e-21
"RDH10",5.07930276671235e-25,1.11601303903861,0.24,0.1,9.39264667620447e-21
"PTGER4",5.15083397956043e-25,-1.11137902008773,0.133,0.248,9.52492219500315e-21
"XRRA1",6.13130996660834e-25,-1.68499176767999,0.051,0.133,1.13380183902521e-20
"TAC3",6.83206016835106e-25,1.72779044504034,0.17,0.05,1.26338456633148e-20
"MSR1",1.31238153513071e-24,-1.00862221744535,0.139,0.26,2.42685593476372e-20
"CYB5D1",1.42845830119532e-24,1.33797028729305,0.206,0.076,2.64150509057039e-20
"INTS6",1.90257580328536e-24,0.649112982341376,0.439,0.294,3.51824317543529e-20
"FOSL2",2.1894790295224e-24,0.739112461461211,0.348,0.185,4.04878462139282e-20
"DNAJA4",2.50357131773152e-24,0.715899140069333,0.404,0.259,4.62960408074912e-20
"S100A13",2.91079664493185e-24,0.841744829703403,0.296,0.144,5.38264515580797e-20
"LGALS3BP",3.0174492607884e-24,0.623448480000271,0.446,0.274,5.57986717304991e-20
"SLC7A2",5.22178175835591e-24,1.72725977929473,0.124,0.022,9.65611882755175e-20
"ALDH1A1",5.40651417936973e-24,0.465184512959275,0.48,0.306,9.9977260204905e-20
"ANXA1",5.48209353979568e-24,0.382236296383444,0.565,0.382,1.01374873737902e-19
"GBP2",6.44317251693023e-24,0.727759653905633,0.244,0.102,1.19147146183074e-19
"C1QB",1.30126344253786e-23,-0.267387156374151,0.955,0.967,2.406296357941e-19
"TIPARP",1.46695195922177e-23,0.768685237228293,0.368,0.209,2.71268756299289e-19
"ALPK3",1.55378733257008e-23,1.36014374823601,0.195,0.071,2.8732635353886e-19
"TUBB2A",1.60765392600942e-23,1.1214698465414,0.266,0.125,2.97287363997661e-19
"RSAD2",2.31455053600178e-23,0.748583419402627,0.333,0.176,4.28006685117449e-19
"PAPSS2",3.06971972112285e-23,1.17243998152357,0.211,0.082,5.67652570830038e-19
"GRIA4",3.93229672332482e-23,1.65077007679929,0.134,0.03,7.27160310077225e-19
"IGF2R",4.96569527759347e-23,1.09825248737314,0.206,0.078,9.18256370732584e-19
"HEXIM1",5.03671514381337e-23,0.818152809373448,0.332,0.178,9.31389364393968e-19
"OAT",1.04121752564464e-22,0.731510199382551,0.325,0.169,1.92541944842207e-18
"LPCAT1",1.18486344309304e-22,1.24677977986556,0.251,0.118,2.19104947896764e-18
"BAG3",1.30761517146513e-22,0.642082936374299,0.422,0.262,2.41804197507332e-18
"HTR2B",1.33744822388468e-22,2.37038058228299,0.111,0.017,2.47320925560754e-18
"TSC22D3",1.37029965022443e-22,0.495123772296018,0.52,0.349,2.53395811319502e-18
"CD302",1.72431570508939e-22,-0.610262879263739,0.429,0.537,3.1886046018513e-18
"BCL11A",2.33261179512077e-22,2.68655375038975,0.11,0.017,4.31346573153733e-18
"LHFPL2",3.15352210796735e-22,0.822148757132987,0.349,0.2,5.83149308205322e-18
"HLA-B",5.2692023010647e-22,0.452636001868175,0.709,0.564,9.74380889512885e-18
"GALNT3",5.27962201370566e-22,1.98796676613838,0.118,0.023,9.7630770277445e-18
"IER3",5.51479631555654e-22,0.566333233243402,0.528,0.384,1.01979613467272e-17
"KRT18",5.63980120030955e-22,0.719445980448783,0.297,0.152,1.04291203796124e-17
"IER5",6.09002074975381e-22,0.575958752487511,0.469,0.304,1.12616663704447e-17
"RPS29",7.31479493159878e-22,-0.289396592774892,0.927,0.941,1.35265187875125e-17
"HBEGF",1.63741355248945e-21,0.551963967552796,0.494,0.342,3.0279051412635e-17
"LIPA",1.7070010779405e-21,-0.687116031027935,0.37,0.476,3.15658639332757e-17
"NFKBIZ",1.71340709586498e-21,0.501566579763257,0.545,0.397,3.16843240167352e-17
"FOXC1",1.7552221066388e-21,1.69165769727477,0.139,0.037,3.24575671959648e-17
"MIF",6.24722218340626e-21,0.565937527606557,0.572,0.416,1.15523632615549e-16
"IRS2",6.55740999966846e-21,0.65336795164097,0.353,0.206,1.21259625713869e-16
"ADAMTS17",7.34243435567807e-21,1.76308070180412,0.137,0.037,1.35776296105199e-16
"CTSK",7.3754826794401e-21,1.47814259859246,0.142,0.04,1.36387425708206e-16
"PLEKHG2",1.10774642855634e-20,0.993135328057101,0.255,0.125,2.04844469568638e-16
"BIRC7",1.3006812230216e-20,1.66668630915088,0.109,0.02,2.40521971761155e-16
"PLIN2",1.31090030628842e-20,0.479188334427095,0.493,0.34,2.42411684638854e-16
"RPL7A",1.54418201317948e-20,0.449111936943949,0.734,0.571,2.8555013787715e-16
"NFKB2",2.57977599318071e-20,0.938532839090812,0.28,0.146,4.77052176658977e-16
"CPM",3.33687972258986e-20,0.564588615369515,0.385,0.232,6.17055798301317e-16
"TRIM47",4.52319921346203e-20,1.11707008387509,0.198,0.082,8.36429998553399e-16
"TSC22D1",4.88017412667011e-20,0.747262298565359,0.303,0.162,9.02441799503837e-16
"THUMPD3-AS1",5.48509875608025e-20,0.929083405890287,0.287,0.159,1.01430446197436e-15
"CXCL2",5.74083436176667e-20,0.884634300188432,0.231,0.11,1.06159509017789e-15
"RNASE1",6.31896647321888e-20,-0.234562083424932,0.986,0.99,1.16850328022764e-15
"RAB3GAP2",7.82663785780883e-20,0.653836130987691,0.341,0.198,1.44730187266601e-15
"HCST",9.11248324013781e-20,-0.436877463655132,0.69,0.749,1.68508040076628e-15
"TMEM70",1.04689749491668e-19,0.599940025339896,0.408,0.258,1.93592284759992e-15
"KCNAB2",1.07752526288999e-19,1.08841699354135,0.177,0.067,1.99255971613617e-15
"TCN2",1.43957767909508e-19,1.00779078148403,0.222,0.102,2.66206704418263e-15
"RGS2",1.61280492540395e-19,0.376909095269417,0.523,0.354,2.98239886805698e-15
"DAPP1",1.74970487728509e-19,1.1162606454659,0.199,0.084,3.23555425907559e-15
"MIDN",2.62642485520661e-19,0.414489240549817,0.502,0.353,4.85678484224807e-15
"DEDD2",2.97177604480908e-19,0.996754570627817,0.232,0.11,5.49540826206094e-15
"CABLES1",3.89513773585156e-19,0.908246496313087,0.254,0.128,7.2028887011367e-15
"RHOB",4.04236326012911e-19,0.342963310105934,0.651,0.512,7.47513814063075e-15
"F13A1",5.57074613106768e-19,-0.222458613192523,0.993,0.996,1.03014237455703e-14
"DYNLRB1",6.06172697876417e-19,0.676241555222011,0.373,0.229,1.12093455291307e-14
"TNF",7.77257029552048e-19,1.03027561272287,0.228,0.11,1.43730369904765e-14
"CHD4",8.4450327768628e-19,0.529485086355573,0.461,0.317,1.56165546109747e-14
"TOB1",1.19292263403478e-18,0.60350994369609,0.349,0.21,2.20595253485711e-14
"BHLHE41",1.68911439000114e-18,-0.628343448990782,0.479,0.565,3.12351032999011e-14
"GSK3A",1.94093479060273e-18,0.855990061966628,0.239,0.119,3.58917661478257e-14
"CYP27A1",1.94782103289777e-18,1.77107273669033,0.106,0.024,3.60191065403456e-14
"IL18",2.03149099308379e-18,0.698548753201128,0.282,0.152,3.75663314441055e-14
"EPHB3",2.24937184335853e-18,0.651070447378211,0.274,0.146,4.15953841273859e-14
"RCAN1",2.32617381400788e-18,0.992102248451875,0.197,0.086,4.30156061686337e-14
"RPS18",2.41228676652679e-18,0.41446672532562,0.755,0.595,4.46080068866133e-14
"SOCS3",2.5732775671667e-18,0.461926107137757,0.446,0.292,4.75850487720466e-14
"KRT19",3.05562630471138e-18,0.691479478069399,0.244,0.122,5.65046416267229e-14
"EGR3",3.47045096219107e-18,1.09003669976957,0.213,0.102,6.41755791928372e-14
"TUBB4B",3.91986657732926e-18,0.410527084331531,0.449,0.305,7.24861727479726e-14
"ARL4D",4.50681084303266e-18,1.21373592003774,0.188,0.08,8.333994610936e-14
"EIF4A1",5.24123360062535e-18,0.317940091610114,0.72,0.584,9.6920891742764e-14
"IFIT2",5.4164344566422e-18,0.784511877504448,0.264,0.14,1.00160705972228e-13
"CYP1B1",7.13711150975212e-18,1.0439285660442,0.15,0.053,1.31979466038336e-13
"HSPA1A",8.23237208577168e-18,0.397895867505285,0.673,0.541,1.5223302461009e-13
"EPAS1",8.33840631662796e-18,0.538178852750559,0.44,0.297,1.54193809607084e-13
"LGALS9",9.85720863938147e-18,0.269829337992466,0.482,0.317,1.82279502159442e-13
"ZFAND2A",1.03054410160617e-17,0.648310649971124,0.381,0.242,1.90568215269013e-13
"GPX3",1.03211889396726e-17,1.07857256673742,0.157,0.058,1.90859425872426e-13
"CST3",1.09112713496354e-17,-0.246777569002112,0.948,0.949,2.01771229797458e-13
"SRSF7",1.54627158664777e-17,0.315209434293511,0.547,0.422,2.85936541802906e-13
"LY6E",1.57875206790808e-17,1.803216844447,0.129,0.041,2.91942832397563e-13
"KIAA1549L",1.58494044490635e-17,1.5489625368231,0.135,0.044,2.93087187072081e-13
"NREP",1.939046284053e-17,1.2092001123055,0.141,0.048,3.58568438847081e-13
"EPSTI1",2.0436826246028e-17,0.521609181034362,0.384,0.242,3.77917790941549e-13
"IFIT3",2.20998169540378e-17,1.08082630641652,0.206,0.097,4.08669815114067e-13
"ACTB",2.68195688319281e-17,-0.23258690216722,0.991,0.993,4.95947466840015e-13
"DNAJB1",3.03377083285858e-17,0.33684767768449,0.689,0.557,5.61004902412209e-13
"PCF11",3.45142891604884e-17,0.430931732148309,0.487,0.356,6.38238235155751e-13
"SERPINH1",3.68567078022787e-17,0.741563343653495,0.262,0.141,6.81554240679738e-13
"LGALS3",4.59041701530885e-17,0.472744095081447,0.294,0.164,8.48859914470913e-13
"CITED2",4.90818776864035e-17,0.311965001303148,0.603,0.451,9.07622082176973e-13
"SCARB1",5.22250523940178e-17,0.637345434166919,0.369,0.234,9.65745668870178e-13
"ISM2",5.27843931362595e-17,1.61926131815946,0.136,0.047,9.7608899787571e-13
"PDE4DIP",5.79264206728867e-17,0.514840264755229,0.353,0.22,1.07117537108302e-12
"MEF2C",5.92385951581731e-17,-0.340636075308434,0.727,0.749,1.09544010166494e-12
"DDIT3",6.09136339830652e-17,0.540817175991827,0.353,0.217,1.12641491961484e-12
"HPGD",6.21197560417007e-17,1.0475440969527,0.192,0.089,1.14871852872313e-12
"JUN",6.23440359210424e-17,0.247086812692678,0.798,0.683,1.15286591225192e-12
"PLK2",6.65352598034623e-17,1.39556439230654,0.164,0.068,1.23037002428562e-12
"ATF4",7.30279470724706e-17,0.337564895630562,0.487,0.344,1.35043279726413e-12
"TMSB4X",8.03108631959785e-17,-0.215609856956628,0.999,1,1.48510848222003e-12
"IFIT1",8.20207778994766e-17,0.723084657807934,0.253,0.133,1.51672822491712e-12
"POMC",8.42090653511844e-17,1.02725539598987,0.153,0.057,1.5571940364741e-12
"SPARC",1.03277333318148e-16,0.71239133256129,0.292,0.167,1.90980444771919e-12
"TNFRSF10D",1.0530910597563e-16,1.2453904164266,0.172,0.074,1.94737598770135e-12
"ICAM1",1.07359601597619e-16,0.360522794580392,0.551,0.42,1.98529375274317e-12
"CD44",1.41690811765947e-16,0.465302929332823,0.252,0.132,2.62014649117589e-12
"B3GNT2",1.45938962242765e-16,0.61509103070028,0.337,0.208,2.6987032897932e-12
"ZFAND5",1.51250427840706e-16,0.319567957381889,0.591,0.456,2.79692291163033e-12
"ZFP36",1.51313851948632e-16,0.306955640965416,0.675,0.547,2.7980957502341e-12
"ANKRD37",1.71207543723818e-16,0.997860225873328,0.187,0.085,3.16596989854085e-12
"CSGALNACT1",1.79429456414536e-16,0.5086553298534,0.393,0.251,3.31800950801759e-12
"TOB2",2.02975602124614e-16,0.537917571536704,0.361,0.226,3.75342483448836e-12
"IFRD1",2.3154898026426e-16,0.500066270487603,0.442,0.305,4.2818037430467e-12
"RPS21",2.53149248926005e-16,-0.302376978743997,0.867,0.883,4.68123591113968e-12
"RPL27A",2.67366082071667e-16,-0.250439837408338,0.958,0.963,4.94413358966926e-12
"IGFBP1",2.75354519769354e-16,-1.30182523093922,0.068,0.14,5.0918557795749e-12
"SULT1C2",3.2647863241327e-16,1.82226726424178,0.113,0.033,6.03724287058619e-12
"ENAH",3.49213493332817e-16,0.817987457344673,0.214,0.107,6.45765591871044e-12
"C5AR1",3.64854801048564e-16,0.479105421514428,0.485,0.346,6.74689498099005e-12
"RPL17",3.81808091953462e-16,0.323477308932609,0.815,0.644,7.06039523640342e-12
"C1QA",4.1017242845829e-16,-0.21079751506007,0.991,0.99,7.5849085470507e-12
"KLF10",4.28284536921971e-16,0.697892962490364,0.315,0.189,7.91983765676108e-12
"QSOX1",4.33795046432264e-16,1.08647163640538,0.248,0.138,8.02173799862543e-12
"SQSTM1",5.53574260057564e-16,0.393985173819027,0.613,0.485,1.02366952169845e-11
"APOL1",8.72863710683268e-16,0.734825018105952,0.266,0.152,1.6140995737955e-11
"CD83",8.84837657835281e-16,0.330255618601062,0.551,0.418,1.636241796869e-11
"NR4A3",9.23418860891105e-16,0.726497353733342,0.3,0.177,1.70758615755983e-11
"DAB2",9.76606635279711e-16,-0.214055616915009,0.99,0.99,1.80594098995924e-11
"INF2",9.79038478335555e-16,1.10618102928996,0.171,0.076,1.81043795413811e-11
"JMJD6",1.01127824744612e-15,0.628487163443422,0.323,0.196,1.87005573517737e-11
"OAS3",1.07977319314183e-15,0.617298958110471,0.166,0.07,1.99671658875787e-11
"CASP7",1.08380541790787e-15,1.15925578371948,0.136,0.05,2.00417297879523e-11
"PPM1N",1.09261300483958e-15,0.647510659386144,0.208,0.102,2.02045996854935e-11
"ICAM5",1.09481115034903e-15,1.78367612521658,0.11,0.033,2.02452477922542e-11
"MCL1",1.09762428015225e-15,0.31854770826014,0.604,0.486,2.02972681885754e-11
"HSPH1",1.12148266105912e-15,0.328506461104791,0.597,0.491,2.07384573683053e-11
"NDUFA7",1.24199116485432e-15,1.07140650708252,0.198,0.096,2.29669006204862e-11
"ANXA4",1.28071414894565e-15,0.302256114482934,0.467,0.323,2.36829660423029e-11
"CDC42EP3",1.7412582579704e-15,1.19900247669254,0.105,0.03,3.21993477063886e-11
"CNDP2",1.8924883743601e-15,0.352731809432319,0.559,0.417,3.4995895018667e-11
"NUDT14",1.9177414420017e-15,0.809944326294572,0.214,0.109,3.54628747454954e-11
"VAT1",2.23642875749652e-15,0.406560243198685,0.36,0.226,4.13560405836257e-11
"RYBP",2.36249917313493e-15,0.548098582880686,0.252,0.138,4.36873347096112e-11
"PLA2G7",2.91485781331686e-15,0.460386282437761,0.313,0.188,5.39015506838553e-11
"TXNIP",3.58971728122015e-15,0.231803043230371,0.79,0.658,6.63810519643231e-11
"TNFSF9",3.61914060688589e-15,0.583400598833054,0.339,0.21,6.69251481025338e-11
"RGS1",3.72869692904337e-15,0.873086581907958,0.16,0.069,6.895106361187e-11
"S100A8",3.96217627620867e-15,-0.993908263951514,0.118,0.203,7.32685636996508e-11
"HERPUD1",4.18637475306452e-15,0.348831097631514,0.618,0.494,7.74144419336691e-11
"EIF4A3",4.25925820672092e-15,0.304214993699169,0.528,0.397,7.87622027586832e-11
"MAT2A",4.37366576739755e-15,0.337682259023079,0.466,0.334,8.08778273707156e-11
"SRSF2",4.56690012986735e-15,0.310395749130553,0.523,0.393,8.4451117201507e-11
"SRSF3",4.58506669140053e-15,0.247820827026605,0.651,0.539,8.47870532573785e-11
"DNAJA1",5.5083928229601e-15,0.203768990190221,0.714,0.607,1.01861200082178e-10
"PTMS",5.79690386339365e-15,0.22771495324853,0.692,0.556,1.07196346241875e-10
"OAS2",5.94282109004885e-15,0.803462323059249,0.168,0.075,1.09894647597183e-10
"TPD52L2",6.23851582428212e-15,0.378237688237675,0.521,0.383,1.15362634622625e-10
"ID3",6.9300970831751e-15,1.37715233379842,0.146,0.06,1.28151355262074e-10
"RGCC",7.11872755336916e-15,0.259067158805256,0.442,0.3,1.31639509916903e-10
"CCL3",7.81153493525319e-15,0.468668980779647,0.533,0.399,1.44450904022702e-10
"SH3BP5",8.19117020064118e-15,0.528409148704725,0.335,0.21,1.51471119350257e-10
"IL2RA",8.50833796269097e-15,0.558179030449988,0.269,0.155,1.57336185606081e-10
"SNX10",1.07656254551257e-14,0.636878985881225,0.219,0.115,1.99077945916184e-10
"CCDC85A",1.12080762092471e-14,-1.11513394642024,0.067,0.133,2.07259745261398e-10
"HSF4",1.28745238520695e-14,1.85429147918111,0.104,0.031,2.38075695072469e-10
"BST2",1.29084340008411e-14,0.248255338807598,0.664,0.516,2.38702761543554e-10
"HACD2",1.29393214152276e-14,0.807142601050842,0.22,0.116,2.39273931610389e-10
"DUSP1",1.44633123917257e-14,0.23293070730817,0.76,0.644,2.67455572747792e-10
"BCL2A1",1.49760647886776e-14,0.4360767734514,0.39,0.259,2.76937390072225e-10
"ROR1",1.59372695207574e-14,0.778967741511435,0.242,0.132,2.94711987977846e-10
"GOLM1",1.66327609543741e-14,1.09833391305579,0.114,0.038,3.07573015568286e-10
"ZNF217",1.74228426504352e-14,0.49008402864985,0.393,0.262,3.22183206291848e-10
"NFKBIA",1.86737329957941e-14,0.23200248539728,0.738,0.622,3.45314670558224e-10
"PPP1R10",1.8964085025106e-14,0.586484722258945,0.372,0.256,3.5068386028426e-10
"MGAT1",1.99283380402338e-14,0.271379471116604,0.615,0.477,3.68514827040003e-10
"ANXA2",2.13028735454996e-14,0.329153458151841,0.515,0.369,3.93932737603379e-10
"SLC25A44",2.21536276197134e-14,1.00992375752755,0.163,0.074,4.0966488194374e-10
"RPS8",2.25818002813954e-14,-0.23762963546737,0.957,0.962,4.17582650803564e-10
"SNHG7",2.26001079047098e-14,0.945407567656344,0.216,0.115,4.17921195373894e-10
"SDCCAG8",2.55285017913192e-14,0.493723364899992,0.435,0.304,4.72073055125074e-10
