"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCT8",1.22350250462239e-11,-0.407471572565626,0.335,0.407,2.26250083154772e-07
"COPA",1.2347157181639e-11,0.369516121687694,0.391,0.315,2.28323630602869e-07
"KIF13A",1.2501000873259e-11,0.549430814091358,0.147,0.089,2.31168508148306e-07
"PIM3",1.26317789176461e-11,0.443377701068578,0.335,0.258,2.33586855745111e-07
"CORO1A",1.30742469960489e-11,-0.381940698481112,0.415,0.483,2.41768975450935e-07
"FOS",1.43136043536962e-11,0.163816149379903,0.827,0.752,2.6468717170855e-07
"INF2",1.4338075845736e-11,0.897233985119734,0.168,0.11,2.6513969853935e-07
"SRSF3",1.47525090580443e-11,0.188967996017654,0.631,0.577,2.72803397501356e-07
"C3",1.52914861330944e-11,-0.782400369589141,0.064,0.108,2.82770161573181e-07
"ABHD5",1.55902887686885e-11,0.541186716309462,0.207,0.14,2.88295619910587e-07
"SLC1A5",1.57943918660048e-11,0.790103622430427,0.159,0.1,2.9206989438616e-07
"LIMS1",1.58150951366892e-11,0.310742626862185,0.317,0.239,2.92452739267656e-07
"KDM2A",1.58931673217634e-11,0.306588904332807,0.358,0.28,2.93896450114048e-07
"TTC19",1.68601502777223e-11,0.494922848678311,0.19,0.125,3.11777898935641e-07
"CDS1",1.69114859473856e-11,0.769246499222448,0.175,0.114,3.12727198139054e-07
"RSRP1",1.73752633000456e-11,0.264786836735779,0.487,0.416,3.21303368944442e-07
"GPR34",1.79259229414999e-11,-0.176680274413456,0.762,0.773,3.31486167034216e-07
"NNMT",1.80408907236465e-11,0.152648212473956,0.373,0.27,3.33612151261671e-07
"BTF3L4",1.92085760780313e-11,-0.466480253193758,0.298,0.37,3.55204988834955e-07
"IRF7",1.9220059519994e-11,0.7926251766524,0.195,0.132,3.5541734064373e-07
"MFAP5",1.96992088357352e-11,0.734519847519867,0.133,0.078,3.64277769790415e-07
"NRBF2",2.05933656648695e-11,0.431694545630914,0.295,0.223,3.80812517874768e-07
"GADD45B",2.06492714981724e-11,0.164667109956832,0.651,0.569,3.81846328544204e-07
"SPTAN1",2.22036705917298e-11,0.543810196883418,0.284,0.212,4.10590276582268e-07
"LTC4S",2.47158334008784e-11,-0.301381791466256,0.307,0.383,4.57045191249043e-07
"KIAA0040",2.52324903113754e-11,0.642062139839477,0.109,0.059,4.66599210837953e-07
"ZNF148",2.56378785916332e-11,0.333221768112337,0.402,0.322,4.74095650916481e-07
"PTPRM",2.60922216147267e-11,0.391680014543791,0.309,0.236,4.82497362099525e-07
"RIN3",2.61803928110183e-11,0.442794900374306,0.286,0.218,4.84127823861351e-07
"DHX36",2.65480905176198e-11,0.373443811989394,0.379,0.303,4.90927289851825e-07
"SSR1",2.74068790007418e-11,-0.377075562991636,0.359,0.425,5.06808006481718e-07
"ZDHHC14",2.86265331690962e-11,0.476091788491455,0.258,0.189,5.29361851362926e-07
"ZNF217",2.98459823765659e-11,0.373031956869786,0.392,0.312,5.51911906107457e-07
"SCN9A",3.17869404496867e-11,0.191745111346209,0.688,0.606,5.87804102795607e-07
"SQSTM1",3.19564943956824e-11,0.239339453695611,0.607,0.549,5.90939494364958e-07
"NDUFA3",3.28048889998874e-11,-0.270525034719464,0.38,0.452,6.06628007385918e-07
"ANXA4",3.3430400982267e-11,0.264833827500168,0.46,0.379,6.18194974964081e-07
"SRP9",3.59250931732067e-11,-0.336176383680725,0.407,0.473,6.64326822958939e-07
"NPC1",3.60556333911079e-11,0.337828080621167,0.334,0.262,6.66740772668367e-07
