"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RNF115",0.204399681646538,-0.211724133251502,0.252,0.277,1
"OTOA",0.204535182458786,0.386454186705466,0.132,0.113,1
"PPP1R15A",0.204538936944566,-0.00976750202934162,0.364,0.325,1
"ARHGEF12",0.204601087198119,0.0942181590673776,0.255,0.232,1
"MRPL48",0.204832538420858,0.125576462731166,0.1,0.082,1
"AP4M1",0.204972735749514,0.0517856643600454,0.07,0.056,1
"GAR1",0.205020208675412,-0.197283748065985,0.095,0.113,1
"TMEM185A",0.205092592323926,0.0660585394054667,0.13,0.111,1
"FDPS",0.205143744406304,0.0938782069270333,0.244,0.218,1
"C10orf88",0.205174065224352,0.493989405988213,0.053,0.041,1
"DPP8",0.20569414797813,-0.00248319895861142,0.315,0.282,1
"DHFR",0.20573026717848,-0.434354934015768,0.114,0.131,1
"APH1B",0.205880887919928,0.0225910338371314,0.291,0.264,1
"ZNF524",0.205962494231827,-0.379161789657685,0.182,0.197,1
"ZNF660",0.206017958531934,0.326379808130433,0.055,0.043,1
"EBPL",0.20615618719742,-0.122318279499701,0.179,0.199,1
"GGCT",0.206225248641498,0.153109400763286,0.252,0.227,1
"MANBAL",0.206331995292622,0.40916421269045,0.109,0.092,1
"SLC48A1",0.206414272061077,0.344396368331359,0.132,0.113,1
"DLGAP3",0.206517082112434,-0.028620725310053,0.04,0.052,1
"ARHGAP4",0.206786452949909,0.0447707116771281,0.663,0.625,1
"UNC119",0.206863838957316,-0.134235198171634,0.159,0.179,1
"BLZF1",0.206936168511387,0.132654220337946,0.15,0.13,1
"TAF9",0.206967506530317,0.053450952797838,0.211,0.186,1
"ITGB1",0.207054526702426,0.0354530263424713,0.675,0.626,1
"CCNB1IP1",0.207264815941668,0.137322068728397,0.079,0.064,1
"SLC35A4",0.207646712972451,-0.187164938056639,0.168,0.188,1
"CBFB",0.207748398501654,-0.0184690296944872,0.323,0.299,1
"IFT20",0.20791811831625,0.0547031433972013,0.248,0.222,1
"ZNF219",0.208402937466021,0.450793774533838,0.055,0.043,1
"GLI3",0.208407437489004,-0.0898941334265029,0.051,0.039,1
"SND1-IT1",0.208420258053352,0.341329449816177,0.068,0.055,1
"TP53TG1",0.208497373845205,-0.170936822384094,0.12,0.137,1
"MIEF1",0.208684155886596,-0.0915747176218011,0.147,0.125,1
"PHTF1",0.208743710132267,0.108548286957773,0.075,0.06,1
"COG8",0.208808033067056,0.151980133098329,0.075,0.06,1
"MVB12A",0.208930475114154,-0.217829684969158,0.224,0.245,1
"COL6A1",0.209224182217001,0.134669616531085,0.058,0.045,1
"NRBF2",0.209541199675157,0.282959338559429,0.244,0.222,1
"LPGAT1",0.20962055741012,-0.112456535794298,0.359,0.327,1
"PHC1",0.20966792052639,0.416612845482787,0.068,0.054,1
"PYM1",0.209743910236157,-0.15297228506008,0.151,0.17,1
"FAM174B",0.210100433529393,0.0458768482985148,0.174,0.156,1
"CLCN5",0.210137143577478,0.0631774724046592,0.348,0.318,1
"NANP",0.210288484791341,0.0108318183765967,0.065,0.052,1
"KMT2B",0.210410462424504,0.280803210315322,0.159,0.141,1
"NT5C3B",0.210445122373694,-0.315603788798585,0.06,0.047,1
"CACTIN",0.210594904975784,0.0668943739470311,0.061,0.048,1
"MAP3K13",0.210717953304184,-0.0136043065966537,0.193,0.214,1
"PACS2",0.210865887759159,0.00618350207021523,0.267,0.235,1
"PTPN9",0.211014978508434,-0.0404323618111846,0.169,0.147,1
"LRRC39",0.211677974492773,0.230643638802946,0.178,0.157,1
"MBD3",0.211857604340366,0.0512077995858949,0.332,0.305,1
"XPO1",0.212214016646804,-0.0424668461672633,0.518,0.474,1
"ARHGAP22",0.212330891711517,0.56785546623772,0.064,0.052,1
"BCLAF1",0.212411619087115,0.0182970328226932,0.536,0.476,1
"IRF2BPL",0.212452216218389,-0.202215765942759,0.417,0.428,1
"FASTKD2",0.212516676104341,-0.183637774260724,0.153,0.177,1
"MTRF1L",0.213135310651566,0.0689202821097963,0.091,0.075,1
"APPBP2",0.213191196017014,-0.00451070076621962,0.258,0.233,1
"PLSCR1",0.213639260344044,-0.124267550959958,0.557,0.557,1
"SLC25A24",0.213672475531635,0.166567846090416,0.377,0.353,1
"MACROD1",0.213910469612214,-0.366467512896203,0.077,0.091,1
"WDR48",0.213925883133527,0.17499018246312,0.163,0.144,1
"PAQR4",0.214071004705011,0.00777068046821983,0.082,0.099,1
"EPM2A",0.214232993595297,-0.212749290964551,0.057,0.044,1
"HOMER1",0.214323367981086,0.193019051943038,0.081,0.066,1
"MOB4",0.214755872076915,-0.234243175091079,0.241,0.261,1
"TFPI",0.214762173075194,-1.21695564976369,0.06,0.073,1
"VPS18",0.214847004273297,-0.319642019161236,0.116,0.135,1
"PDHB",0.214993698223565,-0.268533565910594,0.221,0.236,1
"MMGT1",0.215547311864569,-0.458671827017844,0.151,0.169,1
"TCIRG1",0.215620817540791,-0.159734934975459,0.285,0.306,1
"SDE2",0.215765028320719,-0.310697762992319,0.126,0.144,1
"HAGH",0.215768813860252,-0.221122676139688,0.233,0.251,1
"GNA11",0.215993449797805,0.171390955089711,0.2,0.176,1
"LIG3",0.216062773366558,0.150763956056924,0.08,0.066,1
"TBC1D10A",0.216069261942492,-0.12988686599493,0.184,0.159,1
"UBA6",0.216121974569626,-0.0645666790900639,0.342,0.315,1
"N6AMT1",0.216226754124342,-0.346833043164461,0.049,0.062,1
"PIGC",0.216336227875349,-0.291031404620161,0.137,0.156,1
"ALS2",0.216535682597776,-0.0007247781533124,0.099,0.083,1
"CD82",0.216560660740143,-0.125821462241351,0.132,0.113,1
"TP53RK",0.216580370674082,-0.198220090160924,0.098,0.114,1
"IGIP",0.216701073116578,-0.257306422356342,0.076,0.06,1
"RNF11",0.216822614686829,-0.19540719690781,0.221,0.242,1
"INTS7",0.21682501311197,0.0647057031433906,0.05,0.038,1
"NUDT12",0.216893045209947,0.27590641122437,0.106,0.091,1
"ACSM5",0.216970675157845,0.14793406045282,0.161,0.141,1
"EAF2",0.217141954048934,0.35753136398689,0.152,0.134,1
"ABCA9",0.217452285774678,0.482880519943983,0.1,0.085,1
"HIRA",0.217587743447441,0.062038487314362,0.09,0.074,1
"ZFAND6",0.217707667220381,0.107590587967561,0.411,0.377,1
"ATG12",0.217721523580823,0.0404121649813161,0.315,0.283,1
"BTBD1",0.217885385355935,-0.21636132715249,0.2,0.223,1
"SHMT1",0.218167232821061,0.0227611133863935,0.428,0.401,1
"ZNF197",0.218362316597436,-0.200686521880618,0.12,0.101,1
"TOM1",0.218417795812388,-0.0397071142090328,0.181,0.159,1
"MED29",0.218570637733214,0.0442760894762941,0.293,0.26,1
"TBCD",0.218772732747035,0.146519027124963,0.213,0.19,1
"POFUT2",0.218791363896076,0.444218390860211,0.09,0.075,1
"BAZ1A",0.218836402711149,-0.010040964111963,0.421,0.386,1
"EMD",0.219166327115629,-0.293531629451675,0.164,0.181,1
"HPS3",0.219266509200195,-0.0620294456240235,0.233,0.205,1
"PKP4",0.219347115002772,0.154808039988167,0.05,0.038,1
"KCTD13",0.219617179918691,0.108323380270926,0.086,0.071,1
"FAM200B",0.219711838495894,0.0331794605251108,0.165,0.143,1
"GALT",0.219836847517564,0.095087661092021,0.113,0.095,1
"TIMM10B",0.219913222128892,0.0786409029013733,0.16,0.14,1
"LARP1",0.220563061525304,0.0875151250925245,0.478,0.448,1
"TANGO2",0.220817004659207,0.0316866963188103,0.276,0.247,1
"RNMT",0.221034440608754,0.0679884718124389,0.35,0.323,1
"TRMT61B",0.221222500880143,0.0105219854502727,0.083,0.067,1
"SCYL3",0.221223216902228,0.322534616735929,0.102,0.085,1
"RMND5A",0.221280348936878,0.206052965746598,0.186,0.163,1
"SLC4A1AP",0.221282826990559,-0.0144282577845048,0.188,0.165,1
"GTF2I",0.221445874733774,0.0381760354415921,0.652,0.6,1
"ECI1",0.221553268425186,0.299347564742458,0.202,0.18,1
