"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","Count"
"GO:0043928","exonucleolytic catabolism of deadenylated mRNA",11,-0.641960899654458,-1.5559958999097,0.0594965675057208,0.4303079440775,0.39670508198649,2108,"tags=64%, list=22%, signal=50%","DCPS/EXOSC9/EXOSC8/CNOT7/EXOSC3/EXOSC5/EXOSC7","Infection",7
"GO:0036120","cellular response to platelet-derived growth factor stimulus",12,-0.626544079281382,-1.54833319591396,0.0589622641509434,0.4303079440775,0.39670508198649,290,"tags=25%, list=3%, signal=24%","PDGFB/CCNA2/ATP7A","Infection",3
"GO:0001736","establishment of planar polarity",30,0.521514142792876,1.52370643778439,0.0599483435434719,0.4303079440775,0.39670508198649,1700,"tags=37%, list=18%, signal=30%","WDPCP/WNT5A/SMURF1/PRICKLE2/SMURF2/ABL1/ANKRD6/SEC24B/ASTN2/RYK/MLLT3","Infection",11
"GO:0007164","establishment of tissue polarity",30,0.521514142792876,1.52370643778439,0.0599483435434719,0.4303079440775,0.39670508198649,1700,"tags=37%, list=18%, signal=30%","WDPCP/WNT5A/SMURF1/PRICKLE2/SMURF2/ABL1/ANKRD6/SEC24B/ASTN2/RYK/MLLT3","Infection",11
"GO:0060391","positive regulation of SMAD protein signal transduction",14,0.607852212497893,1.51498591023436,0.0599315068493151,0.4303079440775,0.39670508198649,1678,"tags=43%, list=18%, signal=35%","ACVR1/TGFBR2/BMPR1A/JAK2/BMPR2/PPARG","Infection",6
"GO:0007176","regulation of epidermal growth factor-activated receptor activity",14,0.606978191505064,1.51280753617869,0.0599315068493151,0.4303079440775,0.39670508198649,819,"tags=36%, list=9%, signal=33%","ZGPAT/ZFYVE28/FBXW7/CBLB/CBL","Infection",5
"GO:0007175","negative regulation of epidermal growth factor-activated receptor activity",10,0.668652529937374,1.51159369020992,0.0594594594594595,0.4303079440775,0.39670508198649,819,"tags=40%, list=9%, signal=37%","ZGPAT/ZFYVE28/CBLB/CBL","Infection",4
"GO:0007229","integrin-mediated signaling pathway",64,0.411983750560603,1.39792383463882,0.0598425196850394,0.4303079440775,0.39670508198649,2098,"tags=34%, list=22%, signal=27%","TXK/ITGA9/NME2/TEC/VAV3/ITGA4/DOCK1/PTK2/ABL1/LAMA2/FUT8/CUL3/ITGAX/SRC/NEDD9/PHACTR4/NRP1/ISG15/TIMP1/ITGAV/ADAM10/PTPRA","Infection",22
"GO:0032456","endocytic recycling",62,0.409413250712422,1.37774170423312,0.0591054313099042,0.4303079440775,0.39670508198649,2458,"tags=34%, list=26%, signal=25%","VPS13B/DENND1A/RAB12/VTI1A/VPS50/ARHGAP8/RAB11FIP3/CCDC93/ATP9A/DENND1B/ZDHHC2/VPS53/EPS15/INPP5F/ACAP2/SNX30/ARL4C/RAB8B/LMTK2/ANKRD27/EPG5","Infection",21
"GO:0018108","peptidyl-tyrosine phosphorylation",146,0.34442375274368,1.31964510273434,0.0597222222222222,0.4303079440775,0.39670508198649,1917,"tags=29%, list=20%, signal=23%","IL24/ZGPAT/AATK/ZFYVE28/KITLG/PRKCE/CRLF1/FER/PIBF1/PDGFC/CD44/TGFA/FBXW7/AREG/PTK2/PTPRJ/CBLB/ACVR1/ABL2/ABL1/CBL/JAK2/LRP8/EPHB2/DYRK1A/PARP14/LRRK1/YES1/SRC/MTOR/PTPRC/RICTOR/NEDD9/HES1/NOD2/SAMSN1/ADAM17/PTPN2/IGF1R/INPP5F/NRP1/PRLR","Infection",42
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway",11,0.655115897241392,1.53276341115561,0.0601769911504425,0.430584099163726,0.396959672048398,1615,"tags=55%, list=17%, signal=45%","PDE4B/ADCY9/RAPGEF2/PDE4D/CRTC3/AKAP13","Infection",6
"GO:0071233","cellular response to leucine",11,0.653239087453523,1.52837227153488,0.0601769911504425,0.430584099163726,0.396959672048398,2494,"tags=64%, list=26%, signal=47%","RPTOR/UBR1/UBR2/MTOR/KLHL22/EP300/STAMBPL1","Infection",7
"GO:0048863","stem cell differentiation",123,0.356190145715591,1.3310223477785,0.0602582496413199,0.430584099163726,0.396959672048398,2029,"tags=29%, list=21%, signal=23%","SOX5/OVOL2/ALDH1A2/KITLG/ESR1/EXT1/FBXL17/SEMA6B/KDM4C/SEMA3D/ACVR1/JARID2/GSK3B/ITCH/ABL1/BMPR1A/SETD2/GATAD2B/BCL2/TAPT1/EIF2AK2/CHD2/MAPK14/CDK13/RBPJ/HIF1A/PTPRC/HES1/MLLT3/PHACTR4/HESX1/EDNRB/NRP1/PUM1/PUS7/GATAD2A","Infection",36
"GO:0032025","response to cobalt ion",10,-0.665006424756484,-1.55928336291149,0.0604026845637584,0.43096907921878,0.397314588908301,338,"tags=60%, list=4%, signal=58%","BNIP3/ALAD/D2HGDH/CASP9/SERPINF1/ATP7A","Infection",6
"GO:0046688","response to copper ion",16,-0.58446200852621,-1.53335825847868,0.0608272506082725,0.432055053201148,0.39831575889282,2000,"tags=50%, list=21%, signal=40%","PARK7/HSF1/MT1X/MT1E/MT1F/MAP1LC3A/CDK1/ATP7A","Infection",8
"GO:0042255","ribosome assembly",53,-0.418411809053531,-1.45793063131515,0.0607168114636849,0.432055053201148,0.39831575889282,2069,"tags=58%, list=22%, signal=46%","RPLP0/RPS27L/DDX3X/RPL5/RPS5/MTERF4/EIF1AX/DHX30/RPF2/NIP7/RPSA/MRPL20/RRP7A/MTERF3/MRTO4/SBDS/TRAF7/EIF6/NPM1/BRIX1/C1QBP/PPAN/BOP1/NOA1/RRS1/MRPS7/MRPS2/ABT1/ERAL1/DDX28/MPV17L2","Infection",31
"GO:0018212","peptidyl-tyrosine modification",148,0.345016500806467,1.32413682427002,0.0607734806629834,0.432055053201148,0.39831575889282,1917,"tags=29%, list=20%, signal=24%","IL24/ZGPAT/AATK/ZFYVE28/KITLG/PRKCE/CRLF1/FER/PIBF1/PDGFC/CD44/TGFA/FBXW7/AREG/PTK2/PTPRJ/CBLB/ACVR1/ABL2/ABL1/CBL/JAK2/LRP8/EPHB2/DYRK1A/PARP14/LRRK1/YES1/SRC/MTOR/PTPRC/RICTOR/NEDD9/TPST1/HES1/NOD2/SAMSN1/ADAM17/PTPN2/IGF1R/INPP5F/NRP1/PRLR","Infection",43
"GO:0072678","T cell migration",43,0.454155033448072,1.42006469728967,0.061128526645768,0.433547925942191,0.399692052803453,2086,"tags=35%, list=22%, signal=27%","CCL20/WNT5A/ITGA4/ECM1/MYO1G/ABL2/ABL1/LRCH1/DOCK8/OXSR1/ADAM17/PIK3CG/APP/WNK1/ADAM10","Infection",15
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",70,0.399015772993346,1.37428066113225,0.0612244897959184,0.433582361516035,0.399723799294154,2364,"tags=36%, list=25%, signal=27%","WNT5A/TLR2/THBS1/ZBTB20/TLR1/PTPRJ/NOD1/JAK2/ARFGEF2/OAS2/EPHB2/LRRK2/IFIH1/TIRAP/OAS3/RIPK1/PTPRC/CLEC7A/FCGR3A/NOD2/APP/PSEN1/SYK/PLCG2/PIK3R1","Infection",25
"GO:0006287","base-excision repair, gap-filling",12,-0.620773615009123,-1.53407306373169,0.0613207547169811,0.43361882867476,0.39975741872273,1056,"tags=50%, list=11%, signal=44%","POLL/PNKP/LIG1/APEX1/PCNA/FEN1","Infection",6
"GO:0042558","pteridine-containing compound metabolic process",26,-0.515768482244576,-1.54045607466921,0.061452568837456,0.433906194506607,0.400022344080145,1785,"tags=46%, list=19%, signal=38%","QDPR/MTHFD1/SLC19A1/SHMT2/SLC46A1/SHMT1/SPR/ATIC/PCBD1/TYMS/GGH/FOLR1","Infection",12
"GO:0031016","pancreas development",32,0.493952681610985,1.4705553075365,0.0615997774581282,0.434301245812196,0.400386545723943,1880,"tags=38%, list=20%, signal=30%","ALDH1A2/WNT5A/RFX3/GSK3B/EIF2AK3/CLOCK/MEIS2/RBM4/ZNF800/HES1/TCF7L2/PROX1","Infection",12
"GO:0046640","regulation of alpha-beta T cell proliferation",28,0.493556194018786,1.42536892684562,0.0619902120717781,0.436407424925432,0.402328252748632,986,"tags=25%, list=10%, signal=22%","CLEC4G/PTPN22/CBLB/ITCH/TGFBR2/JAK2/SH3RF1","Infection",7
"GO:0090235","regulation of metaphase plate congression",10,-0.664463346824468,-1.55800997313264,0.0626398210290828,0.439679805718886,0.405345092453372,875,"tags=30%, list=9%, signal=27%","KAT5/BIRC5/AURKB","Infection",3
"GO:2000243","positive regulation of reproductive process",32,0.475567110499049,1.415819297009,0.0626003210272873,0.439679805718886,0.405345092453372,268,"tags=19%, list=3%, signal=18%","PDE5A/ZFPM2/OOEP/WNT5A/UNC5C/PLCB1","Infection",6
"GO:0007263","nitric oxide mediated signal transduction",10,0.668039671478973,1.51020822775037,0.0630630630630631,0.441998699730658,0.407482903413451,425,"tags=20%, list=4%, signal=19%","PDE5A/THBS1","Infection",2
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore",17,-0.570723745144781,-1.51376520679405,0.0635696821515892,0.4435896148965,0.408949583589789,875,"tags=29%, list=9%, signal=27%","KAT5/KNSTRN/CCNB1/BIRC5/AURKB","Infection",5
"GO:1903531","negative regulation of secretion by cell",74,0.392957524866846,1.36673002262909,0.0635658914728682,0.4435896148965,0.408949583589789,1846,"tags=24%, list=19%, signal=20%","CYP51A1/PDE8B/PRKG1/RABGEF1/FOXO1/BRAF/NF1/RAB11FIP3/FRMD4A/SYTL4/RSAD2/SYT11/ATP9A/PPP3CA/IL1B/KLF7/CRY1/LILRB1","Infection",18
"GO:0048878","chemical homeostasis",495,0.278724969864953,1.20806318329942,0.0633971291866029,0.4435896148965,0.408949583589789,2170,"tags=25%, list=23%, signal=21%","ATP6V0C/BOLA2/CALCB/PLCH1/ABCB6/VDR/BTBD9/ANK2/AKAP6/RNASEK/PDE8B/PRKCE/WNT5A/MICU3/EXT1/PLCB1/SLC8A1/ERC2/MBD5/DISC1/SLC4A8/TTC39B/SLC9B1/STXBP4/STEAP4/MCU/RAB39A/SLC10A7/CCL13/PIK3R2/FOXO1/FBXW7/ZBTB20/ACACA/VPS54/HECTD4/FRRS1/PLA2G6/LEPR/ITPR1/THADA/SLC9A9/UBASH3B/RYR1/UNC13B/ABL1/WNK2/DMXL1/SLC11A1/ITPR2/HDAC9/CAMK2D/LACC1/DMXL2/STIM1/XPR1/TRPV1/SLC4A7/RAP1GDS1/STC1/LRRK2/PIK3CB/ATP13A3/CCL8/ABCG1/PDK3/AP3B1/SLC24A1/BCL2/DMD/GCLM/PKD2/IGFBP5/GRAMD1B/CNNM2/LRRC8D/MED13/SLC12A6/PDE4D/RBM4/HTT/SLC9A8/PIK3CA/ZNF236/PICALM/PPP3CA/ATP2C1/HIF1A/PTPRC/KCNQ1/PDZD8/RASA3/PPARG/FTL/SOD2/CYB5R4/MICU1/KLF7/SUCNR1/CRY1/PDK4/SLAMF8/FOXK1/PTPN2/EDNRB/TCF7L2/IGF1R/IBTK/AKAP11/S100A8/FBXL5/TTC7A/KL/CHD7/FTH1/APP/MICU2/WNK1/ABCB7/RAB11FIP2/CACNB4/CLIC4/FAM20A/SLC30A7/PSEN1/GLS","Infection",126
"GO:0045048","protein insertion into ER membrane",24,-0.52593303723066,-1.51199056085298,0.0640363433377971,0.444854000030317,0.410115232551367,2290,"tags=50%, list=24%, signal=38%","EMC7/EMC8/BAG6/SGTA/CAMLG/WDR83OS/EMC10/UBL4A/EMC6/TMEM147/EMC9/EMC4","Infection",12
"GO:0048265","response to pain",12,0.625317458837813,1.49366967604397,0.0640138408304498,0.444854000030317,0.410115232551367,2092,"tags=58%, list=22%, signal=46%","AQP9/THBS1/TRPV1/MTOR/EDNRB/GCH1/SCN9A","Infection",7
"GO:0001702","gastrulation with mouth forming second",15,0.594389412490385,1.48743597759088,0.0641247833622184,0.444854000030317,0.410115232551367,778,"tags=27%, list=8%, signal=25%","WNT5A/FRS2/ACVR1/ACVR2A","Infection",4
"GO:2000278","regulation of DNA biosynthetic process",86,-0.347900472594246,-1.32981939782607,0.063875489516709,0.444854000030317,0.410115232551367,2195,"tags=34%, list=23%, signal=26%","TNF/CCT2/JADE1/CCT8/MAPK3/PNKP/CCT7/TP53/DKC1/RGCC/TINF2/RFC2/MEN1/TFDP1/TEN1/MEAF6/ING4/PCNA/CHEK1/GFER/ACD/KLF4/MYC/PDGFB/PKIB/CCNA2/AURKB/CHTF8/HNRNPA1","Infection",29
"GO:0060191","regulation of lipase activity",37,0.475578546761956,1.44896243165395,0.0645161290322581,0.446917406207447,0.412017506789936,1126,"tags=27%, list=12%, signal=24%","TXK/ESR1/ARHGAP6/LPAR1/BICD1/ABL2/ABL1/HDAC9/GNAQ/C5AR1","Infection",10
"GO:0072111","cell proliferation involved in kidney development",10,-0.652813533153904,-1.53069390525528,0.0648769574944072,0.448112395814055,0.413119179339529,1213,"tags=40%, list=13%, signal=35%","GPC3/MYC/PDGFB/GATA3","Infection",4
