"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"EEF1G",0,5.32728742941799,0.897,0.076,0,"EEF1G"
"ATP6V0C",0,7.24310472129986,0.757,0.014,0,"ATP6V0C"
"CSH2",0,5.29002213293527,0.769,0.042,0,"CSH2"
"PRG2",0,5.85051202181647,0.757,0.048,0,"PRG2"
"NME2",0,4.4683324234836,0.794,0.102,0,"NME2"
"RNASEK",0,4.02276185509567,0.773,0.111,0,"RNASEK"
"KISS1",0,4.66491242559719,0.729,0.067,0,"KISS1"
"MRPS24",0,6.06176559686779,0.491,0.012,0,"MRPS24"
"TRAPPC5",1.79190066994686e-306,4.18510305292307,0.652,0.07,3.31358271886573e-302,"TRAPPC5"
"GNG10",2.73430232963584e-270,3.95109145436811,0.591,0.061,5.05627186796259e-266,"GNG10"
"PSG9",4.97542281180684e-265,5.7398456853071,0.336,0.009,9.2005518635932e-261,"PSG9"
"PSG3",1.35352933641208e-256,4.60898367900625,0.46,0.03,2.50294644889322e-252,"PSG3"
"UBE2V1",5.03786217617627e-247,3.81310988860162,0.544,0.053,9.31601473618517e-243,"UBE2V1"
"CSH1",9.18947997945643e-241,3.50449529952813,0.857,0.201,1.69931863780108e-236,"CSH1"
"FTL",9.3507292636042e-220,1.56615099896567,0.979,1,1.72913685542569e-215,"FTL"
"EEF1A1",5.08930150837584e-212,1.31814293159954,0.995,0.998,9.4111363492886e-208,"EEF1A1"
"TPT1",8.96326638810375e-210,1.36704260776338,0.984,0.997,1.65748722048814e-205,"TPT1"
"TFPI2",1.83184805630436e-206,3.61581868120009,0.671,0.119,3.38745342571802e-202,"TFPI2"
"RPL17",2.83857817376967e-206,2.04138413617426,0.956,0.71,5.24909875893487e-202,"RPL17"
"RPLP1",5.11014890061685e-205,1.25208033657424,0.995,0.999,9.44968734702068e-201,"RPLP1"
"MALAT1",2.83696664694986e-203,1.41381869649125,0.974,0.978,5.24611872353968e-199,"MALAT1"
"RPL10",2.99838706779456e-195,1.20353682799898,0.988,0.997,5.54461736576569e-191,"RPL10"
"PSG1",7.00812769621516e-193,5.27290455449306,0.269,0.009,1.29594297358411e-188,"PSG1"
"FTH1",1.42149379780395e-191,1.21679202403264,0.979,1,2.62862633089907e-187,"FTH1"
"ACTB",4.18001976821436e-191,1.15592330878712,0.974,1,7.72969255538199e-187,"ACTB"
"TRIM34",8.69141975287946e-189,6.85349184072836,0.196,0.001,1.60721734070247e-184,"TRIM34"
"RPL13",6.74691315923087e-188,1.1713034857342,0.984,0.999,1.24763918140497e-183,"RPL13"
"MAN2B1",2.78452374900622e-185,3.26299125780912,0.472,0.054,5.14914131666229e-181,"MAN2B1"
"B2M",2.6140245485283e-184,1.12615073382079,0.974,0.998,4.83385419513853e-180,"B2M"
"RPS2",6.34006671813495e-184,1.1113413945022,0.981,0.996,1.17240513751751e-179,"RPS2"
"ZGPAT",1.16906506455375e-181,7.42108946154771,0.189,0.001,2.16183511737279e-177,"ZGPAT"
"TXNDC5",1.44425872234006e-179,4.32608840234702,0.283,0.013,2.67072322935125e-175,"TXNDC5"
"GABARAP",5.87478291220667e-174,2.52262080422216,0.829,0.376,1.08636485612526e-169,"GABARAP"
"RPL13A",1.4956554970519e-173,1.06971032237189,0.979,0.996,2.76576614514836e-169,"RPL13A"
"CDK2AP1",5.76159695855461e-172,3.33005816887769,0.439,0.05,1.06543450957592e-167,"CDK2AP1"
"RPS12",8.38116752035115e-172,1.14055814851872,0.97,0.996,1.54984549786333e-167,"RPS12"
"RPS18",2.33051836105456e-170,1.08896463346288,0.979,0.998,4.30959455326209e-166,"RPS18"
"CALML4",1.49382960506176e-169,3.52120867234464,0.362,0.031,2.7623897056802e-165,"CALML4"
"RPL28",3.93245075481771e-166,1.07085687060163,0.96,0.996,7.27188793580891e-162,"RPL28"
"RPS14",1.06067248427205e-161,1.07849835359291,0.97,0.995,1.96139555791588e-157,"RPS14"
"RPL41",1.01226901453288e-157,1.00181822039527,0.963,0.999,1.8718878616742e-153,"RPL41"
"RPS23",6.63859329806492e-156,1.02945199897912,0.963,0.997,1.22760867267817e-151,"RPS23"
"RPS24",7.6205232858521e-154,1.02366292112502,0.963,0.993,1.40918716601977e-149,"RPS24"
"RPL11",3.5343717169754e-153,0.998534079405692,0.963,0.994,6.53576017903092e-149,"RPL11"
"RPL37",1.33488522506584e-152,1.01082436150517,0.953,0.991,2.46846975819176e-148,"RPL37"
"TMSB10",2.21204989605924e-152,1.06348445444477,0.97,0.999,4.09052266779275e-148,"TMSB10"
"RPL7A",5.48688752312952e-150,1.00670678848508,0.951,0.985,1.01463524077711e-145,"RPL7A"
"TNFSF13",7.06625121483292e-148,6.68704164010069,0.161,0.002,1.3066911746469e-143,"TNFSF13"
"ABHD16A",4.91675160670267e-147,3.44324568061568,0.311,0.026,9.09205707111458e-143,"ABHD16A"
"RPS3A",5.8684896998833e-146,1.00125245808078,0.956,0.992,1.08520111530242e-141,"RPS3A"
"RPS28",1.24325575451116e-144,0.960079882853235,0.942,0.997,2.29902854124204e-140,"RPS28"
"RPS8",2.63869755050474e-144,1.01985434775236,0.956,0.994,4.87947951039337e-140,"RPS8"
"PSG2",7.45732924529049e-144,3.78260722385062,0.353,0.037,1.37900932403912e-139,"PSG2"
"RPL19",1.18863062226025e-143,0.973125908138786,0.942,0.996,2.19801574668366e-139,"RPL19"
"ARHGEF18",5.91070724060276e-141,5.97767807721722,0.159,0.002,1.09300798293226e-136,"ARHGEF18"
"IFI30",8.85154186881659e-141,2.92872924738647,0.591,0.132,1.63682712238156e-136,"IFI30"
"SPP1",1.57171049907351e-140,1.3701485215828,0.909,0.982,2.90640705488674e-136,"SPP1"
"RPL3",2.88475301927225e-140,0.96790040619898,0.956,0.992,5.33448528323825e-136,"RPL3"
"ITM2B",4.02485273036641e-139,0.974634520750619,0.937,0.991,7.44275766899357e-135,"ITM2B"
"RPS6",3.82247869339755e-136,0.94884712213571,0.951,0.996,7.06852759983076e-132,"RPS6"
"RPS27A",2.39655311877407e-135,0.964858935785972,0.949,0.989,4.43170602723702e-131,"RPS27A"
"BCKDHA",2.86210377643369e-135,3.97446113047103,0.236,0.014,5.29260230338118e-131,"BCKDHA"
"RPL32",8.73664400196761e-135,0.937174817655442,0.944,0.996,1.61558020884385e-130,"RPL32"
"ACTG1",1.3425231864312e-133,0.873428258300389,0.93,0.987,2.48259387634858e-129,"ACTG1"
"CYP51A1",1.08515240013802e-132,3.86566775416188,0.227,0.013,2.00666381833523e-128,"CYP51A1"
"RPS16",1.91798387929896e-132,0.94555485997026,0.949,0.989,3.54673578959963e-128,"RPS16"
"MRPL38",2.7556843823037e-132,3.69607133309081,0.28,0.023,5.095811559756e-128,"MRPL38"
"RPL9",2.82590424747694e-132,0.945032889689077,0.953,0.989,5.22566213443435e-128,"RPL9"
"RPL8",6.14533856864357e-131,0.947735105933455,0.956,0.99,1.13639600811357e-126,"RPL8"
"RPL37A",8.04628750674242e-131,0.931085240898874,0.951,0.99,1.48791948574681e-126,"RPL37A"
"RPS11",4.74964204030889e-130,0.956171530884578,0.942,0.983,8.78303806093919e-126,"RPS11"
"GIMAP5",6.72601650504199e-130,2.7186659430778,0.395,0.054,1.24377497211236e-125,"GIMAP5"
"RPS4X",7.98436904558854e-130,0.929423961440355,0.96,0.993,1.47646952391023e-125,"RPS4X"
"RPLP2",1.97089239065148e-129,0.870896094822993,0.951,0.996,3.64457420879271e-125,"RPLP2"
"BOLA2",2.82693470052783e-128,6.95337600046633,0.138,0.001,5.22756764821606e-124,"BOLA2"
"RPL15",5.17249332392742e-127,0.905428368919826,0.937,0.989,9.56497465460658e-123,"RPL15"
"RPL18A",1.94961867875339e-126,0.94443550440447,0.96,0.992,3.60523486075078e-122,"RPL18A"
"RPS19",3.81039106090616e-125,0.871258610385383,0.942,0.994,7.04617514982768e-121,"RPS19"
"RPL30",4.38956582943986e-125,0.918397819514159,0.937,0.984,8.11718513180019e-121,"RPL30"
"RPL27A",5.11839470831165e-125,0.889955188463619,0.951,0.995,9.46493549460991e-121,"RPL27A"
"RPL26",1.19441131294834e-123,0.929076321126965,0.946,0.989,2.20870539990407e-119,"RPL26"
"RPS3",6.9770632662227e-123,0.932681058696744,0.944,0.991,1.2901985391899e-118,"RPS3"
"CD63",2.56167151787499e-122,0.826192907557838,0.925,0.988,4.73704297085442e-118,"CD63"
"RPS15",2.36648552080292e-120,0.850424838988814,0.942,0.996,4.37610502506876e-116,"RPS15"
"RPLP0",1.59627169534024e-119,0.903801661779307,0.942,0.98,2.95182561902317e-115,"RPLP0"
"WBP1",1.91131229665433e-118,3.40123894579002,0.227,0.016,3.53439869897318e-114,"WBP1"
"TMSB4X",1.9907668467246e-118,1.05916031904498,0.879,0.987,3.68132605296312e-114,"TMSB4X"
"FN1",1.17600920577144e-117,2.49404977247911,0.89,0.43,2.17467622331255e-113,"FN1"
"RPL18",1.73621189197231e-117,0.928083110866929,0.939,0.985,3.2106030306352e-113,"RPL18"
"RPS27",6.509776581939e-117,0.907274474071013,0.939,0.994,1.20378788553216e-112,"RPS27"
"RPL12",5.63089162667791e-116,0.905498140356122,0.942,0.991,1.04126447960528e-111,"RPL12"
"PSMA6",2.04171223396454e-115,2.69698613928789,0.561,0.142,3.77553426304723e-111,"PSMA6"
"GNAS",2.2563727357092e-112,1.13956282048233,0.895,0.852,4.17248446287344e-108,"GNAS"
"EIF4A1",4.54868912999061e-112,1.41413391434233,0.855,0.696,8.41143593917863e-108,"EIF4A1"
"RPS29",9.46279047341362e-112,0.867655182798948,0.923,0.99,1.74985921434365e-107,"RPS29"
"HSP90AA1",7.05162385777335e-110,0.908567904969596,0.902,0.946,1.30398628377945e-105,"HSP90AA1"
"PSG4",1.41580894690002e-109,3.49430436903353,0.231,0.019,2.61811390460753e-105,"PSG4"
"UBA52",8.14643143432203e-109,0.835558251047922,0.921,0.986,1.50643810083483e-104,"UBA52"
"RPL14",8.73144681988754e-108,0.848231069204657,0.937,0.981,1.6146191459336e-103,"RPL14"
"RPL39",4.01787790529018e-107,0.843187941402152,0.939,0.991,7.42985982246261e-103,"RPL39"
"MBOAT1",4.50575795595899e-107,3.18053831537894,0.259,0.026,8.33204761215936e-103,"MBOAT1"
"MYL6",2.68650835334409e-106,0.808223205954172,0.935,0.989,4.9678912470039e-102,"MYL6"
"RPS13",7.00899452035569e-106,0.863535023520671,0.937,0.988,1.29610326670417e-101,"RPS13"
"DDX39B",2.36439760279822e-105,2.68265124576556,0.472,0.102,4.37224404709447e-101,"DDX39B"
"LINC00278",2.45201276553237e-104,4.5091445072456,0.152,0.006,4.53426200602246e-100,"LINC00278"
"SRXN1",5.50300071908952e-103,3.80540412217614,0.178,0.01,1.01761489297403e-98,"SRXN1"
"RPS9",1.23599527385649e-102,0.809587855921808,0.916,0.986,2.28560246041541e-98,"RPS9"
"BRI3",3.08937758295831e-102,1.06074774549282,0.853,0.834,5.7128770264065e-98,"BRI3"
"RPL21",1.31369851860722e-101,0.857543590830997,0.93,0.988,2.42929130060847e-97,"RPL21"
"RPL34",1.48708294259866e-101,0.818682536840703,0.937,0.995,2.74991377745344e-97,"RPL34"
"FAU",2.15948035533372e-100,0.770723872777104,0.925,0.985,3.99331107308312e-96,"FAU"
"RPL29",8.63683536451138e-100,0.822450089803036,0.904,0.985,1.59712359560544e-95,"RPL29"
"EDC4",9.19490880849235e-99,5.64378117248572,0.119,0.002,1.70032253686641e-94,"EDC4"
"RPS7",9.65438815981675e-99,0.825402133203328,0.923,0.981,1.78528945851331e-94,"RPS7"
"EIF1",1.77043547499996e-98,0.742731214526632,0.914,0.987,3.27388928036993e-94,"EIF1"
"RPL23",3.17632543913405e-98,0.839357357067554,0.923,0.978,5.87366100204668e-94,"RPL23"
"DUSP1",8.74901888368404e-98,-1.40495821716956,0.423,0.894,1.61786857197085e-93,"DUSP1"
"NGRN",4.72057159340336e-97,3.09227844155363,0.301,0.042,8.72928099052149e-93,"NGRN"
"IRF9",8.85126900646103e-97,2.31127625887353,0.379,0.066,1.63677666467477e-92,"IRF9"
"PFN1",2.57460264198604e-96,0.748237646114176,0.923,0.99,4.76095520556059e-92,"PFN1"
"C17orf49",2.2857270392779e-95,2.43367887911318,0.432,0.091,4.22676644103268e-91,"C17orf49"
"NACA",1.1532627685031e-94,0.821453381283443,0.911,0.974,2.13261351151594e-90,"NACA"
"HSP90AB1",1.39581134307366e-94,0.885962914481464,0.897,0.921,2.58113433561182e-90,"HSP90AB1"
"S100A11",9.50912705059441e-94,0.910960230879521,0.951,0.985,1.75842777419592e-89,"S100A11"
"RPS15A",9.53828228923517e-94,0.785362930374876,0.918,0.992,1.76381916092537e-89,"RPS15A"
"EIF4EBP3",1.17623903081538e-93,3.5080098197611,0.189,0.014,2.1751012157838e-89,"EIF4EBP3"
"RPL6",1.96895545137108e-93,0.865036017596113,0.928,0.975,3.64099242067541e-89,"RPL6"
"PTMA",3.54140283972222e-93,0.794254810605937,0.935,0.984,6.54876213121432e-89,"PTMA"
"GTF2H4",6.10725464737842e-91,5.85322031836925,0.107,0.002,1.12935352939322e-86,"GTF2H4"
"PAM16",2.05337910735666e-89,3.76818832517409,0.175,0.013,3.79710864532394e-85,"PAM16"
"FKBP2",7.46376019788697e-89,-3.09695614778942,0.105,0.629,1.38019853579326e-84,"FKBP2"
"RPL7",9.07671180812521e-89,0.753433844845077,0.93,0.984,1.67846554755851e-84,"RPL7"
"SERF2",2.94971998201372e-87,0.736936666327332,0.923,0.993,5.45462219073977e-83,"SERF2"
"DAB2",3.50483734686975e-87,0.929814751412628,0.834,0.944,6.48114522183153e-83,"DAB2"
"PAGR1",6.72080115902559e-86,2.6645252969979,0.313,0.051,1.24281055032701e-81,"PAGR1"
"RPL23A",1.44291091130632e-85,0.784336697442961,0.923,0.985,2.66823085718765e-81,"RPL23A"
"RPS25",2.21461234923113e-83,0.767003548920092,0.914,0.987,4.09526115619821e-79,"RPS25"
"PSG5",1.77319346366171e-82,3.35878077671129,0.248,0.033,3.27898935300324e-78,"PSG5"
"RPL10A",1.45696513495518e-81,0.817432430095494,0.916,0.972,2.69421992755913e-77,"RPL10A"
"BSCL2",2.85121233401593e-80,3.48344087484875,0.154,0.011,5.27246184806226e-76,"BSCL2"
"RPS20",4.97763048687647e-79,0.769445238997817,0.914,0.979,9.20463429633197e-75,"RPS20"
"RAVER1",4.09748682338186e-78,3.49881522727296,0.159,0.012,7.57707263379773e-74,"RAVER1"
"PTP4A1",1.47646029892225e-77,-8.68717446855969,0.002,0.5,2.73027038476702e-73,"PTP4A1"
"RPS21",1.89512398495177e-77,0.706765530538685,0.886,0.968,3.50446327297281e-73,"RPS21"
"ZFP36",1.90073727913306e-76,-1.31536623369587,0.444,0.826,3.51484337657285e-72,"ZFP36"
"PPDPF",8.80957775444478e-75,-1.05146899324593,0.465,0.84,1.62906711835193e-70,"PPDPF"
"TM9SF1",5.05259721028854e-74,2.45232135020437,0.248,0.037,9.34326276126557e-70,"TM9SF1"
"RPL36A",5.06388488428088e-74,0.900815133658377,0.867,0.884,9.3641359280122e-70,"RPL36A"
"RPL38",1.42231422114715e-73,0.668560251242131,0.902,0.983,2.63014345774532e-69,"RPL38"
"FOSB",2.21820593818393e-73,-1.68436588723551,0.301,0.744,4.10190642088972e-69,"FOSB"
"TICAM2",3.69721559842942e-72,3.68915663660943,0.117,0.006,6.83689108461568e-68,"TICAM2"
"JUNB",4.85349102966422e-72,-1.06884772483799,0.523,0.926,8.97507561205507e-68,"JUNB"
"C18orf32",5.6345376937028e-72,1.94364758804826,0.502,0.158,1.04193871031952e-67,"C18orf32"
"RPL36",1.77387049601785e-71,0.678199934136727,0.907,0.991,3.28024132123621e-67,"RPL36"
"RPL24",3.08245863524408e-70,0.719500305634423,0.895,0.977,5.70008250829335e-66,"RPL24"
"SNX15",1.50998746935788e-69,3.45241070828234,0.124,0.007,2.7922688283366e-65,"SNX15"
"YBX1",1.96885626588032e-69,0.762180604918722,0.855,0.892,3.64080900686589e-65,"YBX1"
"RGS2",3.41895829495015e-69,-1.76756847854951,0.292,0.704,6.32233767902181e-65,"RGS2"
"RPL5",1.71632506953414e-68,0.769346068959712,0.897,0.958,3.17382831858252e-64,"RPL5"
"NOTUM",3.13758158207024e-68,3.13883601987463,0.409,0.116,5.80201586156428e-64,"NOTUM"
"RPL35",1.05237484116832e-66,0.621866037273799,0.902,0.988,1.94605155628846e-62,"RPL35"
"ANKHD1",2.68548444985394e-66,2.04321633794739,0.397,0.104,4.9659978446699e-62,"ANKHD1"
"HMGN4",5.39839415227424e-66,3.02116113899713,0.208,0.029,9.98271046638553e-62,"HMGN4"
"GPS2",2.5102717247598e-65,2.14903240733359,0.39,0.101,4.64199447342581e-61,"GPS2"
"POLD4",4.80366753371906e-65,1.85366379682876,0.481,0.153,8.88294200335328e-61,"POLD4"
"GADD45B",7.77112763176622e-63,-1.18048488977359,0.453,0.812,1.43703692166621e-58,"GADD45B"
"CMC4",1.24329007687968e-62,3.16994763474002,0.133,0.011,2.2990920101659e-58,"CMC4"
"OAZ1",2.27604330490473e-62,0.566632321586618,0.874,0.979,4.20885927942982e-58,"OAZ1"
"LAIR2",3.57999702402306e-62,3.50806452043945,0.369,0.105,6.62013049682345e-58,"LAIR2"
"LIN37",3.74123576188147e-62,3.09766213208248,0.15,0.015,6.91829317087122e-58,"LIN37"
"PPIA",1.40165163956451e-61,0.600156007848581,0.864,0.976,2.5919342118827e-57,"PPIA"
"APOE",1.74694070370348e-61,1.87249883023889,0.713,0.466,3.23044274928848e-57,"APOE"
"SARNP",2.09890278691338e-61,2.0167280974752,0.402,0.111,3.88129103356022e-57,"SARNP"
"CFL1",4.75955168504317e-61,0.541623103958651,0.874,0.987,8.80136297598183e-57,"CFL1"
"HPGD",1.39524748183815e-59,3.12488823749442,0.379,0.115,2.58009164341511e-55,"HPGD"
"RWDD3",2.46436705514061e-59,3.28519544981678,0.121,0.009,4.55710755836602e-55,"RWDD3"
"GAPDH",3.10043095127919e-59,0.67414745425207,0.918,0.984,5.73331691510547e-55,"GAPDH"
"RPS5",3.68686032345141e-59,0.671338590545105,0.9,0.966,6.81774211012634e-55,"RPS5"
"RNF31",3.97505775783878e-59,3.42947769813755,0.1,0.006,7.35067680579547e-55,"RNF31"
"ARPC3",5.9820049731429e-59,0.564786872396819,0.874,0.967,1.10619235963358e-54,"ARPC3"
"IER2",1.81647436407632e-58,-0.886526850024172,0.521,0.873,3.35902439404994e-54,"IER2"
"TUBA1B",1.0321998344759e-57,0.606155509227714,0.857,0.968,1.90874393391283e-53,"TUBA1B"
"PIK3R2",1.05077351284691e-57,2.72381777926047,0.164,0.02,1.94309037995651e-53,"PIK3R2"
"RELL1",1.36902937412542e-57,2.51034012078686,0.196,0.03,2.53160911863272e-53,"RELL1"
"EGR1",6.28250126735958e-57,-1.75989149343699,0.201,0.604,1.16176013436013e-52,"EGR1"
"CCL3",1.3811005024775e-55,-1.00104684681034,0.442,0.862,2.5539310491814e-51,"CCL3"
"RAC1",2.4234099977887e-53,0.734224808709385,0.848,0.849,4.48136976791086e-49,"RAC1"
"IGFLR1",7.92160268995969e-53,1.75876472304539,0.35,0.095,1.46486276942735e-48,"IGFLR1"
"RHOB",2.88962281744221e-52,-1.32589993317217,0.355,0.69,5.34349051401413e-48,"RHOB"
"RPS26",1.18540759085626e-51,0.721895639528865,0.85,0.954,2.1920557170114e-47,"RPS26"
"PAPPA2",1.92606168862422e-51,3.69192649481942,0.171,0.026,3.56167327460391e-47,"PAPPA2"
"NFKBIA",1.01902125255556e-50,-0.932617446857685,0.484,0.805,1.88437410022573e-46,"NFKBIA"
"ACY1",1.96132440736037e-49,2.68369209900883,0.147,0.019,3.6268810940908e-45,"ACY1"
"COX16",4.70478959219305e-49,1.73282233486185,0.404,0.131,8.70009691388339e-45,"COX16"
"CALM1",8.45212597891418e-49,0.65107474219353,0.843,0.925,1.56296713602081e-44,"CALM1"
"RBM4",8.47718928121124e-49,1.97748925563787,0.395,0.126,1.56760184188158e-44,"RBM4"
"ZNF410",1.07782273801434e-48,2.81221644325453,0.131,0.015,1.99310980713611e-44,"ZNF410"
"COX14",1.72198831098488e-48,-1.0017121820777,0.395,0.683,3.18430078467323e-44,"COX14"
"CTSC",4.45954421574191e-48,0.535560412298982,0.787,0.95,8.24658916374995e-44,"CTSC"
"RPP21",4.73370308490872e-48,2.34546110968857,0.29,0.074,8.75356374461321e-44,"RPP21"
"CDKN1C",1.62104032219346e-47,2.14026083219892,0.685,0.387,2.99762776380015e-43,"CDKN1C"
"PFDN5",2.04996353161423e-47,0.525116614246259,0.853,0.986,3.79079256266104e-43,"PFDN5"
"RPS17",3.02198148006499e-47,0.820322421629728,0.846,0.801,5.58824815293618e-43,"RPS17"
"XIST",6.36039082436576e-47,-2.16249815637817,0.079,0.453,1.17616347124172e-42,"XIST"
"LINC00342",1.16161482203083e-46,2.38063967605043,0.164,0.025,2.14805812889942e-42,"LINC00342"
"NDUFB3",1.69151488379152e-46,-0.821845391741333,0.463,0.762,3.12794932310729e-42,"NDUFB3"
"CGA",2.67102560943115e-46,1.55285328592299,0.904,0.664,4.93926055696009e-42,"CGA"
"RPSA",7.65447898426849e-46,0.663550917663891,0.874,0.953,1.41546625377093e-41,"RPSA"
"TIMM8B",9.76588373132788e-46,-0.857974253403289,0.474,0.769,1.80590721959715e-41,"TIMM8B"
"INHBA",1.3665320804669e-45,3.97139707336857,0.117,0.013,2.5269911231994e-41,"INHBA"
"ARPC2",1.73723969051163e-45,0.607775434245692,0.853,0.931,3.2125036356941e-41,"ARPC2"
"CD14",1.89658354360244e-45,0.572924857151562,0.785,0.953,3.50716228882964e-41,"CD14"
"ALDOA",2.73494600014013e-45,-2.91606910441523,0.133,0.455,5.05746214345913e-41,"ALDOA"
"NPC2",3.75275448499345e-45,0.45865360045402,0.829,0.984,6.93959359364989e-41,"NPC2"
"CXCL8",5.24161431972151e-45,-2.89342341176082,0.107,0.447,9.69279320002902e-41,"CXCL8"
"RPL35A",1.91030339177124e-44,0.527407644891347,0.86,0.982,3.53253303206338e-40,"RPL35A"
"SEC61G",6.52779217116635e-44,-0.489184977042901,0.544,0.851,1.20711932829208e-39,"SEC61G"
"SLIRP",8.33812240186885e-44,-0.932015262583668,0.439,0.715,1.54188559455359e-39,"SLIRP"
"SNRPE",1.22373940510107e-43,-0.601327200295232,0.439,0.727,2.26293890791289e-39,"SNRPE"
"MIF",2.93025474447208e-43,1.20462577881124,0.799,0.684,5.41862707347778e-39,"MIF"
"MTG1",3.02361779939442e-43,1.74491692826609,0.213,0.045,5.59127403464015e-39,"MTG1"
"F13A1",4.951148348818e-43,0.690543217845665,0.766,0.904,9.15566352663424e-39,"F13A1"
"NR4A2",7.19981457389038e-43,-2.47265775204652,0.138,0.464,1.33138971100381e-38,"NR4A2"
"TIMP2",8.43238338319485e-43,0.829591256545593,0.79,0.781,1.55931633522039e-38,"TIMP2"
"AOC1",8.92669990054973e-43,3.47813942181194,0.189,0.039,1.65072534560966e-38,"AOC1"
"CTSZ",1.57659054726217e-42,0.666155298236863,0.776,0.864,2.91543123999721e-38,"CTSZ"
"C1QA",2.07966706279944e-42,0.588915253509719,0.799,0.943,3.84572033252872e-38,"C1QA"
"RPL27",3.23946851577705e-42,0.574216075991846,0.876,0.979,5.99042517937492e-38,"RPL27"
"POLR2G",3.93729972796488e-42,-0.967028747428492,0.432,0.687,7.28085465695265e-38,"POLR2G"
"TRA2B",4.11651605687062e-42,-0.98581573009368,0.428,0.708,7.61226149236515e-38,"TRA2B"
"SNRPG",4.64237999984429e-42,-0.537594058861409,0.509,0.787,8.58468909571206e-38,"SNRPG"
"MCL1",6.56041068675492e-42,-0.827343889833971,0.516,0.779,1.21315114419472e-37,"MCL1"
"CD81",7.62634616543825e-42,0.72770727474692,0.738,0.763,1.41026393291284e-37,"CD81"
"NDUFB4",8.75887327796188e-42,-0.518583858120453,0.549,0.822,1.61969084656071e-37,"NDUFB4"
"CTSL",1.59349227939185e-41,0.696462161108287,0.843,0.928,2.94668592305142e-37,"CTSL"
"CD36",2.94069088864677e-41,0.566787546476774,0.757,0.919,5.43792559128561e-37,"CD36"
"UQCRQ",5.55684990435848e-41,-0.491714487644462,0.621,0.921,1.02757268431397e-36,"UQCRQ"
"TMEM256",9.61784635672832e-41,-0.925301140823626,0.442,0.709,1.7785321482862e-36,"TMEM256"
"PRR13",1.34769534356682e-40,-0.637348367961889,0.542,0.801,2.49215822932377e-36,"PRR13"
"POLR2E",3.5919840444976e-40,-0.710849981781022,0.47,0.74,6.64229689508496e-36,"POLR2E"
"SMG8",4.89676705908404e-40,3.04943296942486,0.105,0.012,9.0551016456582e-36,"SMG8"
"ARPC1B",6.64821998266125e-40,0.593138209755334,0.822,0.88,1.22938883919372e-35,"ARPC1B"
"MARCKS",8.57360751679304e-40,0.682180304676824,0.769,0.834,1.58543150200537e-35,"MARCKS"
"IER3",1.41645692011082e-39,-1.29519030912715,0.292,0.613,2.61931213666893e-35,"IER3"
"PSG6",1.67977097817633e-39,2.98555658562604,0.11,0.013,3.10623249284368e-35,"PSG6"
"USP9Y",2.52971609641674e-39,2.18947238963145,0.143,0.023,4.67795100549383e-35,"USP9Y"
"UQCC2",2.83255275424449e-39,-0.778767502470038,0.421,0.687,5.23795655314891e-35,"UQCC2"
"PAPPA",3.79718696323517e-39,3.50530093745004,0.131,0.02,7.02175813241448e-35,"PAPPA"
"SFT2D1",3.87522620419545e-39,-0.78024417491895,0.458,0.714,7.16606829679822e-35,"SFT2D1"
"RNF181",4.52678229021118e-39,-0.551206129562815,0.54,0.792,8.37092581105851e-35,"RNF181"
"CHTF8",6.58863652646226e-39,-6.02909827132458,0.012,0.312,1.2183706664734e-34,"CHTF8"
"PSMB7",9.2363515328012e-39,-0.68621396573822,0.458,0.706,1.7079861254456e-34,"PSMB7"
"NDUFA6",1.03711559161996e-38,-0.581704886666916,0.493,0.743,1.91783415202362e-34,"NDUFA6"
"ERH",1.49845805180398e-38,-0.616610804458051,0.537,0.818,2.77094862939592e-34,"ERH"
"GNAI2",3.7621071947839e-38,0.609842541908988,0.757,0.803,6.95688862459439e-34,"GNAI2"
"NDUFAF3",4.8313445176891e-38,-0.765570056447735,0.465,0.737,8.93412228211068e-34,"NDUFAF3"
"KLF6",7.68065530443795e-38,-0.628848050898345,0.591,0.9,1.42030677889667e-33,"KLF6"
"RPL22",8.95431761064789e-38,0.465260250459421,0.862,0.982,1.65583241256101e-33,"RPL22"
"KLF4",3.48356010186077e-37,-2.47349389255696,0.121,0.422,6.44179934036093e-33,"KLF4"
"FCGRT",4.72826221346448e-37,0.488719550245626,0.764,0.934,8.74350248513851e-33,"FCGRT"
"CHMP4B",4.85891382991436e-37,-1.0858937691988,0.315,0.585,8.98510345427763e-33,"CHMP4B"
"COX17",7.15855992475591e-37,-0.82183241494953,0.418,0.681,1.32376090128586e-32,"COX17"
"LAMTOR2",1.44214130230028e-36,-0.538004621281171,0.57,0.859,2.66680769621369e-32,"LAMTOR2"
"TTC4",2.05494373813473e-36,2.4588465986322,0.112,0.015,3.80000196055874e-32,"TTC4"
"ZNF585A",2.11984082121844e-36,2.30087690680167,0.194,0.044,3.92000964659714e-32,"ZNF585A"
"AMACR",1.68357858507423e-35,2.57779035635804,0.117,0.017,3.11327351951927e-31,"AMACR"
"NDUFA2",2.23247159767983e-35,-0.710842580144517,0.505,0.789,4.12828647842954e-31,"NDUFA2"
"SRCAP",2.61867267412742e-35,2.23371599250169,0.133,0.022,4.84244950899643e-31,"SRCAP"
"NAA38",2.79328625360149e-35,-0.68192410305926,0.463,0.71,5.16534494015987e-31,"NAA38"
