"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002287","alpha-beta T cell activation involved in immune response",37,0.680944832529156,2.07058761070134,6.36123287205658e-05,0.0139549513919409,0.0129018026467179,395,"tags=30%, list=5%, signal=28%","SEMA4A/ZC3H12A/NFKBIZ/SOCS3/ASCL2/NFKBID/RIPK2/IL18/JUNB/RELB/BATF"
"GO:0002293","alpha-beta T cell differentiation involved in immune response",37,0.680944832529156,2.07058761070134,6.36123287205658e-05,0.0139549513919409,0.0129018026467179,395,"tags=30%, list=5%, signal=28%","SEMA4A/ZC3H12A/NFKBIZ/SOCS3/ASCL2/NFKBID/RIPK2/IL18/JUNB/RELB/BATF"
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response",37,0.680944832529156,2.07058761070134,6.36123287205658e-05,0.0139549513919409,0.0129018026467179,395,"tags=30%, list=5%, signal=28%","SEMA4A/ZC3H12A/NFKBIZ/SOCS3/ASCL2/NFKBID/RIPK2/IL18/JUNB/RELB/BATF"
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",11,0.876390577814019,2.04028789431919,4.05857129697444e-05,0.0139549513919409,0.0129018026467179,337,"tags=55%, list=5%, signal=52%","RGS1/MARCO/AKAP12/RGS2/S1PR1/RIC8A"
"GO:2000319","regulation of T-helper 17 cell differentiation",11,0.868081602210722,2.02094411910439,7.18485678967236e-05,0.0139549513919409,0.0129018026467179,395,"tags=55%, list=5%, signal=52%","ZC3H12A/NFKBIZ/ASCL2/NFKBID/JUNB/BATF"
"GO:0046631","alpha-beta T cell activation",89,0.546703008264202,1.972970621803,7.01101545520729e-05,0.0139549513919409,0.0129018026467179,395,"tags=20%, list=5%, signal=19%","SEMA4A/ZC3H12A/CD83/IRF1/NFKBIZ/ARG2/SOCS1/SOCS3/ASCL2/NFKBID/HSPH1/RIPK2/FOSL2/EBI3/IL18/JUNB/RELB/BATF"
"GO:0010721","negative regulation of cell development",115,0.514122904574613,1.94231186246682,6.24747110354841e-05,0.0139549513919409,0.0129018026467179,620,"tags=22%, list=9%, signal=20%","SEMA4A/GPR68/HLA-G/ZC3H12A/BCL11A/IRF1/GSK3A/SOCS1/FSTL3/DUSP10/ASCL2/TRIB1/IFRD1/ID2/PROX1/TOB2/TREM2/BTG2/TNF/SEMA4B/VEGFA/RNF6/DNAJB11/TSPO/CEBPA"
"GO:0045786","negative regulation of cell cycle",184,0.450599935740138,1.79061171967473,5.44129030683756e-05,0.0139549513919409,0.0129018026467179,678,"tags=21%, list=9%, signal=20%","HLA-G/CDKN1A/PLK2/FOXC1/PTGS2/NR4A1/TEX14/TSPYL2/KLF4/PLK3/HEXIM1/HPGD/CDKN2A/SIRT1/GPNMB/NUPR1/PROX1/CRY1/SLFN11/RGCC/BTG2/SDE2/TNF/ATF5/HUS1/IER3/RBBP8/TELO2/HHEX/HTRA2/PPP1R10/NUBP1/BTG1/TP53BP2/ZNF830/NME6/CEBPA/PTPRK/DUSP1"
"GO:0048514","blood vessel morphogenesis",246,0.417475992196055,1.71666842075011,4.78591815479499e-05,0.0139549513919409,0.0129018026467179,649,"tags=20%, list=9%, signal=19%","SEMA4A/HLA-G/CXCL8/ZC3H12A/PLK2/FOXC1/FLT1/PTGS2/NR4A1/JMJD6/TIPARP/EGR3/TNFAIP3/SPARC/KLF4/ADM/COL3A1/HPGD/SIRT1/GPNMB/KLF2/APOE/FN1/EPHB3/PROX1/SERPINE1/TGFBR3/IL18/S1PR1/COL4A1/RGCC/C5AR1/JUNB/TNF/HHEX/MMP2/GADD45A/VEGFA/BTG1/SPRY2/ITGA5/ENG/COL4A2/CLIC4/TYMP/HS6ST1/PKNOX1/PRCP/S100A1"
"GO:0043068","positive regulation of programmed cell death",280,0.396778180433809,1.66055454482799,7.06266560957598e-05,0.0139549513919409,0.0129018026467179,597,"tags=18%, list=8%, signal=17%","HLA-G/HTRA1/CDKN1A/ZC3H12A/ATF3/PMAIP1/GBP2/CCL5/PTGS2/NR4A1/DDIT3/DEDD2/ADM/BCL2A1/CALHM2/JUN/IFIT2/CTSK/HPGD/TNFRSF10B/CDKN2A/SIRT1/AKAP12/RIPK2/NUPR1/ATF4/VNN1/SLC9A1/MAGED1/HYAL2/TNFSF10/RGCC/DNAJA1/S100A8/ZNF622/RYBP/TNF/BCL10/ID3/HTRA2/MMP2/BCL2L11/GADD45A/BTG1/TP53BP2/HSPD1/SAV1/ITM2C/TSPO"
