"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.85538938867609e-15,0.509362878810258,0.607,0.433,1.63753860575398e-10,"2","TIMP1"
2.82109891910884e-14,0.523583950578125,0.895,0.725,5.21677612121607e-10,"2","SRGN"
5.48170490983201e-12,0.716007012772543,0.48,0.257,1.01367687192613e-07,"2","TNFSF10"
1.54265093112843e-10,0.541581038836239,0.664,0.506,2.8526701018427e-06,"2","S100A6"
6.53290993793427e-10,0.825135633847308,0.407,0.242,1.20806570572281e-05,"2","CCL13"
2.14189111278066e-09,0.787702144628726,0.404,0.219,3.960785045754e-05,"2","DPYD"
2.70713419869117e-07,1.08818958973453,0.393,0.233,0.00500603256021971,"2","CAPG"
5.24136978375392e-05,0.757309090389924,0.408,0.269,0.969234100411774,"2","NUPR1"
4.05663155636794e-27,0.585342612487345,0.909,0.777,7.5015230740356e-23,"3","KLF6"
6.4833810730445e-26,0.693179558643379,0.962,0.724,1.19890682802739e-21,"3","HSPA1A"
4.3880713807921e-24,0.527440721301702,0.92,0.788,8.11442159736075e-20,"3","STAB1"
7.6156672727401e-24,0.661067514334376,0.848,0.645,1.4082891920751e-19,"3","KLF2"
7.89146824082759e-21,0.80423487743827,0.851,0.593,1.45929030709384e-16,"3","HSPA1B"
1.01441296890279e-20,0.895028425074913,0.678,0.514,1.87585246209504e-16,"3","PDK4"
1.14809964581465e-16,0.706809970345571,0.685,0.505,2.12306586504046e-12,"3","CD93"
1.7232035479198e-15,0.547970483987426,0.637,0.457,3.1865480008133e-11,"3","RNASEK"
5.36204403299081e-14,0.669314589251453,0.66,0.446,9.91549182580661e-10,"3","GNG10"
3.24553628012486e-13,0.612640386288909,0.788,0.615,6.00164568920689e-09,"3","DNAJB1"
9.08119594369314e-13,0.552226694149688,0.762,0.628,1.67929475390774e-08,"3","CCL3"
1.72223903331979e-11,0.568453663189982,0.746,0.593,3.18476442041495e-07,"3","IER3"
1.04512055610458e-10,0.515796123770249,0.77,0.644,1.93263693234859e-06,"3","RHOB"
1.89198222819192e-10,0.665535911913807,0.741,0.561,3.4986535363725e-06,"3","CCL4"
2.73661240115064e-10,0.846456252188773,0.546,0.359,5.06054365220777e-06,"3","CCL4L2"
6.67947536829645e-10,0.583311498859375,0.601,0.48,1.23516858510538e-05,"3","KLF4"
3.3670196545861e-09,0.593648670154968,0.557,0.402,6.22629274526062e-05,"3","EMB"
5.0848535633452e-08,0.613577259823013,0.58,0.476,0.000940291120933795,"3","NFKBIZ"
2.39236093069184e-06,0.519941087269162,0.533,0.488,0.0442395383303535,"3","CD83"
2.26668005819625e-05,0.622357639741079,0.453,0.419,0.419154476361651,"3","SGK1"
3.10929338263529e-05,0.567999184298863,0.371,0.267,0.574970532316917,"3","C4BPB"
0.000255640235732707,0.645605638652491,0.479,0.348,1,"3","CD209"
4.97461199865547e-43,0.848008991516209,0.876,0.735,9.1990525079137e-39,"4","PFDN5"
1.52334527573602e-21,1.21628377197876,0.549,0.396,2.81697008389104e-17,"4","EEF1G"
8.78428431976193e-19,0.85460904967237,0.656,0.621,1.62438985641038e-14,"4","GABARAP"
5.00098234743957e-14,1.16936865114022,0.548,0.457,9.24781655688525e-10,"4","GNG10"
5.75781172776513e-11,1.03980835951941,0.556,0.465,1.06473454469833e-06,"4","RNASEK"
7.21766761151651e-11,0.729052616257753,0.569,0.535,1.33469109472163e-06,"4","ATP6V0C"
1.74869331395577e-09,1.10134763625439,0.511,0.424,3.23368367616701e-05,"4","NME2"
1.66092732360392e-07,0.645129311274443,0.656,0.612,0.00307138680680837,"4","CFD"
0.00486097202537975,0.561315183668896,0.521,0.551,1,"4","SLC40A1"
7.0687235353007e-119,2.16922694357893,0.959,0.495,1.30714835614781e-114,"5","FN1"
3.09654840457787e-117,2.70617872276347,0.92,0.323,5.7261373097454e-113,"5","PRG2"
3.43931043245067e-79,2.80821592905549,0.751,0.254,6.35997285168777e-75,"5","SERPINE2"
4.37560392451835e-79,2.17924479675839,0.825,0.388,8.09136677721933e-75,"5","TIMP3"
1.60058640798013e-56,3.12927403527275,0.554,0.128,2.95980438563685e-52,"5","AOC1"
3.40676323768279e-49,2.62291651321312,0.557,0.205,6.29978657912301e-45,"5","FLT1"
1.07590755981054e-46,2.98785484414772,0.491,0.128,1.98956825960166e-42,"5","NOTUM"
1.67550835134276e-46,1.79153573304029,0.682,0.39,3.09835004330303e-42,"5","EEF1G"
5.7697336494179e-46,0.571052372110548,0.997,0.982,1.06693914645036e-41,"5","TMSB4X"
2.34311180631301e-42,0.626324331815352,0.983,0.953,4.33288235223402e-38,"5","C1QA"
7.27704306248783e-40,0.621751322991494,0.984,0.941,1.34567080311525e-35,"5","RNASE1"
