"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"DPY19L3",0.605071985099649,-0.487022275630724,0.098,0.1,1,"DPY19L3"
"NLRC4",0.605124581298345,-1.03630902721326,0.082,0.085,1,"NLRC4"
"CD19",0.605263602576681,-0.683627332075242,0.019,0.015,1,"CD19"
"COQ3",0.605673013558925,-1.17662434585596,0.037,0.032,1,"COQ3"
"TINAGL1",0.606185506799629,1.2296530714083,0.105,0.101,1,"TINAGL1"
"CDKN2AIPNL",0.606266006833758,-0.651356718141439,0.121,0.105,1,"CDKN2AIPNL"
"DPY19L1",0.606276524870585,-0.411215578922498,0.119,0.104,1,"DPY19L1"
"RNF145",0.606796859016015,-0.346785073670502,0.397,0.344,1,"RNF145"
"ZCCHC8",0.606926946076713,-0.308500787116123,0.157,0.137,1,"ZCCHC8"
"PRC1",0.607604668222539,0.66418872187595,0.072,0.067,1,"PRC1"
"ACOT4",0.607780304151431,-0.444469790629631,0.051,0.045,1,"ACOT4"
"SYNGAP1",0.607889123238943,-0.93712286891239,0.019,0.015,1,"SYNGAP1"
"DENND2D",0.608091392715185,-0.323656121273237,0.339,0.303,1,"DENND2D"
"GOLIM4",0.608261844044264,-0.363207024686383,0.273,0.23,1,"GOLIM4"
"XYLB",0.608593967197056,-0.291820874124065,0.04,0.044,1,"XYLB"
"TSC22D4",0.608630424893343,-0.351987105779347,0.4,0.347,1,"TSC22D4"
"RB1CC1",0.608741785619972,-0.314605458537043,0.329,0.276,1,"RB1CC1"
"UHMK1",0.608898920398788,-0.329488661875307,0.269,0.229,1,"UHMK1"
"PPP1R12B",0.608949993938158,-0.402581927939216,0.138,0.121,1,"PPP1R12B"
"MTRF1",0.609020936866029,-0.995793949250483,0.044,0.048,1,"MTRF1"
"STS",0.609191903534022,-0.437619622785002,0.054,0.058,1,"STS"
"TMPRSS4",0.60972258105901,-1.4029445863412,0.016,0.013,1,"TMPRSS4"
"AP1AR",0.60999748747445,-0.301064769577598,0.238,0.205,1,"AP1AR"
"ARFGEF1",0.6103343111322,-0.481466173395785,0.22,0.209,1,"ARFGEF1"
"AAR2",0.610516828854098,-0.654713804033686,0.103,0.09,1,"AAR2"
"B9D2",0.611052774813672,-0.77315302889018,0.068,0.072,1,"B9D2"
"ASB7",0.611064171568078,-0.52737423407366,0.098,0.085,1,"ASB7"
"ABCB10",0.611178635098192,-1.07052614745945,0.091,0.093,1,"ABCB10"
"SLC7A5",0.611205364029374,-0.417981258689847,0.044,0.049,1,"SLC7A5"
"ETV1",0.611503699084851,-0.983062689376754,0.063,0.055,1,"ETV1"
"CTDP1",0.611644490533169,-0.596066785783271,0.089,0.078,1,"CTDP1"
"ERI2",0.612054541075041,-0.814756065491478,0.089,0.077,1,"ERI2"
"UBXN6",0.612166944337535,-0.425819908554764,0.283,0.236,1,"UBXN6"
"IRAK1BP1",0.612298888823512,-0.531584261576191,0.028,0.024,1,"IRAK1BP1"
"RMI1",0.612383836092371,-0.386401883648881,0.121,0.106,1,"RMI1"
"RHBDD2",0.612476334352248,-0.600493581190646,0.192,0.182,1,"RHBDD2"
"PSTPIP1",0.612490400897378,-0.371609286229973,0.22,0.188,1,"PSTPIP1"
"NINJ2",0.61333033656441,-0.671959149712006,0.171,0.145,1,"NINJ2"
"NMD3",0.613364239337419,-0.424673261376196,0.117,0.118,1,"NMD3"
"PNPLA8",0.613539372235586,-0.336555632636041,0.257,0.215,1,"PNPLA8"
"MAD1L1",0.613626557975301,-0.557581181407038,0.194,0.164,1,"MAD1L1"
"AKT3",0.614122173738196,0.442181178284669,0.028,0.024,1,"AKT3"
"C3orf14",0.615273482771698,-0.467316552567743,0.164,0.142,1,"C3orf14"
"HACL1",0.615398588846043,-0.800207062658011,0.063,0.067,1,"HACL1"
"MROH8",0.61541361274479,-0.934250865149399,0.014,0.017,1,"MROH8"
"GTF2IRD2B",0.61542011534241,-1.25414257015897,0.028,0.032,1,"GTF2IRD2B"
"RBM15",0.61613480185282,-0.518769507602451,0.082,0.072,1,"RBM15"
"E2F3",0.616228047256347,-0.296811369202647,0.255,0.239,1,"E2F3"
"ST3GAL2",0.616638037335164,-0.788505818621714,0.126,0.108,1,"ST3GAL2"
"CKMT2-AS1",0.617070765816275,-1.45103980569274,0.037,0.041,1,"CKMT2-AS1"
"IVNS1ABP",0.617104011769025,-0.383193427609032,0.22,0.209,1,"IVNS1ABP"
"GDI1",0.617402330139652,-0.410355149077068,0.229,0.21,1,"GDI1"
"CCDC28B",0.617476768337365,-0.453621877943041,0.051,0.055,1,"CCDC28B"
"IL18BP",0.617537043848034,-0.634336700457855,0.051,0.045,1,"IL18BP"
"SOGA1",0.617570044769373,-0.465204204372295,0.126,0.125,1,"SOGA1"
"CCDC102B",0.617968705051122,0.259823889039054,0.033,0.028,1,"CCDC102B"
"LINC01220",0.618122621010518,-0.922759963803163,0.016,0.02,1,"LINC01220"
"PPP6R2",0.618397356474217,-0.403445892259081,0.215,0.183,1,"PPP6R2"
"MMP17",0.618461970950327,-0.33882377387384,0.012,0.009,1,"MMP17"
"MCM3AP",0.618510633395787,-0.326454234897981,0.178,0.156,1,"MCM3AP"
"NF2",0.619039734838434,-0.781949966562639,0.089,0.091,1,"NF2"
"ZNF583",0.619712166381246,-0.7827166682858,0.035,0.03,1,"ZNF583"
"PGM2",0.619775845446838,-0.276715310115884,0.241,0.204,1,"PGM2"
"DELE1",0.620146859181911,-0.402599307632042,0.287,0.26,1,"DELE1"
"SNRNP48",0.620174090164874,-0.453282384561671,0.138,0.137,1,"SNRNP48"
"ATP2B3",0.620301725017487,-0.329359478883809,0.012,0.009,1,"ATP2B3"
"AIDA",0.620381038154668,-0.444421486441652,0.236,0.202,1,"AIDA"
"PRRG1",0.620436805133543,-1.01526906107835,0.082,0.084,1,"PRRG1"
"TPX2",0.620666731224085,0.735923012832144,0.091,0.087,1,"TPX2"
"CCNJ",0.620900579179583,-0.443412975730694,0.035,0.03,1,"CCNJ"
"SDHAF3",0.620950142112211,-0.45795301261495,0.159,0.137,1,"SDHAF3"
"HOXB4",0.620976547560146,0.341156483023704,0.03,0.035,1,"HOXB4"
"WDR5",0.621073539612214,-0.727165511652697,0.082,0.084,1,"WDR5"
"GDAP1",0.621349488964922,-0.956919719598945,0.061,0.064,1,"GDAP1"
"NAXE",0.621587248548636,-0.261815610624483,0.294,0.268,1,"NAXE"
"DPF2",0.621626287274169,-0.355138193987871,0.166,0.146,1,"DPF2"
"IL34",0.621731405753662,-0.797107639924077,0.04,0.034,1,"IL34"
"GAK",0.621849319239691,-0.461376012283837,0.329,0.294,1,"GAK"
"LMTK2",0.621861504667314,-0.685095095253639,0.044,0.038,1,"LMTK2"
"EHBP1L1",0.622049437248035,-0.404780024415089,0.311,0.28,1,"EHBP1L1"
"NBAS",0.622138627727161,-0.758761026767275,0.175,0.165,1,"NBAS"
"NCK1",0.622159072283992,-0.351860391413671,0.252,0.232,1,"NCK1"
"MECR",0.622650947321468,-0.716022405396255,0.077,0.08,1,"MECR"
"FKBP1B",0.623055178016233,-0.924608091962173,0.049,0.053,1,"FKBP1B"
"DNASE1",0.623775628036434,-1.17077713541518,0.056,0.059,1,"DNASE1"
"SULT1A1",0.623808784850656,-0.329970518704226,0.234,0.203,1,"SULT1A1"
"ZNF333",0.623992301943554,-0.417963755117832,0.07,0.074,1,"ZNF333"
"LIN9",0.624119693682049,-0.314808286363629,0.023,0.027,1,"LIN9"
"PIGC",0.624424871221977,-0.609852588007602,0.187,0.177,1,"PIGC"
"ATP8A2",0.624625277154482,-1.72973305769786,0.016,0.019,1,"ATP8A2"
"TMEM97",0.624820895088558,-0.276583651222983,0.124,0.109,1,"TMEM97"
"TMEM254",0.625265283672138,-0.712513582170413,0.112,0.097,1,"TMEM254"
"CTBP1-DT",0.625380222890037,-0.26058217023196,0.063,0.055,1,"CTBP1-DT"
"ACOT8",0.625450540340404,-0.813883856369561,0.119,0.118,1,"ACOT8"
"EIF2B1",0.625492914278768,-0.261349755662514,0.203,0.177,1,"EIF2B1"
"PGBD1",0.625824778545993,-1.53946025159214,0.016,0.019,1,"PGBD1"
"TMCC2",0.626403962785492,-1.34795139913034,0.012,0.009,1,"TMCC2"
"TNFSF9",0.626516024729439,-0.841136995878551,0.129,0.126,1,"TNFSF9"
"SIAE",0.626543432812228,-0.575142795891877,0.042,0.046,1,"SIAE"
"ZNF713",0.626594960554862,-1.43149121065477,0.012,0.014,1,"ZNF713"
"SGO2",0.626594986164655,0.284994507808792,0.096,0.087,1,"SGO2"
"TDRD3",0.627039687600925,-0.585217784090404,0.107,0.094,1,"TDRD3"
"USP34",0.627062379457422,-0.373933712699121,0.278,0.255,1,"USP34"
"EXOC3-AS1",0.627114242028415,-0.573513681107849,0.028,0.024,1,"EXOC3-AS1"
"CREB3",0.627339379496415,-0.553510308328977,0.152,0.131,1,"CREB3"
"NRL",0.627639491386912,-1.48470004321522,0.012,0.014,1,"NRL"
"ZSWIM7",0.627716859757112,-0.300194019090267,0.236,0.221,1,"ZSWIM7"
"ISOC1",0.627807363441191,-0.435118994744459,0.086,0.089,1,"ISOC1"
"ZNF337-AS1",0.627972812766408,-0.680790035218494,0.014,0.011,1,"ZNF337-AS1"
"SNAP47",0.627984512667935,-0.557242805254465,0.082,0.072,1,"SNAP47"
"ZNF284",0.62837616780778,-0.651058052332579,0.019,0.015,1,"ZNF284"
"SOCS5",0.628580945908597,-0.320265189894789,0.061,0.053,1,"SOCS5"
"RAB23",0.62881668024133,0.418774136310599,0.033,0.028,1,"RAB23"
"NUDT1",0.629114504383763,-0.309162092141977,0.371,0.305,1,"NUDT1"
"TBC1D31",0.629449299062729,-0.414104644632284,0.047,0.051,1,"TBC1D31"
"NETO2",0.629565915487234,-0.266872426737717,0.03,0.026,1,"NETO2"
