"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"TP53I11",1.30362166711519e-75,-0.0865583305144293,0.327,0.092,2.59942160422769e-71,"TP53I11"
"TSPAN17",1.34953322189732e-75,0.323521185186448,0.253,0.057,2.69096924446325e-71,"TSPAN17"
"MSRB2",1.35029731187622e-75,-0.147386416366512,0.689,0.262,2.69249283988117e-71,"MSRB2"
"PPP1R12A",1.35194628510456e-75,0.366327009219686,0.943,0.451,2.6957808924985e-71,"PPP1R12A"
"ZHX1",1.37191573035287e-75,-0.0266619968770004,0.453,0.151,2.73559996632363e-71,"ZHX1"
"PRPF38A",1.504604809401e-75,0.0253729670730001,0.365,0.11,3.00018198994559e-71,"PRPF38A"
"RAPH1",1.58409368742516e-75,0.113344820738368,0.767,0.308,3.15868281272577e-71,"RAPH1"
"RILP",1.65557383505848e-75,-0.0580756771598683,0.35,0.103,3.30121422710661e-71,"RILP"
"GIPC2",1.78001288253897e-75,-0.0673994669245496,0.628,0.235,3.5493456877827e-71,"GIPC2"
"CDC34",1.78050274939554e-75,-0.184366577395631,0.388,0.12,3.55032248229471e-71,"CDC34"
"CLCN5",1.7999564375571e-75,0.094179348330646,0.597,0.222,3.58911313648886e-71,"CLCN5"
"ERI3",1.80270893392483e-75,0.126531349271227,0.397,0.125,3.5946016142461e-71,"ERI3"
"LMNA",1.92766897620804e-75,-0.139510642711036,0.901,0.376,3.84377193855882e-71,"LMNA"
"KANTR",1.99693987094787e-75,0.503931833701571,0.295,0.077,3.98189810267005e-71,"KANTR"
"RAB20",2.01077206292351e-75,0.162022003853411,0.775,0.318,4.00947949346948e-71,"RAB20"
"CSNK2A2",2.03781915792563e-75,-0.140847455394733,0.5,0.173,4.0634114009037e-71,"CSNK2A2"
"RIDA",2.09989990177409e-75,0.204262069267352,0.226,0.045,4.18720040413754e-71,"RIDA"
"TMC6",2.50310120990094e-75,-0.074136623169102,0.675,0.256,4.99118381254247e-71,"TMC6"
"LENG1",2.54763374717014e-75,0.399822122643498,0.29,0.075,5.07998169185727e-71,"LENG1"
"CHD7",2.65746594639907e-75,0.0539785370308165,0.703,0.27,5.29898709711975e-71,"CHD7"
