"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.35525920876472e-14,1.15114476390796,0.337,0.148,2.70238686227686e-10,"9","RAE1"
1.42454664234641e-14,0.74023680132183,0.429,0.225,2.84054600483875e-10,"9","SS18L2"
1.46080225319033e-14,0.905599265685738,0.365,0.169,2.91283969286152e-10,"9","MRPS18A"
1.5779634710827e-14,1.38426935763733,0.31,0.111,3.14645916133891e-10,"9","TOP2A"
1.68412921854822e-14,1.12239534280727,0.333,0.142,3.35815366178516e-10,"9","RABIF"
1.6855521193624e-14,1.04364510694702,0.375,0.179,3.36099092600862e-10,"9","TATDN1"
1.69823274572122e-14,1.27464945460029,0.315,0.13,3.38627609496811e-10,"9","ZNF511"
1.71867383141706e-14,0.515398463194405,0.506,0.293,3.42703561984562e-10,"9","ARID5A"
1.7754410282587e-14,1.42219622480937,0.305,0.12,3.54022941034784e-10,"9","ASNSD1"
1.80467593714904e-14,0.68468985244578,0.489,0.281,3.59852381867518e-10,"9","DGUOK"
1.98852207871331e-14,1.15033749585181,0.337,0.143,3.96511302495433e-10,"9","TEX30"
2.02191262936878e-14,0.822025893246343,0.422,0.207,4.03169378296135e-10,"9","RBPMS"
2.05793004863027e-14,0.901542305487224,0.387,0.188,4.10351251696875e-10,"9","CDC26"
2.30303653043888e-14,1.14034166385964,0.35,0.161,4.59225484169513e-10,"9","SLC22A18"
2.4492202291655e-14,0.702452533644665,0.457,0.252,4.88374513695602e-10,"9","B3GAT3"
2.51692060740993e-14,0.586005254846989,0.486,0.28,5.01873969117539e-10,"9","NOP56"
2.60671842296348e-14,0.778813373707101,0.422,0.22,5.19779653538918e-10,"9","GPS1"
2.68321960917413e-14,0.897125185621,0.38,0.181,5.35033990069322e-10,"9","AAMDC"
2.69829927580957e-14,0.740394568297405,0.464,0.261,5.38040875596429e-10,"9","PPP2R3C"
2.70420766535588e-14,0.628534908856933,0.479,0.272,5.39219008471963e-10,"9","PPA2"
2.94898785961113e-14,1.20047879149857,0.305,0.122,5.88028179206459e-10,"9","FAHD1"
3.08550347190309e-14,1.08390428401356,0.355,0.166,6.15249392297476e-10,"9","SLC52A2"
3.48909896769573e-14,0.601421195344054,0.536,0.33,6.95726334158528e-10,"9","AIMP1"
3.73129069983085e-14,0.825171869947465,0.402,0.198,7.44019365546272e-10,"9","MGLL"
4.05089844464471e-14,0.66984925880283,0.469,0.262,8.07749149862155e-10,"9","CNIH4"
4.13470321747933e-14,0.74364387025912,0.452,0.255,8.24459821565379e-10,"9","PARVB"
4.22158761984249e-14,0.911019121574439,0.38,0.182,8.41784571396593e-10,"9","TMEM18"
4.51176302632279e-14,1.17652976034491,0.308,0.133,8.99645547448765e-10,"9","MAD1L1"
4.56061063498683e-14,0.601386308355186,0.524,0.317,9.09385760616375e-10,"9","PSMC6"
4.61281883370243e-14,0.809462454259594,0.402,0.2,9.19796075440265e-10,"9","LBH"
4.6941650371434e-14,0.634200411485438,0.486,0.282,9.36016508406393e-10,"9","NSFL1C"
4.93398490874559e-14,0.90386736490283,0.397,0.2,9.83836590803871e-10,"9","NUDT21"
5.2171495557597e-14,1.01108227819421,0.347,0.157,1.04029962141848e-09,"9","NME6"
5.24111447978295e-14,1.18156206169945,0.305,0.122,1.04507822726872e-09,"9","ERAL1"
5.30923407351298e-14,0.998514944749116,0.355,0.163,1.05866127425849e-09,"9","GMPR2"
5.70030638945536e-14,1.1537261060425,0.318,0.13,1.1366410940574e-09,"9","MRPS2"
5.96671788404464e-14,0.6144296066478,0.551,0.344,1.1897635460785e-09,"9","EIF3J"
5.98910388272592e-14,1.07449293191184,0.34,0.118,1.19422731421555e-09,"9","PERP"
6.22896065611724e-14,0.794971111500565,0.404,0.208,1.24205475482978e-09,"9","TMEM192"
6.25268715307365e-14,1.14642343869966,0.357,0.135,1.24678581832289e-09,"9","ISYNA1"
6.28576216565973e-14,0.660001945581029,0.449,0.246,1.25338097583255e-09,"9","PDHB"
6.39170651078677e-14,1.1134155774754,0.333,0.145,1.27450627825088e-09,"9","MTHFS"
6.50369881517368e-14,0.576027738559402,0.519,0.313,1.29683754374563e-09,"9","STRAP"
6.74248809557183e-14,0.893559010251904,0.377,0.186,1.34445212625702e-09,"9","TRADD"
6.9161426106996e-14,0.823481358106437,0.367,0.174,1.3790788365735e-09,"9","JAGN1"
7.35041814358649e-14,0.845011153072427,0.382,0.193,1.46567337783115e-09,"9","FBXL15"
7.63964243691787e-14,0.573306148875925,0.469,0.26,1.52334470192142e-09,"9","DEXI"
7.64936915059742e-14,1.16247230988046,0.31,0.133,1.52528420862912e-09,"9","MRTO4"
8.34211394682801e-14,0.665290776928745,0.459,0.258,1.66341752099751e-09,"9","CNOT7"
8.90547096736948e-14,1.07952578122595,0.34,0.151,1.77575091089347e-09,"9","ABT1"
9.08316662979892e-14,0.533962930767423,0.516,0.313,1.81118342598191e-09,"9","CNRIP1"
9.13015554669345e-14,1.18972039233693,0.303,0.123,1.82055301601067e-09,"9","POLR3K"
9.45301671200168e-14,0.976782730331425,0.342,0.151,1.88493153237314e-09,"9","CCNQ"
9.46804012659859e-14,0.89325601922016,0.419,0.219,1.88792720124376e-09,"9","ACSS1"
9.78152302076004e-14,0.548224777973336,0.467,0.261,1.95043569033955e-09,"9","FUNDC2"
1.10973406143987e-13,1.2645922702091,0.31,0.131,2.21280971851111e-09,"9","CCDC22"
1.30888804186295e-13,0.878172911121268,0.385,0.192,2.60992275547473e-09,"9","UBE2J2"
1.31657373794133e-13,0.568317550320474,0.464,0.261,2.62524803345501e-09,"9","COPS7A"
1.34001288096477e-13,0.821991625140682,0.395,0.204,2.67198568464376e-09,"9","RPP30"
1.4681768661464e-13,0.821795666140849,0.367,0.176,2.92754467109593e-09,"9","MRPS22"
1.52297500175736e-13,0.779409059254626,0.444,0.245,3.03681215350418e-09,"9","KLHDC3"
1.63546025187613e-13,0.932076346307476,0.325,0.142,3.261107742241e-09,"9","TMEM218"
1.77090338760958e-13,0.941340922654928,0.37,0.181,3.53118135489351e-09,"9","DNAJC9"
1.84452901880355e-13,0.612623095994071,0.489,0.291,3.67799086349429e-09,"9","PAIP1"
1.87037527210603e-13,0.553231163239782,0.491,0.284,3.72952829257942e-09,"9","CYB5R1"
1.94842933404046e-13,0.957213611869046,0.333,0.147,3.88516809207668e-09,"9","RUVBL2"
2.22971516530836e-13,1.02188413310499,0.33,0.143,4.44605203962486e-09,"9","MAD2L2"
2.24560347656897e-13,0.506702676743515,0.563,0.361,4.47773333227852e-09,"9","RNPEP"
2.31763497761357e-13,1.03204997123001,0.333,0.153,4.62136414536146e-09,"9","IMPA2"
2.36387843245818e-13,1.04936211999178,0.325,0.136,4.71357359432162e-09,"9","EXOSC7"
2.40781093054308e-13,0.602121700100815,0.474,0.274,4.80117499550289e-09,"9","GLO1"
2.55845088783034e-13,0.62218707245385,0.414,0.217,5.10155107033369e-09,"9","SNRNP27"
2.74075993224635e-13,0.608140668820536,0.514,0.291,5.46507530489923e-09,"9","ARF5"
2.8052458927643e-13,0.871098516245219,0.37,0.184,5.59366031017202e-09,"9","TMX2"
2.82916965013994e-13,0.863674703025303,0.36,0.175,5.64136428237904e-09,"9","ATPAF1"
3.05318584117536e-13,1.02657942237791,0.385,0.202,6.08805256730368e-09,"9","SAE1"
3.09021979217345e-13,0.743624553783224,0.404,0.205,6.16189826559386e-09,"9","IMPDH2"
3.14920043386734e-13,0.925765185798176,0.347,0.163,6.27950566513148e-09,"9","PSMG1"
3.22628072720145e-13,0.584079174872794,0.442,0.243,6.43320377003969e-09,"9","CDIPT"
3.37735015358582e-13,0.791990021787373,0.402,0.214,6.73443620625012e-09,"9","SHARPIN"
3.43689438621255e-13,0.962989333893769,0.362,0.18,6.85316740610782e-09,"9","SNRNP40"
3.454489528525e-13,0.687391511826345,0.414,0.22,6.88825211987885e-09,"9","CDK5RAP3"
3.52776275504331e-13,0.681972330980722,0.427,0.232,7.03435893355636e-09,"9","PCED1B"
3.58565515439366e-13,0.701826342414991,0.375,0.179,7.14979637786096e-09,"9","ARRDC1"
3.75556389066686e-13,0.754325080017361,0.424,0.23,7.48859439798972e-09,"9","TSEN34"
3.9205672811533e-13,1.17023625139531,0.315,0.137,7.81761115861968e-09,"9","TRIAP1"
4.18356640590035e-13,0.703080030675827,0.484,0.288,8.34203141336531e-09,"9","SZRD1"
4.34779577123597e-13,0.571908478516751,0.556,0.354,8.66950476784453e-09,"9","TFG"
4.36712625840651e-13,0.568896652013024,0.471,0.276,8.70804975926257e-09,"9","ATXN10"
4.41740533175512e-13,0.806931889496073,0.365,0.178,8.8083062315197e-09,"9","USE1"
4.53966966505668e-13,1.00051252206959,0.34,0.159,9.05210131212302e-09,"9","DTYMK"
4.84474028642912e-13,0.858686191254516,0.362,0.183,9.66041213113966e-09,"9","MPHOSPH6"
5.19926452237658e-13,0.924311311382961,0.34,0.163,1.03673334576189e-08,"9","GALM"
5.27408953293433e-13,0.939704805865869,0.33,0.148,1.05165345286711e-08,"9","MRPL44"
5.43821481393083e-13,1.10457730949088,0.305,0.128,1.08438003389781e-08,"9","R3HCC1"
5.76628421682209e-13,0.950106776554521,0.337,0.157,1.14979707283432e-08,"9","TMEM242"
5.98418636640752e-13,0.801645076622265,0.377,0.191,1.19324676146166e-08,"9","MITD1"
6.14714426463419e-13,0.531876407028895,0.524,0.325,1.22574056636806e-08,"9","RNASEH2B"
6.19173049591811e-13,0.856767515984074,0.323,0.14,1.23463106088607e-08,"9","FH"
6.50428037057619e-13,0.700120013653763,0.402,0.212,1.29695350589289e-08,"9","FAM136A"
6.65070986366889e-13,0.651219838584961,0.414,0.223,1.32615154681558e-08,"9","NELFE"
6.75821820327727e-13,0.861002066792518,0.362,0.178,1.34758870973349e-08,"9","MRPL32"
6.95028603219291e-13,0.692624597396272,0.434,0.246,1.38588703481927e-08,"9","MLX"
7.87032856422949e-13,0.623947305967314,0.454,0.26,1.56934351570736e-08,"9","SNX4"
8.75340399150623e-13,0.802037134773309,0.414,0.226,1.74542875590634e-08,"9","PBDC1"
8.91051615470716e-13,0.702805937969569,0.365,0.178,1.77675692124861e-08,"9","DNPEP"
9.09974785543385e-13,0.870182142040094,0.362,0.18,1.81448972237351e-08,"9","SNRPA"
9.49604149642809e-13,0.892240802560059,0.365,0.143,1.89351067438776e-08,"9","EFEMP1"
1.01476045951019e-12,0.884423025156529,0.32,0.144,2.02343235626332e-08,"9","FUNDC1"
1.02149793071007e-12,1.01538387794055,0.323,0.143,2.03686687383588e-08,"9","UBL7"
1.05739715635727e-12,0.883036369302095,0.337,0.163,2.1084499297764e-08,"9","RNFT1"
1.06680720179669e-12,0.512452768254839,0.529,0.331,2.1272135603826e-08,"9","TIMMDC1"
1.08993371278547e-12,1.03132303603922,0.33,0.151,2.17332782329422e-08,"9","KAT5"
1.10930195660236e-12,0.633966576870508,0.434,0.246,2.2119481014651e-08,"9","EDEM2"
1.12580533124697e-12,0.909235604259049,0.323,0.143,2.24485583050647e-08,"9","MRPL2"
1.17618923105966e-12,0.708308263309954,0.402,0.208,2.34532132673296e-08,"9","HVCN1"
1.18833656504697e-12,0.743492316408685,0.39,0.199,2.36954311070365e-08,"9","RNF167"
1.19396139848335e-12,0.915605350460908,0.328,0.127,2.38075902857579e-08,"9","SLC2A1"
1.19557747667103e-12,0.834121972882357,0.392,0.213,2.38398148848204e-08,"9","ZCCHC10"
1.21203626052068e-12,0.982288064677328,0.318,0.136,2.41680030347824e-08,"9","C1orf21"
1.23466703505253e-12,0.841489617796446,0.352,0.172,2.46192606789475e-08,"9","TFDP1"
1.29975428241377e-12,0.701025461510502,0.414,0.204,2.59171003913305e-08,"9","SPTSSA"
1.51417500459838e-12,0.521257239881608,0.531,0.33,3.01926495916918e-08,"9","RBBP7"
1.60606002760198e-12,0.532836297013972,0.538,0.341,3.20248369503834e-08,"9","MANF"
1.65529717546056e-12,0.612158224196338,0.424,0.238,3.30066256786837e-08,"9","RPF2"
1.71080911132957e-12,0.95201593259041,0.32,0.148,3.41135336799116e-08,"9","SAMM50"
1.78489088830576e-12,0.887832068049094,0.323,0.149,3.55907243128168e-08,"9","RPUSD3"
1.8361027218734e-12,0.501838163809859,0.514,0.321,3.66118882741555e-08,"9","PSMD13"
1.94678878318354e-12,1.11766859442935,0.31,0.141,3.88189683366798e-08,"9","GMNN"
2.21790246728134e-12,1.14463640187707,0.305,0.132,4.422497519759e-08,"9","GAR1"
2.22766021915859e-12,1.21804271862729,0.31,0.141,4.44195447700222e-08,"9","NSMCE4A"
2.2654049339608e-12,0.675030853338341,0.39,0.202,4.51721743831783e-08,"9","TMEM86A"
2.45941613989248e-12,0.784857467375907,0.345,0.169,4.9040757829456e-08,"9","EBPL"
2.46125590313014e-12,0.516850284233568,0.496,0.307,4.90774427084151e-08,"9","EIF4E"
2.55278812921804e-12,0.886507672307635,0.347,0.167,5.09025952966077e-08,"9","COQ4"
2.69317841200138e-12,0.838169150036408,0.34,0.162,5.37019775353076e-08,"9","TSSC4"
2.75098463303228e-12,0.687111394397912,0.392,0.213,5.48546335826637e-08,"9","CRELD2"
2.75525023160262e-12,0.839689992383094,0.37,0.19,5.49396896181563e-08,"9","EMG1"
2.94650910302371e-12,0.827991533145188,0.382,0.201,5.87533915142928e-08,"9","IFT20"
2.96780144374415e-12,0.91648929772087,0.372,0.195,5.91779607882583e-08,"9","GRPEL1"
3.1542982509411e-12,1.12399805077719,0.31,0.145,6.28967071237656e-08,"9","STYXL1"
3.24787749669654e-12,0.501203533423018,0.486,0.295,6.4762677284129e-08,"9","MED4"
3.26896501499528e-12,1.22135095547216,0.308,0.137,6.51831623990058e-08,"9","PES1"
3.5337318770829e-12,0.738382378385105,0.397,0.22,7.0462613629033e-08,"9","POLR2H"
3.71686984289475e-12,0.52980060160524,0.432,0.238,7.41143846673212e-08,"9","PIP4P1"
3.7683604903252e-12,0.619748699982497,0.457,0.27,7.51411081770845e-08,"9","NMI"
3.91846773326239e-12,0.509796001452142,0.496,0.303,7.8134246601252e-08,"9","ARHGAP25"
4.06064460798382e-12,0.841283973537262,0.337,0.169,8.09692534831973e-08,"9","RHBDD2"
4.08275811150396e-12,1.23756903872577,0.313,0.112,8.14101967433889e-08,"9","CD24"
4.08811706802852e-12,1.00196417334598,0.303,0.133,8.15170543364886e-08,"9","SPATA20"
4.09197272234397e-12,0.730954641807309,0.377,0.198,8.15939360835388e-08,"9","NUBP1"
4.12618197651021e-12,1.05011892010969,0.36,0.181,8.22760686116136e-08,"9","SLC25A1"
4.27568710410013e-12,0.673380107130131,0.404,0.228,8.52572008557565e-08,"9","DERL1"
4.42485497294074e-12,0.870668280337113,0.367,0.191,8.82316081604383e-08,"9","PSMG3"
4.71627171461128e-12,0.987113061579985,0.313,0.145,9.40424579893489e-08,"9","SKA2"
4.89049427258007e-12,1.05392167505813,0.31,0.142,9.75164557952465e-08,"9","PREB"
4.98407910210235e-12,0.618345553224118,0.407,0.225,9.93825372959208e-08,"9","CLN5"
5.40008665518476e-12,0.805501635249864,0.392,0.216,1.07677727904384e-07,"9","MED8"
5.65551944443047e-12,1.01747461947175,0.305,0.142,1.12771057721944e-07,"9","TMEM9"
5.65999567163463e-12,0.713094481269328,0.402,0.225,1.12860313692395e-07,"9","MOB4"
5.76685866342586e-12,0.794791401319829,0.352,0.174,1.14991161748712e-07,"9","INTS11"
6.13976536385311e-12,1.0599282266126,0.308,0.142,1.22426921355231e-07,"9","PAK1IP1"
6.44433718010664e-12,0.720688245341706,0.454,0.275,1.28500083371326e-07,"9","LRRC59"
6.52533377930029e-12,0.704899416434646,0.407,0.228,1.30115155559248e-07,"9","NBEAL1"
6.52832519003293e-12,0.847899334836548,0.32,0.152,1.30174804289257e-07,"9","CIAPIN1"
6.78949209099435e-12,0.569752119290692,0.444,0.255,1.35382472294427e-07,"9","GPAA1"
6.79999045367469e-12,1.11099618945937,0.303,0.142,1.35591809646273e-07,"9","HSCB"
7.50968714753615e-12,0.719966631500263,0.37,0.193,1.49743161721871e-07,"9","DNAJC4"
7.55373519620901e-12,0.737036728694921,0.36,0.185,1.50621479812408e-07,"9","EXOSC1"
7.63648077865496e-12,1.00294407776079,0.303,0.135,1.5227142672638e-07,"9","TMEM101"
7.69140107998306e-12,0.500240229124471,0.501,0.316,1.53366537534862e-07,"9","MFF"
8.60921363675165e-12,0.680379192051918,0.395,0.216,1.71667719916828e-07,"9","BCAP29"
8.63409543944791e-12,0.685276356131753,0.385,0.208,1.72163863062591e-07,"9","PCGF5"
9.37632258133652e-12,0.736026600111793,0.365,0.193,1.8696387227185e-07,"9","HSF1"
