"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.32632054606003e-179,1.20250400188034,0.737,0.542,2.21946400475776e-174,"0","CCL3"
1.55510929987191e-178,0.693902607579183,0.907,0.811,4.14529934973856e-174,"0","ACTG1"
2.34190217155394e-176,0.959084411755796,0.822,0.709,6.24257442849418e-172,"0","GYPC"
3.45083316188902e-175,1.29249399071319,0.716,0.54,9.19854087633138e-171,"0","ATP5MPL"
1.0959796522352e-170,1.09458032288414,0.763,0.586,2.92144336099815e-166,"0","CLIC1"
6.7038671670077e-170,0.776987367610544,0.852,0.71,1.78698283203757e-165,"0","SH3BGRL3"
4.9351352530552e-169,1.01180518874822,0.794,0.663,1.3155096530544e-164,"0","UQCR11"
1.43678327088673e-168,0.848005535878084,0.847,0.726,3.82988948687568e-164,"0","SRP14"
2.73066357363925e-164,0.91983246097981,0.819,0.698,7.2788568218928e-160,"0","ATP5MG"
2.21238509629151e-163,1.21668296164225,0.742,0.6,5.89733371267464e-159,"0","EEF1D"
6.89743966640651e-162,1.00770371862531,0.786,0.66,1.83858151747732e-157,"0","TMA7"
8.34622628380457e-157,0.790108132961489,0.854,0.753,2.22477007821095e-152,"0","COX4I1"
7.81023300404924e-155,0.713223124466578,0.895,0.827,2.08189570955937e-150,"0","CALM2"
3.12226793798034e-154,0.865023999935198,0.824,0.712,8.32271741548039e-150,"0","UQCRB"
1.60858174211943e-153,0.897177887441928,0.814,0.702,4.28783549179355e-149,"0","COX7C"
3.93392183889358e-153,0.792167424081386,0.856,0.751,1.04862620537547e-148,"0","NINJ1"
7.4440117815913e-152,0.993198704472354,0.787,0.632,1.98427578050098e-147,"0","HLA-A"
4.11846457901437e-150,0.715783444709984,0.874,0.752,1.09781791818207e-145,"0","FOS"
1.00559054379557e-149,0.711551991454484,0.875,0.776,2.68050215354147e-145,"0","BLVRB"
6.02315658312383e-147,0.987832622274734,0.77,0.643,1.60553261879749e-142,"0","CALM3"
1.50469339328781e-144,0.893257802273816,0.798,0.688,4.01091070914799e-140,"0","ATP5MC2"
2.38028118889525e-144,1.12704447724115,0.715,0.577,6.34487753711917e-140,"0","ATP5ME"
1.97920429666507e-143,0.926935540130593,0.785,0.684,5.27576697319041e-139,"0","SLC25A6"
4.45471301469478e-142,0.784352951117379,0.837,0.725,1.18744830119704e-137,"0","UBB"
1.33691006511073e-141,0.83636562051488,0.816,0.698,3.56366746955917e-137,"0","JUNB"
5.30528064493537e-141,0.837144191654998,0.817,0.717,1.41417560871397e-136,"0","GPX4"
3.54965926996563e-140,0.967962931083529,0.766,0.639,9.46197175002037e-136,"0","ATP6V1F"
6.255915703127e-140,0.754317865958384,0.862,0.783,1.66757688982553e-135,"0","SNX3"
1.25569713369217e-139,0.6943897534997,0.876,0.796,3.34718627956985e-135,"0","ARPC3"
2.5267709349278e-138,0.939444821944642,0.776,0.664,6.73536060414354e-134,"0","COX6B1"
8.08061364635355e-138,0.545591679135018,0.932,0.874,2.153968373572e-133,"0","PTMA"
5.99411877449969e-137,0.616324330848049,0.905,0.821,1.59779230053064e-132,"0","CTSB"
8.90529784255324e-137,1.04746412374658,0.711,0.572,2.37379619291099e-132,"0","SUMO2"
1.41261304360402e-134,0.657963902484735,0.88,0.796,3.76546132903087e-130,"0","S100A11"
3.2065681082188e-134,1.10355356055174,0.729,0.601,8.54742794926803e-130,"0","EEF1B2"
2.07763304217414e-133,0.826804671059076,0.813,0.722,5.53813863721939e-129,"0","BTF3"
3.81633029447713e-133,1.0092163208604,0.703,0.532,1.01728100329582e-128,"0","HNRNPA1"
1.95175163698485e-131,1.27237302168369,0.658,0.52,5.20258916354682e-127,"0","ATP5IF1"
2.28006094150921e-130,0.969830110625198,0.749,0.639,6.07773044568695e-126,"0","COX5B"
2.56751984549397e-130,0.9618810854394,0.754,0.64,6.84398090014872e-126,"0","OST4"
3.14422413565898e-128,1.04559665523821,0.728,0.622,8.38124385601258e-124,"0","UCP2"
6.67102195414368e-128,0.80491740950822,0.816,0.73,1.77822761209654e-123,"0","VAMP8"
5.86250032525222e-124,0.879882830424601,0.784,0.694,1.56270808669923e-119,"0","COX6C"
3.41591616274637e-123,1.25827401740662,0.64,0.498,9.10546612341671e-119,"0","ATP5MD"
1.10871839548089e-120,0.930210349659794,0.76,0.67,2.95539975499387e-116,"0","FKBP1A"
3.27203651384703e-116,0.989595241366987,0.711,0.606,8.72194053131063e-112,"0","UQCRQ"
1.3626454289103e-115,0.95726653364981,0.764,0.649,3.6322676553033e-111,"0","HLA-E"
3.89143964086448e-114,1.17574335810031,0.657,0.535,1.03730215066884e-109,"0","NEDD8"
5.10810573301172e-111,0.770847549812479,0.806,0.72,1.3616166641916e-106,"0","PRDX1"
5.21030074532036e-111,0.92558487017652,0.736,0.634,1.3888577666726e-106,"0","UBL5"
2.96235739691511e-110,0.835047383112258,0.76,0.654,7.89645987721693e-106,"0","AP2S1"
1.0930274317356e-109,1.16755952133953,0.653,0.552,2.91357392203442e-105,"0","SELENOH"
5.56088756543561e-108,0.860758349434366,0.751,0.656,1.48231018944252e-103,"0","NDUFA4"
5.53150516272461e-107,0.953843851922462,0.674,0.542,1.47447801617587e-102,"0","S100A4"
7.7732594183463e-107,1.36844346831578,0.572,0.449,2.07204003055439e-102,"0","NDUFA3"
2.91367595136193e-106,0.868809667653885,0.754,0.681,7.76669461595035e-102,"0","ARHGDIB"
1.3843072724409e-104,1.00626556254573,0.686,0.59,3.69000946541847e-100,"0","NDUFA1"
6.5059912672892e-103,0.659963608663662,0.869,0.82,1.73423703220861e-98,"0","SDCBP"
2.13457050757297e-102,0.883895247341701,0.755,0.691,5.68991114498652e-98,"0","RGS10"
2.39426223669791e-102,0.931325505271752,0.716,0.624,6.38214541814194e-98,"0","ELOB"
1.85399513531006e-101,0.93365595687213,0.716,0.625,4.9420094326825e-97,"0","GMFG"
9.21370544484794e-100,1.12260969717461,0.638,0.535,2.45600532337867e-95,"0","EIF3K"
3.15643394954651e-99,1.34034587098532,0.55,0.437,8.41379033591118e-95,"0","DYNLRB1"
9.28622824008286e-99,1.27629530631096,0.577,0.461,2.47533699967649e-94,"0","PSMB3"
1.36848874011261e-98,1.59159051846858,0.414,0.242,3.64784358564418e-94,"0","TREM2"
2.70843687855972e-98,0.956807934017126,0.723,0.624,7.2196093434888e-94,"0","HLA-C"
1.60593825315707e-97,0.826651685007354,0.745,0.667,4.28078900761548e-93,"0","TOMM7"
1.80935126669764e-96,0.92302841041758,0.696,0.598,4.82300673650923e-92,"0","NOP10"
9.17184925032991e-95,0.613163107727341,0.875,0.819,2.44484813616794e-90,"0","APLP2"
2.35608110307164e-94,0.870251752629965,0.722,0.636,6.28036978834777e-90,"0","UQCR10"
3.35211661253261e-94,0.803619129333207,0.756,0.678,8.93540204236694e-90,"0","MYL12A"
3.50320468528583e-93,0.823032931326525,0.742,0.661,9.3381424090979e-89,"0","HINT1"
9.43734378499297e-93,0.796453070947385,0.759,0.684,2.51561835932773e-88,"0","EGFL7"
1.01591360575463e-92,0.87352916314479,0.715,0.638,2.70801930749953e-88,"0","COX8A"
3.5597531718868e-92,1.2650832650182,0.58,0.474,9.48887805498146e-88,"0","CFD"
1.21503736443467e-91,1.13686789547424,0.528,0.367,3.23880359863706e-87,"0","HIGD2A"
2.07984665363861e-91,0.924791513983166,0.701,0.618,5.54403923993909e-87,"0","ATOX1"
2.89574489319159e-91,1.12627754744421,0.631,0.536,7.71889758729149e-87,"0","TMEM14C"
4.09784103742588e-91,1.04239172507686,0.682,0.599,1.09232050693624e-86,"0","C2"
4.68378182257608e-91,0.910886221458211,0.698,0.619,1.24850888262588e-86,"0","COX6A1"
1.76984600462992e-90,0.760916261538499,0.795,0.738,4.71770150994151e-86,"0","GRN"
4.22433541646136e-89,0.967035011083812,0.679,0.609,1.12603884861194e-84,"0","EDF1"
8.22740702083367e-88,0.976980256254312,0.647,0.559,2.19309761547342e-83,"0","POLR2L"
