"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"FBXL14",3.38767114191804e-160,1.48456907569201,0.22,0.02,6.75501625698457e-156,"FBXL14"
"ZNF37A",3.64395022890068e-160,0.835516879997289,0.434,0.102,7.26603675642795e-156,"ZNF37A"
"MT-ND4L",4.69687836476104e-160,0.615090226839181,0.95,0.486,9.36557545933351e-156,"MT-ND4L"
"RAB39A",6.56419388095866e-160,0.992095085694423,0.351,0.069,1.30890025986316e-155,"RAB39A"
"HECA",6.97324396743594e-160,0.466747185623541,0.634,0.188,1.39046484710673e-155,"HECA"
"RNF145",7.95253765855249e-160,0.665014624932702,0.899,0.344,1.58573600911537e-155,"RNF145"
"TBC1D16",9.59063698153245e-160,1.67526326975965,0.247,0.029,1.91237301411757e-155,"TBC1D16"
"EDC4",1.1000922460934e-159,1.50757326589537,0.224,0.022,2.19358393871024e-155,"EDC4"
"TBC1D8",1.50959663270226e-159,1.80225949548129,0.234,0.025,3.0101356856083e-155,"TBC1D8"
"SETX",1.61971240218428e-159,0.6823542108197,0.916,0.361,3.22970652995546e-155,"SETX"
"SCYL2",1.91119503703541e-159,0.524493784576652,0.766,0.251,3.81092290384861e-155,"SCYL2"
"AGO4",2.20312752192257e-159,0.631240575272554,0.761,0.252,4.3930362787136e-155,"AGO4"
"TICAM2",2.67107157514348e-159,1.16449598515294,0.292,0.045,5.3261167208361e-155,"TICAM2"
"LINC00639",2.73537154546121e-159,1.61197870109264,0.291,0.047,5.45433086164965e-155,"LINC00639"
"ERAP1",3.16012535405357e-159,0.592921560262731,0.522,0.14,6.30128995598282e-155,"ERAP1"
"CCDC65",4.00981430104753e-159,2.61612247022955,0.179,0.008,7.99556971628877e-155,"CCDC65"
"TCAIM",4.0248108765898e-159,0.612962336409476,0.555,0.156,8.02547288792007e-155,"TCAIM"
"SAMD8",4.54946241987239e-159,0.65589466055473,0.509,0.134,9.07162806522554e-155,"SAMD8"
"ADAM32",5.42557222924333e-159,2.05339883561795,0.222,0.021,1.08185910251112e-154,"ADAM32"
"SNX30",7.55167563817307e-159,0.576101507601313,0.536,0.146,1.50580412225171e-154,"SNX30"
"TRANK1",9.26565120858286e-159,0.765349246243171,0.416,0.096,1.84757085099142e-154,"TRANK1"
"ARMC8",9.48534901725464e-159,0.522180229697429,0.613,0.179,1.89137859404058e-154,"ARMC8"
"CAPN7",1.12587541075187e-158,0.550125974790633,0.573,0.161,2.24499556903923e-154,"CAPN7"
"TDRD3",1.171093717578e-158,0.866817772923819,0.41,0.094,2.33516087285053e-154,"TDRD3"
"CYP1B1",1.39282877618476e-158,1.31656373465995,0.329,0.063,2.77730057971242e-154,"CYP1B1"
"ARHGEF7",1.51432769867394e-158,0.614531418614722,0.574,0.162,3.01956943115584e-154,"ARHGEF7"
"CDC42SE2",1.75964449236468e-158,0.625155927521139,0.854,0.316,3.50873111777518e-154,"CDC42SE2"
"HLX-AS1",2.32002918130366e-158,4.41691410561751,0.157,0.003,4.62613818751951e-154,"HLX-AS1"
"CUEDC1",2.40568039284483e-158,0.609964559854618,0.622,0.185,4.79692670333258e-154,"CUEDC1"
"PIM1",2.49179204799551e-158,0.666340332650601,0.864,0.342,4.96863334370305e-154,"PIM1"
