"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PFDN5",0,1.07107504448317,0.921,0.46,0,"PFDN5"
"RPL17",6.23216512434604e-308,1.29194505951233,0.815,0.407,1.2426937257946e-303,"RPL17"
"RPS10",5.76460240233526e-303,1.44669039964958,0.74,0.294,1.14946171902565e-298,"RPS10"
"XIST",9.61124709602419e-281,-5.74508269752823,0.007,0.253,1.91648267094722e-276,"XIST"
"RPL23A",7.25694313919629e-273,0.906916295182853,0.926,0.554,1.44703446195574e-268,"RPL23A"
"RPL22",1.67271266600513e-264,0.989169583020826,0.881,0.473,3.33538905601424e-260,"RPL22"
"MALAT1",1.67141580407004e-256,-1.17011523154281,0.68,0.786,3.33280311331566e-252,"MALAT1"
"EEF1G",6.1619044042341e-255,1.63355664584613,0.642,0.247,1.22868373820428e-250,"EEF1G"
"RPL36A",1.06131847017449e-252,1.17847261281485,0.803,0.42,2.11626902952794e-248,"RPL36A"
"PRG2",1.42591721231381e-249,1.40466229078957,0.707,0.278,2.84327892135374e-245,"PRG2"
"RPL26",7.57512544660568e-244,0.7956517375018,0.959,0.641,1.51048001405317e-239,"RPL26"
"NEAT1",2.66521841383018e-243,-1.3291734713254,0.479,0.702,5.31444551717737e-239,"NEAT1"
"EIF4A1",7.78902394644791e-237,1.21877415288419,0.72,0.371,1.55313137492171e-232,"EIF4A1"
"F13A1",3.91944041595402e-219,-0.530748613772224,0.993,0.982,7.81536418941231e-215,"F13A1"
"CD68",7.37425769905814e-179,0.762952761475822,0.847,0.506,1.47042698519219e-174,"CD68"
"NUPR1",2.90843117432387e-174,1.64142453791135,0.455,0.15,5.7994117616018e-170,"NUPR1"
"RPS17",1.24502524359411e-163,1.25459324950791,0.596,0.287,2.48258033572666e-159,"RPS17"
"RPS20",2.87865988637634e-163,0.634198073549636,0.906,0.623,5.74004781343443e-159,"RPS20"
"RPS4Y1",4.55622456908757e-155,1.12436233946902,0.619,0.29,9.08511179076061e-151,"RPS4Y1"
"NDUFA13",7.3871601742834e-154,1.26178334185064,0.556,0.25,1.47299973875211e-149,"NDUFA13"
"RPL7",2.89489215918889e-147,0.639483852640403,0.869,0.602,5.77241496542264e-143,"RPL7"
"ARPC1B",6.58381719366028e-146,0.804619046306141,0.78,0.495,1.31281314841586e-141,"ARPC1B"
"SERPINE2",4.01999051430694e-143,1.36035016416536,0.507,0.223,8.01586108552803e-139,"SERPINE2"
"RPL27A",4.20049860703333e-142,0.543327048534574,0.958,0.712,8.37579422242447e-138,"RPL27A"
"RPL23",1.01616236561614e-141,0.591792296721381,0.925,0.677,2.02622775703859e-137,"RPL23"
"RNASEK",5.766719320798e-141,0.995269080704851,0.662,0.377,1.14988383256712e-136,"RNASEK"
"RPS29",4.19829401106243e-135,0.565274178570405,0.927,0.664,8.37139825805849e-131,"RPS29"
"LINC01605",9.70014592971157e-129,-9.22447880333545,0.001,0.114,1.93420909838449e-124,"LINC01605"
"NME2",1.10111481671046e-128,1.14643292215214,0.572,0.312,2.19562294452066e-124,"NME2"
"NOTUM",9.81105488442692e-127,2.09779118684134,0.318,0.088,1.95632434395473e-122,"NOTUM"
"AOC1",3.0631883391549e-126,1.78458665637979,0.385,0.142,6.10799754827487e-122,"AOC1"
"CSH2",5.14514304556328e-121,-3.24747094506986,0.025,0.168,1.02594152328532e-116,"CSH2"
"TRAPPC5",5.13700404680617e-119,1.36807806966588,0.43,0.179,1.02431860693315e-114,"TRAPPC5"
"FTL",1.42647185336163e-118,-0.554714194956475,1,0.981,2.84438487560309e-114,"FTL"
"RPL21",3.99095024175967e-117,0.502203936002851,0.953,0.717,7.95795478206878e-113,"RPL21"
"DAB2",2.57060982160263e-116,-0.357202096826508,0.99,0.965,5.12579598427564e-112,"DAB2"
"HBA2",3.32355689853085e-116,2.08046392788675,0.282,0.07,6.62717245567051e-112,"HBA2"
"RPL38",1.08062545475001e-111,0.526084743235201,0.905,0.648,2.15476715677152e-107,"RPL38"
"DYNLRB1",1.46124884165967e-111,1.49737299980212,0.373,0.14,2.91373019026938e-107,"DYNLRB1"
"RPL9",1.34412296973405e-108,0.498832286138293,0.952,0.724,2.6801812016497e-104,"RPL9"
"GNG10",5.00208307384627e-106,0.911984132175546,0.629,0.397,9.97415364924947e-102,"GNG10"
"CYB5D1",2.29616056369383e-104,2.49719675911289,0.206,0.033,4.57854416400551e-100,"CYB5D1"
"FN1",3.83659715834554e-104,0.614655410851908,0.743,0.438,7.65017473374101e-100,"FN1"
"NNMT",3.52957029726043e-103,1.18225556317198,0.402,0.163,7.03796317273731e-99,"NNMT"
"ATP5PO",4.32867740044144e-103,0.947375125791,0.473,0.219,8.63138273648024e-99,"ATP5PO"
"CD36",1.35226807665104e-102,-0.649064386777821,0.735,0.751,2.69642254484217e-98,"CD36"
"SLC2A3",1.63106909816414e-101,0.836395230479483,0.512,0.268,3.2523517817393e-97,"SLC2A3"
"VNN2",1.92946665581896e-101,-2.35568238189409,0.052,0.203,3.847356511703e-97,"VNN2"
"HLA-DQA1",4.79797644194427e-101,-3.33666798666063,0.018,0.135,9.56716502523687e-97,"HLA-DQA1"
"HLA-DRB5",1.37450958770634e-100,-3.04714814389594,0.053,0.198,2.74077211788645e-96,"HLA-DRB5"
"NDUFB8",5.11525026161587e-99,1.14626488320685,0.42,0.185,1.01998090216621e-94,"NDUFB8"
"EGFL7",4.84813620124148e-98,0.620151371408415,0.765,0.487,9.66718358527551e-94,"EGFL7"
"UQCRB",5.18777906828357e-98,0.586434992048788,0.791,0.548,1.03444314621574e-93,"UQCRB"
"AEBP1",2.3440824856519e-97,2.06055490055364,0.213,0.042,4.67410047638989e-93,"AEBP1"
"FLT1",2.83196282870019e-97,1.41696210059292,0.375,0.159,5.64693388042818e-93,"FLT1"
"CHD4",6.47199780481249e-96,1.06743958625883,0.461,0.236,1.29051636227961e-91,"CHD4"
"DKK2",1.56903719774696e-95,1.33280803146131,0.332,0.119,3.12866017230744e-91,"DKK2"
"JTB",2.1726714485158e-95,1.07640506187909,0.436,0.2,4.3323068683405e-91,"JTB"
"AKAP12",8.6727423288751e-95,1.3827294018195,0.353,0.141,1.72934482037769e-90,"AKAP12"
"FXYD6",7.56857681634857e-94,1.50517751403786,0.329,0.124,1.5091742171799e-89,"FXYD6"
"RAB5C",5.59996955293993e-92,0.677882490496199,0.705,0.476,1.11663392885622e-87,"RAB5C"
"ARL6IP1",2.03146481212436e-91,0.753594307204982,0.588,0.349,4.05074083537597e-87,"ARL6IP1"
"FABP5",1.51651959870185e-90,0.894019070566927,0.447,0.215,3.0239400798115e-86,"FABP5"
"PAPPA2",3.66243665939496e-90,2.05898584604311,0.254,0.076,7.30289869883356e-86,"PAPPA2"
"S100A13",4.36097973987265e-90,1.53982817178472,0.296,0.103,8.69579360130606e-86,"S100A13"
"NDUFA11",2.54417339463056e-89,1.05476581018637,0.463,0.235,5.07308174889334e-85,"NDUFA11"
"BLOC1S1",7.90173888715297e-88,0.828964278753759,0.527,0.29,1.5756067340983e-83,"BLOC1S1"
"KISS1",3.44387448787754e-87,-2.43268508273859,0.021,0.131,6.86708572882782e-83,"KISS1"
"MT-ATP8",2.39836260469171e-85,-1.39033483583789,0.354,0.502,4.78233503375526e-81,"MT-ATP8"
"CD59",1.69823154096485e-84,0.553743099293717,0.771,0.561,3.38627369268391e-80,"CD59"
"PALLD",2.27250192782569e-83,1.42173024512119,0.314,0.126,4.53136884408443e-79,"PALLD"
"FCGR3A",1.69893662051662e-82,-0.872018451350872,0.345,0.534,3.38767962131014e-78,"FCGR3A"
"SEMA4A",2.75259686062122e-82,1.3094857182423,0.268,0.089,5.48867814007872e-78,"SEMA4A"
"RPS11",6.08923352613554e-81,0.42578614523127,0.934,0.73,1.21419316511143e-76,"RPS11"
"NDUFC2",1.22044278166192e-80,0.962103229438728,0.432,0.215,2.43356290663386e-76,"NDUFC2"
"NBPF1",1.34045143131239e-80,-1.46450977223595,0.131,0.291,2.6728601540369e-76,"NBPF1"
"NDUFV2",3.5320339706695e-80,0.845385893781435,0.48,0.253,7.04287573751498e-76,"NDUFV2"
"COL1A2",6.10376452747537e-80,1.05188916026034,0.38,0.176,1.21709064677859e-75,"COL1A2"
"TLR7",3.0681498563691e-78,0.848267140380037,0.52,0.312,6.11789081359999e-74,"TLR7"
"WDR83OS",7.69977905517921e-77,1.34023783684367,0.329,0.143,1.53533594360273e-72,"WDR83OS"
"NBL1",8.17197707442624e-77,0.932197315561599,0.426,0.22,1.62949222864059e-72,"NBL1"
"DLEU2",2.17508654551937e-76,-2.19507762690565,0.093,0.231,4.33712257176563e-72,"DLEU2"
"NDUFA7",2.33954122286116e-76,2.13360721376562,0.198,0.05,4.66504519838515e-72,"NDUFA7"
"DDT",1.14160019540442e-75,1.51581298971688,0.274,0.101,2.27635078963642e-71,"DDT"
"HBG2",1.32194253694641e-75,1.7188044474615,0.279,0.107,2.63595341867115e-71,"HBG2"
"B2M",2.3185630607771e-75,-0.365237991282152,0.978,0.951,4.62321474318954e-71,"B2M"
"MT-ND4L",3.26788453641468e-75,-1.06607998066966,0.572,0.628,6.51616176561088e-71,"MT-ND4L"
"SAT1",5.85528355842525e-75,-0.456425853807549,0.885,0.896,1.16754354155e-70,"SAT1"
"CFI",1.13444584242304e-74,3.55968421810433,0.132,0.014,2.26208500979154e-70,"CFI"
"ACTB",1.36597265564436e-74,-0.405807327988655,0.991,0.944,2.72374947535486e-70,"ACTB"
"VKORC1",3.33592636345096e-74,1.14936079848947,0.326,0.14,6.65183716872121e-70,"VKORC1"
"RGS16",1.34980200161372e-73,0.9680139591953,0.297,0.114,2.69150519121775e-69,"RGS16"
"RPL13A",1.84889282742123e-73,0.394256291862991,0.969,0.781,3.68669229787794e-69,"RPL13A"
"SUMO2",4.33303425722499e-73,0.627140741568283,0.691,0.47,8.64007030890664e-69,"SUMO2"
"TIMP3",7.82594167025519e-73,0.825048823268587,0.538,0.341,1.56049276904889e-68,"TIMP3"
"OTOA",9.41411784995589e-73,2.16446620495323,0.182,0.043,1.8771750992812e-68,"OTOA"
"CCPG1",1.66672784583467e-72,0.962185085027267,0.409,0.211,3.32345532459432e-68,"CCPG1"
"PSMA2",1.99207096602602e-72,1.55406991806635,0.274,0.105,3.97218950625587e-68,"PSMA2"
"RPL37A",2.59617178354721e-71,0.370614686257508,0.949,0.755,5.17676653639315e-67,"RPL37A"
"HLA-DPA1",3.82441167210822e-71,-2.23988256338964,0.095,0.227,7.62587687418379e-67,"HLA-DPA1"
"RPL27",1.03269795028968e-70,0.456503618746144,0.869,0.647,2.05919971287763e-66,"RPL27"
"FSTL3",1.58222116695601e-70,1.37888838572314,0.269,0.103,3.15494900691028e-66,"FSTL3"
"SERPINE1",3.59564079045862e-70,1.40283669816966,0.3,0.131,7.16970773617449e-66,"SERPINE1"
"POLR2J",3.67044854204749e-70,1.07448913175332,0.324,0.143,7.31887439284269e-66,"POLR2J"
"ATP5MG",4.94032932249468e-70,0.539504176365961,0.735,0.518,9.8510166690544e-66,"ATP5MG"
"RFLNB",6.85803589716597e-70,1.14736860287752,0.362,0.177,1.36749235789489e-65,"RFLNB"
"HLA-DQB1",9.52723374444674e-70,-2.53306756053575,0.024,0.12,1.89973040864268e-65,"HLA-DQB1"
"MT-ND6",1.23043384637265e-69,-1.48308608113842,0.213,0.367,2.45348508966706e-65,"MT-ND6"
"ITPR2",1.43791688241132e-69,-0.610982763909636,0.634,0.703,2.86720626352817e-65,"ITPR2"
"SERTAD1",3.06416881437866e-69,0.812033191433398,0.405,0.207,6.10995261587104e-65,"SERTAD1"
"LBH",2.09126935701656e-68,1.25838500031874,0.238,0.082,4.16999109789102e-64,"LBH"
"NCF1",3.24708390725772e-68,0.865806385475748,0.407,0.208,6.47468531107189e-64,"NCF1"
"RAB13",3.46055843679608e-68,1.24599748337909,0.29,0.121,6.90035352297138e-64,"RAB13"
"EPHX1",1.35557792277207e-67,0.700843977738378,0.544,0.342,2.7030223780075e-63,"EPHX1"
"S100A9",1.13431027590901e-66,0.406231116537333,0.936,0.69,2.26181469016257e-62,"S100A9"
"UQCR11",2.22056194155906e-66,0.570591339886279,0.704,0.486,4.42780051146877e-62,"UQCR11"
"PCBP2",2.94551398446778e-66,0.591276803612284,0.624,0.438,5.87335488502875e-62,"PCBP2"
"HTRA1",7.50940367783484e-66,1.85531211656234,0.228,0.082,1.49737509336027e-61,"HTRA1"
"SLC39A1",8.11106133563932e-66,1.31543056133935,0.27,0.108,1.61734563032648e-61,"SLC39A1"
"RPS3A",2.49164328157399e-65,0.371356228625608,0.955,0.758,4.96833670345853e-61,"RPS3A"
"RYR3",6.402111601763e-64,2.52209676617854,0.108,0.009,1.27658105339154e-59,"RYR3"
"CHMP4A",8.8469952662301e-64,1.40206678879943,0.267,0.109,1.76409085608628e-59,"CHMP4A"
"C1QC",1.13030844947222e-63,-0.416895709915045,0.937,0.838,2.2538350482476e-59,"C1QC"
"C17orf49",1.44340022448534e-63,1.53200032616447,0.225,0.08,2.87814004762377e-59,"C17orf49"
"TMBIM4",2.65525542813469e-63,0.624175969266253,0.6,0.389,5.29457932370057e-59,"TMBIM4"
"FAM133B",5.14866835393768e-63,0.712906363056861,0.478,0.308,1.02664446977517e-58,"FAM133B"
"LDHB",1.53747693122927e-62,1.00144885390295,0.332,0.159,3.06572900087116e-58,"LDHB"
"RPL31",1.76497293481404e-62,0.409540379383302,0.836,0.639,3.5193560320192e-58,"RPL31"
"GABARAP",1.82510458852194e-62,0.584851162800775,0.694,0.507,3.63925854951274e-58,"GABARAP"
"HBG1",2.31800155279785e-62,2.6525674637828,0.156,0.037,4.6220950962789e-58,"HBG1"
"IFRD1",2.91079879632431e-62,0.694853112479679,0.442,0.256,5.80413279987067e-58,"IFRD1"
"FTH1",3.10778220083161e-62,-0.377324795163636,0.998,0.917,6.19691770845822e-58,"FTH1"
"TMSB4X",3.64687433163029e-62,-0.341095211748658,0.999,0.96,7.2718674172708e-58,"TMSB4X"
"LGMN",1.03357933051536e-61,-0.291053004805601,0.923,0.904,2.06095718504763e-57,"LGMN"
"SLC1A3",1.24878229160432e-61,-1.64953686844772,0.116,0.246,2.49007188945902e-57,"SLC1A3"
"COX6A1",1.53099528737184e-61,0.618647427415552,0.586,0.385,3.05280460301946e-57,"COX6A1"
"OAT",3.02522863532517e-61,0.974570613316286,0.325,0.154,6.03230589883838e-57,"OAT"
"VMP1",1.07709199237097e-60,-0.743157688807151,0.498,0.59,2.14772143278772e-56,"VMP1"
"CASK",3.0021638361144e-60,0.989162708981824,0.357,0.185,5.98631468921212e-56,"CASK"
"IGFBP2",3.76845328273569e-60,1.61387960333553,0.203,0.069,7.51429584577497e-56,"IGFBP2"
"FOS",1.07324538064865e-59,-0.544302829784201,0.864,0.777,2.1400512890134e-55,"FOS"
"IQCN",5.6073983080165e-59,1.42801125548395,0.175,0.05,1.11811522261849e-54,"IQCN"
"PPM1N",1.10949595275268e-58,1.28635629691549,0.208,0.071,2.21233492978884e-54,"PPM1N"
"CBX4",3.04779683439126e-57,0.787982523759812,0.342,0.17,6.07730688777618e-53,"CBX4"
"TFAP2C",5.04014061928476e-57,1.64272968259805,0.167,0.047,1.00500403948538e-52,"TFAP2C"
"ARL6IP4",5.59312893721802e-57,0.689150784557221,0.5,0.311,1.11526991008127e-52,"ARL6IP4"
"MS4A7",9.44944963538388e-57,-0.449053650809196,0.673,0.753,1.88422025729555e-52,"MS4A7"
"TMEM70",1.09911799877171e-56,0.851533600876757,0.408,0.234,2.19164128955078e-52,"TMEM70"
"CSH1",3.81615800546074e-56,0.437904741996945,0.407,0.201,7.60941906288872e-52,"CSH1"
"PLXDC2",4.65865779648808e-56,-0.846183344226483,0.362,0.498,9.28936364619723e-52,"PLXDC2"
"HLA-DPB1",4.84410831147979e-56,-1.99898605015103,0.093,0.208,9.65915197309071e-52,"HLA-DPB1"
"ATF4",1.52862723990438e-55,0.61566870125963,0.487,0.309,3.04808271636933e-51,"ATF4"
"ARL4D",1.5905055547241e-55,1.54006668885463,0.188,0.062,3.17146807611985e-51,"ARL4D"
"CTSD",1.77583086251239e-55,0.388685025741677,0.87,0.653,3.54100673984971e-51,"CTSD"
"NPHS1",1.87244209493848e-55,1.94242869495898,0.135,0.029,3.73364953730733e-51,"NPHS1"
"TOB2",1.93309543548123e-55,0.782097054098464,0.361,0.192,3.85459229834957e-51,"TOB2"
"ALDOA",4.58074078156721e-55,-1.89311142687518,0.07,0.179,9.13399711844502e-51,"ALDOA"
"ICAM4",1.18966097489029e-54,0.83028755880577,0.234,0.092,2.37218398393123e-50,"ICAM4"
"BORCS7",1.24589720360799e-54,1.09344872286293,0.275,0.126,2.48431902399434e-50,"BORCS7"
"MTSS1",1.36441072721037e-54,-0.479012696108457,0.694,0.735,2.72063499005748e-50,"MTSS1"
"MACF1",5.41152986091348e-54,-0.646531481364718,0.512,0.604,1.07905905426615e-49,"MACF1"
"TUBB2A",7.84565198840256e-54,1.22363875478604,0.266,0.121,1.56442300648747e-49,"TUBB2A"
"SRSF3",1.07604408454382e-53,0.437983614395626,0.651,0.489,2.14563190458038e-49,"SRSF3"
"POLG2",1.08447278108751e-53,1.08140103141476,0.249,0.107,2.1624387254885e-49,"POLG2"
"FOXC1",1.10219633775073e-53,1.69040643733939,0.139,0.033,2.19777949747495e-49,"FOXC1"
"ADM",1.63999739405352e-53,0.819571561346163,0.326,0.164,3.27015480374271e-49,"ADM"
"RPL10A",1.97536069913487e-53,0.369609826088154,0.847,0.657,3.93886923407493e-49,"RPL10A"
"UBE2S",3.04428610927868e-53,0.561039250897718,0.391,0.214,6.0703065019017e-49,"UBE2S"
"PLEKHG2",6.28242744707019e-53,0.880745808078327,0.255,0.111,1.2527160329458e-48,"PLEKHG2"
"HEXIM1",1.63958680833184e-52,0.754075276310608,0.332,0.169,3.26933609581368e-48,"HEXIM1"
"HSPA1B",3.70850108728637e-52,-0.750212997506596,0.573,0.596,7.39475116804902e-48,"HSPA1B"
"CGA",3.7733255516379e-52,-1.59168362215433,0.071,0.177,7.52401114996597e-48,"CGA"
"PYURF",7.47535130022947e-52,1.38678395617155,0.198,0.073,1.49058504926576e-47,"PYURF"
"MSR1",7.97463404455852e-52,-1.08603168805641,0.139,0.27,1.59014202848497e-47,"MSR1"
"SNRPN",1.24371813855935e-51,1.06073395265692,0.269,0.125,2.47997396828734e-47,"SNRPN"
"RDH10",1.31810820715599e-51,0.883106018702124,0.24,0.102,2.62830776506905e-47,"RDH10"
"TFPI2",3.05734423537241e-51,-1.72141201744678,0.06,0.158,6.09634440533259e-47,"TFPI2"
"AK1",3.08202879721181e-51,1.61023871766637,0.159,0.048,6.14556542164034e-47,"AK1"
"RPL36AL",3.22514330905496e-51,0.438486901801022,0.71,0.517,6.43093575825559e-47,"RPL36AL"
"GPR68",5.41967369814287e-51,2.34686661561589,0.127,0.029,1.08068293540969e-46,"GPR68"
"IRS2",5.94540962537014e-51,0.734566397450426,0.353,0.191,1.18551467929881e-46,"IRS2"
"PCF11",7.75870993713561e-51,0.552777691315556,0.487,0.333,1.54708676146484e-46,"PCF11"
"KLF6",8.861888483804e-51,-0.621152987831348,0.693,0.702,1.76706056367052e-46,"KLF6"
"MIDN",1.09391065597296e-50,0.48279953695694,0.502,0.325,2.18125784801009e-46,"MIDN"
"SH2D4A",1.10893254029439e-50,1.15590107625963,0.259,0.117,2.21121148534702e-46,"SH2D4A"
"TSPOAP1",1.20984590167989e-50,1.80052662101247,0.133,0.032,2.4124327279497e-46,"TSPOAP1"
"SPNS1",1.57659925696109e-50,1.17142174344584,0.225,0.093,3.14373891838041e-46,"SPNS1"
"COX7C",2.11680451151715e-50,0.424903106012648,0.745,0.55,4.2209081959652e-46,"COX7C"
"RBM8A",2.18711864802413e-50,0.77721804957114,0.39,0.227,4.36111458416012e-46,"RBM8A"
"LILRB5",2.90197819287352e-50,-0.787984308192703,0.381,0.507,5.7865445165898e-46,"LILRB5"
"HBA1",3.39540352124298e-50,1.76140182260133,0.16,0.05,6.7704346213585e-46,"HBA1"
"UBE2V1",1.10415154785869e-49,1.05754408518261,0.299,0.153,2.20167818643023e-45,"UBE2V1"
"RPL22L1",1.31237300143217e-49,0.658007504436348,0.446,0.274,2.61687176485575e-45,"RPL22L1"
"HSP90AA1",4.17027985108269e-49,-0.487594228506278,0.92,0.839,8.31553802305887e-45,"HSP90AA1"
"JUN",6.29846087662302e-49,-0.643042531242436,0.798,0.712,1.25591309879863e-44,"JUN"
"CYCS",1.35636524013295e-48,0.595699839927953,0.449,0.278,2.70459228882511e-44,"CYCS"
"SNRPD3",1.50328855994384e-48,1.16601599511416,0.231,0.1,2.99755738852802e-44,"SNRPD3"
"ENAH",1.85328084859599e-48,1.11425727312599,0.214,0.087,3.6954420121004e-44,"ENAH"
"C18orf32",2.26508201916837e-48,0.852237843914679,0.333,0.182,4.51657354622172e-44,"C18orf32"
"RPS27",2.31401668934129e-48,0.288298551664581,0.962,0.79,4.61414927854654e-44,"RPS27"
"UBA52",2.52977771074395e-48,0.33811959389612,0.936,0.732,5.04437675522343e-44,"UBA52"
"SCIN",4.31806702638993e-48,0.509168444032436,0.564,0.369,8.61022565062152e-44,"SCIN"
"ZEB2",1.19567990515759e-47,-0.487052575584741,0.672,0.712,2.38418573088423e-43,"ZEB2"
"VIM",1.78900965698483e-47,-1.07599624757325,0.255,0.383,3.56728525602775e-43,"VIM"
"EGLN2",3.13046261220772e-47,1.2580356842555,0.2,0.079,6.2421424487422e-43,"EGLN2"
"ELMO1",1.1362221509934e-46,-1.19941657061229,0.273,0.386,2.26562696908084e-42,"ELMO1"
"DST",1.3077779091135e-46,-1.83855697536838,0.039,0.122,2.60770915077233e-42,"DST"
"SFMBT2",1.82208697342321e-46,-1.44706550732528,0.138,0.251,3.63324142500589e-42,"SFMBT2"
"MYO5A",1.85280347074873e-46,-0.678968016992719,0.46,0.549,3.69449012067297e-42,"MYO5A"
"ZFP36",2.6005012821471e-46,-0.759976074752749,0.675,0.66,5.18539955660131e-42,"ZFP36"
"ITM2C",2.7105349249798e-46,0.548876910381974,0.444,0.272,5.40480664040972e-42,"ITM2C"
"GMDS-DT",2.83628619735769e-46,-1.92665006854617,0.057,0.147,5.65555467753123e-42,"GMDS-DT"
"IGFBP1",5.01604371962795e-46,-1.24134380133546,0.068,0.169,1.00019911769381e-41,"IGFBP1"
"RPL35",8.38642276637758e-46,0.329435765653032,0.911,0.711,1.67225269961569e-41,"RPL35"
"FAM120B",9.63879326564002e-46,-1.42294877832209,0.074,0.173,1.92197537716862e-41,"FAM120B"
"DEDD2",1.15380632646904e-45,1.00132788274714,0.232,0.105,2.30068981497926e-41,"DEDD2"
"MPEG1",1.81776820403028e-45,0.433802159769506,0.684,0.507,3.62462979883638e-41,"MPEG1"
"BCL2A1",3.77150113085912e-45,0.482698733920611,0.39,0.219,7.52037325493309e-41,"BCL2A1"
"ETFB",4.14179257002329e-45,0.823896755190339,0.325,0.179,8.25873438462645e-41,"ETFB"
"RNF213",4.33823231033319e-45,-0.566285732872983,0.604,0.669,8.65043522680438e-41,"RNF213"
"DOCK9",6.19844212670671e-45,1.46755229847277,0.117,0.027,1.23596936006532e-40,"DOCK9"
"EVI2A",1.31226254975327e-44,0.684251692800545,0.433,0.273,2.61665152420801e-40,"EVI2A"
"COG5",1.91822599253982e-44,-1.39722271629454,0.098,0.202,3.82494262912439e-40,"COG5"
"FIS1",3.30341659013137e-44,0.661223207604057,0.498,0.332,6.58701268072195e-40,"FIS1"
"FKBP1A",3.40955586937192e-44,0.503198576443614,0.666,0.492,6.79865440352762e-40,"FKBP1A"
"LTBP2",3.6788254489462e-44,0.791766053701922,0.326,0.183,7.33557794519872e-40,"LTBP2"
"BLVRB",3.68482189552851e-44,0.336107947524951,0.87,0.674,7.34753485968385e-40,"BLVRB"
"RPL29",4.07268874262053e-44,0.303691819653112,0.931,0.737,8.12094135278534e-40,"RPL29"
"FOSL2",4.81601769297914e-44,0.411162155850995,0.348,0.188,9.6031392798004e-40,"FOSL2"
"HBEGF",5.31529215331408e-44,0.380950803045673,0.494,0.315,1.05986925537083e-39,"HBEGF"
"MRC1",9.14113182469717e-44,-0.257186463961645,0.88,0.862,1.82274168584462e-39,"MRC1"
"EPHB3",1.18128224538123e-43,0.752236326612977,0.274,0.137,2.35547679729018e-39,"EPHB3"
"ZNF844",1.90672096554145e-43,0.915773255041981,0.23,0.105,3.80200160528966e-39,"ZNF844"
"EPB41L3",2.97100703003397e-43,-0.563385060704151,0.469,0.569,5.92418801788773e-39,"EPB41L3"
"FGL2",3.03859489636768e-43,-1.94551459661932,0.062,0.151,6.05895822335714e-39,"FGL2"
"CSNK2B",3.6668434341215e-43,0.941925956872524,0.301,0.163,7.31168580763828e-39,"CSNK2B"
"ABCG2",4.15545308135363e-43,0.858589464013188,0.286,0.151,8.28597344421915e-39,"ABCG2"
"SRSF1",5.11799000021254e-43,0.852877765413338,0.297,0.156,1.02052720604238e-38,"SRSF1"
"TOMM7",7.35958007948816e-43,0.395366583198499,0.684,0.498,1.46750026784994e-38,"TOMM7"
"ATP6AP2",8.0889703150095e-43,0.38378703988948,0.723,0.555,1.61294068081289e-38,"ATP6AP2"
"CYBB",8.64607403606868e-43,-0.321985335114682,0.777,0.789,1.72402716279209e-38,"CYBB"
"IFI30",9.6196142861244e-43,0.823333997107245,0.349,0.204,1.9181510886532e-38,"IFI30"
"TMED7",1.01346930076548e-42,0.790944867174175,0.343,0.196,2.02085778572637e-38,"TMED7"
"CCR1",1.60528673161625e-42,0.466110155959758,0.621,0.453,3.2009417428428e-38,"CCR1"
"ADGRG6",3.71203583242408e-42,-1.53314490641435,0.042,0.122,7.40179944985361e-38,"ADGRG6"
"CNPY2",4.39765433031357e-42,0.931383675412307,0.275,0.141,8.76892273464525e-38,"CNPY2"
"FCHSD2",6.9970054782598e-42,-0.753643404905986,0.514,0.58,1.395202892365e-37,"FCHSD2"
"TSPAN4",1.12205994628384e-41,0.46543372647618,0.556,0.374,2.23738753288998e-37,"TSPAN4"
"MRPS24",1.15633241342765e-41,1.39352562741921,0.185,0.076,2.30572683237474e-37,"MRPS24"
"PRR13",1.58831982727126e-41,0.503731901224076,0.45,0.284,3.16710973557889e-37,"PRR13"
"KRT19",1.98736655180951e-41,0.948473283283104,0.244,0.12,3.96280890430816e-37,"KRT19"
"CBR1",2.51763488085834e-41,0.813809593526051,0.293,0.159,5.02016395243152e-37,"CBR1"
"AOAH",3.47686354811586e-41,-0.818143556808832,0.23,0.354,6.93286591494303e-37,"AOAH"
"USP9Y",5.46587803699077e-41,0.75466436890372,0.256,0.123,1.08989608057596e-36,"USP9Y"
"ANTXR1",7.66447886992388e-41,0.87777333709444,0.266,0.138,1.52829708666282e-36,"ANTXR1"
"PTPRJ",8.37950793411137e-41,-0.731867802407492,0.367,0.468,1.67087388206181e-36,"PTPRJ"
"EIF1AX",8.60281136768721e-41,0.631386834175077,0.444,0.292,1.71540058671683e-36,"EIF1AX"
"GPNMB",9.09452054213793e-41,0.497559270867705,0.475,0.306,1.8134473961023e-36,"GPNMB"
"CXCL3",1.37448380845735e-40,-2.04613772867293,0.131,0.227,2.74072071406396e-36,"CXCL3"
"CPED1",1.48804899802224e-40,-1.52449199593913,0.047,0.129,2.96716970205636e-36,"CPED1"
"PIK3IP1",1.51897840012476e-40,0.685467239210861,0.394,0.245,3.02884292984877e-36,"PIK3IP1"
"TOB1",1.70081893553254e-40,0.536629573779725,0.349,0.204,3.39143295745188e-36,"TOB1"
"DENND1A",1.75591427069302e-40,-1.24183151246644,0.217,0.323,3.50129305576188e-36,"DENND1A"
"RPSA",1.8176288138566e-40,0.415516929766823,0.692,0.518,3.62435185483005e-36,"RPSA"
