"g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","g15","g16","g17","g18","g19","g20","Gene"
8.61951520108296,5.03227359286231,5.75927718852968,4.81149903487735,11.9404825207118,2.3814111013912,3.95325118363953,0.946421902786612,5.71968677242758,1.73006416013207,5.37237110494631,0.996286328322943,1.98951948855009,5.18871371751634,11.1308166478741,4.00749943946165,0.999022541127091,0.499020329765535,6.24415346849259,4.09218507501915,3.31998589605078,"FOLR2"
1.16984069051882,0.999827160971802,2.54191902989952,0.444781559155373,0.183161706831819,0.39120916928003,0.0567791510972781,0.235466385740803,1.47992458537389,0.470931151706259,1.70009897446908,0.292100237584204,0.47099571637127,0.743000665779436,3.5732160258142,0.483548411017172,0.716879615515972,0.136519376552254,0.381766860403149,0.161552974019598,0.958562750548355,"HLA-DRA"
0.231169882091336,0.28413235002423,0.170117812698542,0.504142563904821,0.442774976591101,0.115034771481716,0.377530749141199,0.0297923612118113,0.26843559554237,0.0547320293686283,0.810340367193544,0.0240504894309994,0.131307840713059,0.123631995212416,1.0554494021456,0.534293713568808,0.0337060369273046,0.175930651872612,0.376496067199485,0.498048246575695,0.0821891895763985,"IL1B"
0.0525190106669212,0.0180811849901818,0.0726734641795642,0.0209647182905924,0.0315319928565173,0.0102530000580776,0.0398811263133012,0.00505173798984565,0.00361257918905994,0.0175623962515187,0.0733899688048325,0.0243740452532128,0.0373125389706239,0.766240125197745,0.0352041041614386,1.05620469910044,0.0628108331762386,0.0888336484607172,0,0.639452752164092,0.198895701432015,"KIF4A"
0.222316811407943,0.0692633689491054,0.164131984249857,0.035232646267462,0.19276700529452,0.0319070692909815,0.082673561946088,0.0500114645064381,0.0184319196690548,0.0431859141872147,0.178067614271041,0.0815350375469492,0.0302365271254071,2.26691752679758,0.356993614531319,2.60398732728769,0.157039317805859,0.0807654562874827,0,1.6524319996738,0.351030223529869,"MKI67"
6.52731181253523,4.73789278707993,5.38150249172246,8.0423432405072,9.49107847583234,8.21519152175726,5.80659592524761,6.02107915107269,5.85679409240694,7.47702489993656,5.54442516993872,5.91411230473838,8.79533582415964,4.19177572711274,7.00146729605095,3.72117864870647,4.25099507252121,3.98028963699678,7.78299656049256,6.55932849205179,5.14061622737147,"MRC1"
1.28681686082579,3.96748222424392,1.47457699586401,1.1876911030954,0.968360900608565,0.969649528814075,3.77529621779386,0.885120961885664,4.95872730296144,1.24417043680701,3.7346263074208,1.14631414715285,1.45546630170034,0.675658064356587,0.878830592425845,2.62032570094571,1.31998186357019,1.23299582188175,0.608256789713509,1.09997093668499,1.50608943060561,"NFKBIZ"
0.022019513956168,0.0474018325219464,0.0531794329346303,1.03822873058963,0.0451634765311687,3.45449110833696,2.31317521824325,2.85712642509195,0.0872702017287466,3.73346430161077,0.0605392884211117,3.07607909784207,4.28405067630024,0.0745875972235628,0,0.0207405309388822,2.08277461374172,2.76565301296289,0.388360802604683,1.03908401848265,1.29966349625391,"PRKN"
0.24310584847912,0.864064335852935,0.11382880693978,0.174583446857771,0.245235542431983,0.0749305274249542,0.646049440217361,0.0132912129949562,0.916850018468456,0.0382513980948659,0.517088538929786,0.0330031707421719,0.0480147725675775,0.0202198472442124,0.552207073169379,0.31838047930972,0.105001524368746,0.0609167337744707,0.0671609907516567,0.188058902287078,0.178442398071962,"PTGS2"
5.23161392371437,2.86404547830175,3.52103394858212,3.15650802970211,6.32646701555311,0.831132540408415,1.83679074815696,0.198867168518005,2.16071939468504,0.663955065868439,2.55081523033296,0.459143942891685,0.455802589985892,4.50493645931631,4.91393984638654,3.59990462438818,0.572925157840481,0.316499940178424,6.18213955678423,3.78573826636706,2.53462018689787,"S100A4"
0.0467311323185834,0.0817076389486098,0.0773025417981288,0.689926013350519,0.183607039875748,3.28816878799333,2.67882357341964,2.80745852424409,0.161030591602929,6.30253131614939,0.17524198561371,3.53271641939611,5.60056483551683,0.014199287150626,0,0.0850807651270691,3.91729234728029,3.29243853335945,0.203511089706272,1.1322607542331,1.46827233039971,"SOX5"
11.7218575865136,6.69933505656161,7.30087039847079,12.1714391921451,17.019127655963,12.8766727769138,5.98349329071239,4.74025748372454,7.94276391132045,10.1025781090942,6.46042458842232,10.7521662985194,5.99570780006764,6.5740272032267,15.8160882288445,5.58416508455079,5.82835140233788,6.86573440271128,15.1998724111182,10.6766681895237,7.3628854282797,"SPP1"
0.55147517807285,1.70785982668316,0.370294301702279,0.293995487748864,0.0167036373681213,0.0972353030127662,0.0295228783819368,0.0327957524159226,1.87316252986799,0.0734624117605003,1.65958851046238,0.0676042292527483,0.0364638229814707,0.385581066298216,0.171054583643172,1.21342838976491,0,0.00628481156386977,0.277777536950025,0.383911483159517,0.258755431106682,"TNF"
