"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.55942476924533e-11,1.15621690749619,0.514,0.213,1.30794929898752e-06,"24","ZNF593"
6.72553952906819e-11,0.695910170143091,0.683,0.392,1.3410725820962e-06,"24","NAA38"
6.81059411868479e-11,0.91807001574833,0.577,0.287,1.35803246726575e-06,"24","MRPS7"
6.9043627039261e-11,0.579027299200721,0.845,0.621,1.37672992316286e-06,"24","SERP1"
7.13588081750483e-11,0.640534928463901,0.725,0.452,1.42289463501046e-06,"24","CTSA"
7.604553188699e-11,0.594621958772597,0.732,0.474,1.51634790582658e-06,"24","PSMD8"
7.740179495037e-11,0.968310578135367,0.697,0.422,1.54339179131038e-06,"24","LGALS3"
9.09202924418558e-11,1.99133978200705,0.437,0.152,1.81295063129061e-06,"24","GCHFR"
9.56439787583941e-11,1.27476214439241,0.542,0.242,1.90714093644238e-06,"24","COA6"
1.07046394423656e-10,0.827735893004416,0.634,0.351,2.13450510480769e-06,"24","TRAPPC2L"
1.08587886058787e-10,2.02038347645053,0.43,0.152,2.16524244801221e-06,"24","GLIPR2"
1.09100845825321e-10,0.502184981027306,0.768,0.51,2.1754708657569e-06,"24","LAMTOR5"
1.10099808458475e-10,1.40668398431012,0.493,0.185,2.195390180662e-06,"24","CSRP1"
1.12984898066136e-10,1.12692845732312,0.57,0.286,2.25291886743876e-06,"24","MTCH2"
1.14063944593677e-10,0.757797606677742,0.768,0.5,2.27443505519792e-06,"24","PLIN2"
1.15387531527787e-10,0.713519726653067,0.739,0.485,2.30082737866408e-06,"24","BCAP31"
1.16812336394687e-10,0.633461919632369,0.754,0.515,2.32923798771007e-06,"24","HM13"
1.17296602127542e-10,0.978017621711383,0.62,0.328,2.33889424642318e-06,"24","PCBD1"
1.19957905648893e-10,1.00431949012249,0.599,0.304,2.39196063863893e-06,"24","RENBP"
1.31337710152067e-10,1.0731111811797,0.549,0.257,2.61887394043221e-06,"24","PARVB"
